日期,002236.SZ_close,002236.SZ_volume,002236.SZ_turnover
2024-05-13,16.65,734384321.48,2.0
2024-05-14,16.58,577678363.04,1.56
2024-05-15,16.38,414289990.01,1.14
2024-05-16,16.37,493420027.64,1.36
2024-05-17,16.49,468728119.13,1.3
2024-05-20,16.88,819924367.55,2.21
2024-05-21,16.78,446950267.36,1.2
2024-05-22,16.9,440813341.1,1.21
2024-05-23,16.51,513857794.96,1.43
2024-05-24,16.12,502410286.38,1.43
2024-05-27,16.08,479848830.8,1.39
2024-05-28,15.82,378382823.47,1.1
2024-05-29,15.74,329914948.36,0.96
2024-05-30,15.63,341223336.65,1.01
2024-05-31,15.75,375658263.41,1.1
2024-06-03,15.88,495397560.88,1.44
2024-06-04,15.86,349050504.64,1.02
2024-06-05,15.96,575774906.64,1.66
2024-06-06,15.73,480184704.69,1.4
2024-06-07,15.51,438849500.96,1.3
2024-06-11,15.63,438977144.68,1.31
2024-06-12,15.66,338334134.55,0.99
2024-06-13,15.58,289425617.23,0.85
2024-06-14,15.9,528140469.14,1.54
2024-06-17,15.79,447241942.64,1.3
2024-06-18,15.96,451367505.84,1.31
2024-06-19,15.79,396927203.95,1.15
2024-06-20,15.16,743852373.07,2.23
2024-06-21,15.24,345177287.49,1.05
2024-06-24,14.78,468396583.33,1.44
2024-06-25,14.44,469056299.3,1.48
2024-06-26,14.95,376254821.68,1.18
2024-06-27,14.64,297516215.36,0.93
2024-06-28,14.82,403421247.0,1.26
2024-07-01,14.76,312327511.33,0.98
2024-07-02,14.61,248070500.0,0.77
2024-07-03,14.41,315433021.44,1.01
2024-07-04,14.21,295161359.83,0.95
2024-07-05,14.15,322382140.65,1.05
2024-07-08,13.63,354970209.69,1.18
2024-07-09,14.05,457696255.64,1.52
2024-07-10,14.16,374271630.64,1.21
2024-07-11,14.6,543107708.81,1.72
2024-07-12,14.4,315165585.64,1.01
2024-07-15,14.3,214762513.0,0.68
2024-07-16,14.51,322015486.07,1.02
2024-07-17,14.35,240391976.45,0.76
2024-07-18,14.28,337907103.13,1.09
2024-07-19,14.48,345807877.8,1.09
2024-07-22,14.46,249286977.1,0.79
2024-07-23,13.87,407100353.06,1.31
2024-07-24,13.67,282354689.57,0.93
2024-07-25,13.75,206787624.49,0.69
2024-07-26,13.89,207396852.5,0.68
2024-07-29,13.76,174304800.46,0.57
