代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
002371,北方华创,420.7,0.65,2.7,1227965.0,515450990.0,1.74,422.66,415.38,420.01,418.0,0.17,44.557,8.455,304543302144.0,304543302144.0,1,0.0,0.0,0.0,0.0,45.61
