常用指标,每股净资产,1.269203,1.279914,1.265858,1.2346,1.257589,1.168043,1.176347,1.080847,-2.850924,-3.075603,-3.236682,-2.859032,-1.006546,-0.069224,0.116332,0.55755,4.126058,6.125468,7.454476,7.42312,5.959137,4.706945,4.127713,3.833939,3.097058,2.948957,2.570552,2.740663,2.694073,2.640672,2.733956,2.706369,2.672008,2.616233,2.589764,2.535883,1.980396,5.5807,5.00129,4.659187,3.672311,3.381408,3.265258,3.370676,3.060146,1.880221,2.097104,2.257505,2.370557,2.344615,2.432674,2.383655,2.447259,2.503148,2.493052,2.404323,2.381475,2.249168,3.469352,3.653839,3.377604,3.309587,3.237004,1.861356,1.836189,1.755485,1.737872,1.683463,1.70751,2.487034,4.771276,4.622128,4.510129,2.372812,,2.191741,,,1.750153,1.36376
常用指标,每股现金流,0.030589,0.002143,-0.006516,0.018857,-0.102115,-0.058459,-0.030559,-0.149555,-0.180382,-0.077615,-0.091235,-1.742931,-0.861731,-0.387765,-0.434787,-0.702507,-0.56709,-1.221102,-1.161955,1.471853,1.1645,-0.722818,-0.775887,1.601451,0.018427,0.013847,-0.083417,0.562947,0.06215,-0.175922,-0.214846,0.390713,0.086577,-0.19635,-0.166602,0.738159,0.278314,0.947745,0.118335,1.093609,0.910521,0.444607,0.459401,0.995997,-0.023515,0.203914,-0.19252,-0.132876,0.00511,0.012995,-0.125303,0.602987,0.096367,0.106228,-0.00875,0.731811,0.936386,0.476726,0.198171,-0.394293,-0.231741,-0.323038,-0.21068,-0.98597,-0.668309,-0.304995,-0.348998,0.589488,0.508498,0.498117,-0.197706,-0.488132,-0.525101,-0.724254,,0.440744,,,0.587168,-0.345842
常用指标,净资产收益率(ROE),0.07,1.73,1.47,2.0,2.74,-1.18,-0.45,201.98,0.0,-21.15,-12.66,0.0,0.0,0.0,-315.78,-4067.58,-40.83,-6.58,0.89,45.06,43.63,22.2,9.2,21.56,0.72,-4.33,-6.54,3.03,0.55,-2.89,1.01,8.63,6.33,4.48,2.1,28.58,25.4,17.7,6.56,13.7,7.48,-0.14,-2.87,4.87,-10.24,-16.15,-7.37,-2.99,1.54,0.46,2.04,7.32,9.63,8.29,3.72,12.05,11.04,5.33,1.67,7.46,6.98,5.07,3.2,13.42,,7.84,,9.1,,7.65,,15.54,,,,26.08,,,,
常用指标,总资产报酬率(ROA),0.439901,1.511537,0.821318,2.066265,2.46061,-0.501614,-0.238206,41.919236,-10.035529,-7.230041,-4.708777,-36.860938,-19.443541,-10.151872,-5.313309,-33.678518,-11.688223,-1.259178,0.779932,15.337435,14.854592,7.43801,3.098183,7.86191,1.585477,-0.239156,-1.407933,2.72788,1.511835,-0.239201,0.768498,5.353725,4.402871,3.176271,1.445374,11.349576,11.271028,7.179907,3.021074,6.295384,4.161834,1.222878,-0.310939,3.766645,0.288354,-1.00008,-0.603194,2.735355,2.477551,1.186287,0.588578,5.289805,5.705407,3.891324,1.837441,8.72651,7.319525,3.688937,1.428087,6.487247,5.074464,2.673571,1.326445,7.683215,6.895679,4.593946,2.475278,8.705413,7.54653,5.279101,2.240012,9.683989,7.517013,4.399421,,11.56628,,,10.341981,11.431838
常用指标,毛利率,12.369545,14.779064,16.364874,14.822,12.549206,10.388529,14.270236,-14.316561,-11.060199,-12.292142,-27.695818,-27.548716,-29.76242,-18.15767,-9.252009,-25.17758,-2.580113,10.502909,19.981294,22.349609,27.1057,26.851933,25.357323,15.741897,11.530006,8.675538,2.277383,10.229288,9.211445,7.064111,9.536234,11.625253,12.34312,12.97641,12.178896,13.785501,15.604409,16.236405,14.683542,9.280117,8.759244,6.16548,4.371,5.790541,5.461376,4.644153,4.53889,5.363284,5.661601,5.205688,5.448185,5.800919,6.46946,6.524526,7.15216,6.647371,7.102959,7.25718,7.503023,7.125146,7.46844,7.26797,7.317493,7.269625,7.356854,7.518117,11.037997,7.005019,7.43572,7.801148,8.916119,8.606255,10.045269,9.375735,9.136717,10.768209,8.611085,9.597908,9.483004,9.219568
常用指标,销售净利率,-1.133762,2.501324,3.521621,2.125646,5.080147,-4.426019,-4.612732,111.223123,-50.834037,-50.575201,-56.247491,-99.520036,-62.677496,-48.373528,-41.045378,-40.097566,-19.623871,-5.321014,1.761039,12.130818,16.890965,14.834579,12.907259,6.905289,0.467737,-2.128697,-7.901336,0.870746,0.0896,-1.822842,0.970926,2.699548,2.883466,3.147279,2.796164,5.487714,6.703928,6.883386,5.536706,2.04612,1.416221,-0.107764,-1.920806,0.243675,-1.303606,-2.458248,-2.483446,-0.201069,0.01599,-0.106325,0.248502,0.591966,1.259414,1.587973,1.557979,1.651308,2.112598,1.792332,1.470341,1.160379,1.298328,1.103332,0.874507,1.396198,1.908283,2.014558,3.16208,1.81099,2.545116,2.816109,3.145681,2.554755,3.109755,2.273307,2.079714,3.158821,2.131406,1.667491,2.321902,3.772335
常用指标,期间费用率,10.792549,10.95407,11.599748,15.879313,17.183707,17.200394,18.021201,32.619668,30.472524,27.972801,26.497675,31.700769,26.986366,25.740263,22.94356,12.030889,11.86088,13.078127,14.992415,9.403829,8.926595,10.62102,11.17028,10.737547,10.139005,9.746866,9.142611,8.846683,8.679079,8.431516,8.323411,8.649914,9.410275,9.858927,9.160355,8.337389,8.738242,9.110217,9.683783,7.711976,7.808725,6.956453,6.782399,6.134151,6.641244,7.038346,6.852914,5.553026,5.603584,5.326959,5.384597,5.32116,5.084364,4.875816,5.577464,4.992272,4.990627,5.499207,5.976508,5.81642,5.855288,5.982716,6.270353,5.764028,5.433799,5.488494,7.66983,4.974699,4.712074,4.631817,5.413466,5.86395,6.792503,6.916377,6.909187,7.251931,6.330289,7.293132,6.846091,4.974292
常用指标,资产负债率,47.49592,45.690685,44.910263,46.415267,47.047684,50.667389,50.428384,53.969051,162.611242,160.102956,156.986914,148.40921,113.82326,102.883175,97.03046,92.600838,75.229916,68.567574,64.09075,58.55842,67.510623,69.750639,69.565931,67.649007,69.799761,67.481684,69.889352,68.022318,66.770742,65.955306,59.880941,59.666629,58.109113,55.250011,49.059463,49.268781,55.521188,58.343396,60.02852,63.622401,69.152554,69.676345,68.784367,66.885092,66.258944,81.29303,77.876056,74.977542,75.500599,75.426018,72.890745,69.611204,65.051154,63.074063,58.994552,58.931842,58.390956,59.979188,57.506088,56.582844,53.754864,53.717881,53.449958,64.283002,60.364634,56.032583,54.90685,51.936518,55.481105,55.406882,57.044445,50.533377,46.774285,65.098385,,62.833488,,,61.488483,62.977431
每股指标,基本每股收益,0.0009,0.0218,0.02,0.0234,0.0325,-0.0138,-0.01,2.5685,-0.7939,-0.6019,-0.38,-4.2828,-2.4395,-1.3867,-0.78,-6.006,-2.4242,-0.4544,0.07,2.2871,2.16,0.97,0.36,0.6857,0.02,-0.11,-0.17,0.08,0.02,-0.08,0.03,0.23,0.17,0.12,0.05,0.52,0.45,0.27,0.1,0.16,0.09,-0.01,-0.1,0.16,-0.12,-0.34,-0.16,-0.07,0.03,0.01,0.05,0.19,0.26,0.21,0.09,0.29,0.2564,0.12,0.04,0.14,0.12,0.08,0.06,0.24,0.21,0.13,0.05,0.15,0.17,0.18,0.15,0.51,0.4,0.25,,0.52,,,0.38,0.35
每股指标,稀释每股收益,0.0009,0.0218,0.02,0.0234,0.0325,-0.0138,-0.01,2.5685,-0.7939,-0.6019,-0.38,-4.1831,-2.4395,-1.3867,-0.78,-5.7985,-2.4242,-0.4544,0.07,2.2441,2.16,0.97,0.36,0.6857,0.02,-0.11,-0.17,0.08,0.02,-0.08,0.03,0.23,0.17,0.12,0.05,0.52,0.45,0.27,0.1,0.16,0.09,-0.01,-0.1,0.16,-0.12,-0.34,-0.16,-0.07,0.03,0.01,0.05,0.19,0.26,0.21,0.09,0.29,0.2564,0.12,0.04,0.14,0.12,0.08,0.06,0.24,0.19,0.13,0.05,0.15,0.17,0.18,0.15,0.51,0.4,0.19,,0.52,,,0.38,0.35
