代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
300058,蓝色光标,10.9,1.4,0.15,1355704646.0,15037837673.0,6.98,11.44,10.69,10.82,10.75,38.96,149.989,4.933,37932324362.0,37932324362.0,1,0.0,0.0,0.0,0.0,64.44
