代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
300413,芒果超媒,26.96,-1.25,-0.34,8034400.0,218146132.0,2.67,27.63,26.9,27.33,27.3,0.79,37.235,2.178,27545030868.0,27545030868.0,1,0.0,0.0,0.0,0.0,1.3
