日期,收盘价
2024-04-16,43.88
2024-04-17,44.01
2024-04-18,41.99
2024-04-19,41.33
2024-04-22,41.50
2024-04-23,43.70
2024-04-24,43.33
2024-04-25,43.92
2024-04-26,45.22
2024-04-29,45.79
2024-04-30,45.77
2024-05-06,46.76
2024-05-07,46.83
2024-05-08,46.03
2024-05-09,46.50
2024-05-10,46.09
2024-05-13,45.14
2024-05-14,44.95
2024-05-15,44.29
2024-05-16,44.31
2024-05-17,44.37
2024-05-20,43.44
2024-05-21,43.43
2024-05-22,43.17
2024-05-23,42.68
2024-05-24,42.08
2024-05-27,42.34
2024-05-28,42.90
2024-05-29,42.65
2024-05-30,42.52
2024-05-31,42.00
2024-06-03,42.14
2024-06-04,43.46
2024-06-05,43.55
2024-06-06,42.55
2024-06-07,41.79
2024-06-11,42.36
2024-06-12,41.74
2024-06-13,41.70
2024-06-14,41.54
2024-06-17,42.17
2024-06-18,41.61
2024-06-19,41.01
2024-06-20,40.26
2024-06-21,39.70
2024-06-24,39.95
2024-06-25,39.36
2024-06-26,39.56
2024-06-27,38.91
2024-06-28,38.13
2024-07-01,37.94
2024-07-02,37.15
2024-07-03,38.34
2024-07-04,38.12
2024-07-05,39.69
2024-07-08,38.88
2024-07-09,38.66
2024-07-10,39.08
2024-07-11,40.26
2024-07-12,41.12
2024-07-15,40.63
2024-07-16,40.80
2024-07-17,41.59
2024-07-18,42.00
2024-07-19,42.08
2024-07-22,42.62
2024-07-23,41.26
2024-07-24,41.25
2024-07-25,41.31
2024-07-26,40.92
2024-07-29,40.34
2024-07-30,39.86
2024-07-31,42.06
2024-08-01,41.80
2024-08-02,42.02
2024-08-05,42.50
2024-08-06,42.76
2024-08-07,42.00
2024-08-08,42.43
2024-08-09,42.27
2024-08-12,43.47
2024-08-13,42.52
2024-08-14,42.35
2024-08-15,42.77
2024-08-16,42.97
2024-08-19,41.96
2024-08-20,42.10
2024-08-21,42.16
2024-08-22,43.77
2024-08-23,43.46
2024-08-26,43.16
2024-08-27,43.44
2024-08-28,43.34
2024-08-29,44.16
2024-08-30,43.97
2024-09-02,43.74
2024-09-03,44.42
2024-09-04,44.35
2024-09-05,44.84
2024-09-06,44.24
2024-09-09,44.39
2024-09-10,44.32
2024-09-11,45.27
2024-09-12,44.81
2024-09-13,44.61
2024-09-18,44.96
2024-09-19,44.84
2024-09-20,42.56
2024-09-23,42.56
2024-09-24,43.50
2024-09-25,43.68
2024-09-26,46.29
2024-09-27,48.51
2024-09-30,52.11
2024-10-08,55.81
2024-10-09,51.49
2024-10-10,52.38
2024-10-11,50.02
2024-10-14,51.21
2024-10-15,50.42
2024-10-16,49.00
2024-10-17,49.04
2024-10-18,50.30
2024-10-21,50.38
2024-10-22,50.58
2024-10-23,50.51
2024-10-24,48.50
2024-10-25,47.83
2024-10-28,48.42
2024-10-29,48.01
2024-10-30,47.03
2024-10-31,46.43
2024-11-01,47.39
2024-11-04,47.82
2024-11-05,48.51
2024-11-06,48.57
2024-11-07,49.82
2024-11-08,49.32
2024-11-11,49.25
2024-11-12,49.11
2024-11-13,49.17
2024-11-14,48.28
2024-11-15,47.53
2024-11-18,47.03
2024-11-19,47.26
2024-11-20,50.28
2024-11-21,50.01
2024-11-22,48.10
2024-11-25,47.59
2024-11-26,48.51
2024-11-27,49.81
2024-11-28,49.52
2024-11-29,50.51
2024-12-02,50.27
2024-12-03,49.45
2024-12-04,49.22
2024-12-05,48.77
2024-12-06,49.35
2024-12-09,49.20
2024-12-10,47.96
2024-12-11,47.98
2024-12-12,47.87
2024-12-13,46.42
2024-12-16,45.90
2024-12-17,46.33
2024-12-18,46.42
2024-12-19,46.37
2024-12-20,46.08
2024-12-23,45.69
2024-12-24,46.16
2024-12-25,46.45
2024-12-26,45.94
2024-12-27,45.93
2024-12-30,45.97
2024-12-31,45.74
2025-01-02,44.79
2025-01-03,44.20
2025-01-06,44.85
2025-01-07,43.88
2025-01-08,43.39
2025-01-09,42.93
2025-01-10,42.52
2025-01-13,42.66
2025-01-14,44.13
2025-01-15,43.72
2025-01-16,42.75
2025-01-17,42.69
2025-01-20,44.36
2025-01-21,44.97
2025-01-22,44.27
2025-01-23,43.80
2025-01-24,44.48
2025-01-27,44.49
2025-02-05,43.85
2025-02-06,44.20
2025-02-07,45.13
2025-02-10,44.72
2025-02-11,44.03
2025-02-12,44.28
2025-02-13,44.48
2025-02-14,45.34
2025-02-17,45.10
2025-02-18,44.66
2025-02-19,44.55
2025-02-20,46.33
2025-02-21,48.11
2025-02-24,47.92
2025-02-25,47.20
2025-02-26,47.38
2025-02-27,47.74
2025-02-28,45.79
2025-03-03,45.76
2025-03-04,45.70
2025-03-05,45.81
2025-03-06,46.35
2025-03-07,45.52
2025-03-10,45.33
2025-03-11,45.18
2025-03-12,44.84
2025-03-13,44.87
2025-03-14,46.37
2025-03-17,46.31
2025-03-18,46.33
2025-03-19,47.12
2025-03-20,46.46
2025-03-21,44.69
2025-03-24,44.19
2025-03-25,44.71
2025-03-26,46.06
2025-03-27,48.22
