日期,300223.SZ_close,300223.SZ_volume,300223.SZ_turnover
2024-05-13,62.29,336477096.0,0.012803170549586122
2024-05-14,61.82,305606651.0,0.011655806902384864
2024-05-15,59.79,402530997.0,0.015772019239163174
2024-05-16,59.8,261681225.0,0.010314408879308566
2024-05-17,60.19,241729324.0,0.009599235563425958
2024-05-20,60.06,262495120.0,0.010354772033393437
2024-05-21,59.46,206275280.0,0.00819536950588352
2024-05-22,59.98,200280817.0,0.00795597901372428
2024-05-23,58.7,220219212.0,0.008803814977751682
2024-05-24,55.55,430558879.0,0.017974199178852433
2024-05-27,56.99,330411939.0,0.014034666205664917
2024-05-28,57.38,469622043.0,0.01928411413240457
2024-05-29,56.52,251429177.0,0.010544707175386454
2024-05-30,58.28,483106723.0,0.01988361040472215
2024-05-31,58.13,332296342.0,0.013580857182169613
2024-06-03,60.13,757938017.0,0.029948747731595386
2024-06-04,59.5,381355198.0,0.01533882316557812
2024-06-05,59.24,379090377.0,0.015023515815233982
2024-06-06,58.36,431221839.0,0.017274726882048185
2024-06-07,57.71,308351539.0,0.012586628519768146
2024-06-11,60.02,533588560.0,0.021365004414696145
2024-06-12,59.78,422645190.0,0.016801768239807488
2024-06-13,59.99,664328580.0,0.026055772045550527
2024-06-14,60.68,716448773.0,0.028279930552018873
2024-06-17,60.84,601062253.0,0.02345944600155353
2024-06-18,60.34,482126778.0,0.01895769833489525
2024-06-19,59.89,493666327.0,0.019574356574180538
2024-06-20,58.53,564244990.0,0.022506324075196926
2024-06-21,58.72,365157764.0,0.014980805134769
2024-06-24,56.66,391043538.0,0.01603161037456895
2024-06-25,53.61,534055286.0,0.023354860722225094
2024-06-26,54.9,476474844.0,0.020960586392928218
2024-06-27,55.1,463267403.0,0.01969243834273799
2024-06-28,55.36,332558249.0,0.014274159178671208
2024-07-01,55.43,257968612.0,0.011242625576556352
2024-07-02,54.08,197464221.0,0.008595712126524551
2024-07-03,54.52,225164601.0,0.00983978432748442
2024-07-04,53.49,229372010.0,0.010091455838361145
2024-07-05,53.55,172549534.0,0.007715072758338897
2024-07-08,52.81,229618141.0,0.010179589366824685
2024-07-09,55.19,472157928.0,0.020720888458227827
2024-07-10,55.34,291734525.0,0.012543322020424961
2024-07-11,55.79,407172964.0,0.017302956780497362
2024-07-12,55.68,260645778.0,0.011224414968363006
2024-07-15,55.52,240154618.0,0.01022268375464723
2024-07-16,56.88,378937353.0,0.01604452296129733
2024-07-17,56.43,321564696.0,0.01346426019425664
2024-07-18,56.34,357278115.0,0.015277234559776207
2024-07-19,60.02,1074322938.0,0.042899500234036464
2024-07-22,60.0,558282135.0,0.02215355163379149
2024-07-23,56.98,481921449.0,0.01968269551244164
2024-07-24,55.99,389591589.0,0.016341104915937356
2024-07-25,55.0,355723726.0,0.015369271893529721
2024-07-26,54.7,309455287.0,0.013424452343366254
2024-07-29,53.64,255463892.0,0.01124917481766554
2024-07-30,54.18,252004317.0,0.01117733574388305
2024-07-31,55.77,354482632.0,0.015284122226008215
2024-08-01,56.51,458863869.0,0.01937199026711273
2024-08-02,54.9,330663764.0,0.014162252476967436
2024-08-05,52.44,353857568.0,0.015761480394845546
2024-08-06,52.72,286215324.0,0.012988339140553529
2024-08-07,51.15,278395565.0,0.012785241167903288
