日期,300223.SZ_close,300223.SZ_volume,300223.SZ_turnover
2024-05-13,62.3,336477095.0,1.29
2024-05-14,61.83,305606651.0,1.18
2024-05-15,59.79,402530996.0,1.59
2024-05-16,59.8,261681225.0,1.04
2024-05-17,60.19,241729324.0,0.97
2024-05-20,60.06,262495120.0,1.04
2024-05-21,59.46,206275280.0,0.83
2024-05-22,59.98,200280817.0,0.8
2024-05-23,58.7,220219211.0,0.89
2024-05-24,55.53,430558879.0,1.81
2024-05-27,56.98,330411938.0,1.42
2024-05-28,57.37,469622042.0,1.95
2024-05-29,56.51,251429176.0,1.06
2024-05-30,58.27,483106722.0,2.01
2024-05-31,58.12,332296341.0,1.37
2024-06-03,60.12,757938017.0,3.02
2024-06-04,59.49,381355198.0,1.55
2024-06-05,59.23,379090376.0,1.52
2024-06-06,58.35,431221838.0,1.74
2024-06-07,57.7,308351539.0,1.27
2024-06-11,60.01,533588560.0,2.16
2024-06-12,59.77,422645190.0,1.7
2024-06-13,59.98,664328579.0,2.63
2024-06-14,60.67,716448772.0,2.85
2024-06-17,60.83,601062253.0,2.37
2024-06-18,60.33,482126778.0,1.91
2024-06-19,59.88,493666327.0,1.98
2024-06-20,58.52,564244989.0,2.27
2024-06-21,58.71,365157763.0,1.51
2024-06-24,56.65,391043537.0,1.62
2024-06-25,53.59,534055286.0,2.36
2024-06-26,54.88,476474844.0,2.12
2024-06-27,55.08,463267403.0,1.99
2024-06-28,55.34,332558248.0,1.44
2024-07-01,55.41,257968612.0,1.12
2024-07-02,54.06,197464221.0,0.86
2024-07-03,54.5,225164601.0,0.98
2024-07-04,53.47,229372009.0,1.01
2024-07-05,53.53,172549533.0,0.77
2024-07-08,52.79,229618141.0,1.02
2024-07-09,55.17,472157928.0,2.07
2024-07-10,55.32,291734525.0,1.25
2024-07-11,55.77,407172963.0,1.73
2024-07-12,55.66,260645778.0,1.12
2024-07-15,55.5,240154617.0,1.02
2024-07-16,56.87,378937353.0,1.6
2024-07-17,56.42,321564695.0,1.35
2024-07-18,56.33,357278114.0,1.53
2024-07-19,60.01,1074322937.0,4.29
2024-07-22,59.99,558282134.0,2.22
2024-07-23,56.97,481921449.0,1.97
2024-07-24,55.98,389591588.0,1.63
2024-07-25,54.98,355723726.0,1.54
2024-07-26,54.68,309455287.0,1.34
2024-07-29,53.62,255463892.0,1.12
2024-07-30,54.16,252004317.0,1.12
2024-07-31,55.75,354482632.0,1.53
2024-08-01,56.5,458863868.0,1.94
2024-08-02,54.88,330663764.0,1.42
2024-08-05,52.42,353857568.0,1.58
2024-08-06,52.7,286215324.0,1.3
2024-08-07,51.13,278395565.0,1.28
2024-08-08,50.16,306909492.0,1.44
2024-08-09,50.5,250109270.0,1.17
2024-08-12,48.24,344761675.0,1.68
2024-08-13,48.5,170085605.0,0.84
2024-08-14,48.15,204230379.0,1.01
2024-08-15,48.6,208199212.0,1.02
2024-08-16,48.13,147742950.0,0.72
2024-08-19,48.0,129075401.0,0.63
2024-08-20,46.59,244408219.0,1.23
2024-08-21,45.24,361924409.0,1.89
2024-08-22,45.14,253633494.0,1.33
2024-08-23,44.28,215272021.0,1.15
2024-08-26,44.18,191452701.0,1.03
2024-08-27,43.6,198212277.0,1.08
2024-08-28,44.02,191761850.0,1.04
2024-08-29,45.41,297596446.0,1.57
2024-08-30,46.58,310337955.0,1.59
2024-09-02,44.85,245267447.0,1.28
2024-09-03,45.79,225702138.0,1.17
2024-09-04,45.56,169373479.0,0.88
2024-09-05,46.07,206465389.0,1.07
2024-09-06,45.16,139549075.0,0.73
2024-09-09,44.91,124533772.0,0.66
2024-09-10,45.18,136455196.0,0.72
2024-09-11,45.32,100728125.0,0.53
2024-09-12,44.62,124760084.0,0.66
2024-09-13,43.9,116460756.0,0.62
2024-09-18,43.5,116963190.0,0.64
2024-09-19,44.2,174027751.0,0.94
2024-09-20,43.67,164852042.0,0.9
2024-09-23,42.99,142643412.0,0.78
2024-09-24,45.5,360763616.0,1.94
2024-09-25,46.29,377959482.0,1.93
2024-09-26,48.84,523955270.0,2.62
2024-09-27,54.08,812212311.0,3.71
2024-09-30,64.82,1564255834.0,6.09
2024-10-08,77.8,2134982053.0,6.56
2024-10-09,78.55,4351672553.0,12.76
2024-10-10,72.8,2364607494.0,7.51
2024-10-11,65.92,1583663881.0,5.59
2024-10-14,67.88,1554945462.0,5.62
2024-10-15,66.02,1473863509.0,5.16
2024-10-16,64.6,853087273.0,3.13
2024-10-17,63.91,880915804.0,3.22
2024-10-18,72.15,2315908564.0,7.94
2024-10-21,73.51,2776363072.0,8.8
2024-10-22,72.66,1666840337.0,5.43
2024-10-23,71.88,1097149079.0,3.62
2024-10-24,71.75,1178423200.0,3.88
2024-10-25,73.56,1301321697.0,4.22
2024-10-28,72.3,1013921650.0,3.37
2024-10-29,72.95,1588661334.0,5.12
2024-10-30,71.24,1142381216.0,3.81
2024-10-31,72.78,1441399709.0,4.76
2024-11-01,68.53,1132736091.0,3.86
2024-11-04,69.48,562229610.0,1.93
2024-11-05,72.37,1157256365.0,3.84
2024-11-06,72.93,1297161622.0,4.22
2024-11-07,74.88,1204395901.0,3.87
2024-11-08,72.87,2206917214.0,6.94
2024-11-11,76.66,2385580034.0,7.48
2024-11-12,79.89,2981670492.0,9.11
2024-11-13,83.4,3166047451.0,9.43
2024-11-14,78.01,1945658959.0,5.75
2024-11-15,73.1,1709703623.0,5.35
2024-11-18,73.24,1246409692.0,4.06
2024-11-19,75.87,1079568362.0,3.44
2024-11-20,74.67,983950379.0,3.13
2024-11-21,71.97,1121909450.0,3.64
2024-11-22,68.0,1139061899.0,3.85
2024-11-25,67.2,750968809.0,2.67
2024-11-26,65.8,455957384.0,1.63
2024-11-27,68.56,814877507.0,2.9
2024-11-28,67.44,623190058.0,2.17
2024-11-29,68.88,766737812.0,2.66
2024-12-02,69.21,626022035.0,2.15
2024-12-03,68.11,628408275.0,2.19
2024-12-04,69.9,1326718693.0,4.43
2024-12-05,69.35,661081129.0,2.27
2024-12-06,69.95,824182197.0,2.82
2024-12-09,68.49,685044030.0,2.37
2024-12-10,69.08,1127194458.0,3.82
