日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-12-28,6.4,6.31,6.49,6.25,78157220,584325776.0,3.73,-2.02,-0.13,0.65
2020-12-29,6.39,6.67,6.74,6.34,80245106,625767440.0,6.34,5.71,0.36,0.67
2020-12-30,6.73,6.73,6.85,6.65,75591935,597266336.0,3.0,0.9,0.06,0.63
2020-12-31,6.74,6.77,6.84,6.71,29692429,235954755.0,1.93,0.59,0.04,0.25
2021-01-04,6.81,6.82,6.96,6.79,67589569,542718816.0,2.51,0.74,0.05,0.56
2021-01-05,6.84,6.74,6.84,6.65,68147276,538497456.0,2.79,-1.17,-0.08,0.57
2021-01-06,6.72,6.97,7.03,6.72,55801622,451612416.0,4.6,3.41,0.23,0.47
2021-01-07,7.06,6.87,7.11,6.8,64126482,517521456.0,4.45,-1.43,-0.1,0.54
2021-01-08,6.88,6.99,7.09,6.79,57785946,472001888.0,4.37,1.75,0.12,0.48
2021-01-11,7.1,6.87,7.12,6.81,40770432,328201264.0,4.43,-1.72,-0.12,0.34
2021-01-12,6.86,6.99,7.06,6.84,50826162,413405376.0,3.2,1.75,0.12,0.42
2021-01-13,6.95,6.95,7.04,6.88,47741657,386860784.0,2.29,-0.57,-0.04,0.4
2021-01-14,6.96,6.91,6.96,6.79,41930197,337885168.0,2.45,-0.58,-0.04,0.35
2021-01-15,6.88,6.83,6.9,6.76,37194116,296595488.0,2.03,-1.16,-0.08,0.31
2021-01-18,6.71,6.79,6.84,6.54,52495116,414195632.0,4.39,-0.59,-0.04,0.44
2021-01-19,6.92,7.31,7.54,6.72,151278216,1273131360.0,12.08,7.66,0.52,1.26
2021-01-20,7.38,7.69,7.98,7.31,151785802,1349458896.0,9.17,5.2,0.38,1.27
2021-01-21,7.77,7.64,7.92,7.55,77105000,683615504.0,4.81,-0.65,-0.05,0.64
2021-01-22,7.7,7.44,7.84,7.37,64053633,555119120.0,6.15,-2.62,-0.2,0.53
2021-01-25,7.54,7.32,7.56,7.22,82676673,700677104.0,4.57,-1.61,-0.12,0.69
2021-01-26,7.21,7.11,7.29,7.02,81901116,676996784.0,3.69,-2.87,-0.21,0.68
2021-01-27,7.19,7.23,7.46,7.16,77142848,650329088.0,4.22,1.69,0.12,0.64
2021-01-28,7.2,7.01,7.21,6.96,64427664,528384096.0,3.46,-3.04,-0.22,0.54
2021-01-29,7.01,6.76,7.14,6.71,72755874,583899472.0,6.13,-3.57,-0.25,0.61
2021-02-01,6.7,6.92,7.01,6.7,51257359,413197952.0,4.59,2.37,0.16,0.43
2021-02-02,7.44,7.66,7.98,7.25,177746439,1573868464.0,10.55,10.69,0.74,1.48
2021-02-03,7.6,7.39,7.61,7.34,71314633,613323984.0,3.52,-3.52,-0.27,0.6
2021-02-04,7.34,7.21,7.47,7.05,64600771,540577648.0,5.68,-2.44,-0.18,0.54
2021-02-05,7.24,6.98,7.29,6.94,54621876,446892480.0,4.85,-3.19,-0.23,0.46
2021-02-08,7.0,6.93,7.06,6.82,57521510,466349456.0,3.44,-0.72,-0.05,0.48
2021-02-09,6.94,6.98,7.0,6.78,43838219,353819776.0,3.17,0.72,0.05,0.37
2021-02-10,7.09,7.04,7.09,6.84,26453202,215799069.0,3.58,0.86,0.06,0.22
2021-02-11,7.07,7.06,7.11,6.96,19382404,158778759.0,2.13,0.28,0.02,0.16
2021-02-16,7.19,7.09,7.2,7.01,41500200,341907328.0,2.69,0.42,0.03,0.35
2021-02-17,7.07,7.24,7.31,7.03,44704800,373280160.0,3.95,2.12,0.15,0.37
2021-02-18,7.31,7.11,7.37,7.05,59130953,491442608.0,4.42,-1.8,-0.13,0.49
2021-02-19,7.14,7.48,7.54,7.05,94396740,806680544.0,6.89,5.2,0.37,0.79
2021-02-22,7.64,7.25,7.64,7.17,94425013,798217680.0,6.28,-3.07,-0.23,0.79
2021-02-23,7.15,7.39,7.5,7.02,75485416,642036880.0,6.62,1.93,0.14,0.63
2021-02-24,7.48,7.16,7.49,7.02,91074262,761811808.0,6.36,-3.11,-0.23,0.76
2021-02-25,7.24,7.11,7.32,7.07,59700309,496106064.0,3.49,-0.7,-0.05,0.5
2021-02-26,6.97,6.94,7.13,6.78,75668579,614622080.0,4.92,-2.39,-0.17,0.63
2021-03-01,7.04,7.03,7.11,6.92,40097144,327615024.0,2.74,1.3,0.09,0.33
2021-03-02,7.07,7.1,7.23,6.98,47592606,392635024.0,3.56,1.0,0.07,0.4
2021-03-03,7.19,7.48,7.54,7.06,95112276,808707216.0,6.76,5.35,0.38,0.79
2021-03-04,7.44,7.24,7.52,7.19,63299442,535574320.0,4.41,-3.21,-0.24,0.53
2021-03-05,7.12,7.12,7.22,6.89,69993030,573787376.0,4.56,-1.66,-0.12,0.58
2021-03-08,7.19,7.2,7.42,7.13,80113295,674996416.0,4.07,1.12,0.08,0.67
2021-03-09,7.36,7.16,7.36,7.04,66674646,554999728.0,4.44,-0.56,-0.04,0.56
2021-03-10,7.37,7.55,8.08,7.37,142027738,1251803904.0,9.92,5.45,0.39,1.19
2021-03-11,7.74,8.5,8.64,7.74,278400144,2644250608.0,11.92,12.58,0.95,2.33
2021-03-12,8.48,8.35,8.56,8.25,91661292,874742096.0,3.65,-1.76,-0.15,0.77
2021-03-15,8.5,8.28,8.51,8.21,72167786,684352704.0,3.59,-0.84,-0.07,0.6
2021-03-16,8.26,8.76,8.92,8.24,147064166,1442826048.0,8.21,5.8,0.48,1.23
2021-03-17,8.65,8.74,8.74,8.46,75542285,739241552.0,3.2,-0.23,-0.02,0.63
2021-03-18,8.77,8.43,8.82,8.36,73534685,712272976.0,5.26,-3.55,-0.31,0.61
2021-03-19,8.3,8.49,8.52,8.2,79544631,760267472.0,3.8,0.71,0.06,0.66
2021-03-22,8.44,8.36,8.44,8.21,32657475,310113712.0,2.71,-1.53,-0.13,0.27
2021-03-23,8.4,8.06,8.47,7.99,63842718,591865472.0,5.74,-3.59,-0.3,0.53
2021-03-24,7.99,7.85,8.1,7.74,58564489,530422000.0,4.47,-2.61,-0.21,0.49
2021-03-25,7.69,7.75,7.87,7.44,65498722,579342240.0,5.48,-1.27,-0.1,0.55
2021-03-26,7.87,7.94,7.96,7.74,42215089,382665520.0,2.84,2.45,0.19,0.35
2021-03-29,7.84,7.91,8.1,7.77,51216512,467729312.0,4.16,-0.38,-0.03,0.43
2021-03-30,8.26,8.19,8.47,8.09,68843447,650607152.0,4.8,3.54,0.28,0.57
2021-03-31,8.22,8.24,8.29,8.02,57684317,539215104.0,3.3,0.61,0.05,0.48
2021-04-01,8.33,8.23,8.42,8.14,37341833,350916128.0,3.4,-0.12,-0.01,0.31
2021-04-07,8.19,8.41,8.51,8.19,53378708,509877968.0,3.89,2.19,0.18,0.45
2021-04-08,8.34,8.49,8.5,8.28,28499217,273252272.0,2.62,0.95,0.08,0.24
2021-04-09,8.49,8.33,8.63,8.23,21753608,206737027.0,4.71,-1.88,-0.16,0.18
2021-04-12,8.42,8.14,8.44,8.02,21223213,196754852.0,5.04,-2.28,-0.19,0.18
2021-04-13,8.03,8.07,8.34,7.99,21286743,197745808.0,4.3,-0.86,-0.07,0.18
2021-04-14,8.2,8.5,8.5,8.12,70106850,664502336.0,4.71,5.33,0.43,0.59
2021-04-15,8.5,8.39,8.72,8.3,55819632,536280384.0,4.94,-1.29,-0.11,0.47
2021-04-16,8.44,8.43,8.44,8.18,31901327,303420544.0,3.1,0.48,0.04,0.27
2021-04-19,8.47,8.59,8.63,8.3,34789811,338382448.0,3.91,1.9,0.16,0.29
2021-04-20,8.64,8.44,8.64,8.39,30790274,296620384.0,2.91,-1.75,-0.15,0.26
2021-04-21,8.41,8.35,8.42,8.28,31315919,298216560.0,1.66,-1.07,-0.09,0.26
2021-04-22,8.4,8.44,8.52,8.32,31333126,300745840.0,2.4,1.08,0.09,0.26
2021-04-23,8.45,8.76,8.79,8.44,76796820,759005168.0,4.15,3.79,0.32,0.64
2021-04-26,8.82,8.49,8.86,8.38,49487266,479290912.0,5.48,-3.08,-0.27,0.41
2021-04-27,8.49,8.5,8.66,8.43,22394518,216639304.0,2.71,0.12,0.01,0.19
2021-04-28,8.59,8.65,8.76,8.59,41927074,412004464.0,2.0,1.76,0.15,0.35
2021-04-29,8.73,8.66,8.77,8.55,23801108,233870947.0,2.54,0.12,0.01,0.2
2021-04-30,8.51,8.46,8.64,8.37,30880807,297745888.0,3.12,-2.31,-0.2,0.26
2021-05-03,8.42,8.36,8.44,8.19,17945962,170180125.0,2.96,-1.18,-0.1,0.15
2021-05-04,8.34,8.49,8.49,8.34,16174379,155462042.0,1.79,1.56,0.13,0.14
2021-05-05,8.54,8.29,8.54,8.23,14992299,142206967.0,3.65,-2.36,-0.2,0.13
2021-05-06,8.45,8.41,8.51,8.23,38773457,369211536.0,3.38,1.45,0.12,0.32
2021-05-07,8.49,8.34,8.58,8.27,28060888,268074319.0,3.69,-0.83,-0.07,0.23
2021-05-10,8.49,8.59,8.69,8.31,31027908,301448976.0,4.56,3.0,0.25,0.26
2021-05-11,8.59,8.64,8.81,8.36,69540185,679467264.0,5.24,0.58,0.05,0.58
2021-05-12,8.69,8.76,8.78,8.48,50176116,491817360.0,3.47,1.39,0.12,0.42
2021-05-13,8.6,8.71,9.08,8.57,59841774,598920928.0,5.82,-0.57,-0.05,0.5
2021-05-14,8.84,9.74,9.92,8.72,166833221,1780852352.0,13.78,11.83,1.03,1.39
2021-05-17,9.74,9.72,9.84,9.54,79165894,859103040.0,3.08,-0.21,-0.02,0.66
2021-05-18,9.82,10.0,10.28,9.76,75475211,847375072.0,5.35,2.88,0.28,0.63
2021-05-20,9.46,9.78,10.08,9.46,67686920,739989440.0,6.2,-2.2,-0.22,0.57
2021-05-21,9.88,10.0,10.08,9.74,75492614,838819296.0,3.48,2.25,0.22,0.63
2021-05-24,9.77,10.49,10.61,9.77,91953946,1049287680.0,8.4,4.9,0.49,0.77
2021-05-25,10.53,10.47,10.83,10.27,63894276,734281232.0,5.34,-0.19,-0.02,0.53
2021-05-26,10.39,10.69,10.79,10.21,57397734,672748272.0,5.54,2.1,0.22,0.48
2021-05-27,10.61,10.93,10.93,10.61,67630224,806022192.0,2.99,2.25,0.24,0.56
2021-05-28,10.87,10.59,11.09,10.47,61760549,723616320.0,5.67,-3.11,-0.34,0.52
2021-05-31,10.59,11.11,11.27,10.51,68345553,829339856.0,7.18,4.91,0.52,0.57
2021-06-01,11.07,11.09,11.23,10.91,34788866,421354736.0,2.88,-0.18,-0.02,0.29
2021-06-02,11.21,11.15,11.47,11.07,67720211,835433584.0,3.61,0.54,0.06,0.57
2021-06-03,11.29,11.15,11.61,11.13,50168652,623671856.0,4.3,0.0,0.0,0.42
2021-06-04,11.11,10.95,11.25,10.87,58607870,706371056.0,3.41,-1.79,-0.2,0.49
2021-06-07,10.97,11.21,11.25,10.83,33371917,405053008.0,3.84,2.37,0.26,0.28
2021-06-08,11.13,11.23,11.51,11.13,41533419,513640832.0,3.39,0.18,0.02,0.35
2021-06-09,11.23,11.09,11.33,10.95,22599983,274582032.0,3.38,-1.25,-0.14,0.19
2021-06-10,11.21,11.17,11.49,11.11,27982757,345012736.0,3.43,0.72,0.08,0.23
2021-06-11,11.31,11.39,11.43,11.07,32643985,404780704.0,3.22,1.97,0.22,0.27
2021-06-15,11.31,11.33,11.39,11.03,34132065,419932160.0,3.16,-0.53,-0.06,0.29
2021-06-16,11.19,10.65,11.35,10.53,74467380,881252528.0,7.24,-6.0,-0.68,0.62
2021-06-17,10.61,10.83,10.87,10.31,57042712,670659200.0,5.26,1.69,0.18,0.48
2021-06-18,10.89,10.55,11.03,10.45,71108052,829288608.0,5.36,-2.59,-0.28,0.59
2021-06-21,10.45,10.23,10.57,9.97,83701790,948299856.0,5.69,-3.03,-0.32,0.7
2021-06-22,10.23,10.55,10.73,10.17,48698059,564473536.0,5.47,3.13,0.32,0.41
2021-06-23,10.55,10.51,10.75,10.41,38978617,452766560.0,3.22,-0.38,-0.04,0.33
2021-06-24,10.33,10.47,10.69,10.33,24093335,278996352.0,3.43,-0.38,-0.04,0.2
2021-06-25,10.59,10.47,10.63,10.33,36806740,423338384.0,2.87,0.0,0.0,0.31
2021-06-28,10.17,10.57,10.59,10.09,29330324,338639760.0,4.78,0.96,0.1,0.24
2021-06-29,10.49,10.23,10.77,10.15,47274904,539168144.0,5.87,-3.22,-0.34,0.39
2021-06-30,10.17,10.17,10.45,10.09,42166650,474323968.0,3.52,-0.59,-0.06,0.35
2021-07-02,10.33,9.97,10.37,9.89,51268660,567812576.0,4.72,-1.97,-0.2,0.43
2021-07-05,9.95,9.27,9.95,9.15,90195340,945340848.0,8.02,-7.02,-0.7,0.75
2021-07-06,9.23,8.84,9.27,8.46,123259268,1210190752.0,8.74,-4.64,-0.43,1.03
2021-07-07,9.11,9.31,9.35,8.99,83807323,859289616.0,4.07,5.32,0.47,0.7
2021-07-08,9.31,9.03,9.49,8.92,55614635,563878080.0,6.12,-3.01,-0.28,0.46
2021-07-09,9.15,9.09,9.15,8.8,56048943,565486272.0,3.88,0.66,0.06,0.47
2021-07-12,9.13,9.39,9.49,8.95,63963603,664826480.0,5.94,3.3,0.3,0.53
2021-07-13,9.57,9.45,9.59,9.33,47341376,497479616.0,2.77,0.64,0.06,0.4
2021-07-14,9.53,9.81,9.99,9.43,54237824,589646880.0,5.93,3.81,0.36,0.45
2021-07-15,9.97,10.09,10.19,9.81,65309756,725483744.0,3.87,2.85,0.28,0.55
2021-07-16,10.03,9.83,10.05,9.77,38621880,421961824.0,2.78,-2.58,-0.26,0.32
2021-07-19,9.73,9.73,9.81,9.59,16427544,177154559.0,2.24,-1.02,-0.1,0.14
2021-07-20,9.89,9.61,9.99,9.47,27222888,291146480.0,5.34,-1.23,-0.12,0.23
2021-07-21,9.87,9.59,9.89,9.51,20271725,216405761.0,3.95,-0.21,-0.02,0.17
2021-07-22,9.63,9.51,9.81,9.35,23301572,246271478.0,4.8,-0.83,-0.08,0.19
2021-07-23,9.43,9.71,9.77,9.43,32102103,344178640.0,3.58,2.1,0.2,0.27
2021-07-26,9.55,9.35,9.65,9.21,69549485,726906816.0,4.53,-3.71,-0.36,0.58
2021-07-27,9.43,8.61,9.69,8.29,110165122,1083871296.0,14.97,-7.91,-0.74,0.92
2021-07-28,9.25,9.03,9.27,8.6,70728847,705523936.0,7.78,4.88,0.42,0.59
2021-07-29,9.19,9.61,9.65,9.03,56273092,594954992.0,6.87,6.42,0.58,0.47
2021-07-30,9.39,9.41,9.57,9.21,30797590,321900320.0,3.75,-2.08,-0.2,0.26
2021-08-02,9.25,9.41,9.51,8.99,38279162,395017600.0,5.53,0.0,0.0,0.32
2021-08-03,9.17,9.47,9.71,9.17,27428456,289810704.0,5.74,0.64,0.06,0.23
2021-08-04,9.49,9.53,9.73,9.25,21440261,227750691.0,5.07,0.63,0.06,0.18
2021-08-05,9.45,9.57,9.71,9.25,31187598,331371104.0,4.83,0.42,0.04,0.26
2021-08-06,9.57,9.53,9.61,9.33,30342139,320062528.0,2.93,-0.42,-0.04,0.25
2021-08-09,9.31,9.79,9.87,9.29,27009440,291450048.0,6.09,2.73,0.26,0.23
2021-08-10,9.73,9.87,10.11,9.63,40071459,439654000.0,4.9,0.82,0.08,0.33
2021-08-11,9.59,9.97,10.03,9.59,28964617,317560208.0,4.46,1.01,0.1,0.24
2021-08-12,9.97,9.91,10.01,9.77,23336118,255940535.0,2.41,-0.6,-0.06,0.19
2021-08-13,9.79,9.83,10.13,9.75,22133336,243294305.0,3.83,-0.81,-0.08,0.18
2021-08-16,9.89,10.09,10.11,9.79,36723222,405992656.0,3.26,2.64,0.26,0.31
2021-08-17,10.13,10.17,10.83,10.07,59057733,676633488.0,7.53,0.79,0.08,0.49
2021-08-18,10.37,9.93,10.63,9.89,40210310,450109088.0,7.28,-2.36,-0.24,0.34
2021-08-19,9.73,9.83,10.11,9.65,33033368,360800592.0,4.63,-1.01,-0.1,0.28
2021-08-20,10.17,9.07,10.17,9.03,65970317,681001568.0,11.6,-7.73,-0.76,0.55
2021-08-23,9.43,9.47,9.81,9.21,58707002,621633632.0,6.62,4.41,0.4,0.49
2021-08-24,9.71,9.43,9.81,9.23,42910048,447897024.0,6.12,-0.42,-0.04,0.36
2021-08-25,9.37,9.39,9.59,9.27,23851711,249164734.0,3.39,-0.42,-0.04,0.2
2021-08-26,9.23,8.97,9.43,8.91,52841960,535152736.0,5.54,-4.47,-0.42,0.44
2021-08-27,8.91,8.56,9.03,8.4,80973224,785191280.0,7.02,-4.57,-0.41,0.68
2021-08-30,8.5,8.82,8.88,8.29,72708478,705431264.0,6.89,3.04,0.26,0.61
2021-08-31,8.8,8.8,8.83,8.54,57448986,564038272.0,3.29,-0.23,-0.02,0.48
2021-09-01,8.69,8.97,9.01,8.53,41068892,404062448.0,5.45,1.93,0.17,0.34
2021-09-02,8.88,8.82,9.05,8.67,28119426,277020928.0,4.24,-1.67,-0.15,0.23
2021-09-03,8.81,9.03,9.11,8.76,37064561,373134032.0,3.97,2.38,0.21,0.31
2021-09-06,9.03,8.93,9.11,8.91,22383140,225124953.0,2.21,-1.11,-0.1,0.19
2021-09-07,8.93,8.78,8.97,8.71,23901392,235778016.0,2.91,-1.68,-0.15,0.2
2021-09-08,8.73,8.55,8.77,8.51,27576790,266157632.0,2.96,-2.62,-0.23,0.23
2021-09-09,8.53,8.63,8.74,8.49,19179900,185548700.0,2.92,0.94,0.08,0.16
2021-09-10,8.73,8.8,8.85,8.67,26110666,255113223.0,2.09,1.97,0.17,0.22
2021-09-13,8.81,8.73,8.9,8.66,18737789,182177211.0,2.73,-0.8,-0.07,0.16
2021-09-14,8.79,8.71,8.88,8.65,20036004,195304144.0,2.63,-0.23,-0.02,0.17
2021-09-15,8.71,8.53,8.83,8.49,18462252,177325992.0,3.9,-2.07,-0.18,0.15
2021-09-16,8.56,8.19,8.56,8.03,32634517,299683168.0,6.21,-3.99,-0.34,0.27
2021-09-17,8.29,8.65,8.67,8.23,36359910,345945664.0,5.37,5.62,0.46,0.3
2021-09-20,8.73,8.41,8.73,8.25,21642007,204128703.0,5.55,-2.77,-0.24,0.18
2021-09-21,8.67,8.5,8.84,8.43,30213830,288479056.0,4.88,1.07,0.09,0.25
2021-09-23,8.44,8.46,8.75,8.32,51152333,484168096.0,5.06,-0.47,-0.04,0.43
2021-09-24,8.47,8.31,8.63,8.23,42804223,398890176.0,4.73,-1.77,-0.15,0.36
2021-09-27,8.46,8.65,8.74,8.31,54220828,522687072.0,5.17,4.09,0.34,0.45
2021-09-28,8.55,8.39,8.68,8.36,26423939,250126187.0,3.7,-3.01,-0.26,0.22
2021-09-29,8.38,8.44,8.49,8.14,19816597,185117955.0,4.17,0.6,0.05,0.17
2021-09-30,8.34,8.35,8.44,8.17,28215631,262991857.0,3.2,-1.07,-0.09,0.24
2021-10-04,8.13,8.31,8.35,7.69,37367313,338483136.0,7.9,-0.48,-0.04,0.31
2021-10-05,8.49,8.21,8.49,8.18,12878237,119572763.0,3.73,-1.2,-0.1,0.11
2021-10-06,8.21,8.1,8.21,7.86,25061593,225036095.0,4.26,-1.34,-0.11,0.21
2021-10-07,8.3,8.26,8.33,8.15,17516320,160653173.0,2.22,1.98,0.16,0.15
2021-10-08,8.26,8.18,8.4,8.04,32762698,300767168.0,4.36,-0.97,-0.08,0.27
2021-10-11,8.18,8.23,8.39,8.16,20040775,185360253.0,2.81,0.61,0.05,0.17
2021-10-12,8.1,8.01,8.3,7.96,37442238,340114560.0,4.13,-2.67,-0.22,0.31
2021-10-15,7.63,7.66,7.84,7.56,71394235,617490432.0,3.5,-4.37,-0.35,0.6
2021-10-18,7.66,7.66,7.78,7.48,65828991,565477440.0,3.92,0.0,0.0,0.55
2021-10-19,7.6,8.1,8.12,7.51,58535928,524389776.0,7.96,5.74,0.44,0.49
2021-10-20,8.01,7.96,8.13,7.92,41262965,370717872.0,2.59,-1.73,-0.14,0.34
2021-10-21,7.83,7.63,7.9,7.55,64598458,559222336.0,4.4,-4.15,-0.33,0.54
2021-10-22,7.71,7.73,7.87,7.57,40725656,353838432.0,3.93,1.31,0.1,0.34
2021-10-25,7.71,7.66,7.82,7.61,26765583,232142139.0,2.72,-0.91,-0.07,0.22
2021-10-26,7.66,7.64,7.72,7.58,24714997,213311155.0,1.83,-0.26,-0.02,0.21
2021-10-27,7.57,7.47,7.64,7.42,27462760,232313461.0,2.88,-2.23,-0.17,0.23
2021-10-28,7.41,7.24,7.5,7.17,44910962,370480032.0,4.42,-3.08,-0.23,0.38
2021-10-29,7.24,7.15,7.27,7.07,40803742,332359488.0,2.76,-1.24,-0.09,0.34
2021-11-01,7.19,7.21,7.3,7.04,32367104,264292240.0,3.64,0.84,0.06,0.27
2021-11-02,7.39,7.05,7.45,6.99,31452810,255793485.0,6.38,-2.22,-0.16,0.26
2021-11-03,7.04,7.12,7.28,7.04,27554022,223556332.0,3.4,0.99,0.07,0.23
2021-11-04,7.11,7.18,7.3,7.08,21132995,172071594.0,3.09,0.84,0.06,0.18
2021-11-05,7.14,6.9,7.25,6.85,32059924,255120741.0,5.57,-3.9,-0.28,0.27
2021-11-08,6.88,6.91,6.97,6.74,27047595,212905026.0,3.33,0.14,0.01,0.23
2021-11-09,6.94,7.02,7.12,6.93,21522366,172875633.0,2.75,1.59,0.11,0.18
2021-11-10,7.04,7.39,7.42,6.95,41789443,344181104.0,6.7,5.27,0.37,0.35
2021-11-11,7.41,7.37,7.49,7.22,40259307,334823696.0,3.65,-0.27,-0.02,0.34
2021-11-12,7.53,7.22,7.53,7.14,29906129,246026082.0,5.29,-2.04,-0.15,0.25
2021-11-15,7.22,7.27,7.4,7.19,11870306,98210817.0,2.91,0.69,0.05,0.1
2021-11-16,7.3,7.48,7.51,7.23,27916155,235178499.0,3.85,2.89,0.21,0.23
2021-11-17,7.48,7.52,7.57,7.35,30765123,260341914.0,2.94,0.53,0.04,0.26
2021-11-18,7.46,7.32,7.48,7.29,34119411,284933824.0,2.53,-2.66,-0.2,0.28
2021-11-19,7.53,7.31,7.53,7.26,26417474,220089816.0,3.69,-0.14,-0.01,0.22
2021-11-22,7.41,7.18,7.5,7.14,26686656,220230292.0,4.92,-1.78,-0.13,0.22
2021-11-23,7.14,7.03,7.15,7.02,25119754,202069158.0,1.81,-2.09,-0.15,0.21
2021-11-24,7.06,7.16,7.24,6.95,26735332,216954252.0,4.13,1.85,0.13,0.22
2021-11-25,7.16,7.25,7.28,7.09,32475087,264918218.0,2.65,1.26,0.09,0.27
2021-11-26,7.17,7.31,7.33,7.14,28055024,231810359.0,2.62,0.83,0.06,0.23
2021-11-29,7.48,7.28,7.48,7.17,37765955,313474160.0,4.24,-0.41,-0.03,0.32
2021-11-30,7.24,7.09,7.35,7.03,46442294,377072608.0,4.4,-2.61,-0.19,0.39
2021-12-01,7.25,7.11,7.31,7.05,41201245,335290720.0,3.67,0.28,0.02,0.34
2021-12-02,7.11,7.17,7.23,6.97,38830354,316341136.0,3.66,0.84,0.06,0.32
2021-12-03,7.06,7.41,7.47,7.03,63010227,526285296.0,6.14,3.35,0.24,0.53
2021-12-06,7.4,7.12,7.51,7.07,47716747,390230368.0,5.94,-3.91,-0.29,0.4
2021-12-07,7.1,7.16,7.19,7.03,34965719,282951072.0,2.25,0.56,0.04,0.29
2021-12-08,7.18,7.17,7.22,7.07,26659327,217450941.0,2.09,0.14,0.01,0.22
2021-12-09,7.18,7.67,7.71,7.18,49653637,425907664.0,7.39,6.97,0.5,0.41
2021-12-10,7.65,7.61,7.69,7.43,44705540,383391104.0,3.39,-0.78,-0.06,0.37
2021-12-13,7.81,7.44,7.81,7.43,32884779,280420480.0,4.99,-2.23,-0.17,0.27
2021-12-14,7.44,7.41,7.51,7.3,23352540,196480120.0,2.82,-0.4,-0.03,0.2
2021-12-15,7.41,7.21,7.49,7.07,40857503,336276704.0,5.67,-2.7,-0.2,0.34
2021-12-16,7.09,7.28,7.29,7.05,34254623,279159584.0,3.33,0.97,0.07,0.29
2021-12-17,7.28,7.14,7.34,7.04,36993654,300504032.0,4.12,-1.92,-0.14,0.31
2021-12-20,7.09,7.03,7.32,6.99,38620208,312685232.0,4.62,-1.54,-0.11,0.32
2021-12-21,7.16,7.16,7.27,7.07,27229027,222308975.0,2.84,1.85,0.13,0.23
2021-12-22,7.14,7.07,7.22,7.03,22066723,178522668.0,2.65,-1.26,-0.09,0.18
2021-12-23,7.17,7.18,7.25,7.1,23629237,193331256.0,2.12,1.56,0.11,0.2
2021-12-24,7.25,7.2,7.29,7.16,7441617,61040055.0,1.81,0.28,0.02,0.06
2021-12-28,7.25,7.26,7.32,7.14,18439550,151758611.0,2.5,0.83,0.06,0.15
2021-12-29,7.29,7.21,7.31,7.12,15534455,127166500.0,2.62,-0.69,-0.05,0.13
2021-12-30,7.21,7.24,7.31,7.15,19886303,163604191.0,2.22,0.42,0.03,0.17
2021-12-31,7.32,7.48,7.55,7.32,13504408,114225667.0,3.18,3.31,0.24,0.11
2022-01-03,7.61,7.48,7.63,7.43,16782381,142539716.0,2.67,0.0,0.0,0.14
2022-01-04,7.58,7.66,7.76,7.48,42764858,369418992.0,3.74,2.41,0.18,0.36
2022-01-05,7.66,7.43,7.69,7.33,33779987,285031056.0,4.7,-3.0,-0.23,0.28
2022-01-06,7.36,7.62,7.66,7.33,35648859,303206272.0,4.44,2.56,0.19,0.3
2022-01-07,7.62,7.79,7.85,7.6,38948575,341354112.0,3.28,2.23,0.17,0.33
2022-01-10,8.01,8.33,8.44,7.89,67141117,618806672.0,7.06,6.93,0.54,0.56
2022-01-11,8.33,8.26,8.42,8.16,40286145,374023584.0,3.12,-0.84,-0.07,0.34
2022-01-12,8.28,8.25,8.48,8.11,35047758,323518272.0,4.48,-0.12,-0.01,0.29
2022-01-13,8.25,8.36,8.45,8.19,31193002,291231904.0,3.15,1.33,0.11,0.26
2022-01-14,8.38,8.61,8.86,8.31,66182773,639858368.0,6.58,2.99,0.25,0.55
2022-01-17,8.76,8.91,9.07,8.71,69422792,685879088.0,4.18,3.48,0.3,0.58
2022-01-18,8.85,8.59,8.93,8.55,34249295,331348608.0,4.26,-3.59,-0.32,0.29
2022-01-19,8.65,8.73,8.78,8.49,26194196,252278083.0,3.38,1.63,0.14,0.22
2022-01-20,8.91,8.8,8.91,8.61,36378868,354006496.0,3.44,0.8,0.07,0.3
2022-01-21,8.91,8.88,9.11,8.82,51941630,516608128.0,3.3,0.91,0.08,0.44
2022-01-24,8.88,8.55,8.88,8.51,39765579,381601312.0,4.17,-3.72,-0.33,0.33
2022-01-25,8.41,8.26,8.45,8.16,47578211,440046320.0,3.39,-3.39,-0.29,0.4
2022-01-26,8.16,8.06,8.31,7.98,52999690,482096272.0,4.0,-2.42,-0.2,0.44
2022-01-27,7.86,8.09,8.21,7.86,47426547,428096560.0,4.34,0.37,0.03,0.4
2022-01-28,8.26,8.11,8.26,8.06,41820653,382237504.0,2.47,0.25,0.02,0.35
2022-01-31,8.11,8.46,8.56,8.08,25054464,234938646.0,5.92,4.32,0.35,0.21
2022-02-04,8.61,8.58,8.72,8.31,21370387,203582421.0,4.85,1.42,0.12,0.18
2022-02-07,8.58,8.46,8.77,8.42,31310670,298143040.0,4.08,-1.4,-0.12,0.26
2022-02-08,8.46,8.4,8.48,8.24,32879896,307701120.0,2.84,-0.71,-0.06,0.28
2022-02-09,8.62,8.7,8.79,8.47,28744980,277315616.0,3.81,3.57,0.3,0.24
2022-02-10,8.87,8.83,8.91,8.69,26281151,256931418.0,2.53,1.49,0.13,0.22
2022-02-11,8.75,8.34,8.79,8.29,44610716,418611136.0,5.66,-5.55,-0.49,0.37
