代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
688728,格科微,14.53,2.32,0.33,8470277.0,122612360.0,2.75,14.59,14.2,14.26,14.2,0.34,564.667,4.832,36308830624.0,36308830624.0,1,0.0,0.0,0.0,0.0,8.26
