日期,收盘价
2022-12-20,38.21
2022-12-21,37.06
2022-12-22,36.10
2022-12-23,36.32
2022-12-26,38.55
2022-12-27,38.43
2022-12-28,38.30
2022-12-29,38.29
2022-12-30,37.49
2023-01-03,38.72
2023-01-04,38.00
2023-01-05,38.28
2023-01-06,39.63
2023-01-09,40.14
2023-01-10,40.40
2023-01-11,39.75
2023-01-12,40.03
2023-01-13,39.46
2023-01-16,42.63
2023-01-17,42.68
2023-01-18,44.07
2023-01-19,42.74
2023-01-20,43.32
2023-01-30,43.17
2023-01-31,42.70
2023-02-01,42.87
2023-02-02,41.89
2023-02-03,42.71
2023-02-06,43.84
2023-02-07,42.24
2023-02-08,42.48
2023-02-09,42.38
2023-02-10,42.41
2023-02-13,42.76
2023-02-14,44.87
2023-02-15,44.28
2023-02-16,44.14
2023-02-17,43.26
2023-02-20,44.66
2023-02-21,43.95
2023-02-22,44.93
2023-02-23,46.07
2023-02-24,45.14
2023-02-27,45.17
2023-02-28,46.16
2023-03-01,45.30
2023-03-02,44.49
2023-03-03,44.39
2023-03-06,44.45
2023-03-07,43.95
2023-03-08,44.43
2023-03-09,43.45
2023-03-10,43.96
2023-03-13,44.49
2023-03-14,43.85
2023-03-15,43.88
2023-03-16,42.70
2023-03-17,42.67
2023-03-20,42.84
2023-03-21,44.49
2023-03-22,44.22
2023-03-23,44.22
2023-03-24,44.98
2023-03-27,43.95
2023-03-28,43.86
2023-03-29,44.20
2023-03-30,44.25
2023-03-31,44.85
2023-04-03,45.14
2023-04-04,43.99
2023-04-06,42.51
2023-04-07,42.30
2023-04-10,41.58
2023-04-11,42.18
2023-04-12,41.80
2023-04-13,42.40
2023-04-14,41.87
2023-04-17,44.32
2023-04-18,46.45
2023-04-19,45.90
2023-04-20,45.07
2023-04-21,44.38
2023-04-24,43.84
2023-04-25,43.95
2023-04-26,44.34
2023-04-27,44.57
2023-04-28,45.09
2023-05-04,44.31
2023-05-05,43.20
2023-05-08,43.20
2023-05-09,43.02
2023-05-10,44.44
2023-05-11,44.54
2023-05-12,44.27
2023-05-15,45.54
2023-05-16,45.64
2023-05-17,45.13
2023-05-18,45.65
2023-05-19,46.06
2023-05-22,46.44
2023-05-23,45.92
2023-05-24,45.71
2023-05-25,45.96
2023-05-26,45.49
2023-05-29,45.90
2023-05-30,47.02
2023-05-31,46.44
2023-06-01,46.81
2023-06-02,46.78
2023-06-05,46.55
2023-06-06,46.04
2023-06-07,45.03
2023-06-08,45.13
2023-06-09,45.85
2023-06-12,46.30
2023-06-13,46.45
2023-06-14,45.32
2023-06-15,46.07
2023-06-16,45.88
2023-06-19,45.10
2023-06-20,44.95
2023-06-21,44.29
2023-06-26,44.52
2023-06-27,44.23
2023-06-28,44.70
2023-06-29,45.54
2023-06-30,46.14
2023-07-03,46.02
2023-07-04,46.30
2023-07-05,46.35
2023-07-06,46.29
2023-07-07,46.78
2023-07-10,46.66
2023-07-11,48.54
2023-07-12,51.29
2023-07-13,50.96
2023-07-14,49.91
2023-07-17,51.23
2023-07-18,51.23
2023-07-19,51.00
2023-07-20,50.36
2023-07-21,50.22
2023-07-24,50.04
2023-07-25,48.83
