SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,PER_NETCASH_OPERATE,PER_OI,BPS,BASIC_EPS,DILUTED_EPS,OPERATE_INCOME,OPERATE_INCOME_YOY,GROSS_PROFIT,GROSS_PROFIT_YOY,HOLDER_PROFIT,HOLDER_PROFIT_YOY,GROSS_PROFIT_RATIO,EPS_TTM,OPERATE_INCOME_QOQ,NET_PROFIT_RATIO,ROE_AVG,GROSS_PROFIT_QOQ,ROA,HOLDER_PROFIT_QOQ,ROE_YEARLY,ROIC_YEARLY,TAX_EBT,OCF_SALES,DEBT_ASSET_RATIO,CURRENT_RATIO,CURRENTDEBT_DEBT,START_DATE,FISCAL_YEAR,CURRENCY,IS_CNY_CODE
09618.HK,09618,京东集团-SW,10295301,2023-06-30,002,7.832251767788,166.962762778907,69.578747821538,4.09,4.04,530887000000,4.6588008004,77451000000,11.697432939141,12842000000,827.2202166065,14.588980329147,6.867687192949,1.937139900737,2.471712436,5.902305401331,3.70142670988,2.141807610906,11.231662591687,11.804610802662,5.688391994968,25.19667084711,4.691017109102,52.4294447646,1.344577162704,82.018355577733,2023-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2023-09-30,004,12.550975889371,244.863224486972,72.185135226069,6.61,6.54,778585000000,3.7021004542,116202000000,10.106503941783,20778000000,182.7708219924,14.92476736644,7.488191237996,0.389113423338,2.7415118452,9.37085644703,1.64643262192,3.426894807458,9.035123872327,12.494475262707,4.664685069775,24.693056731583,5.12570881792,52.0104698304,1.362638032602,81.728634202093,2023-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2023-12-31,001,18.697103096554,340.720707631169,72.738537655245,7.69,7.61,1084662000000,3.6727851078,159704000000,8.588252092498,24167000000,132.8227360308,14.72384945725,7.591486879159,0.989822453914,2.1441702576,10.856108385891,1.245728703745,3.948185275705,1.4993700126,10.856108385891,5.097576821181,26.518167456556,5.48751592662,52.8776166294,1.158705063053,79.875999013765,2023-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2024-03-31,003,-3.55433748656,81.68819346375,69.765097619117,2.28,2.27,260049000000,7.0354302837,39770000000,10.417013715365,7130000000,13.8795719534,15.29327165265,7.864462511136,1.575882625186,2.8321585547,3.135085698205,2.349346290638,1.15861486212,3.595812471552,12.540342792821,6.02223285052,18.753447324876,-4.351103061346,52.1514667127,1.1542996924,78.410687601758,2024-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2024-06-30,002,12.383795557458,173.223613752835,69.258125779237,6.44,6.34,551446000000,3.8725755198,85708000000,10.66093400989,19774000000,53.9791309765,15.542410317601,9.7690094118,0.314588996646,3.8007347954,8.737533747807,2.756093382929,3.088254356962,24.217127336635,17.475067495614,7.969386336295,15.080426238807,7.149022751094,55.8112197607,1.149785709443,77.051907414638,2024-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2024-09-30,004,10.430244976025,255.017981858251,71.719888172516,10.44,10.19,811833000000,4.2703108845,130751000000,12.520438546669,31505000000,51.6267205698,16.105652270849,10.961118184358,1.148096172621,4.1629251336,13.683874484493,3.746107727389,4.951603789969,12.202964725554,18.245165979324,6.503405489035,15.34916341048,4.090003732295,53.8900085307,1.171525081622,76.569284976962,2024-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2024-12-31,001,18.225574899643,363.54492606299,75.087988217658,13.83,13.43,1158819000000,6.8368763725,183868000000,15.130491409107,41359000000,71.1383291265,15.866843743501,12.975153666827,3.659418021129,3.853923693,17.554567544911,5.517839004207,6.232557158271,18.527540551384,17.554567544911,8.202261229298,13.345492646203,5.013293706783,55.1300853296,1.291054717365,77.810394947745,2024-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2025-03-31,003,-5.72915825488,94.455504637823,73.511544222982,3.76,3.59,301082000000,15.7789493519,47848000000,20.31179280865,10890000000,52.7349228612,15.892016128497,14.154741611102,3.540932621919,3.7461555324,4.59814765163,4.393369156134,1.582738413599,9.091128895766,18.392590606521,8.518885387159,15.462449407885,-6.065457250849,54.4640354526,1.25728102376,76.959893388517,2025-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2025-06-30,002,1.928438056771,206.34695043706,71.264680165297,5.95,5.68,657742000000,19.2758674467,104488000000,21.911606851169,17068000000,-13.6846363912,15.885864062201,12.126226811187,5.439254174682,2.7348109137,7.317360725563,5.575526450147,2.429309415994,-14.330991378355,14.634721451125,6.588708517782,10.243999800409,0.934560967674,57.9470081577,1.221307867787,78.757964115709,2025-01-01 00:00:00,12-31,HKD,0
09618.HK,09618,京东集团-SW,10295301,2025-09-30,004,-0.592303733721,300.167799114439,72.76206667009,7.81,7.39,956801000000,17.856874505,154962000000,18.51687558795,22344000000,-29.077924139,16.195844276919,10.101162933449,3.056797208159,2.5469245956,9.482261076218,2.680016580475,3.165403824863,-16.699868056813,12.643014768291,4.280841109409,8.641373622254,-0.197324208482,57.3360017603,1.198120986008,77.37522274015,2025-01-01 00:00:00,12-31,HKD,0
