代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
600233,圆通速递,17.25,2.74,0.46,18093001.0,309334049.02,4.76,17.4,16.6,16.8,16.79,0.53,15.393,1.769,59038812344.0,59038812344.0,1,0.0,0.0,0.0,0.0,24.99
