常用指标,每股净资产,8.385383,8.148504,7.986195,7.717031,7.677566,7.583046,7.564538,7.388732,7.211713,7.037731,6.986812,6.868491,6.868051,6.818623,6.773976,6.733243,6.752053,6.737467,6.671729,6.690036,6.700264,6.708626,6.692788,6.670595,6.599969,6.619605,6.596877,6.577888,6.378418,6.280631,6.495391,6.524501,6.393847,6.31083,6.726461,6.649991,5.653432,5.347795,5.506104,5.386311,5.107179,5.417747,5.177915,5.159483,4.923932,4.826129,4.666039,3.941396,3.711643,3.623198,3.573438,3.504681,3.377861,3.277606,3.274779,3.339335,3.27433,3.224961,3.232621,3.327998,3.272794,3.320476,4.035712,4.033225,2.489361,2.46846,2.902094,2.896214,2.774539,2.644724,3.558888,3.51917,3.32654,3.205579,3.042554,2.939012,2.831776,2.7223,3.405496,3.356057,3.251616,3.14456,3.147006,3.123898,3.049942,3.019388,2.962994,2.957837,2.984651,2.906824,4.940271,4.937453,4.920645,4.795879,4.807106,4.80552,5.106742,1.643944,1.333887,1.259509,1.0,
常用指标,每股现金流,0.096167,-0.316604,-0.40362,2.216898,0.665132,0.474314,0.066285,1.845316,0.669796,0.174462,0.027807,1.02951,0.056307,-0.185941,-0.097237,0.882721,-0.032214,-0.327262,-0.157163,0.983918,0.027896,-0.261039,-0.257224,0.938675,-0.021242,-0.25673,-0.267171,0.566239,-0.440282,-0.389364,-0.409918,-0.558102,-1.526598,-1.11428,-0.740738,1.118496,0.129876,0.007543,-0.270738,0.2794,-0.3238,-0.20181,-0.220782,0.24265,-0.006388,0.202774,0.003881,-0.243923,-0.348492,-0.601927,-0.513086,0.574984,0.225077,0.167282,-0.028297,0.052828,-0.101535,0.062926,0.006942,-0.442607,-0.431664,-0.217125,-0.290135,-0.040944,-0.279266,-0.429583,-0.547633,0.584681,0.167579,-0.421095,-0.325398,-0.781032,-0.845207,-0.655864,-0.251817,0.105715,0.096139,-0.031026,-0.120344,0.011383,-0.34715,0.01836,-0.280185,0.063234,0.213763,0.15908,0.099572,-0.070334,-0.004404,-0.002434,-0.128333,0.175292,,0.038184,,-0.192337,-0.341179,0.490684,-0.078903,0.23147,,
常用指标,净资产收益率(ROE),8.9792,6.15,3.36,9.98,8.3196,5.18,2.27,8.43,5.7755,3.52,1.6,2.3,1.9318,1.27,0.44,0.78,1.1447,0.62,-0.41,1.39,1.272,0.6,0.25,2.54,1.3154,0.61,0.28,3.22,0.0255,-1.49,-0.36,7.11,5.2017,3.86,1.13,15.29,11.5068,6.97,1.33,11.72,8.3163,4.88,0.36,13.33,8.8352,5.83,1.95,12.99,6.6915,4.525,1.9428,4.83,1.1471,-1.8658,-1.952,0.64,-1.3464,-2.8654,-2.908,0.13,-1.4008,0.0333,0.062,8.72,,5.57,,15.16,,7.78,,14.71,,7.93,,15.09,,7.18,,10.43,,3.77,,5.54,,2.06,,2.5,,0.387,,5.02,,,,5.13,0.78,26.48,,22.85,,
常用指标,总资产报酬率(ROA),5.49223,3.704204,2.059403,6.08644,5.090079,3.257991,1.503328,5.286156,3.807605,2.476116,1.175299,1.957372,1.745955,1.105249,0.427567,0.907094,0.919218,0.566598,-0.116754,1.332749,1.109644,0.640748,0.219082,1.865326,1.085069,0.632015,0.279814,2.392781,0.651101,-0.30856,-0.004385,4.832114,3.417693,2.564941,0.83709,9.496725,8.087829,4.814925,1.42721,9.875903,6.468524,3.816877,0.419469,9.931304,6.079746,4.186583,1.267343,8.063193,4.61094,2.986428,1.188031,3.526695,1.24733,-0.435234,-0.826845,1.668769,-0.208427,-1.096138,-1.4354,0.765583,-0.406557,0.287466,0.174924,4.089716,3.516351,2.891797,0.410098,8.628173,7.001527,4.414825,0.743045,6.00171,4.789198,3.636278,1.217582,7.374302,5.012731,3.249028,0.75264,5.806024,3.659201,2.355279,0.575982,4.35749,2.737469,1.940593,0.311929,2.357498,2.54676,0.567401,0.168165,4.575443,2.216513,0.574633,0.061572,6.731348,0.924221,13.446089,3.540237,14.675232,14.871108,
常用指标,毛利率,25.088155,24.724335,28.741153,22.35579,24.266906,23.528461,25.22431,21.382686,19.983706,19.206136,20.77575,17.589429,18.355452,18.519789,16.190811,13.717409,12.289001,12.855726,12.542311,12.492128,13.52337,14.616167,16.411114,11.996878,14.219677,15.916188,16.146011,14.142296,13.472462,11.38354,14.464007,20.598427,21.01426,21.304877,22.698978,28.248903,37.314765,37.006449,35.069458,29.741967,32.694367,30.408519,21.559297,28.871031,28.324178,29.143222,27.288121,25.724523,25.14888,23.8271,24.087776,20.421492,18.796653,13.279969,9.574,19.037469,14.81218,12.377828,6.210712,21.964549,19.192231,22.314504,25.567168,20.209858,19.861623,20.17472,21.595773,22.629143,23.025393,22.537662,21.153403,20.209068,19.128958,21.337174,21.159439,26.016425,24.473982,26.065888,25.252554,23.958363,23.031063,21.268302,22.737825,18.992169,15.257592,15.738433,11.001129,19.140855,18.989137,14.881578,17.63934,27.828899,22.802625,21.900274,27.055183,25.434433,27.607243,26.225693,26.870309,26.16132,33.593616,33.596123
常用指标,销售净利率,12.537025,12.597992,15.388506,9.022201,11.692335,11.410373,12.644913,8.312599,8.360296,7.940267,8.91687,3.239103,4.073815,3.930233,3.531624,1.298152,2.316991,1.955781,-3.532791,1.399357,2.108764,1.738649,1.911323,2.058843,1.956134,1.699459,1.640892,2.388027,-0.242437,-5.578675,-3.518559,7.216015,7.864508,8.77476,7.241513,14.262649,21.41968,20.68418,16.43257,14.673766,17.091583,16.094183,3.934748,15.271843,17.089935,15.738089,12.00984,10.405703,9.635456,9.154727,9.324002,4.137448,1.6097,-4.790797,-19.854094,0.630864,-2.186207,-7.656061,-38.672394,0.138295,-3.154467,0.183347,0.949762,6.020396,6.49139,8.383154,0.817457,7.956349,9.668015,9.49982,4.805829,10.023667,11.408722,13.731373,8.839299,7.139833,7.896854,8.61838,5.529454,6.904041,7.18289,5.846256,2.734034,4.419008,3.783854,4.027968,0.829375,3.474546,6.578408,1.86234,1.063506,8.277612,5.943294,1.236127,0.524718,8.262308,-0.679786,6.63064,3.725647,6.966118,7.316315,5.724777
常用指标,期间费用率,10.392715,9.979481,10.707376,11.041696,10.543023,9.428067,10.408156,10.881982,9.514835,8.748498,9.390666,11.981197,12.980385,13.103427,11.297721,9.935892,9.773427,10.275137,16.669941,9.143985,11.435193,11.897848,13.452178,9.369074,11.675973,13.420192,13.891458,9.51298,12.657324,15.660281,16.171715,10.569589,10.847143,10.031171,13.058461,11.523093,11.359411,11.714819,15.143036,10.597489,11.938218,11.950108,18.005164,10.88146,11.559636,11.688749,14.429918,13.288351,14.643783,14.120738,13.910649,15.298413,17.27794,19.30277,33.892973,17.465092,17.034019,20.765882,47.306355,20.950464,22.608082,27.139542,39.449918,19.351973,19.313658,18.362241,34.571871,17.267299,16.410232,16.467737,21.565753,18.03384,17.276059,18.385631,20.554759,16.074722,14.815869,15.959939,19.931887,16.672414,15.688371,14.328335,19.180082,13.093462,9.80864,10.014819,9.739145,15.199379,14.635048,12.903686,16.896456,14.621136,15.876395,20.398054,25.973468,15.255396,25.645245,17.039841,20.379992,15.299722,22.138208,24.024081
常用指标,资产负债率,47.708155,49.015987,48.487638,49.567837,49.350151,49.248809,47.302912,47.967093,48.038527,46.914921,45.410488,45.428951,46.940059,47.763323,49.560149,50.495645,53.699269,53.730104,54.232785,54.781482,56.840407,56.692479,57.845462,58.833108,59.859204,57.611443,58.392778,58.991192,56.131775,54.166701,51.708605,52.278501,53.946326,53.960251,45.684796,47.231304,46.525948,48.519468,45.116427,46.736573,47.728562,41.211739,40.112912,38.567689,39.059933,33.169666,38.757564,49.196971,49.282983,50.001316,51.984498,55.118796,51.813126,50.503313,46.641042,44.912042,49.203697,50.569893,47.020626,41.744417,42.951829,43.356499,41.398824,46.819864,63.462314,61.724499,60.594649,62.124324,62.639873,62.281328,61.174509,58.23964,59.494095,59.908613,61.245773,65.832456,62.74059,62.910067,57.202736,57.384924,55.505501,55.894521,53.408696,53.485657,47.371926,43.060646,42.384351,38.024526,32.426869,33.095201,31.68738,32.091435,31.607578,33.596258,35.191182,32.618942,28.333419,64.876249,70.738532,68.159004,73.423416,
每股指标,基本每股收益,0.7239,0.4899,0.2641,0.754,0.6316,0.3932,0.1694,0.6012,0.4071,0.2458,0.1109,0.1564,0.1314,0.09,0.0295,0.0522,0.077,0.04,-0.0276,0.0929,0.0852,0.04,0.02,0.1684,0.0869,0.04,0.02,0.211,0.0017,-0.1,-0.02,0.4647,0.3409,0.2581,0.08,0.929,0.6878,0.41,0.08,0.73,0.4477,0.2583,0.0184,0.66,0.3739,0.24,0.0728,0.4867,0.257,0.1685,0.0688,0.1653,0.0385,-0.0617,-0.0954,0.0213,-0.0444,-0.0938,-0.095,0.0044,-0.0466,0.0011,0.0025,0.1886,0.159,0.138,0.006,0.4056,0.332,0.2,0.04,0.48,0.365,0.24,0.076,0.444,0.315,0.2,0.047,0.338,,0.116,,0.168,,0.06,,0.093,0.086,0.011,,0.25,,,,0.25,0.04,0.38,,0.29,,
每股指标,稀释每股收益,0.7239,0.4899,0.2641,0.754,0.6316,0.3932,0.1694,0.6012,0.4071,0.2458,0.1109,0.1564,0.1314,0.09,0.0295,0.0522,0.077,0.04,-0.0276,0.0929,0.0852,0.04,0.02,0.1684,0.0869,0.04,0.02,0.211,0.0017,-0.1,-0.02,0.4647,0.3409,0.2581,0.08,0.929,0.6878,0.41,0.08,0.73,0.4477,0.2583,0.0184,0.66,0.3739,0.24,0.0728,0.4867,0.257,0.1685,0.0688,0.1653,0.0385,-0.0617,-0.0954,0.0213,-0.0444,-0.0938,-0.095,0.0044,-0.0466,0.0011,0.0025,0.1886,0.159,0.138,0.006,0.4056,0.332,0.2,0.04,0.48,0.365,0.244,0.076,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,
