日期,00700.HK_close,00700.HK_volume,00700.HK_turnover
2024-05-27,374.134,32132068.0,
2024-05-28,376.9098,16614787.0,
2024-05-29,367.7894,27378220.0,
2024-05-30,364.8154,22006500.0,
2024-05-31,356.6863,40035868.0,
2024-06-03,371.7548,28125374.0,
2024-06-04,374.134,18043066.0,
2024-06-05,377.5046,20205424.0,
2024-06-06,378.2977,18888938.0,
2024-06-07,371.5565,25247259.0,
2024-06-11,370.5652,26496779.0,
2024-06-12,367.5912,14960058.0,
2024-06-13,376.5133,15337042.0,
2024-06-14,376.5133,20859332.0,
2024-06-17,377.9012,15281150.0,
2024-06-18,373.7375,14278934.0,
2024-06-19,385.6337,22313477.0,
2024-06-20,384.2458,14049005.0,
2024-06-21,378.0994,25855005.0,
2024-06-24,377.1081,12919565.0,
2024-06-25,378.6942,12789522.0,
2024-06-26,378.6942,11886907.0,
2024-06-27,371.16,17513758.0,
2024-06-28,369.1773,15561097.0,
2024-07-02,366.005,27266647.0,
2024-07-03,376.1167,22256951.0,
2024-07-04,379.0908,15437093.0,
2024-07-05,376.5133,10522095.0,
2024-07-08,375.3237,11623215.0,
2024-07-09,377.7029,13024401.0,
2024-07-10,374.3323,15586645.0,
2024-07-11,381.47,16590064.0,
2024-07-12,393.5644,27521352.0,
2024-07-15,386.8233,13680185.0,
2024-07-16,374.7288,19061149.0,
2024-07-17,368.5825,25857823.0,
2024-07-18,366.005,18944747.0,
2024-07-19,360.85,23088518.0,
2024-07-22,369.9704,16960926.0,
2024-07-23,363.031,12104461.0,
2024-07-24,360.0569,11800216.0,
2024-07-25,348.1608,25787277.0,
2024-07-26,351.3331,13267324.0,
2024-07-29,355.1002,12872249.0,
2024-07-30,350.54,9749595.0,
2024-07-31,359.0656,20304313.0,
2024-08-01,362.4362,12412285.0,
2024-08-02,355.1002,17707597.0,
2024-08-05,353.514,22963458.0,
2024-08-06,351.3331,17674374.0,
2024-08-07,360.2552,15840290.0,
2024-08-08,365.0137,18811540.0,
2024-08-09,366.7981,16353916.0,
2024-08-12,371.7548,10215275.0,
2024-08-13,375.3237,13590391.0,
2024-08-14,370.5652,18692686.0,
2024-08-15,365.2119,21443850.0,
2024-08-16,369.3756,16414338.0,
2024-08-19,369.3756,15210162.0,
2024-08-20,367.1946,11852608.0,
2024-08-21,368.3842,11647083.0,
2024-08-22,374.5306,16786859.0,
2024-08-23,372.3496,13055635.0,
2024-08-26,378.6942,16251125.0,
2024-08-27,378.496,13675535.0,
2024-08-28,370.9617,14602521.0,
2024-08-29,374.3323,12890430.0,
2024-08-30,378.6942,30873303.0,
2024-09-02,374.5306,13878671.0,
2024-09-03,374.9271,9814885.0,
2024-09-04,369.5738,13278870.0,
2024-09-05,370.1687,9576319.0,
2024-09-09,367.9877,20078164.0,
2024-09-10,365.4102,12303441.0,
2024-09-11,366.9963,12043623.0,
2024-09-12,369.3756,13800366.0,
2024-09-13,371.5565,11013765.0,
2024-09-16,374.5306,7689238.0,
2024-09-17,376.7115,10147851.0,
2024-09-19,385.4354,25801963.0,
2024-09-20,385.2371,28407069.0,
2024-09-23,384.2458,15223032.0,
2024-09-24,398.7194,42919010.0,
2024-09-25,401.8917,40112126.0,
2024-09-26,426.2788,50254878.0,
2024-09-27,434.0113,57154793.0,
2024-09-30,440.7525,75459468.0,
2024-10-02,465.9327,48766943.0,
2024-10-03,462.1656,31600782.0,
2024-10-04,473.4669,24663665.0,
2024-10-07,474.26,25334387.0,
2024-10-08,434.8044,70468024.0,
2024-10-09,430.4425,46372903.0,
2024-10-10,435.0027,33111230.0,
2024-10-14,432.2269,30316807.0,
2024-10-15,413.3913,33478410.0,
2024-10-16,412.2017,22490256.0,
2024-10-17,409.0294,16476899.0,
2024-10-18,427.0719,25963857.0,
2024-10-21,417.3567,16334100.0,
2024-10-22,417.9515,11027704.0,
2024-10-23,424.4944,14656951.0,
2024-10-24,418.3481,11202752.0,
2024-10-25,417.3567,11951879.0,
2024-10-28,413.5896,15551935.0,
2024-10-29,414.7792,13797786.0,
2024-10-30,407.4433,17895482.0,
2024-10-31,401.0987,22753709.0,
2024-11-01,415.5723,21086569.0,
2024-11-04,415.374,11706119.0,
2024-11-05,424.0979,15270863.0,
2024-11-06,416.1671,20755203.0,
2024-11-07,424.6927,19924018.0,
2024-11-08,417.1585,19389836.0,
2024-11-11,409.6242,22857586.0,
2024-11-12,400.3056,27303282.0,
2024-11-13,400.3056,28307185.0,
2024-11-14,399.909,34898922.0,
2024-11-15,397.5298,29061324.0,
2024-11-18,400.7021,20493537.0,
2024-11-19,402.6848,13879296.0,
2024-11-20,407.245,15005135.0,
2024-11-21,404.0727,12501718.0,
2024-11-22,397.1333,16949546.0,
2024-11-25,391.78,27888308.0,
2024-11-26,390.3921,16940574.0,
2024-11-27,399.3142,16685594.0,
2024-11-28,396.5385,13067643.0,
2024-11-29,394.5558,15626995.0,
2024-12-02,396.3402,13334410.0,
2024-12-03,400.9004,18362569.0,
2024-12-04,399.7108,14053234.0,
2024-12-05,401.6935,13314801.0,
2024-12-06,409.0294,27711445.0,
2024-12-09,415.1758,22461949.0,
2024-12-10,407.6415,30282843.0,
2024-12-11,406.2537,13098201.0,
2024-12-12,412.0035,23414258.0,
2024-12-13,406.2537,16296064.0,
2024-12-16,402.09,14059845.0,
2024-12-17,399.116,16779048.0,
2024-12-18,402.4865,14906072.0,
2024-12-19,411.6069,34671236.0,
2024-12-20,422.71,44834041.0,
2024-12-23,416.5637,20856154.0,
2024-12-24,416.3654,7873769.0,
2024-12-27,413.7879,13545082.0,
2024-12-30,415.374,13515622.0,
2024-12-31,413.3913,10867280.0,
2025-01-02,412.4,20733037.0,
2025-01-03,410.6156,16843241.0,
2025-01-06,405.8571,16869318.0,
2025-01-07,376.315,142920468.0,
2025-01-08,366.005,95456188.0,
2025-01-09,370.1687,60578450.0,
2025-01-10,366.4015,37053933.0,
2025-01-13,362.8327,34785015.0,
2025-01-14,371.7548,40623785.0,
2025-01-15,376.7115,29158255.0,
2025-01-16,379.0908,26141103.0,
2025-01-17,376.5133,17138321.0,
2025-01-20,386.4267,31141403.0,
2025-01-21,384.0475,25249668.0,
2025-01-22,380.0821,17859069.0,
2025-01-23,377.9012,21256810.0,
2025-01-24,387.2198,24079119.0,
2025-01-27,392.1765,23605938.0,
2025-01-28,397.7281,14203491.0,
2025-02-03,400.7021,27917841.0,
2025-02-04,417.1585,31276268.0,
2025-02-05,414.1844,32129392.0,
2025-02-06,416.7619,19585105.0,
2025-02-07,424.4944,34567530.0,
2025-02-10,433.2183,31411302.0,
2025-02-11,423.7013,30893563.0,
2025-02-12,440.356,38264929.0,
2025-02-13,438.175,60985718.0,
2025-02-14,470.6912,74519223.0,
2025-02-17,489.3285,126223580.0,
2025-02-18,499.1428,62529454.0,
2025-02-19,493.4921,34127174.0,
2025-02-20,482.5873,34549151.0,
2025-02-21,512.526,73545153.0,
2025-02-24,492.8973,67542767.0,
2025-02-25,480.6046,56509529.0,
