日期,开盘,最高,最低,收盘,成交量,成交额,outstanding_share,换手率
2019-11-27,64.79,67.14,64.43,66.31,2302521.0,153153898.0,48426573.0,0.047546643451313396
2019-11-28,66.2,67.52,66.2,67.01,1853424.0,124676015.0,48426573.0,0.03827287138406428
2019-11-29,66.66,67.48,65.96,66.46,1205793.0,80749249.0,48426573.0,0.024899408017164462
2019-12-02,66.64,67.79,66.21,66.55,1460986.0,98572925.0,48426573.0,0.030169097449864974
2019-12-03,65.62,65.62,63.44,64.66,2340442.0,151406855.0,48426573.0,0.04832970526326527
2019-12-04,64.21,72.69,64.21,70.11,6489169.0,452787076.0,48426573.0,0.1340001697002181
2019-12-05,70.03,72.22,68.91,71.32,5191798.0,370005561.0,48426573.0,0.10720969249672076
2019-12-06,71.61,75.88,71.25,74.4,5411987.0,403950363.0,48426573.0,0.1117565556414657
2019-12-09,76.39,79.42,75.72,77.98,6103986.0,479371006.0,48426573.0,0.12604621020777168
2019-12-10,78.08,82.07,76.64,79.03,6694290.0,533774034.0,48426573.0,0.1382358813620778
2019-12-11,78.09,80.07,77.01,77.63,4522823.0,355911348.0,48426573.0,0.0933954793786461
2019-12-12,77.67,83.7,77.67,82.17,6685733.0,550215709.0,48426573.0,0.13805918085510613
2019-12-13,82.13,82.83,80.07,82.56,4341149.0,354621065.0,48426573.0,0.08964394403874087
2019-12-16,83.54,83.54,81.15,82.86,3295236.0,273146280.0,48426573.0,0.06804602919145239
2019-12-17,82.83,85.15,81.76,82.88,3214298.0,269078072.0,48426573.0,0.06637467408647728
2019-12-18,82.56,85.35,82.56,83.71,3777316.0,319216246.0,48426573.0,0.07800089426109091
2019-12-19,83.34,84.01,79.28,79.48,4172487.0,339155405.0,48426573.0,0.08616110415246604
2019-12-20,78.6,80.27,78.6,78.6,2436785.0,194509737.0,48426573.0,0.05031917084035659
2019-12-23,76.59,78.06,74.48,75.01,3542790.0,271591243.0,48426573.0,0.07315797465164425
2019-12-24,75.63,78.94,75.63,78.68,2727349.0,213759778.0,48426573.0,0.056319265044833956
