SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
688120.SH,688120,华海清科,10000093966,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-31 00:00:00,2025-10-31 00:00:00,CNY,3193795521.45,30.276918014,3193795521.45,30.276918014,,,,,,,,,,,2526422882.04,35.6835710298,1785713203.18,27.798970157,,,,,376300174.35,47.273678496,,,,,,,,,,,,,19840385.77,-8.5332888497,149377124.49,87.7164068688,200706495.89,60.5341799031,,,-5514501.64,67.7308278299,6957063.21,-28.4968225647,14647698.81,-48.6789621401,,,,,,,16873107.48,2807.7432487166,17879326.17,-30.4215751923,-1800675.92,75.8745281297,,,,,,,-696003.04,96.0939959867,-1223318.16,91.7392970298,168001110.03,-27.0960657894,,,-0.01,,868206861.88,6.7067074779,704216.26,212.8051206464,,,113275.25,164.8638505776,,,,,0,,868797802.89,6.755409655,77374977.31,-16.9065624562,,,,,,,791422825.58,9.8126425064,,,791422825.58,9.8126425064,,,791422825.58,9.8126425064,,,722952687.97,17.6134803449,,,,,2.25,9.756097561,2.24,9.8039215686,-2122032.41,-20.2645983648,-2122032.41,-20.2645983648,,,,,,,-2122032.41,-20.2645983648,,,-2122032.41,-20.2645983648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789300793.17,9.7869905723,789300793.17,9.7869905723,,,,,,,,,,,,,
688120.SH,688120,华海清科,10000093966,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-29 00:00:00,2025-08-29 00:00:00,CNY,1949592075.74,30.2751371065,1949592075.74,30.2751371065,,,,,,,,,,,1533246063.91,34.422103966,1051302761.16,24.0348867679,,,,,244226024.45,42.9236976021,,,,,,,,,,,,,14367392.25,10.7810326476,90901594.2,96.4016617785,135437567.7,65.5682663814,,,-2989275.84,84.1827227064,5089537.37,-25.9935777089,11122921.79,-50.0518160706,,,,,,,10071201.14,416.974589428,13514437.39,-16.2519891972,-1474016.52,64.5017592733,,,,,,,-869979.97,91.98108305,2180774.11,123.4782266964,108316061.66,-24.5571691391,,,0.01,,549558506.17,11.6321152196,287735.21,134.8715825142,,,61715.62,192.4395319877,,,,,0,,549784525.76,11.6550277788,44358398.89,-25.7529310515,,,,,,,505426126.87,16.8206481145,,,505426126.87,16.8206481145,,,505426126.87,16.8206481145,,,460402417.05,25.0220372824,,,,,2.14,16.9398907104,2.13,17.032967033,-1418037.11,13.2977851735,-1418037.11,13.2977851735,,,,,,,-1418037.11,13.2977851735,,,-1418037.11,13.2977851735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504008089.76,16.9349350408,504008089.76,16.9349350408,,,,,,,,,,,,,
688120.SH,688120,华海清科,10000093966,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-29 00:00:00,2025-04-29 00:00:00,CNY,912498331.19,34.1418269148,912498331.19,34.1418269148,,,,,,,,,,,708001054.31,38.9443170032,489415937.83,31.2563198691,,,,,109437944.33,41.3153814056,,,,,,,,,,,,,3324647.95,-39.4880085923,39209993.5,78.9913051561,68820846.91,64.6870106804,,,-2208316.22,77.7935454101,2682402.3,-24.9048555358,-6466204.71,-151.4220111751,,,,,,,4710006.85,182.0729583732,8172033.44,-6.9417635889,-314411.69,86.7526189455,,,,,,,1754005.94,138.3631513599,887722.0,119.3932639284,39864284.64,-39.0757311931,,,0.01,,259885329.76,12.9851329095,111069.81,141.5275693526,,,7523.39,45.823892325,,,,,0,,259988876.18,13.0100908645,26571553.63,-4.8035901131,,,,,,,233417322.55,15.4698094017,,,233417322.55,15.4698094017,,,233417322.55,15.4698094017,,,212165322.66,23.5365136958,,,,,0.99,16.4705882353,0.98,15.2941176471,-705840.99,6.7516313686,-705840.99,6.7516313686,,,,,,,-705840.99,6.7516313686,,,-705840.99,6.7516313686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232711481.56,15.5533317136,232711481.56,15.5533317136,,,,,,,,,,,,,
688120.SH,688120,华海清科,10000093966,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-29 00:00:00,2025-04-29 00:00:00,CNY,3406228610.47,35.8150221653,3406228610.47,35.8150221653,,,,,,,,,,,2637166402.97,37.4155583214,1934650744.91,36.6435846416,,,,,382216740.62,25.756105944,,,,,,,,,,,,,30497229.72,73.1589390082,122410357.32,67.8600653576,190929379.72,33.8461374327,,,-23538049.32,30.4413158491,12317443.9,22.5914959639,36238154.28,-16.516793555,,,,,,,2569071.41,115.349172989,48400054.86,-8.700844737,-1316739.26,77.6797430458,,,,,,,-20762821.59,-2.9261411775,-18141971.03,-57.3462688224,336898976.14,71.7572353691,,,0.0,,1118025517.29,41.5949514501,309216.11,12.5931908628,,,46782.98,36.9003383371,,,,,0,,1118287950.42,41.5850704438,94880084.57,43.5660600402,,,,,,,1023407865.85,41.404178607,,,1023407865.85,41.404178607,,,1023407865.85,41.404178607,,,856177230.88,40.7905727684,,,,,4.33,41.5032679739,4.31,40.8496732026,-2306211.65,-129.3889794677,-2306211.65,-129.3889794677,,,,,,,-2306211.65,-129.3889794677,,,-2306211.65,-129.3889794677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021101654.2,39.572222185,1021101654.2,39.572222185,,,,,,,,,,,,,标准无保留意见
688120.SH,688120,华海清科,10000093966,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-30 00:00:00,2025-10-31 00:00:00,CNY,2451543658.03,33.2162875994,2451543658.03,33.2162875994,,,,,,,,,,,1861996159.79,33.8159143984,1397282936.62,41.8059949476,,,,,255510813.74,19.5393961824,,,,,,,,,,,,,21691373.31,51.1478663082,79575955.55,-17.5911796499,125024151.25,23.038769865,,,-17089070.68,15.235369058,9729725.95,56.0239477752,28541314.48,16.3329896315,,,,,,,580281.89,-76.486929532,25696652.69,-28.0304213205,-7463795.65,-285.7791467937,,,,,,,-17818799.92,-66.7737688124,-14808886.9,-54.5117095484,230441761.27,59.8418913293,,,0.0,-100.0,813638507.27,33.1901442721,225129.39,116.9864735126,,,42767.35,264.7071715407,,,,,0,,813820869.31,33.1999305919,93118036.27,97.9226093061,,,,,,,720702833.04,27.8002227117,,,720702833.04,27.8002227117,,,720702833.04,27.8002227117,,,614685226.43,33.8480893784,,,,,2.05,-13.8655462185,2.04,-14.2857142857,-1764469.71,-122.2200377355,-1764469.71,-122.2200377355,,,,,,,-1764469.71,-122.2200377355,,,-1764469.71,-122.2200377355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718938363.33,25.7170661593,718938363.33,25.7170661593,,,,,,,,,,,,,
688120.SH,688120,华海清科,10000093966,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-17 00:00:00,2025-08-29 00:00:00,CNY,1496518920.68,21.2320721526,1496518920.68,21.2320721526,,,,,,,,,,,1140620492.22,23.4358278861,847586343.29,27.9135669387,,,,,170878607.64,23.1914117829,,,,,,,,,,,,,12969180.65,50.6266574574,46283515.82,-30.0717475561,81801646.33,30.0804372913,,,-18898801.51,-26.3513265371,6877156.35,155.7552549481,22268921.34,43.3655899088,,,,,,,-3177289.75,-120.3345599565,16137024.94,12.6744165608,-4152364.99,-236.9921378578,,,,,,,-10849095.65,-116.6241824246,-9288495.84,-20.2378721835,143573697.36,73.7633577698,,,0.0,,492294269.52,20.0117801044,122507.46,36.1245122317,,,21103.72,96.7578896728,,,,,0,,492395673.26,20.0133081509,59744309.8,65.0990635076,,,,,,,432651363.46,15.6521007753,,,432651363.46,15.6521007753,,,432651363.46,15.6521007753,,,368257010.57,19.7746295179,,,,,1.83,-22.1276595745,1.82,-22.5531914894,-1635525.82,-2877.6945343282,-1635525.82,-2877.6945343282,,,,,,,-1635525.82,-2877.6945343282,,,-1635525.82,-2877.6945343282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431015837.64,15.231826752,431015837.64,15.231826752,,,,,,,,,,,,,
688120.SH,688120,华海清科,10000093966,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-27 00:00:00,2025-04-29 00:00:00,CNY,680248921.74,10.4008474395,680248921.74,10.4008474395,,,,,,,,,,,509557403.7,13.2690119107,372870379.36,13.4423921827,,,,,77442344.38,19.6275369007,,,,,,,,,,,,,5494196.89,-7.7408791219,21906088.38,-30.9949483875,41788873.71,63.030818586,,,-9944479.03,-44.2959672964,3572004.98,248.4057338686,12574779.87,87.1411903144,,,,,,,-5738804.77,-139.9613072951,8781633.69,73.6167184129,-2373387.53,,,,,,,,-4572111.2,-33.5741696112,-4577475.99,-211.4808320087,65432520.44,68.2711283374,,,0.0,,230017280.21,4.6914877788,45986.39,-32.9451604667,,,5159.23,,,,,,0,,230058107.37,4.677396052,27912348.44,7.7170664741,,,,,,,202145758.93,4.271104588,,,202145758.93,4.271104588,,,202145758.93,4.271104588,,,171743006.43,2.7807685294,,,,,0.85,-30.3278688525,0.85,-30.3278688525,-756947.28,,-756947.28,,,,,,,,-756947.28,,,,-756947.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201388811.65,3.8806549965,201388811.65,3.8806549965,,,,,,,,,,,,,
688120.SH,688120,华海清科,10000093966,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-27 00:00:00,2025-04-29 00:00:00,CNY,2507991057.37,52.1065494978,2507991057.37,52.1065494978,,,,,,,,,,,1919117773.26,49.4502035036,1415837230.84,64.2549117091,,,,,303934936.4,40.3254889288,,,,,,,,,,,,,17612275.69,9.6554872651,72924049.6,-27.2017745617,142648404.64,42.062794822,,,-33839123.91,-204.9563118181,10047551.67,81.9586983207,43407717.34,168.4414593987,,,,,,,-16737523.33,-150.6562814999,53012598.77,104.9016524689,-5899301.53,,,,,,,,-20172544.46,-244.925182503,-11529965.83,-135.286817276,196148345.9,36.5269815287,,,0.0,,789594195.16,41.8718313509,274631.27,-25.5154417169,,,34173.02,-7.726525267,,,,,0,,789834653.41,41.8305133206,66088102.26,19.5402030745,,,,,,,723746551.15,44.287297444,,,723746551.15,44.287297444,,,723746551.15,44.287297444,,,608121136.27,60.0513336332,,,,,3.06,-13.0681818182,3.06,-13.0681818182,7847198.82,177.9364218129,7847198.82,177.9364218129,,,,,,,7847198.82,177.9364218129,,,7847198.82,177.9364218129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731593749.97,48.8394053142,731593749.97,48.8394053142,,,,,,,,,,,,,标准无保留意见
688120.SH,688120,华海清科,10000093966,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-31 00:00:00,2024-10-30 00:00:00,CNY,1840273214.49,62.3683636466,1840273214.49,62.3683636466,,,,,,,,,,,1391460924.63,58.8089088106,985348283.15,65.3448548378,,,,,213746113.75,50.1382040412,,,,,,,,,,,,,14351094.62,25.7610739936,96562425.25,43.6211425798,101613622.59,41.9387394274,,,-20160614.74,-63.2291793276,6236046.51,38.3973613209,24534153.7,106.179229091,,,,,,,2467912.01,-76.1255996074,35704881.37,219.6154737099,-1934732.79,,,,,,,,-10684414.01,-142.59736238,-9584313.67,-112.9271121652,144168565.17,34.5362041671,,,0.01,,610884920.74,62.0509846578,103752.73,-58.168050747,,,11726.49,-64.0344011331,,,,,0,,610976946.98,61.9828324662,47047700.41,37.2164209547,,,,,,,563929246.56,64.4592801875,,,563929246.56,64.4592801875,,,563929246.56,64.4592801875,,,459240941.94,72.459827396,,,,,2.38,10.1851851852,2.38,10.1851851852,7940894.3,18864.9034212554,7940894.3,18864.9034212554,,,,,,,7940894.3,18864.9034212554,,,7940894.3,18864.9034212554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571870140.86,66.795676119,571870140.86,66.795676119,,,,,,,,,,,,,
688120.SH,688120,华海清科,10000093966,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-29 00:00:00,2024-08-17 00:00:00,CNY,1234424929.07,72.1175675062,1234424929.07,72.1175675062,,,,,,,,,,,924059498.57,64.9272113526,662624273.23,74.4077470338,,,,,138709837.94,63.9835477898,,,,,,,,,,,,,8610149.67,58.4217978731,66187147.83,41.6597851036,62885433.07,24.0999561841,,,-14957343.17,-111.7572833423,2688959.94,-22.4479789068,15532961.12,173.0458718723,,,,,,,15625072.57,3861.6897054228,14321818.06,284.9310584742,-1232184.53,,,,,,,,-5008256.94,-662.101559492,-7725099.98,-149.2770407555,82625991.58,49.3105455741,,,0.0,,410204955.79,92.9353332751,89996.62,-41.7662845701,,,10725.73,-65.9479446975,,,,,0,,410284226.68,92.8610025795,36186946.51,33.8966883033,,,,,,,374097280.17,101.4419805513,,,374097280.17,,,,374097280.17,101.4419805513,,,307458275.64,113.7587728614,,,,,2.35,100.8547008547,2.35,100.8547008547,-54925.91,-29.7938692465,-54925.91,-29.7938692465,,,,,,,-54925.91,-29.7938692465,,,-54925.91,-29.7938692465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374042354.26,101.4583107788,374042354.26,101.4583107788,,,,,,,,,,,,,
