代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
688235,百济神州-U,286.32,0.43,1.24,2042363.0,577262906.0,4.0,287.5,276.1,278.0,285.08,1.78,290.573,15.038,32942622043.0,32942622043.0,1,0.0,0.0,0.0,0.0,77.82
