基本每股收益(元),每股净资产(元),法定股本(股),每手股,每股股息TTM(港元),派息比率(%),已发行股本(股),已发行股本-H股(股),每股经营现金流(元),股息率TTM(%),总市值(港元),港股市值(港元),营业总收入,营业总收入滚动环比增长(%),销售净利率(%),净利润,净利润滚动环比增长(%),股东权益回报率(%),市盈率,市净率,总资产回报率(%)
0.43953804,6.097817663611,50000000000,500,1.09673,111.5185,12830219550,12830219550,0.427946394729,13.506527,107132333242.5,107132333242.5,95832178200,4.409415392828,6.8648689027,5640976800,0.462262539606,7.299675775822,8.518241573381,1.248771759964,3.873473099516
