代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
688099,晶晨股份,96.07,-0.55,-0.53,5929686.0,561747534.0,4.37,96.88,92.66,93.8,96.6,1.41,43.49,5.641,40461380441.0,40461380441.0,1,0.0,0.0,0.0,0.0,39.88
