日期,01093.HK_close,01093.HK_volume,01093.HK_turnover
2023-12-12,6.1113,27410878.0,
2023-12-13,6.1763,33927871.0,
2023-12-14,6.3988,53184334.0,
2023-12-15,6.5379,63663076.0,
2023-12-18,6.4823,33584172.0,
2023-12-19,6.3988,30604328.0,
2023-12-20,6.3617,40826628.0,
2023-12-21,6.3525,30509220.0,
2023-12-22,6.371,32564307.0,
2023-12-27,6.4545,23138934.0,
2023-12-28,6.6956,41762660.0,
2023-12-29,6.7327,28790472.0,
2024-01-02,6.6399,18448600.0,
2024-01-03,6.5936,19993115.0,
2024-01-04,6.7976,42275674.0,
2024-01-05,6.6492,29602448.0,
2024-01-08,6.4452,31475578.0,
2024-01-09,6.4452,30005519.0,
2024-01-10,6.3988,29516952.0,
2024-01-11,6.0001,101305739.0,
2024-01-12,6.065,55405599.0,
2024-01-15,5.8888,40967925.0,
2024-01-16,5.6662,59157591.0,
2024-01-17,5.5549,68483447.0,
2024-01-18,5.6477,45338867.0,
2024-01-19,5.4807,50631368.0,
2024-01-22,5.2582,80161501.0,
2024-01-23,5.3509,48152431.0,
2024-01-24,5.49,47297918.0,
2024-01-25,5.6569,87226737.0,
2024-01-26,5.5549,60466596.0,
2024-01-29,5.5086,36217554.0,
2024-01-30,5.4344,38309702.0,
2024-01-31,5.3231,34557098.0,
2024-02-01,5.4065,30173308.0,
2024-02-02,5.4065,32628655.0,
2024-02-05,5.3324,35930392.0,
2024-02-06,5.694,51113775.0,
2024-02-07,5.6013,33746674.0,
2024-02-08,5.5549,35674507.0,
2024-02-09,5.4344,8412664.0,
2024-02-14,5.5549,20131441.0,
2024-02-15,5.5549,14977187.0,
2024-02-16,5.7589,18892404.0,
2024-02-19,5.6662,20419857.0,
2024-02-20,5.7311,35158894.0,
2024-02-21,5.8146,40858058.0,
2024-02-22,5.9073,32515827.0,
2024-02-23,5.861,19632527.0,
2024-02-26,5.8331,14093713.0,
2024-02-27,5.9073,23720275.0,
2024-02-28,5.6569,50077020.0,
2024-02-29,5.6755,43299406.0,
2024-03-01,5.6569,37942675.0,
2024-03-04,5.5364,57416501.0,
2024-03-05,5.3787,50058610.0,
2024-03-06,5.4529,32857821.0,
2024-03-07,5.4158,28050596.0,
2024-03-08,5.5178,29100054.0,
2024-03-11,5.5735,25678488.0,
2024-03-12,5.8981,63018261.0,
2024-03-13,5.9815,52671000.0,
2024-03-14,6.0928,79679801.0,
2024-03-15,6.2134,71356706.0,
2024-03-18,6.065,45502387.0,
2024-03-19,5.9537,51216037.0,
2024-03-20,5.9444,42896891.0,
2024-03-21,6.0186,69085392.0,
2024-03-22,5.963,63350658.0,
