代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
600406,国电南瑞,22.12,-0.32,-0.07,33435409.0,740070613.0,0.99,22.25,22.03,22.16,22.19,0.42,27.445,3.61,176878703647.0,176878703647.0,1,0.0,0.0,0.0,0.0,-10.01
