常用指标,每股净资产,5.675715,5.384117,5.794907,5.489629,5.29719,5.05624,5.326254,5.083298,5.013972,4.805444,5.153424,4.974262,4.830101,4.654725,4.929471,4.760896,4.668179,4.482988,5.248425,5.112582,4.968446,4.670789,4.709883,4.81754,4.733012,4.685347,4.7938,4.885086,4.856476,4.720144,4.833455,4.856146,4.738453,4.602848,4.710092,4.733019,4.55305,4.462574,4.539876,4.527524,8.570272,8.396374,8.481969,8.458116,8.044898,7.815247,7.864933,7.839408,7.30611,7.118264,7.138202,7.093426,6.77976,6.636602,6.712031,6.668038,6.341979,6.142132,6.247496,6.207164,,1.909859,,1.989129,1.716579,1.476086
常用指标,每股现金流,0.513399,-0.000566,0.223794,1.504827,0.688383,0.072804,0.102577,1.481125,0.468712,0.054723,-0.07686,0.873041,0.21939,-0.15924,-0.065908,0.821729,0.456502,0.078093,0.217902,1.211832,0.598348,0.279669,0.130323,1.058505,0.200526,0.173817,0.310636,0.638477,0.039447,-0.124979,-0.057811,0.505978,0.047111,-0.195927,-0.219318,0.186026,-0.319742,-0.333215,-0.159999,0.088437,-0.828037,-0.561622,-0.213977,0.027575,-0.688593,-0.667559,-0.50985,-0.152584,-0.730265,-0.710424,-0.542858,0.029264,-1.045182,-0.74253,-0.505933,-0.127857,-0.894687,-0.717344,-0.561932,0.544248,,-0.279753,,0.600932,0.090104,0.218529
常用指标,净资产收益率(ROE),15.03,10.07,5.14,16.62,14.18,9.85,4.18,15.47,12.93,8.75,3.45,13.84,11.18,7.67,3.27,11.64,9.78,6.21,2.21,8.57,6.13,1.45,-1.58,4.78,3.01,0.99,-0.59,5.47,3.65,0.86,-0.47,6.14,3.75,0.86,-0.5,7.86,4.04,2.06,0.27,9.69,4.24,2.21,0.28,10.29,5.33,3.07,0.2836,12.24,6.12,3.54,0.5032,10.26,4.8281,2.75,0.3378,8.37,3.7042,2.1741,0.6789,22.95,,6.2879,,21.11,25.0,24.32
常用指标,总资产报酬率(ROA),6.577227,4.859422,2.352889,8.019863,7.145507,5.261708,2.225398,8.195901,7.28687,5.098762,2.020182,8.27982,7.215573,5.221101,2.248953,7.517673,6.951268,4.8556,1.506756,6.482148,4.484983,1.181157,-1.046637,4.013691,2.834442,1.045745,-0.464729,4.912608,3.377828,0.926444,-0.319811,5.262242,3.196405,0.785561,-0.302474,6.140491,2.980253,1.516839,0.209562,7.553952,3.17635,1.698976,0.176986,7.974288,3.981755,2.431435,0.185097,9.703105,4.487641,2.972357,0.36305,9.464693,3.441954,2.197836,0.036935,7.203851,2.607342,1.972399,0.38294,7.441403,,3.277015,,11.37357,12.830421,9.812015
常用指标,毛利率,30.765032,30.515655,31.839697,32.334733,33.699456,33.463875,33.959059,34.441068,36.294656,36.10398,37.157678,32.153824,34.295338,34.587696,35.898306,36.026838,37.387663,37.854933,37.17481,36.666318,36.212486,36.442885,40.700307,41.439486,43.684309,42.469385,39.099871,42.57048,43.662817,43.665996,45.127262,41.452419,40.873548,40.116862,41.26509,40.027083,40.747776,40.722668,41.801424,40.424418,42.003225,43.426304,43.025964,40.4686,42.161274,42.731866,42.91356,40.491132,42.135181,42.353398,44.531346,44.309988,45.431922,46.082853,46.553632,46.449311,46.887219,45.799907,45.272562,45.324367,46.262665,44.125635,45.317509,41.122966,44.697862,47.296039
常用指标,销售净利率,11.471585,11.83855,13.205016,10.298395,11.97905,12.215339,11.779301,10.918004,12.329434,12.402499,12.096701,10.705872,12.20396,12.714469,12.045973,10.525877,12.403656,12.752238,11.541589,8.732688,8.694471,3.594011,-18.402738,4.866205,4.955235,2.395279,-5.015724,5.690959,6.336066,2.369681,-4.009456,7.234816,6.784026,2.565873,-4.28222,9.030736,6.855237,5.831245,1.452273,10.24823,7.240085,5.986687,2.030388,10.283845,8.338594,7.535027,1.523261,12.137499,9.535806,8.352196,2.929289,12.543448,9.164837,7.798039,2.26681,12.72726,9.721386,8.832813,6.111887,11.40931,9.238535,7.675076,5.283901,10.355597,10.794729,11.210331
常用指标,期间费用率,17.6362,17.598193,19.140741,20.508041,20.174631,19.10595,20.589245,21.56627,20.499614,19.569856,22.152099,20.057907,20.401402,19.17948,21.742529,24.514552,24.278584,24.170376,29.420819,26.481359,24.67866,29.430141,63.45065,34.197539,38.926617,40.904624,50.323587,33.700038,36.107423,38.917367,49.991993,34.79014,38.765945,43.330608,53.741314,33.664641,38.499297,40.334959,49.263962,30.973334,36.760713,37.998005,44.946822,29.930515,34.871416,35.204714,41.576048,29.794081,34.596988,32.854433,40.434928,30.433605,36.590312,36.547879,41.712143,34.265443,35.760606,36.210213,40.600151,35.121983,40.943672,39.478834,40.631675,31.653834,34.374688,38.050066
常用指标,资产负债率,60.096003,58.714532,57.61634,58.543417,56.971372,54.603195,54.382919,55.451209,51.549493,50.952113,50.495891,52.104982,47.79832,45.678327,45.669128,47.444282,43.117444,41.884783,38.990466,39.353794,38.720182,39.942886,34.990334,33.25557,28.8741,28.040576,28.73168,29.776192,28.840508,29.600344,26.936606,28.226664,32.604038,35.437407,31.927285,30.266006,37.61772,35.04593,31.109782,33.728298,35.570282,34.618592,32.976398,32.149722,32.962209,32.860084,30.191246,32.108337,32.53604,31.271944,30.531631,32.459674,28.734387,28.418377,18.791179,22.046886,19.449988,20.16454,20.630072,30.576493,,62.209746,,57.575766,63.686269,65.017555
每股指标,基本每股收益,0.86,0.58,0.29,0.87,0.75,0.52,0.22,0.75,0.6412,0.44,0.1746,0.67,0.5393,0.3737,0.1585,0.56,0.4729,0.3081,0.1146,0.43,0.3109,0.0727,-0.0777,0.24,0.1484,0.0492,-0.0292,0.27,0.1776,0.0415,-0.0227,0.29,0.1755,0.0402,-0.0236,0.36,0.1847,0.0944,0.0122,0.42,0.1809,0.0941,0.0119,0.42,0.43,0.25,0.0224,0.92,0.45,0.2593,0.0361,0.73,0.3288,0.1835,0.0226,0.54,0.2305,0.135,0.0423,0.48,,0.1291,,0.4,0.39,0.32
每股指标,稀释每股收益,0.85,0.58,0.29,0.87,0.74,0.52,0.22,0.75,0.6412,0.44,0.1746,0.67,0.5393,0.3737,0.1585,0.56,0.4729,0.3081,0.1146,0.43,0.3109,0.0727,-0.0777,0.24,0.1484,0.0492,-0.0292,0.27,0.1776,0.0415,-0.0227,0.29,0.1755,0.0402,-0.0236,0.36,0.1847,0.0944,0.0122,0.42,0.1809,0.0941,0.0119,0.42,0.42,0.24,0.0223,0.91,0.44,0.2569,0.0358,0.72,0.3244,0.1808,0.0226,0.54,0.2305,0.135,0.0423,0.48,,0.1291,,0.4,0.39,0.32
