代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
688390,固德威,53.65,0.13,0.07,5431622.0,293931670.79,3.08,55.0,53.35,54.12,53.58,2.24,120.533,4.796,13036760776.0,13036760776.0,1,0.0,0.0,0.0,0.0,31.17
