日期,收盘价
2022-12-27,84.92
2022-12-28,82.49
2022-12-29,82.54
2022-12-30,83.25
2023-01-03,84.39
2023-01-04,83.94
2023-01-05,85.88
2023-01-06,86.24
2023-01-09,85.33
2023-01-10,86.37
2023-01-11,87.15
2023-01-12,89.84
2023-01-13,90.25
2023-01-16,88.71
2023-01-17,87.47
2023-01-18,87.15
2023-01-19,87.64
2023-01-20,87.50
2023-01-30,91.36
2023-01-31,92.59
2023-02-01,98.60
2023-02-02,98.04
2023-02-03,95.57
2023-02-06,93.95
2023-02-07,93.63
2023-02-08,92.55
2023-02-09,93.41
2023-02-10,91.32
2023-02-13,91.47
2023-02-14,91.35
2023-02-15,90.39
2023-02-16,89.75
2023-02-17,88.01
2023-02-20,88.38
2023-02-21,89.01
2023-02-22,87.61
2023-02-23,87.62
2023-02-24,86.69
2023-02-27,84.17
2023-02-28,84.49
2023-03-01,86.02
2023-03-02,85.44
2023-03-03,85.46
2023-03-06,85.62
2023-03-07,84.46
2023-03-08,83.26
2023-03-09,82.96
2023-03-10,78.77
2023-03-13,77.91
2023-03-14,77.75
2023-03-15,77.31
2023-03-16,76.07
2023-03-17,77.08
2023-03-20,76.32
2023-03-21,77.60
2023-03-22,78.79
2023-03-23,79.53
2023-03-24,79.71
2023-03-27,78.94
2023-03-28,79.38
2023-03-29,80.25
2023-03-30,83.33
2023-03-31,82.95
2023-04-03,82.91
2023-04-04,81.29
2023-04-06,80.99
2023-04-07,80.76
2023-04-10,81.32
2023-04-11,80.94
2023-04-12,78.86
2023-04-13,78.67
2023-04-14,79.72
2023-04-17,80.81
2023-04-18,80.67
2023-04-19,81.27
2023-04-20,79.38
2023-04-21,78.73
2023-04-24,82.13
2023-04-25,79.15
2023-04-26,81.32
2023-04-27,83.88
2023-04-28,82.89
2023-05-04,81.81
2023-05-05,81.02
2023-05-08,82.30
2023-05-09,81.03
2023-05-10,84.17
2023-05-11,85.45
2023-05-12,84.27
2023-05-15,85.82
2023-05-16,85.90
2023-05-17,84.56
2023-05-18,83.94
2023-05-19,83.97
2023-05-22,85.89
2023-05-23,85.18
2023-05-24,84.85
2023-05-25,82.81
2023-05-26,80.02
2023-05-29,79.35
2023-05-30,81.71
2023-05-31,82.18
2023-06-01,82.76
2023-06-02,83.93
2023-06-05,83.69
2023-06-06,84.52
2023-06-07,83.12
2023-06-08,82.61
2023-06-09,83.59
2023-06-12,84.40
2023-06-13,84.63
2023-06-14,85.21
2023-06-15,88.08
2023-06-16,87.82
2023-06-19,87.22
2023-06-20,86.91
2023-06-21,86.76
