代码,简称,公告标题,公告时间,公告链接
002028,思源电气,关于参加2025年上海辖区上市公司集体接待日暨中报业绩说明会活动的公告,2025-09-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224663516&orgId=gssz0002028&announcementTime=2025-09-17 00:00:00
002028,思源电气,2025年半年度报告摘要,2025-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224498687&orgId=gssz0002028&announcementTime=2025-08-16 00:00:00
002028,思源电气,半年报财务报表,2025-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224498685&orgId=gssz0002028&announcementTime=2025-08-16 00:00:00
002028,思源电气,半年报董事会决议公告,2025-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224498686&orgId=gssz0002028&announcementTime=2025-08-16 00:00:00
002028,思源电气,半年报监事会决议公告,2025-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224498692&orgId=gssz0002028&announcementTime=2025-08-16 00:00:00
002028,思源电气,半年度非经营性资金占用及其他关联资金往来情况汇总表,2025-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224498688&orgId=gssz0002028&announcementTime=2025-08-16 00:00:00
002028,思源电气,2025年半年度报告,2025-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224498689&orgId=gssz0002028&announcementTime=2025-08-16 00:00:00
002028,思源电气,2025年半年度财务报告,2025-08-16 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224498691&orgId=gssz0002028&announcementTime=2025-08-16 00:00:00
002028,思源电气,关于2023年股票期权激励计划第二个行权期采用自主行权模式的提示性公告,2025-08-11 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224440880&orgId=gssz0002028&announcementTime=2025-08-11 00:00:00
002028,思源电气,关于2023年股票期权激励计划部分股票期权注销完成的公告,2025-07-26 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224299758&orgId=gssz0002028&announcementTime=2025-07-26 00:00:00
002028,思源电气,关于注销2023年股票期权激励计划第一个行权期届满未行权的股票期权的公告,2025-07-23 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224255418&orgId=gssz0002028&announcementTime=2025-07-23 00:00:00
002028,思源电气,北京大成（上海）律师事务所关于公司2023年股票期权激励计划之注销部分股票期权的法律意见书,2025-07-23 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224255417&orgId=gssz0002028&announcementTime=2025-07-23 00:00:00
002028,思源电气,第八届董事会第二十二次会议决议公告,2025-07-23 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224255416&orgId=gssz0002028&announcementTime=2025-07-23 00:00:00
002028,思源电气,第八届监事会第十五次会议决议公告,2025-07-23 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224255415&orgId=gssz0002028&announcementTime=2025-07-23 00:00:00
002028,思源电气,关于2023年股票期权激励计划部分股票期权注销完成的公告,2025-07-12 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224145685&orgId=gssz0002028&announcementTime=2025-07-12 00:00:00
002028,思源电气,2025年半年度业绩快报,2025-07-12 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224145684&orgId=gssz0002028&announcementTime=2025-07-12 00:00:00
002028,思源电气,北京大成（上海）律师事务所关于公司2023年股票期权激励计划调整、行权价格调整及第二个行权期行权条件成就的法律意见书,2025-07-09 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224103463&orgId=gssz0002028&announcementTime=2025-07-09 00:00:00
002028,思源电气,第八届监事会第十四次会议决议公告,2025-07-09 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224103461&orgId=gssz0002028&announcementTime=2025-07-09 00:00:00
002028,思源电气,独立董事关于公司第八届董事会第二十一次会议相关事项的独立意见,2025-07-09 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224103462&orgId=gssz0002028&announcementTime=2025-07-09 00:00:00
002028,思源电气,关于调整2023年股票期权激励计划激励对象、期权数量、行权价格及注销部分期权的公告,2025-07-09 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224103465&orgId=gssz0002028&announcementTime=2025-07-09 00:00:00
002028,思源电气,第八届董事会第二十一次会议决议公告,2025-07-09 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224103464&orgId=gssz0002028&announcementTime=2025-07-09 00:00:00
002028,思源电气,关于公司2023年股票期权激励计划第二个行权期行权条件成就的公告,2025-07-09 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224103467&orgId=gssz0002028&announcementTime=2025-07-09 00:00:00
002028,思源电气,关于开展铜期货套期保值业务的公告,2025-07-09 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224103466&orgId=gssz0002028&announcementTime=2025-07-09 00:00:00
002028,思源电气,回购报告书,2025-07-02 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1224057705&orgId=gssz0002028&announcementTime=2025-07-02 00:00:00
002028,思源电气,2024年度权益分派实施公告,2025-06-27 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223999996&orgId=gssz0002028&announcementTime=2025-06-27 00:00:00
002028,思源电气,关于回购股份用于注销并减少注册资本暨通知债权人的公告,2025-06-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223900068&orgId=gssz0002028&announcementTime=2025-06-18 00:00:00
002028,思源电气,2024年度股东大会决议公告,2025-06-14 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223877769&orgId=gssz0002028&announcementTime=2025-06-14 00:00:00
002028,思源电气,北京大成（上海）律师事务所关于思源电气股份有限公司2024年度股东大会的法律意见书,2025-06-14 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223877768&orgId=gssz0002028&announcementTime=2025-06-14 00:00:00
002028,思源电气,关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告,2025-06-10 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223824630&orgId=gssz0002028&announcementTime=2025-06-10 00:00:00
002028,思源电气,关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告,2025-05-24 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223647282&orgId=gssz0002028&announcementTime=2025-05-24 00:00:00
002028,思源电气,第八届董事会第二十次会议决议公告,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573135&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,关于召开2024年度股东大会的通知,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573131&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,关于为控股子公司银行融资提供担保的公告,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573132&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,思源电气股份有限公司2024年度股东大会会议资料,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573133&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,关于公司第八届董事会第二十次会议相关事项的独立意见,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573134&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,关于回购公司股份方案的公告,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573136&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,关于修订《公司章程》的公告,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573137&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,关于向全资子公司上海思源高压划转股权的公告,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573138&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,第八届监事会第十三次会议决议公告,2025-05-17 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223573139&orgId=gssz0002028&announcementTime=2025-05-17 00:00:00
002028,思源电气,监事会决议公告,2025-04-26 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223332311&orgId=gssz0002028&announcementTime=2025-04-26 00:00:00
002028,思源电气,董事会决议公告,2025-04-26 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223332310&orgId=gssz0002028&announcementTime=2025-04-26 00:00:00
002028,思源电气,2025年一季度报告,2025-04-26 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223332309&orgId=gssz0002028&announcementTime=2025-04-26 00:00:00
002028,思源电气,思源电气股份有限公司董事会审计委员会对会计师事务所履行监督职责情况的报告,2025-04-19 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223145396&orgId=gssz0002028&announcementTime=2025-04-19 00:00:00
002028,思源电气,独立董事年度述职报告,2025-04-19 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002028&announcementId=1223145380&orgId=gssz0002028&announcementTime=2025-04-19 00:00:00
