日期,0981.HK_close,0981.HK_volume,0981.HK_turnover
2024-05-13,16.4,31809013.0,
2024-05-14,16.3,30040591.0,
2024-05-16,16.62,48473770.0,
2024-05-17,16.84,39480856.0,
2024-05-20,16.7,31704573.0,
2024-05-21,16.04,35558766.0,
2024-05-22,16.08,31802217.0,
2024-05-23,15.6,28373434.0,
2024-05-24,15.34,19819685.0,
2024-05-27,16.48,72866504.0,
2024-05-28,16.28,64965737.0,
2024-05-29,16.06,30099930.0,
2024-05-30,16.84,88292014.0,
2024-05-31,16.54,36455070.0,
2024-06-03,16.7,63742946.0,
2024-06-04,16.76,29532378.0,
2024-06-05,17.1,57540188.0,
2024-06-06,18.06,132290532.0,
2024-06-07,18.38,76192938.0,
2024-06-11,18.64,69328611.0,
2024-06-12,17.86,74860131.0,
2024-06-13,18.1,51003464.0,
2024-06-14,17.62,33403625.0,
2024-06-17,18.08,41943090.0,
2024-06-18,18.66,55773011.0,
2024-06-19,18.86,51967741.0,
2024-06-20,19.14,91017981.0,
2024-06-21,18.62,48898032.0,
2024-06-24,17.98,68237085.0,
2024-06-25,17.2,66638456.0,
2024-06-26,17.7,40567463.0,
2024-06-27,16.94,42928080.0,
2024-06-28,17.12,25247725.0,
2024-07-02,17.06,25799018.0,
2024-07-03,17.54,28782125.0,
2024-07-04,17.48,21260402.0,
2024-07-05,17.32,24403255.0,
2024-07-08,17.44,19160490.0,
2024-07-09,18.04,57323101.0,
2024-07-10,17.76,27506867.0,
2024-07-11,18.18,32817191.0,
2024-07-12,18.1,34897802.0,
2024-07-15,18.16,24149463.0,
2024-07-16,18.1,30837547.0,
2024-07-17,17.16,51349003.0,
2024-07-18,17.3,38102204.0,
2024-07-19,17.62,52141790.0,
2024-07-22,18.02,30012059.0,
2024-07-23,17.44,32257942.0,
2024-07-24,17.14,25391116.0,
2024-07-25,16.66,40431008.0,
2024-07-26,16.8,20699401.0,
2024-07-29,16.38,35163204.0,
2024-07-30,16.32,16075622.0,
2024-07-31,17.0,32105744.0,
2024-08-01,17.06,28259498.0,
2024-08-02,16.7,21970147.0,
2024-08-05,15.82,50970794.0,
2024-08-06,15.76,30569485.0,
2024-08-07,15.8,23070680.0,
2024-08-08,15.8,16997293.0,
2024-08-09,16.58,74868626.0,
2024-08-12,16.54,20052075.0,
2024-08-13,16.8,20273473.0,
2024-08-14,16.86,18429054.0,
2024-08-15,16.86,26376444.0,
2024-08-16,16.96,16495446.0,
2024-08-19,17.0,15189171.0,
2024-08-20,16.9,15134609.0,
2024-08-21,16.62,14123364.0,
2024-08-22,16.46,29158250.0,
2024-08-23,16.34,13304930.0,
2024-08-26,16.48,10378381.0,
2024-08-27,16.4,13842360.0,
2024-08-28,16.4,16600400.0,
2024-08-29,16.58,17470728.0,
2024-08-30,17.08,48459275.0,
2024-09-02,16.4,26913630.0,
2024-09-03,16.38,22332048.0,
