代码,简称,公告标题,公告时间,公告链接
002594,比亚迪,2025年第一季度业绩预告,2025-04-08 11:51:10,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1223026997&orgId=gshk0001211&announcementTime=2025-04-08 11:51:10
002594,比亚迪,2025年3月产销快报,2025-04-02 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222982953&orgId=gshk0001211&announcementTime=2025-04-02 00:00:00
002594,比亚迪,H股公告（股份发行人及根据《上市规则》第十九B章上市的香港预托证券发行人的证券变动月报表）,2025-04-02 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222982952&orgId=gshk0001211&announcementTime=2025-04-02 00:00:00
002594,比亚迪,关于召开2024年年度报告网上说明会并征集问题的公告,2025-03-29 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222945849&orgId=gshk0001211&announcementTime=2025-03-29 00:00:00
002594,比亚迪,H股公告（2024年年报）,2025-03-26 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222894939&orgId=gshk0001211&announcementTime=2025-03-26 00:00:00
002594,比亚迪,H股公告（截至二零二四年十二月三十一日止年度的末期股息）,2025-03-26 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222894938&orgId=gshk0001211&announcementTime=2025-03-26 00:00:00
002594,比亚迪,董事会审核委员会对会计师事务所履行监督职责的情况报告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881501&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,监事会2024年度工作报告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881494&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,监事会决议公告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881498&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,2024年年度审计报告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881497&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,2024年年度报告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881496&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,年度关联方资金占用专项审计报告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881495&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,关于在比亚迪汽车金融有限公司办理存款业务暨关联交易的公告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881491&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,董事会决议公告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881493&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,关于公司会计政策变更的公告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881492&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,关于公司及其控股子公司提供对外担保额度的公告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881490&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,2024年度可持续发展报告,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881489&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,监事会关于2024年度内部控制自我评价报告的核查意见,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881238&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
002594,比亚迪,董事会对独立董事独立性评估的专项意见,2025-03-25 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002594&announcementId=1222881500&orgId=gshk0001211&announcementTime=2025-03-25 00:00:00
