代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
000682,东方电子,11.73,2.18,0.25,18107549.0,211700339.87,3.05,11.8,11.45,11.49,11.48,1.35,23.828,2.859,15724732894.0,15724732894.0,1,0.0,0.0,0.0,0.0,10.37
