SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
688981.SH,688981,中芯国际,10004588,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-11-14 00:00:00,2025-11-14 00:00:00,CNY,49510416000.0,18.2233267874,49510416000.0,18.2233267874,,,,,,,,,,,44273677000.0,10.8638723495,38048197000.0,10.3114842364,,,,,3822453000.0,-1.8679337946,,,,,,,,,,,,,220735000.0,21.3149621878,248219000.0,24.1510906154,2489894000.0,-9.1404908374,,,-555821000.0,64.685248039,1894016000.0,20.1777651439,2307826000.0,-25.8665085376,,,,,,,15721000.0,249.524443599,-170063000.0,-197.9975567311,-169428000.0,-199.9946882912,,,,,150513000.0,1994.8225469729,-885231000.0,-28.7724856642,-32123000.0,-639.8203592814,1874204000.0,-12.0284895284,,,0,,6189760000.0,74.2394322783,9245000.0,36.8413262285,,,15774000.0,186.3314576148,,,,,0,,6183231000.0,73.9945667773,412872000.0,28.6077400384,,,,,,,5770359000.0,78.5018838975,,,5770359000.0,78.5018838975,,,3818071000.0,41.0864787125,1952288000.0,270.8274766937,3176871000.0,44.4392057658,,,,,0.48,41.1764705882,0.48,41.1764705882,-2111734000.0,-1.0579883673,-1159853000.0,10.9369468848,-951881000.0,-20.8978805933,,,,,,,,,,,,,,,,,,,-1159853000.0,10.9369468848,,,,,,,398090000.0,410.2802061169,,,,,,,-1557943000.0,-12.8701286752,,,,,,,,,3658625000.0,220.080155096,2658218000.0,89.3440386806,1000407000.0,483.481360805,,,,,,,,,,,
688981.SH,688981,中芯国际,10004588,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-29 00:00:00,2025-08-29 00:00:00,CNY,32348049000.0,23.1400786697,32348049000.0,23.1400786697,,,,,,,,,,,29722990000.0,13.9706831092,25260909000.0,11.6940674279,,,,,2374969000.0,-9.3820384843,,,,,,,,,,,,,135454000.0,15.0929127971,173349000.0,31.2673219343,2285041000.0,24.235557264,,,-506732000.0,59.3490482486,1200307000.0,21.997544411,1599541000.0,-26.5114387906,,,,,,,-6562000.0,74.8447443073,-141942000.0,-258.3941421538,-141307000.0,-227.4633852429,,,,,148892000.0,148792.0,-231711000.0,-221.3477380523,-5340000.0,-4954.5454545455,1248173000.0,-29.5390755544,,,0,,3636569000.0,99.410689943,4155000.0,-18.9742589704,,,14131000.0,230.5497076023,,,,,0,,3626593000.0,98.7706843094,258915000.0,41.8222750503,,,,,,,3367678000.0,105.1025976462,,,3367678000.0,105.1025976462,,,2300866000.0,39.7610984732,1066812000.0,24697.9248328338,1903725000.0,47.7618300276,,,,,0.29,38.0952380952,0.29,38.0952380952,-199523000.0,-164.9254338439,117587000.0,170.8231694463,-317110000.0,-166.9941268433,,,,,,,,,,,,,,,,,,,117587000.0,170.8231694463,,,,,,,617902000.0,164.1397679807,,,,,,,-500315000.0,-162.7480908371,,,,,,,,,3168155000.0,62.5312490541,2418453000.0,63.3807260366,749702000.0,59.8501502123,,,,,,,,,,,
688981.SH,688981,中芯国际,10004588,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-05-09 00:00:00,2025-05-09 00:00:00,CNY,16301085000.0,29.4375668882,16301085000.0,29.4375668882,,,,,,,,,,,14395909000.0,16.9274225861,12536046000.0,15.996320628,,,,,1068417000.0,-20.0116042719,,,,,,,,,,,,,61268000.0,11.9459163165,80772000.0,26.7389496477,1007401000.0,31.4408771067,,,-357995000.0,50.0042594731,552426000.0,16.5991954105,878529000.0,-24.6102991718,,,,,,,-10189000.0,78.8139646102,-63440000.0,62.2414665357,-65030000.0,61.8072685414,,,,,53524000.0,15550.2923976608,-137451000.0,-73.8191888918,-1758000.0,75.5867240661,733607000.0,33.8205624934,,,0,,2479469000.0,369.5012563742,2757000.0,2.262611276,,,47000.0,-98.5542909874,,,,,0,,2482179000.0,370.5088787456,161264000.0,108.3729584453,,,,,,,2320915000.0,415.5755731296,,,2320915000.0,415.5755731296,,,1356374000.0,166.4996591081,964541000.0,1740.4037483631,1169998000.0,88.0028280816,,,,,0.17,183.3333333333,0.17,183.3333333333,-310406000.0,0.4445271206,-163112000.0,63.3029009049,-147294000.0,-211.006104454,,,,,,,,,,,,,,,,,,,-163112000.0,63.3029009049,,,,,,,104446000.0,115.7362891671,,,,,,,-267558000.0,-222.0360783598,,,,,,,,,2010509000.0,1353.0158707216,1193262000.0,1750.6785365324,817247000.0,1006.0169709437,,,,,,,,,,,
688981.SH,688981,中芯国际,10004588,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-03-28 00:00:00,2025-03-28 00:00:00,CNY,57795570000.0,27.7238169586,57795570000.0,27.7238169586,,,,,,,,,,,55058871000.0,36.9849784158,47051267000.0,33.1151087068,,,,,5447122000.0,9.1268425385,,,,,,,,,,,,,276214000.0,24.0524748607,281549000.0,10.8207574648,3835368000.0,21.6460702257,,,-1832649000.0,51.4413782797,2114276000.0,42.8822632191,3883506000.0,-25.3076259382,,,,,,,4273000.0,-98.8017218413,1099723000.0,339.7221055999,222588000.0,-9.5277385999,,,,,124371000.0,12293.2352941176,-524255000.0,60.9793439978,-659000.0,-107.0024439486,2858495000.0,10.9115247694,,,0,,6298647000.0,-8.7930511441,16513000.0,40.9440081939,,,23138000.0,-70.0218960134,,,,,0,,6292022000.0,-8.0169954526,918904000.0,106.8364448326,,,,,,,5373118000.0,-15.9945229569,,,5373118000.0,-15.9945229569,,,3698665000.0,-23.3089851692,1674453000.0,6.426781785,2645419000.0,-19.0884099736,,,,,0.46,-24.5901639344,0.46,-24.5901639344,2614041000.0,-2.6908861058,1441518000.0,-3.4090840562,1172523000.0,-1.7931506987,,,,,,,,,,,,,,,,,,,1441518000.0,-3.4090840562,,,,,,,-669746000.0,-18.6083907415,,,,,,,2111264000.0,2.63477333,,,,,,,,,7987159000.0,-12.0597030833,5140183000.0,-18.6062884063,2846976000.0,2.8803116429,,,,,,,,,,,标准无保留意见
688981.SH,688981,中芯国际,10004588,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-11-08 00:00:00,2025-11-14 00:00:00,CNY,41878720000.0,26.5285251991,41878720000.0,26.5285251991,,,,,,,,,,,39935171000.0,39.0337628304,34491601000.0,35.3569865981,,,,,3895213000.0,6.9756973844,,,,,,,,,,,,,181952000.0,10.0811306258,199933000.0,6.548535799,2740378000.0,26.5928402683,,,-1573906000.0,46.0520714294,1576012000.0,52.8974624647,3113068000.0,-20.9423125126,,,,,,,-10514000.0,-103.4575517613,173538000.0,10.3692585573,169437000.0,10.9055087186,,,,,7185000.0,235.1071831516,-687438000.0,30.1055272959,-4342000.0,-281.5976578837,2130467000.0,61.9236723839,,,0,,3552445000.0,-31.2269781044,6756000.0,-29.8369508776,,,5509000.0,-0.970699263,,,,,0,,3553692000.0,-31.2569481668,321032000.0,-12.8284221616,,,,,,,3232660000.0,-32.6704924735,,,3232660000.0,-32.6704924735,,,2706192000.0,-26.3577940908,526468000.0,-53.2638714425,2199452000.0,-3.1913442062,,,,,0.34,-26.0869565217,0.34,-26.0869565217,-2089626000.0,-137.4190690188,-1302283000.0,-138.8612429911,-787343000.0,-135.2550376621,,,,,,,,,,,,,,,,,,,-1302283000.0,-138.8612429911,,,,,,,78014000.0,116.4666399308,,,,,,,-1380297000.0,-136.0873282299,,,,,,,,,1143034000.0,-88.9940929019,1403909000.0,-80.0180731449,-260875000.0,-107.7647215698,,,,,,,,,,,
688981.SH,688981,中芯国际,10004588,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-30 00:00:00,2025-08-29 00:00:00,CNY,26269310000.0,23.2271731732,26269310000.0,23.2271731732,,,,,,,,,,,26079505000.0,40.551863005,22616160000.0,36.7828544606,,,,,2620859000.0,9.1252067807,,,,,,,,,,,,,117691000.0,3.5274144316,132058000.0,9.7738985869,1839281000.0,41.2409798891,,,-1246544000.0,34.9805391861,983878000.0,53.1272810467,2176585000.0,-15.998326593,,,,,,,-26086000.0,-106.5853781682,-39605000.0,-107.9168357444,-43152000.0,-108.8164806404,,,,,100000.0,101.5216068168,-72106000.0,84.6490873247,110000.0,109.4827586207,1771440000.0,128.2836457547,,,0,,1823658000.0,-53.9204407487,5128000.0,0.175815589,,,4275000.0,2712.5,,,,,0,,1824511000.0,-53.9566738572,182563000.0,-36.1995757425,,,,,,,1641948000.0,-55.3387521492,,,1641948000.0,-55.3387521492,,,1646285000.0,-45.0737589102,-4337000.0,-100.6385603901,1288374000.0,-27.0000872572,,,,,0.21,-44.7368421053,0.21,-44.7368421053,307311000.0,-95.5807789026,-166029000.0,-103.8574659714,473340000.0,-82.1372234391,,,,,,,,,,,,,,,,,,,-166029000.0,-103.8574659714,,,,,,,-963368000.0,-302.6364073308,,,,,,,797339000.0,-82.4504551697,,,,,,,,,1949259000.0,-81.6633729718,1480256000.0,-79.7262975665,469003000.0,-85.9118151354,,,,,,,,,,,
688981.SH,688981,中芯国际,10004588,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-05-10 00:00:00,2025-05-09 00:00:00,CNY,12593782000.0,23.3608367916,12593782000.0,23.3608367916,,,,,,,,,,,12311833000.0,39.4585960819,10807279000.0,37.0643717929,,,,,1335715000.0,15.7229680264,,,,,,,,,,,,,54730000.0,-14.4108218,63731000.0,15.7566841035,766429000.0,25.3787476014,,,-716051000.0,23.9085479895,473782000.0,56.3972469342,1165317000.0,-5.6712960152,,,,,,,-48093000.0,-134.4545220083,-168015000.0,-169.2551205055,-170268000.0,-170.8658664491,,,,,342000.0,104.4473342003,-79077000.0,66.5801696412,-7201000.0,-62.3309287647,548202000.0,43.184899037,,,0,,528107000.0,-72.1594413616,2696000.0,-8.1117927744,,,3251000.0,2828.8288288288,,,,,0,,527552000.0,-72.2300274619,77392000.0,27.199513502,,,,,,,450160000.0,-75.519855042,,,450160000.0,-75.519855042,,,508959000.0,-68.0166326908,-58799000.0,-123.7519894649,622330000.0,-28.9474615612,,,,,0.06,-70.0,0.06,-70.0,-311792000.0,86.0087530553,-444482000.0,70.0465056099,132690000.0,117.8209763461,,,,,,,,,,,,,,,,,,,-444482000.0,70.0465056099,,,,,,,-663727000.0,-313.3053116632,,,,,,,219245000.0,116.5678367315,,,,,,,,,138368000.0,135.5153092523,64477000.0,-39.9750505041,73891000.0,114.8668659888,,,,,,,,,,,
688981.SH,688981,中芯国际,10004588,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-03-29 00:00:00,2025-03-28 00:00:00,CNY,45250425000.0,-8.6146937629,45250425000.0,-8.6146937629,,,,,,,,,,,40193364000.0,7.2038562633,35346301000.0,15.6897172303,,,,,4991551000.0,0.7778073444,,,,,,,,,,,,,222659000.0,-18.0149861001,254058000.0,12.5734440496,3152891000.0,3.6595417584,,,-3774096000.0,-143.1625010953,1479733000.0,74.0227681669,5199334000.0,117.984882489,,,,,,,356595000.0,290.5621940133,250095000.0,-69.931975897,246029000.0,-68.9154802877,,,,,-1020000.0,-100.3281863841,-1343532000.0,-206.841944192,9411000.0,318.0491195551,2577275000.0,32.4131507114,,,0,,6905885000.0,-53.2175621459,11716000.0,7.4468085106,,,77183000.0,491.7126648267,,,,,0,,6840418000.0,-53.6543355888,444266000.0,318.9844766773,,,,,,,6396152000.0,-56.3507769118,,,6396152000.0,-56.3507769118,,,4822814000.0,-60.2506997605,1573338000.0,-37.5771240941,3269518000.0,-67.7371040897,,,,,0.61,-60.1307189542,0.61,-60.1307189542,2686327000.0,-82.8740807175,1492395000.0,-85.5892457793,1193932000.0,-77.598173528,,,,,,,,,,,,,,,,,,,1492395000.0,-85.5892457793,,,,,,,-564670000.0,-182.7289855455,,,,,,,2057065000.0,-78.7351944464,,,,,,,,,9082479000.0,-70.0636195289,6315209000.0,-71.9189242801,2767270000.0,-64.7484672111,,,,,,,,,,,标准无保留意见
688981.SH,688981,中芯国际,10004588,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-11-10 00:00:00,2024-11-08 00:00:00,CNY,33098244000.0,-12.3540130315,33098244000.0,-12.3540130315,,,,,,,,,,,28723362000.0,3.4449250501,25481951000.0,12.2839849955,,,,,3641213000.0,2.6999973205,,,,,,,,,,,,,165289000.0,-6.6859743017,187645000.0,10.2438766458,2164718000.0,-3.1065447634,,,-2917454000.0,-176.7113932911,1030764000.0,80.9399092811,3937717000.0,158.0410667338,,,,,,,304088000.0,387.2168804428,157234000.0,-57.569346434,152776000.0,-71.7570502925,,,,,-5318000.0,-103.65488234,-983537000.0,-345.5898009759,2391000.0,5460.4651162791,1315723000.0,-17.4513057799,,,0,,5165463000.0,-56.1510563847,9629000.0,67.9867411026,,,5563000.0,-46.3341694,,,,,0,,5169529000.0,-56.099271224,368276000.0,143.8978515987,,,,,,,4801253000.0,-58.69712601,,,4801253000.0,-58.69712601,,,3674784000.0,-60.862865324,1126469000.0,-49.598567155,2271958000.0,-71.4965193621,,,,,0.46,-61.3445378151,0.46,-61.3445378151,5584388000.0,-71.1967036134,3351110000.0,-73.5753304671,2233278000.0,-66.6986516646,,,,,,,,,,,,,,,,,,,3351110000.0,-73.5753304671,,,,,,,-473770000.0,-195.4605993564,,,,,,,3824880000.0,-68.6110868791,,,,,,,,,10385641000.0,-66.5114551485,7025894000.0,-68.1672202147,3359747000.0,-62.4242458811,,,,,,,,,,,
688981.SH,688981,中芯国际,10004588,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-26 00:00:00,2024-08-30 00:00:00,CNY,21317790000.0,-13.3149901524,21317790000.0,-13.3149901524,,,,,,,,,,,18555076000.0,3.4395358391,16534353000.0,12.5378847563,,,,,2401699000.0,4.6782027612,,,,,,,,,,,,,113681000.0,39.8978587251,120300000.0,-0.2222812023,1302229000.0,0.5156891138,,,-1917186000.0,-251.1934289053,642523000.0,81.085232429,2591121000.0,213.9200250058,,,,,,,396120000.0,1042.8510223026,500263000.0,40.7150190569,489447000.0,37.9695560254,,,,,-6572000.0,-107.4592815391,-469718000.0,-248.4580746148,-1160000.0,-295.6155143339,775982000.0,-18.5954878195,,,0,,3957629000.0,-49.7431109035,5119000.0,224.1925269158,,,152000.0,-98.5185185185,,,,,0,,3962596000.0,-49.6245034717,286147000.0,259.4811557789,,,,,,,3676449000.0,-52.7844281616,,,3676449000.0,-52.7844281616,,,2997265000.0,-52.0573373621,679184000.0,-55.7462202264,1764898000.0,-65.8721739463,,,,,0.38,-51.8987341772,0.38,-51.8987341772,6953963000.0,-17.5334300311,4304095000.0,-18.4812891793,2649868000.0,-15.9459705504,,,,,,,,,,,,,,,,,,,4304095000.0,-18.4812891793,,,,,,,-239265000.0,-293.4376793785,,,,,,,4543360000.0,-11.8854116262,,,,,,,,,10630412000.0,-34.456967426,7301360000.0,-36.6842021649,3329052000.0,-28.977572496,,,,,,,,,,,
