代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
688082,盛美上海,156.15,0.42,0.65,2438254.0,379065369.0,2.37,157.28,153.6,155.88,155.5,0.56,44.416,5.643,68140707332.0,68140707332.0,1,0.0,0.0,0.0,0.0,56.97
