日期,00636.HK_close,00636.HK_volume,00636.HK_turnover
2024-02-14,8.547,297864.0,
2024-02-15,8.5376,388398.0,
2024-02-16,8.6409,630079.0,
2024-02-19,8.594,315656.0,
2024-02-20,8.2934,695000.0,
2024-02-21,8.3592,503071.0,
2024-02-22,8.4061,352527.0,
2024-02-23,8.594,225554.0,
2024-02-26,8.4907,204000.0,
2024-02-27,8.4437,300328.0,
2024-02-28,8.2746,377500.0,
2024-02-29,8.2652,887492.0,
2024-03-01,8.1807,265455.0,
2024-03-04,8.068,267020.0,
2024-03-05,8.1244,432124.0,
2024-03-06,8.1807,212500.0,
2024-03-07,8.2089,168388.0,
2024-03-08,7.9459,381398.0,
2024-03-11,7.9835,338338.0,
2024-03-12,8.2465,423728.0,
2024-03-13,8.1056,288500.0,
2024-03-14,8.2465,613248.0,
2024-03-15,7.9929,3120566.0,
2024-03-18,8.2652,856583.0,
2024-03-19,8.1525,139901.0,
2024-03-20,8.0868,196604.0,
2024-03-21,8.1807,184000.0,
2024-03-22,8.0117,409500.0,
2024-03-25,8.021,352335.0,
2024-03-26,7.9271,213673.0,
2024-03-27,8.068,794691.0,
2024-03-28,8.0023,213124.0,
2024-04-02,8.2559,282805.0,
2024-04-03,8.3028,420035.0,
2024-04-05,7.9835,122000.0,
2024-04-08,7.8896,1771212.0,
2024-04-09,7.9741,269000.0,
2024-04-10,7.9835,263212.0,
2024-04-11,7.9741,455500.0,
2024-04-12,7.8896,329500.0,
2024-04-15,7.9177,200000.0,
2024-04-16,7.7675,494248.0,
2024-04-17,7.4481,771500.0,
2024-04-18,7.2509,1393500.0,
2024-04-19,7.0067,429768.0,
2024-04-22,7.0442,772500.0,
2024-04-23,7.0442,151552.0,
2024-04-24,7.0818,269520.0,
2024-04-25,7.1851,444500.0,
2024-04-26,7.0442,560500.0,
2024-04-29,7.0067,1093065.0,
2024-04-30,6.9034,435959.0,
2024-05-02,7.0161,1925500.0,
2024-05-03,7.1663,613124.0,
2024-05-06,7.1194,538474.0,
2024-05-07,7.3448,1445886.0,
2024-05-08,7.1851,493052.0,
2024-05-09,7.6078,1557575.0,
2024-05-10,7.9271,686500.0,
2024-05-13,7.9271,405604.0,
2024-05-14,8.2371,883500.0,
2024-05-16,8.378,2335631.0,
2024-05-17,8.4343,1402721.0,
2024-05-20,8.8194,1689297.0,
2024-05-21,8.7443,1350104.0,
2024-05-22,8.8851,957060.0,
2024-05-23,8.857,542750.0,
2024-05-24,8.676,439537.0,
2024-05-27,9.1046,777656.0,
2024-05-28,9.0474,651456.0,
2024-05-29,8.9141,713000.0,
2024-05-30,8.7236,858307.0,
2024-05-31,8.5427,542957.0,
2024-06-03,8.8189,394732.0,
2024-06-04,8.7427,470906.0,
2024-06-05,8.7522,458500.0,
2024-06-06,8.7903,312482.0,
2024-06-07,8.6094,312392.0,
2024-06-11,8.1427,583000.0,
2024-06-12,8.1236,376188.0,
2024-06-13,8.1046,360000.0,
2024-06-14,8.1808,393900.0,
2024-06-17,7.9998,188500.0,
2024-06-18,8.1522,590234.0,
2024-06-19,7.9427,196378.0,
2024-06-20,7.8951,233000.0,
2024-06-21,7.7427,919875.0,
2024-06-24,7.5237,262581.0,
2024-06-25,7.3046,514886.0,
2024-06-26,7.2189,1095500.0,
2024-06-27,7.0284,787826.0,
2024-06-28,7.1618,1054269.0,
2024-07-02,6.9903,1730775.0,
2024-07-03,7.0475,452500.0,
2024-07-04,7.0856,377500.0,
2024-07-05,7.0284,457348.0,
2024-07-08,6.9332,505000.0,
2024-07-09,6.8189,285768.0,
2024-07-10,6.7522,358000.0,
2024-07-11,6.8189,282624.0,
2024-07-12,6.9427,568651.0,
2024-07-15,6.7522,536552.0,
2024-07-16,6.6761,304099.0,
2024-07-17,6.657,453500.0,
2024-07-18,6.6189,404000.0,
2024-07-19,6.5046,325250.0,
2024-07-22,6.5046,250040.0,
2024-07-23,6.3713,343029.0,
2024-07-24,6.2761,567955.0,
2024-07-25,6.2189,304060.0,
2024-07-26,6.1999,464081.0,
2024-07-29,6.3713,526000.0,
2024-07-30,6.3046,453500.0,
2024-07-31,6.5142,936997.0,
2024-08-01,6.4475,1337962.0,
2024-08-02,6.4761,1179500.0,
2024-08-05,6.5237,839962.0,
2024-08-06,6.8094,1064500.0,
2024-08-07,6.9903,1576000.0,
2024-08-08,6.9141,1315231.0,
2024-08-09,7.0665,556000.0,
2024-08-12,7.0665,231000.0,
2024-08-13,7.1332,318500.0,
2024-08-14,7.0856,270292.0,
2024-08-15,7.0189,422377.0,
2024-08-16,7.1903,895264.0,
2024-08-19,7.3046,259000.0,
2024-08-20,7.2665,261500.0,
2024-08-21,7.276,188948.0,
2024-08-22,7.476,460767.0,
2024-08-23,7.3332,379714.0,
2024-08-26,7.3808,126000.0,
2024-08-27,7.3332,378750.0,
2024-08-28,7.276,390500.0,
2024-08-29,6.8284,1174073.0,
2024-08-30,6.6665,1803757.0,
2024-09-02,6.4951,628500.0,
2024-09-03,6.4284,155708.0,
2024-09-04,6.3332,773095.0,
2024-09-05,6.5522,540376.0,
2024-09-09,6.272,739000.0,
2024-09-10,6.6392,454680.0,
2024-09-11,6.5619,523500.0,
2024-09-12,6.6102,291000.0,
2024-09-13,6.7552,1030500.0,
2024-09-16,6.7649,750000.0,
2024-09-17,7.1514,1296978.0,
2024-09-19,7.4413,1033600.0,
