代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
688599,天合光能,17.87,-1.54,-0.28,38712602.0,695726247.0,3.97,18.45,17.73,18.33,18.15,1.65,-7.474,1.828,41861684549.0,41861684549.0,1,0.0,0.0,0.0,0.0,-7.41
