日期,收盘价
2024-11-04,6.92
2024-11-05,7.14
2024-11-06,7.16
2024-11-07,7.29
2024-11-08,7.14
2024-11-11,7.05
2024-11-12,6.89
2024-11-13,7.03
2024-11-14,6.95
2024-11-15,6.91
2024-11-18,6.81
2024-11-19,6.85
2024-11-20,6.84
2024-11-21,6.86
2024-11-22,6.67
2024-11-25,6.61
2024-11-26,6.54
2024-11-27,6.64
2024-11-28,6.50
2024-11-29,6.57
2024-12-02,6.65
2024-12-03,6.69
2024-12-04,6.67
2024-12-05,6.75
2024-12-06,6.70
2024-12-09,6.55
2024-12-10,6.72
2024-12-11,6.66
2024-12-12,6.71
2024-12-13,6.62
2024-12-16,6.57
2024-12-17,6.57
2024-12-18,6.62
2024-12-19,6.59
2024-12-20,6.59
2024-12-23,6.55
2024-12-24,6.79
2024-12-25,6.70
2024-12-26,6.73
2024-12-27,6.54
2024-12-30,6.60
2024-12-31,6.70
2025-01-02,6.55
2025-01-03,6.44
2025-01-06,6.37
2025-01-07,6.37
2025-01-08,6.41
2025-01-09,6.24
2025-01-10,6.14
2025-01-13,6.14
2025-01-14,6.23
2025-01-15,6.17
2025-01-16,6.23
2025-01-17,6.26
2025-01-20,6.09
2025-01-21,6.16
2025-01-22,6.07
2025-01-23,6.12
2025-01-24,6.16
2025-01-27,6.31
2025-02-05,6.34
2025-02-06,6.24
2025-02-07,6.26
2025-02-10,6.33
2025-02-11,6.36
2025-02-12,6.30
2025-02-13,6.34
2025-02-14,6.44
2025-02-17,6.30
2025-02-18,6.05
2025-02-19,6.05
2025-02-20,6.00
2025-02-21,6.05
2025-02-24,6.22
2025-02-25,6.15
2025-02-26,6.16
2025-02-27,6.13
2025-02-28,6.05
2025-03-03,6.16
2025-03-04,6.23
2025-03-05,6.31
2025-03-06,6.41
2025-03-07,6.25
2025-03-10,6.25
2025-03-11,6.28
2025-03-12,6.50
2025-03-13,6.56
2025-03-14,6.64
2025-03-17,6.70
2025-03-18,6.74
2025-03-19,6.72
2025-03-20,6.60
2025-03-21,6.60
2025-03-24,6.73
2025-03-25,6.75
2025-03-26,6.64
2025-03-27,6.70
2025-03-28,6.72
2025-03-31,6.69
2025-04-01,6.64
2025-04-02,6.58
2025-04-03,6.71
2025-04-07,6.14
2025-04-08,6.26
2025-04-09,6.22
2025-04-10,6.84
2025-04-11,6.63
2025-04-14,6.73
2025-04-15,6.79
2025-04-16,6.80
2025-04-17,6.84
2025-04-18,6.85
2025-04-21,6.80
2025-04-22,6.71
2025-04-23,6.60
2025-04-24,6.64
2025-04-25,6.60
2025-04-28,6.54
2025-04-29,6.74
2025-04-30,6.86
2025-05-06,7.11
2025-05-07,7.11
2025-05-08,7.03
2025-05-09,6.95
2025-05-12,6.95
2025-05-13,6.97
2025-05-14,7.13
2025-05-15,7.06
2025-05-16,7.00
2025-05-19,6.92
2025-05-20,7.06
2025-05-21,7.00
2025-05-22,7.02
2025-05-23,7.13
2025-05-26,7.20
2025-05-27,7.12
2025-05-28,7.26
2025-05-29,7.20
2025-05-30,7.12
2025-06-03,7.02
2025-06-04,7.01
2025-06-05,6.96
2025-06-06,6.95
2025-06-09,6.93
2025-06-10,6.91
2025-06-11,6.92
2025-06-12,6.95
2025-06-13,6.78
2025-06-16,6.75
2025-06-17,6.77
2025-06-18,6.75
2025-06-19,6.69
2025-06-20,6.68
2025-06-23,6.62
2025-06-24,6.75
2025-06-25,6.91
2025-06-26,6.79
2025-06-27,6.84
2025-06-30,6.95
2025-07-01,6.85
2025-07-02,6.80
2025-07-03,6.83
2025-07-04,6.94
2025-07-07,7.29
2025-07-08,7.35
2025-07-09,7.41
2025-07-10,7.35
2025-07-11,7.40
2025-07-14,7.41
2025-07-15,7.31
2025-07-16,7.19
2025-07-17,7.15
2025-07-18,7.15
2025-07-21,7.20
2025-07-22,7.24
2025-07-23,7.23
2025-07-24,7.35
2025-07-25,7.15
2025-07-28,7.15
2025-07-29,7.18
2025-07-30,7.28
2025-07-31,7.15
2025-08-01,7.15
2025-08-04,7.30
2025-08-05,7.63
2025-08-06,7.43
2025-08-07,7.38
2025-08-08,7.47
2025-08-11,7.80
2025-08-12,7.76
2025-08-13,7.72
2025-08-14,7.60
2025-08-15,7.64
2025-08-18,7.59
2025-08-19,7.59
2025-08-20,7.83
2025-08-21,7.81
2025-08-22,7.92
2025-08-25,8.01
2025-08-26,8.08
2025-08-27,8.01
2025-08-28,8.10
2025-08-29,8.15
2025-09-01,8.53
2025-09-02,8.35
2025-09-03,8.22
2025-09-04,8.19
2025-09-05,8.15
2025-09-08,8.23
2025-09-09,8.24
2025-09-10,8.12
2025-09-11,8.12
2025-09-12,8.00
2025-09-15,7.95
2025-09-16,7.96
2025-09-17,8.18
2025-09-18,7.89
2025-09-19,8.16
2025-09-22,8.01
2025-09-23,7.91
2025-09-24,8.00
2025-09-25,8.22
2025-09-26,8.10
2025-09-29,8.17
2025-09-30,7.90
2025-10-09,7.75
2025-10-10,7.62
2025-10-13,7.54
2025-10-14,7.56
2025-10-15,7.63
2025-10-16,7.38
2025-10-17,7.42
2025-10-20,7.44
2025-10-21,7.39
2025-10-22,7.38
2025-10-23,7.44
2025-10-24,7.43
2025-10-27,7.56
2025-10-28,7.57
2025-10-29,7.57
2025-10-30,7.73
2025-10-31,7.70
2025-11-03,7.73
2025-11-04,7.72
