基本每股收益(元),每股净资产(元),法定股本(股),每手股,每股股息TTM(港元),派息比率(%),已发行股本(股),已发行股本-H股(股),每股经营现金流(元),股息率TTM(%),总市值(港元),港股市值(港元),营业总收入,营业总收入滚动环比增长(%),销售净利率(%),净利润,净利润滚动环比增长(%),股东权益回报率(%),市盈率,市净率,总资产回报率(%)
0.3072,,,2000,0.24,62.8285,11522451732,11522451732,,3.204272,86303163472.68,86303163472.68,19891075000,0.830012999267,17.7790189821,3511387000,5.339653981105,,19.930132340194,2.367069116137,
