日期,00020.HK_close,00020.HK_volume,00020.HK_turnover
2024-05-13,1.46,1026484868.0,
2024-05-14,1.45,814317750.0,
2024-05-16,1.38,798703861.0,
2024-05-17,1.4,743348091.0,
2024-05-20,1.57,2144055967.0,
2024-05-21,1.5,804198208.0,
2024-05-22,1.48,543364070.0,
2024-05-23,1.48,710595870.0,
2024-05-24,1.4,698671000.0,
2024-05-27,1.37,795211000.0,
2024-05-28,1.31,518067400.0,
2024-05-29,1.37,1126829180.0,
2024-05-30,1.36,368399237.0,
2024-05-31,1.32,467158001.0,
2024-06-03,1.36,327944937.0,
2024-06-04,1.39,419527038.0,
2024-06-05,1.38,611280172.0,
2024-06-06,1.48,1090937004.0,
2024-06-07,1.45,713634425.0,
2024-06-11,1.4,425986449.0,
2024-06-12,1.4,314054824.0,
2024-06-13,1.38,231687150.0,
2024-06-14,1.35,368397094.0,
2024-06-17,1.33,261704273.0,
2024-06-18,1.34,250753835.0,
2024-06-19,1.43,881205463.0,
2024-06-20,1.32,682439824.0,
2024-06-21,1.36,928393094.0,
2024-06-24,1.37,324083454.0,
2024-06-25,1.37,234969513.0,
2024-06-26,1.4,709706351.0,
2024-06-27,1.34,414122643.0,
2024-06-28,1.32,380102160.0,
2024-07-02,1.38,467656043.0,
2024-07-03,1.62,2307391463.0,
2024-07-04,1.61,893116821.0,
2024-07-05,1.35,1865623129.0,
2024-07-08,1.31,693241383.0,
2024-07-09,1.33,369484226.0,
2024-07-10,1.33,254837502.0,
2024-07-11,1.35,207034013.0,
2024-07-12,1.38,312416552.0,
2024-07-15,1.33,205321657.0,
2024-07-16,1.34,153718023.0,
2024-07-17,1.34,166213780.0,
2024-07-18,1.31,270121004.0,
2024-07-19,1.3,180775518.0,
2024-07-22,1.26,650246732.0,
2024-07-23,1.2,380619366.0,
2024-07-24,1.16,429745093.0,
2024-07-25,1.16,321209360.0,
2024-07-26,1.17,281007260.0,
2024-07-29,1.18,191703010.0,
2024-07-30,1.14,242420604.0,
2024-07-31,1.21,336655386.0,
2024-08-01,1.18,228131615.0,
2024-08-02,1.16,157264119.0,
2024-08-05,1.07,589214957.0,
2024-08-06,1.09,322960213.0,
2024-08-07,1.09,212284059.0,
2024-08-08,1.08,187624626.0,
2024-08-09,1.11,176479645.0,
2024-08-12,1.1,120041798.0,
2024-08-13,1.1,86606003.0,
2024-08-14,1.07,102077004.0,
2024-08-15,1.11,292625702.0,
2024-08-16,1.11,128466013.0,
2024-08-19,1.13,201200885.0,
2024-08-20,1.1,162071399.0,
2024-08-21,1.11,129282085.0,
2024-08-22,1.09,170359758.0,
2024-08-23,1.1,124854744.0,
2024-08-26,1.17,315963245.0,
2024-08-27,1.18,212020403.0,
2024-08-28,1.12,325014514.0,
2024-08-29,1.16,366876873.0,
2024-08-30,1.18,285301519.0,
2024-09-02,1.14,172844000.0,
2024-09-03,1.14,98705482.0,
2024-09-04,1.11,186793800.0,
2024-09-05,1.13,136181654.0,
2024-09-09,1.09,321744828.0,
2024-09-10,1.09,226095486.0,
2024-09-11,1.03,401844001.0,
2024-09-12,1.04,148469080.0,
2024-09-13,1.04,167961289.0,
2024-09-16,1.07,62678401.0,
2024-09-17,1.1,128273000.0,
2024-09-19,1.1,280300024.0,
2024-09-20,1.17,636636266.0,
2024-09-23,1.19,273444086.0,
2024-09-24,1.23,447174646.0,
2024-09-25,1.25,679452387.0,
2024-09-26,1.39,1283084029.0,
2024-09-27,1.46,1229224207.0,
2024-09-30,1.72,2285662808.0,
2024-10-02,1.85,1208309201.0,
2024-10-03,1.77,922482221.0,
2024-10-04,2.12,1779279384.0,
2024-10-07,2.33,1331638132.0,
