选项,指标,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231
常用指标,归母净利润,982053022.16,690925899.89,378539846.83,246937715.5,802655886.18,697242271.91,481871134.58,1258200337.67,1353600791.72,961487273.99,596924222.49,2203779374.63,1810102684.93,1268027645.71,545393656.31,1719324578.02,1921167226.63,1725814351.46,726138208.52,1801932532.92,1973037244.82,1140346570.28,383864743.91,1725306191.17,1612188346.57,1155376682.27,582778157.82,1218692899.2,1143442819.75,809785040.72,303186876.5,899085330.05,738250050.57,495332930.62,231972260.2,679255737.63,543512050.03,377454382.25,176861680.42,520890606.57,415619790.19,288037210.87,128447025.71,423192551.24,318458173.63,210853054.8,93535659.02,361645473.04,274713360.75,187520757.01,92932997.01,403273290.0,325134179.67,236798589.04,145597946.2,473157671.92,362757455.62,263312170.38,141883513.5,410482721.72,304390281.04,209173070.85,108574809.13,292212135.6,215465572.07,148038590.89,76981103.05,201368062.33,158068206.69,149725515.22,63600462.74
常用指标,营业总收入,4938709224.18,3369384556.21,1736231253.08,6103269105.88,4785471627.57,3383886554.54,1922028839.15,7979899319.74,6259227849.28,4301457705.65,2437202386.92,10609442080.61,7761799196.45,5333506938.54,2549111243.52,10659734875.07,8634605321.07,6520565288.78,2749291118.03,8038667540.97,6387105311.18,4237839211.58,1666605604.4,7795529386.34,5879678426.64,3921023274.17,1878134846.7,6356304792.21,4584480042.44,2954630020.05,1435819242.16,4537642656.24,3290350199.68,2182637167.48,1031621618.79,3467748233.68,2524522143.75,1675949656.56,798731779.85,2768717463.81,1974967121.78,1332018311.95,629096324.52,1668636955.67,1224525102.76,792344899.5,364147971.18,1303267831.76,950177028.95,605523557.11,292817845.69,1015920079.79,751525453.42,506692053.75,289918261.67,919846240.19,678769523.57,469111811.32,237211439.37,770100945.78,564122526.89,382723591.49,184829598.3,565197407.7,416868266.66,280897706.9,136524424.59,393879358.73,279378893.67,298984733.77,175338190.46
常用指标,营业成本,3806841489.27,2565093395.65,1321825918.33,5522118442.71,3880756982.24,2586484750.06,1336348890.0,6354887008.61,4727014426.22,3214116746.52,1749019988.44,7926747100.31,5543517223.94,3770341813.17,1840886155.2,8207652668.99,5954607123.75,4290159151.86,1854128716.13,6192510207.79,4496064156.21,2775909988.85,1194292375.83,5842886015.48,4236840977.1,2765511278.24,1361198013.97,4826592504.34,3347974836.62,2086268809.42,1039501284.95,3395838813.64,2366832783.56,1534901976.58,731387953.7,2601321150.27,1836325454.89,1205007937.67,582230310.08,2093489453.3,1456394019.04,978051749.14,463612713.44,1153365298.0,830460464.79,534074411.94,250755780.0,881943812.02,626654775.68,387999865.52,184900843.22,553070800.64,377339663.57,235330333.86,123649664.87,387078914.13,268496848.15,170938806.04,76751978.81,300953004.74,215698809.46,141655735.34,59715383.59,237981956.93,173250271.79,113893882.77,49464622.35,194592822.91,120921041.83,156185975.66,95399454.58
常用指标,净利润,995994270.25,699367534.19,377214013.29,197293867.05,783347652.61,690008144.19,492760543.46,1292350950.38,1403226364.02,998007394.11,618318467.79,2246055494.1,1836058042.02,1296923306.6,562128635.52,1780418647.43,2013048383.07,1815737536.27,757628602.26,1877078567.19,2010480898.46,1183982731.36,389321914.57,1723791719.88,1616340810.23,1159082273.52,578522241.75,1254873878.37,1175778540.51,843286861.26,333825861.62,993679922.3,809827670.98,546019974.8,255281610.78,746708040.37,591305609.33,408325118.0,189529013.84,595991039.11,471979446.75,323437243.17,143708121.07,452236468.62,335967428.43,220395681.98,94928616.25,366650068.31,276044822.36,186475808.12,92169960.38,403326975.54,326122782.92,236798589.04,145597946.2,473157671.92,362757455.62,263312170.38,141883513.5,410641019.59,304640950.65,209423740.46,108778681.13,292358067.85,215827017.51,148262819.27,77016525.13,201169694.65,158068206.69,149725515.22,63600462.74
常用指标,扣非净利润,940907198.82,662195779.67,337386464.42,221430404.42,734074379.16,647147330.31,456433815.92,1123116336.93,1285930081.17,904874709.56,562429846.3,2142486458.55,1804775009.94,1263510359.96,547208342.77,1854940941.11,2085056587.68,1717643097.8,682553832.11,1412890674.82,1596660185.83,1114496357.21,375534946.55,1240781861.24,1328891038.86,919565847.5,416304892.9,1049684868.9,980334256.25,670199797.16,297982043.24,852996743.1,697750282.17,490361121.01,228795581.59,663284610.68,532905821.67,370924299.21,172420578.71,509055841.73,398153208.57,273937748.82,125948904.12,406861432.65,313031263.79,206933172.0,92965112.36,352788900.2,271900260.11,185373697.37,91612227.22,391910969.71,320049555.02,232596512.07,141991448.3,468392436.91,361130112.63,262414258.3,141097401.82,407426200.0,303093376.0,209293957.6,108737032.9,288671100.0,211205032.76,147938824.02,,198151707.96,,139425500.87,63276302.24
常用指标,股东权益合计(净资产),17745016155.34,17399410445.6,17159227939.47,16740436314.92,17301301305.44,17440655307.33,18009770885.87,17497555120.6,17600547880.62,17027642159.86,17082353532.6,16371854270.74,14895737672.93,12818352105.88,12707482288.65,12273536573.25,12512449742.56,12329114679.8,11320675601.88,10537426448.47,10689465857.13,9167295593.87,8442724801.67,8004948804.97,7888150423.14,7278553710.25,7068832100.19,6588052848.07,7113328869.77,6586249995.1,6440086272.62,7027249574.72,6745281913.91,6406461915.51,6259998958.1,6013324366.09,5140361457.78,4865968755.39,4819596427.21,5338610457.2,3962788803.65,3710240500.39,3661052814.28,3292592619.36,3123137630.08,3009445319.0,2989748233.07,2894430431.18,2784527133.46,2659939415.0,2711107487.73,2618415163.08,2543040366.99,2441808917.12,2352119467.59,2341526921.39,2230479328.97,2131034043.73,2208277886.85,2066294373.35,1951015304.15,1855798093.96,1864738959.83,1755960278.7,1671547922.32,573808278.2,,511229239.85,,383880922.18,115511082.71
常用指标,商誉,3619848802.32,3619848802.32,3619848802.32,3619848802.32,3841657674.79,3752478309.76,3752478309.76,3504330628.08,3539932030.62,3353428638.3,3330976810.89,3330976810.89,3326724785.48,3326724785.48,3310144961.99,3273478338.67,2970690908.94,2771607339.49,2771607339.49,2771607339.49,2795857937.46,2741811083.02,2718837240.57,2718837240.57,2583290931.18,2161526521.63,2161526521.63,2161526521.63,2213789079.5,2163004749.2,2163004749.2,2163004749.2,2119459249.17,2113768065.48,2074789724.57,2068567362.95,2027270748.68,1798817981.05,1798817981.05,1798817981.05,1849266907.33,1091672602.43,1059336007.37,719887035.61,556582115.22,556582115.22,556582115.22,556582115.22,603047042.69,264087751.03,241156543.08,198080981.19,181466591.8,179495735.42,179495735.42,179495735.42,179495735.42,179495735.42,179495735.42,179495735.42,56188580.42,56188580.42,48281830.04,48281830.04,48281830.04,48281830.04,,48281830.04,,,
常用指标,经营现金流量净额,1012677029.32,636364548.11,419022240.55,734643889.07,423055774.84,158886015.01,141518257.63,990359814.31,603782179.67,141701593.18,-134203435.01,2790709307.02,1821670641.59,1178292977.74,448932891.19,3061991851.71,2325253204.12,2133806807.56,1299360017.17,2089699304.89,1602908261.75,1137063736.58,105363331.48,1990255063.49,1280851946.82,703127698.46,256768199.7,1500508937.59,947165890.62,534322398.6,199777692.75,913132541.27,618836166.68,384809402.65,158657932.87,691890147.44,539184407.44,349031155.3,80505558.47,436460676.55,197574426.82,92230684.42,8308630.61,348316884.55,171823450.87,77200194.02,32872356.56,329757071.15,224304560.48,123137514.9,32161129.67,264962979.97,194734407.37,105973883.99,79659705.87,291197594.74,217022487.25,146847495.63,76599914.15,374248775.34,257767459.52,171147738.78,80399994.77,239785236.94,170634130.56,122032624.96,71688124.28,188594285.35,126787403.79,61365102.86,58317519.41
常用指标,基本每股收益,0.5327,0.3748,0.2053,0.1336,0.4339,0.3766,0.2594,0.6757,0.7268,0.5163,0.3205,1.2228,1.0158,0.7117,0.3054,0.9596,1.072,0.963,0.4052,1.0141,1.1135,0.6445,0.217,0.9746,0.9105,0.6523,0.3288,0.684,0.6418,0.4545,0.1702,0.5053,0.4151,0.2788,0.1309,0.3913,0.3136,0.219,0.1015,0.3208,0.5118,0.1774,0.1582,0.5212,0.3922,0.2597,0.1152,0.4454,0.3383,0.2309,0.1144,0.4966,0.4004,0.2916,0.1793,0.5827,0.4467,0.3243,0.1747,0.5055,0.3749,0.2576,0.1337,0.3894,0.5906,0.4056,,0.5517,,0.4952,0.5227
