代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
002706,良信股份,9.78,-0.2,-0.02,13796236.0,135436421.0,1.63,9.88,9.72,9.8,9.8,1.51,27.083,2.699,8948598190.0,8948598190.0,1,0.0,0.0,0.0,0.0,30.5
