基本每股收益(元),每股净资产(元),法定股本(股),每手股,每股股息TTM(港元),派息比率(%),已发行股本(股),已发行股本-H股(股),每股经营现金流(元),股息率TTM(%),总市值(港元),港股市值(港元),营业总收入,营业总收入滚动环比增长(%),销售净利率(%),净利润,净利润滚动环比增长(%),股东权益回报率(%),市盈率,市净率,总资产回报率(%)
8.08,80.434864515327,10000000000,50,5.060472,42.5055,804468490,598368490,9.623931945426,3.06324,132898194548,98850474548,34587966000,2.56843005947,18.9153765214,6455299000,1.462855571039,10.184292767864,14.05329237557,1.875110959766,7.05951011675
