代码,简称,公告标题,公告时间,公告链接
603501,豪威集团,关于注销部分激励对象已获授但不符合行权条件的股票期权的公告,2025-09-13 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224656044&orgId=9900030772&announcementTime=2025-09-13 00:00:00
603501,豪威集团,北京市天元律师事务所关于豪威集成电路（集团）股份有限公司2023年第二期股票期权激励计划第二个行权期符合行权条件、注销部分股票期权的法律意见,2025-09-13 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224656043&orgId=9900030772&announcementTime=2025-09-13 00:00:00
603501,豪威集团,关于2023年第二期股票期权激励计划第二个行权期符合行权条件的公告,2025-09-13 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224656042&orgId=9900030772&announcementTime=2025-09-13 00:00:00
603501,豪威集团,第七届董事会第五次会议决议公告,2025-09-13 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224656041&orgId=9900030772&announcementTime=2025-09-13 00:00:00
603501,豪威集团,2022年员工持股计划存续期届满的提示公告,2025-09-06 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224642045&orgId=9900030772&announcementTime=2025-09-06 00:00:00
603501,豪威集团,关于控股股东部分股权质押及解除质押的公告,2025-09-06 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224642046&orgId=9900030772&announcementTime=2025-09-06 00:00:00
603501,豪威集团,2025年半年度报告全文,2025-08-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224628800&orgId=9900030772&announcementTime=2025-08-30 00:00:00
603501,豪威集团,2025年半年度报告摘要,2025-08-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224618948&orgId=9900030772&announcementTime=2025-08-30 00:00:00
603501,豪威集团,关于控股股东及其一致行动人部分股权质押及解除质押的公告,2025-08-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224524732&orgId=9900030772&announcementTime=2025-08-21 00:00:00
603501,豪威集团,关于回购股份注销暨股份变动的公告,2025-08-07 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224413705&orgId=9900030772&announcementTime=2025-08-07 00:00:00
603501,豪威集团,关于股东参与换购证券投资基金份额计划实施结果公告,2025-08-07 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224413704&orgId=9900030772&announcementTime=2025-08-07 00:00:00
603501,豪威集团,2025年半年度主要经营数据的公告,2025-08-05 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224386105&orgId=9900030772&announcementTime=2025-08-05 00:00:00
603501,豪威集团,关于控股股东部分股权解除质押的公告,2025-07-30 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603501&announcementId=1224328593&orgId=9900030772&announcementTime=2025-07-30 00:00:00
