代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
601126,四方股份,26.2,-0.95,-0.25,23797868.0,626307018.0,2.99,26.88,26.09,26.33,26.45,2.88,23.257,4.616,21617237480.0,21617237480.0,1,0.0,0.0,0.0,0.0,61.26
