日期,收盘价
2022-12-28,11.22
2022-12-29,10.86
2022-12-30,10.94
2023-01-03,11.22
2023-01-04,11.50
2023-01-05,11.62
2023-01-06,11.24
2023-01-09,12.10
2023-01-10,11.98
2023-01-11,11.74
2023-01-12,11.78
2023-01-13,11.96
2023-01-16,11.88
2023-01-17,11.72
2023-01-18,11.90
2023-01-19,11.58
2023-01-20,11.86
2023-01-26,13.34
2023-01-27,13.46
2023-01-30,12.70
2023-01-31,12.92
2023-02-01,13.50
2023-02-02,13.68
2023-02-03,13.48
2023-02-06,12.82
2023-02-07,12.84
2023-02-08,12.46
2023-02-09,13.52
2023-02-10,13.08
2023-02-13,13.14
2023-02-14,13.02
2023-02-15,13.04
2023-02-16,13.14
2023-02-17,12.70
2023-02-20,12.84
2023-02-21,12.56
2023-02-22,12.24
2023-02-23,12.14
2023-02-24,12.00
2023-02-27,11.86
2023-02-28,11.86
2023-03-01,12.60
2023-03-02,12.52
2023-03-03,12.62
2023-03-06,12.50
2023-03-07,12.52
2023-03-08,12.00
2023-03-09,11.80
2023-03-10,11.36
2023-03-13,11.54
2023-03-14,11.00
2023-03-15,10.92
2023-03-16,10.90
2023-03-17,11.34
2023-03-20,11.02
2023-03-21,11.20
2023-03-22,11.40
2023-03-23,12.22
2023-03-24,12.44
2023-03-27,12.00
2023-03-28,12.14
2023-03-29,12.10
2023-03-30,12.14
2023-03-31,12.10
2023-04-03,12.16
2023-04-04,11.98
2023-04-06,12.08
2023-04-11,12.28
2023-04-12,12.14
2023-04-13,12.18
2023-04-14,12.22
2023-04-17,12.66
2023-04-18,12.44
2023-04-19,11.90
2023-04-20,11.96
2023-04-21,11.54
2023-04-24,11.38
2023-04-25,10.94
2023-04-26,11.04
2023-04-27,11.06
2023-04-28,11.06
2023-05-02,11.02
2023-05-03,10.84
2023-05-04,10.94
2023-05-05,11.16
2023-05-08,11.52
2023-05-09,11.32
2023-05-10,11.30
2023-05-11,11.22
2023-05-12,11.02
2023-05-15,11.12
2023-05-16,11.22
2023-05-17,10.84
2023-05-18,10.98
2023-05-19,10.86
2023-05-22,10.96
2023-05-23,10.76
2023-05-24,10.40
2023-05-25,10.50
2023-05-29,10.48
2023-05-30,10.50
2023-05-31,10.34
2023-06-01,10.26
2023-06-02,10.74
2023-06-05,10.92
2023-06-06,10.86
2023-06-07,11.06
2023-06-08,10.88
2023-06-09,10.84
2023-06-12,10.66
2023-06-13,10.94
2023-06-14,10.86
2023-06-15,11.06
2023-06-16,11.08
2023-06-19,10.92
2023-06-20,10.60
2023-06-21,10.28
2023-06-23,9.99
2023-06-26,10.42
2023-06-27,10.60
