代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
300223,北京君正,79.05,2.13,1.65,16290632.0,1297259818.0,2.7,80.81,78.72,79.25,77.4,3.87,111.865,3.076,33246090911.0,33246090911.0,1,0.0,0.0,0.0,0.0,16.09
