代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
688213,思特威-W,93.77,0.98,0.91,2502065.0,234369111.0,2.4,94.73,92.5,93.19,92.86,0.77,40.403,7.638,30291861479.0,30291861479.0,1,0.0,0.0,0.0,0.0,20.84
