代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
605168,三人行,28.25,0.57,0.16,1172444.0,33124354.28,0.93,28.36,28.1,28.15,28.09,0.56,30.921,2.224,5955579855.0,5955579855.0,1,0.0,0.0,0.0,0.0,-19.22
