SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
603893.SH,603893,瑞芯微,10543151,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-28 00:00:00,2022-10-28 00:00:00,CNY,2057016145.66,67.8574660921,2057016145.66,67.8574660921,,,,,,,,,,,1726254160.69,61.0976684506,1224845154.23,62.9586608957,,,,,400782583.05,65.8321162585,,,,,,,,,,,,,14995361.54,177.0683943887,39303667.82,50.6624129025,70559359.52,29.8946544183,,,-24231965.47,-220.0453232741,,,25136440.22,60.1137451923,,,,,,,14592637.5,390.4047555192,18123246.44,289.1543857611,,,,,,,52058.69,,-40446.4,92.1541544618,133481.4,-79.0260268595,66740032.9,127.8024825629,,,0,,430362995.5,125.3828900089,428666.63,-73.2283292107,,,293798.08,-71.1265520096,,,,,0,,430497864.05,124.7664910745,22798089.22,680.3203665666,,,,,,,407699774.83,116.1607541916,,,407699774.83,116.1607541916,,,407699774.83,116.1607541916,,,344378013.98,105.7709310247,,,,,0.99,110.6382978723,0.98,108.5106382979,-140653.06,-190.090492057,-140653.06,-190.090492057,,,,,,,,,,,,,,,,,,,,,-140653.06,-190.090492057,,,,,,,,,,,,,,,-140653.06,-190.090492057,,,,,,,,,407559121.77,115.9074600639,407559121.77,115.9074600639,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-27 00:00:00,2022-08-10 00:00:00,CNY,1378414625.95,104.5006868048,1378414625.95,104.5006868048,,,,,,,,,,,1156663538.52,91.4109970872,829231286.75,103.5890825814,,,,,254637256.23,59.6867962381,,,,,,,,,,,,,12196292.53,186.432982383,26952673.9,68.2830253364,43793923.35,32.0278375259,,,-10147894.24,36.2912962852,,,10971728.49,7.4456770979,,,,,,,14592637.5,,11866336.38,351.332716428,,,,,,,52058.69,,,,-1201510.85,-228.1566626229,36228741.15,82.35348674,,,0,,283289350.3,205.5711294765,354139.9,-76.9492870764,,,290211.8,-71.3514525166,,,,,0,,283353278.4,203.9244107421,18502393.55,8956.7647899741,,,,,,,264850884.85,184.7026189883,,,264850884.85,184.7026189883,,,264850884.85,184.7026189883,,,218430598.8,171.8206037098,,,,,0.64,178.2608695652,0.64,178.2608695652,-152699.62,-140.1844076794,-152699.62,-140.1844076794,,,,,,,,,,,,,,,,,,,,,-152699.62,-140.1844076794,,,,,,,,,,,,,,,-152699.62,-140.1844076794,,,,,,,,,264698185.23,183.3809204872,264698185.23,183.3809204872,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-27 00:00:00,2022-04-28 00:00:00,CNY,564992405.58,108.6541059632,564992405.58,108.6541059632,,,,,,,,,,,488930733.59,96.2954444242,342448058.49,113.3154708721,,,,,116852090.34,63.3977639221,,,,,,,,,,,,,9042750.46,186.56830474,12642508.84,94.297689764,19650124.27,22.3493679536,,,-11704798.81,-34.6335059075,,,5862190.13,117.6137667047,,,,,,,14592637.5,,2610701.78,691.7814734362,,,,,,,,,,,-210682.95,-119.9392493612,21132408.17,56.5912650199,,,0,,114186736.49,212.1387286708,149126.49,-27.4305710331,,,21567.8,-97.8475743571,,,,,0,,114314295.18,219.4428879784,2652953.98,-31.9289010209,,,,,,,111661341.2,250.1651796587,,,111661341.2,250.1651796587,,,111661341.2,250.1651796587,,,81176835.47,192.9300398257,,,,,0.27,237.5,0.27,237.5,159854.52,-58.0663303953,159854.52,-58.0663303953,,,,,,,,,,,,,,,,,,,,,159854.52,-58.0663303953,,,,,,,,,,,,,,,159854.52,-58.0663303953,,,,,,,,,111821195.72,246.5239488512,111821195.72,246.5239488512,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-04-27 00:00:00,2022-03-22 00:00:00,CNY,1863387214.1,32.3686257422,1863387214.1,32.3686257422,,,,,,,,,,,1617506995.94,29.5516042264,1108731250.03,31.4725733132,,,,,376327453.49,21.364602915,,,,,,,,,,,,,6469368.89,-48.3812075679,37764009.53,-3.8324117055,79371051.31,2.3173557002,,,8843862.69,125.836351306,,,20011101.73,-19.4963410877,,,,,,,2975631.32,66.4860440413,9222793.6,35.2055337962,,,,,,,,,-5103948.8,4.7645948799,-124315.34,85.1673426764,64528829.28,52.4751401485,,,0,,317379208.22,55.6463060221,1378256.41,-78.6406001384,,,1147558.03,-52.4985931498,,,,,0,,317609906.6,52.735707526,-2362654.06,-172.9131342621,,,,,,,319972560.66,56.3075702002,,,319972560.66,56.3075702002,,,319972560.66,56.3075702002,,,271829892.38,53.576361132,,,,,0.79,43.6363636364,0.79,43.6363636364,-113084.04,-183.5791221668,-113084.04,-183.5791221668,,,,,,,,,,,,,,,,,,,,,-113084.04,-183.5791221668,,,,,,,,,,,,,,,-113084.04,-183.5791221668,,,,,,,,,319859476.62,56.1491210231,319859476.62,56.1491210231,,,,,,,,,,,,,标准无保留意见
603893.SH,603893,瑞芯微,10543151,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2020-10-29 00:00:00,2021-10-28 00:00:00,CNY,1225454067.4,30.4284848496,1225454067.4,30.4284848496,,,,,,,,,,,1071557507.5,26.6051122367,751629368.76,31.7733087163,,,,,241679713.25,10.8581803311,,,,,,,,,,,,,5412151.6,-49.4518192141,26087241.71,-7.1288967989,54320449.01,4.0937676765,,,-7571416.83,77.0610493976,,,15699114.52,-1.8368148828,,,,,,,2975631.32,,4657083.95,64.2321543037,,,,,,,,,-515513.59,75.6793355054,636414.47,182.3153213553,29297324.66,3.0155415466,,,0,,190947500.71,57.0748591016,1601194.91,-78.4928604001,,,1017537.22,-36.0242351829,,,,,0,,191531158.4,50.3159045662,2921631.96,428.2803957843,,,,,,,188609526.44,48.6682483062,,,188609526.44,48.6682483062,,,188609526.44,48.6682483062,,,167359894.94,57.3663600449,,,,,0.47,38.2352941176,0.47,38.2352941176,156124.2,-13.2808099794,156124.2,-13.2808099794,,,,,,,,,,,,,,,,,,,,,156124.2,-13.2808099794,,,,,,,,,,,,,,,156124.2,-13.2808099794,,,,,,,,,188765650.64,48.5804616602,188765650.64,48.5804616602,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2020-06-30 00:00:00,中报,2020中报,058001001,2020-08-28 00:00:00,2021-08-27 00:00:00,CNY,674039118.15,17.3965608793,674039118.15,17.3965608793,,,,,,,,,,,604282698.55,12.7348803615,407306362.52,15.2960715527,,,,,159460432.69,17.5129270315,,,,,,,,,,,,,4257991.67,-54.4412758731,16016276.06,-9.795413701,33170219.38,-5.6072224411,,,-15928583.77,-4.8812636329,,,10211419.19,-18.8400048638,,,,,,,,,2629177.09,12.0955073812,,,,,,,,,-482291.29,70.398688381,937532.88,242.4478096367,19867314.74,-7.9240275692,,,0,,92708153.02,55.1086289631,1536351.18,-78.7760567547,,,1013007.03,-1.0410613248,,,,,0,,93231497.17,41.2921206693,204293.63,932.8521284662,,,,,,,93027203.54,40.9301244242,,,93027203.54,40.9301244242,,,93027203.54,40.9301244242,,,80358367.18,73.5358146451,,,,,0.23,27.7777777778,0.23,27.7777777778,379997.19,1462.60923953,379997.19,1462.60923953,,,,,,,,,,,,,,,,,,,,,379997.19,1462.60923953,,,,,,,,,,,,,,,379997.19,1462.60923953,,,,,,,,,93407200.73,41.4536832487,93407200.73,41.4536832487,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-04-30 00:00:00,2021-04-27 00:00:00,CNY,270779433.25,23.4579221167,270779433.25,23.4579221167,,,,,,,,,,,249079001.82,11.5242366023,160535969.14,19.4988493161,,,,,71513885.83,10.8375708062,,,,,,,,,,,,,3155530.57,373.67979118,6506772.6,-12.5283182663,16060666.76,6.387454884,,,-8693823.08,-780.7733341531,,,2693850.77,-54.0774028772,,,,,,,,,329725.04,,,,,,,,,,,,1056624.28,,13495266.27,25.1251715651,,,0,,36582047.02,440.0320874189,205494.92,-51.8738739262,,,1002023.0,693.9960380349,,,,,0,,35785518.94,405.813607255,3897327.97,,,,,,,,31888190.97,350.7264776687,,,31888190.97,350.7264776687,,,31888190.97,350.7264776687,,,27712021.45,790.8381810361,,,,,0.08,300.0,0.08,300.0,381208.04,43.0926788205,381208.04,43.0926788205,,,,,,,,,,,,,,,,,,,,,381208.04,43.0926788205,,,,,,,,,,,,,,,381208.04,43.0926788205,,,,,,,,,32269399.01,339.5627636116,32269399.01,339.5627636116,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2020-04-23 00:00:00,2021-04-27 00:00:00,CNY,1407725738.37,10.7664741228,1407725738.37,10.7664741228,,,,,,,,,,,1248542621.76,13.5308982433,843317524.02,10.4408961707,,,,,310080076.44,21.6111069027,,,,,,,,,,,,,12532972.17,135.3696285024,39268957.66,0.3826903689,77573399.71,8.3308655055,,,-34230308.24,1.8688763729,,,24857381.64,41.5054864726,,,,,,,1787315.77,,6821313.7,-34.2039850157,,,,,,,-4684.25,23.6508402197,-5359297.62,45.7454452789,-838119.14,,42320885.37,78.1332187404,,,0,,203910530.44,4.3564334805,6452692.58,153.2699582693,,,2415840.09,1708.2984611529,,,,,0,,207947382.93,5.1235880085,3240368.26,-42.709834403,,,,,,,204707014.67,6.5315511076,,,204707014.67,6.5315511076,,,204707014.67,6.5315511076,,,176999826.26,1.8971397292,,,,,0.55,5.7692307692,0.55,5.7692307692,135301.78,-49.2122617629,135301.78,-49.2122617629,,,,,,,,,,,,,,,,,,,,,135301.78,-49.2122617629,,,,,,,,,,,,,,,135301.78,-49.2122617629,,,,,,,,,204842316.45,6.4543745962,204842316.45,6.4543745962,,,,,,,,,,,,,标准无保留意见
603893.SH,603893,瑞芯微,10543151,通用,2019-09-30 00:00:00,三季报,2019三季报,058001001,2020-01-10 00:00:00,2020-10-29 00:00:00,CNY,939560149.62,-2.7958070132,939560149.62,-2.7958070132,,,,,,,,,,,846377755.66,0.9142551062,570395762.3,-4.0127520447,,,,,218008010.35,16.2205719133,,,,,,,,,,,,,10706916.68,164.9863076102,28089729.54,-1.0735279752,52184151.1,2.4791732662,,,-33006814.31,-24.6977331779,,,15992874.01,71.6829141605,,,,,,,,,2835671.23,-64.9368573994,,,,,,,-335.0,,-2119652.57,79.4109263407,-773142.18,,28439713.29,360.0313747149,,,0,,121564648.73,-7.7998043018,7444945.91,327.1701190076,,,1590504.19,1364.5739689399,,,,,0,,127419090.45,-4.5427142718,553045.69,-84.951196531,,,,,,,126866044.76,-2.2662541314,,,126866044.76,-2.2662541314,,,126866044.76,-2.2662541314,,,106350489.96,-10.3156586675,,,,,0.34,-2.8571428571,0.34,-2.8571428571,180034.2,-39.3013271368,180034.2,-39.3013271368,,,,,,,,,,,,,,,,,,,,,180034.2,-39.3013271368,,,,,,,,,,,,,,,180034.2,-39.3013271368,,,,,,,,,127046078.96,-2.3506841649,127046078.96,-2.3506841649,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2019-06-30 00:00:00,中报,2019中报,058001001,2020-01-10 00:00:00,2020-08-28 00:00:00,CNY,574155761.55,3.1887722422,574155761.55,3.1887722422,,,,,,,,,,,536021058.09,4.3113005136,353269939.76,8.9099707901,,,,,135696077.63,20.2250501203,,,,,,,,,,,,,9346160.92,267.1229327252,17755500.82,-66.7676528439,35140632.83,10.8845452656,,,-15187253.87,-27.3559772859,,,12581838.1,241.2588571978,,,,,,,,,2345479.45,-58.0728414853,,,,,,,,,-1629290.27,,-658158.86,,21577089.24,407.1664742727,,,0,,59769823.02,14.0756194183,7238764.08,3408.4771476988,,,1023664.0,1026.9860841994,,,,,0,,65984923.1,25.6606644987,-24529.4,-101.3666445747,,,,,,,66009452.5,30.1562615444,,,66009452.5,30.1562615444,,,66009452.5,30.1562615444,,,46306502.98,5.9200822048,,,,,0.18,28.5714285714,0.18,28.5714285714,24318.12,-33.6220487916,24318.12,-33.6220487916,,,,,,,,,,,,,,,,,,,,,24318.12,,,,,,,,,,,,,,,,24318.12,,,,,,,,,,66033770.62,30.1102226923,66033770.62,30.1102226923,,,,,,,,,,,,,标准无保留意见
603893.SH,603893,瑞芯微,10543151,通用,2019-03-31 00:00:00,一季报,2019一季报,058001001,2020-04-30 00:00:00,2020-04-30 00:00:00,CNY,219329329.87,,219329329.87,,,,,,,,,,,,223340692.04,,134341016.72,,,,,,64521339.93,,,,,,,,,,,,,,666173.78,,7438718.99,,15096391.56,,,,1277051.06,,,,5866067.99,,,,,,,,,,,,,,,,,,,,,,,,10785412.8,,,,0,,6774050.63,,426992.44,,,,126200.0,,,,,,0,,7074843.07,,,,,,,,,,7074843.07,,,,7074843.07,,,,7074843.07,,,,-4011362.17,,,,,,0.02,,0.02,,266406.39,,266406.39,,,,,,,,,,,,,,,,,,,,,,266406.39,,,,,,,,,,,,,,,,266406.39,,,,,,,,,,7341249.46,,7341249.46,,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-05-23 00:00:00,2020-04-23 00:00:00,CNY,1270895141.8,1.6284359144,1270895141.8,1.6284359144,,,,,,,,,,,1099738169.15,-6.2381659575,763591706.75,-6.4180552355,,,,,254976773.37,3.144764356,,,,,,,,,,,,,5324804.33,-25.7949805136,39119252.05,8.8908242036,71607846.34,2.569459643,,,-34882213.69,-999.5709518209,,,17566373.05,1644.3180587104,,,,,,,,,10367366.02,11077.3409756751,,,,,,,-6135.3,,-9878060.28,-82.785000337,,,23757997.34,-22.5889718219,,,0,,195398140.43,89.6989671072,2547752.85,-53.6926797239,,,133597.42,-58.122073504,,,,,0,,197812295.86,82.8426995478,5656063.7,170.8933027045,,,,,,,192156232.16,81.1099484144,,,192156232.16,81.1099484144,,,192156232.16,81.1099484144,,,173704410.87,89.4893354961,,,,,0.52,57.5757575758,0.52,57.5757575758,266406.39,154.1040820591,266406.39,154.1040820591,,,,,,,,,,,,,,,,,,,,,266406.39,,,,,,,,,,,,,,,,266406.39,,,,,,,,,,192422638.55,82.206643432,192422638.55,82.206643432,,,,,,,,,,,,,标准无保留意见
603893.SH,603893,瑞芯微,10543151,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2020-01-10 00:00:00,2020-01-10 00:00:00,CNY,966583972.1,,966583972.1,,,,,,,,,,,,838709808.41,,594241187.71,,,,,,187581257.57,,,,,,,,,,,,,,4040554.69,,28394553.01,,50921713.59,,,,-26469458.16,,,,9315355.63,,,,,,,,,,8087327.66,,,,,,,,,,-10295036.12,,,,6182124.71,,,,0,,131848579.94,,1742852.69,,,,108598.42,,,,,,0,,133482834.21,,3675014.37,,,,,,,,129807819.84,,,,129807819.84,,,,129807819.84,,,,118583119.84,,,,,,0.35,,0.35,,296603.19,,296603.19,,,,,,,,,,,,,,,,,,,,,,296603.19,,,,,,,,,,,,,,,,296603.19,,,,,,,,,,130104423.03,,130104423.03,,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-11-16 00:00:00,2018-11-16 00:00:00,CNY,556413017.69,,556413017.69,,,,,,,,,,,,513866719.57,,324368776.52,,,,,,112868389.32,,,,,,0.0,,,,,,,,2545785.1,,53428368.26,,31691190.82,,,,-11925042.07,,,,3686889.83,,889251.62,,,,0.0,,,,5594176.98,,,,,,,,,,,,,,4254439.19,,,,0,,52394914.29,,206322.11,,,,90832.0,,,,0.0,,0,,52510404.4,,1794863.16,,,,,,,,50715541.24,,,,50715541.24,,,,50715541.24,,,,43718341.24,,,,,,0.14,,0.14,,36635.84,,36635.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50752177.08,,50752177.08,,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-11-16 00:00:00,2020-01-17 00:00:00,CNY,1250531045.14,-3.6660572947,1250531045.14,-3.6660572947,,,,,,,,,,,1172905991.42,-4.1308991232,815960502.5,-5.592699405,,,,,247202826.98,-7.4535675366,,,,,,,,,,,,,7175800.73,39.0408127953,35925205.21,23.1281482411,69814003.69,26.3480442436,,,-3172347.69,-229.9268460968,1976696.01,475.0136139482,1007062.5,-30.7231448084,,,,,,,,,92753.42,,,,,,,,,,-5404196.33,1.3557122514,,,30690714.1,,,,0,,103004324.91,48.8484323111,5501836.07,-70.9050726906,,,319016.32,35.1736231195,,,,,0,,108187144.66,23.1151559887,2087930.43,206.7489065899,,,,,,,106099214.23,18.1102150232,,,106099214.23,18.1102150232,,,106099214.23,18.1102150232,,,91669755.67,21.5213974219,,,,,0.33,17.8571428571,0.33,17.8571428571,-492396.1,-212.8722489894,-492396.1,-212.8722489894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105606818.13,16.9939231005,105606818.13,16.9939231005,,,,,,,,,,,,,标准无保留意见
603893.SH,603893,瑞芯微,10543151,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-07-07 00:00:00,2020-01-17 00:00:00,CNY,1298120901.13,27.8125035942,1298120901.13,27.8125035942,,,,,,,,,,,1223445281.84,20.74811318,864298097.03,30.205663752,,,,,267112216.43,34.1162724279,,,,,,,,,,,,,5160931.23,111.6351602669,29177085.6,-63.1366598427,55255310.13,21.4615862616,,,2441641.42,-62.0592473991,343765.08,-69.8544307794,1453678.14,-66.79730541,,,,,,,,,,,,,,,,,3662.05,-41.2280631364,-5478468.6,,,,,,,,0,,69200812.74,2492.7400220462,18909949.53,-14.7253614686,,,236004.86,52.1115712821,,,,,0,,87874757.41,255.923587943,-1955926.76,-226.9628729117,,,,,,,89830684.17,255.2384804391,,,89830684.17,255.2384804391,,,89830684.17,255.2384804391,,,75435073.67,619.2354613363,,,,,0.28,250.0,0.28,250.0,436241.95,,436241.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90266926.12,256.9636139929,90266926.12,256.9636139929,,,,,,,,,,,,,标准无保留意见
603893.SH,603893,瑞芯微,10543151,通用,2015-12-31 00:00:00,年报,2015年报,058001001,2016-07-01 00:00:00,2018-11-16 00:00:00,CNY,1015644686.26,-0.4809952384,1015644686.26,-0.4809952384,,,,,,,,,,,1013221034.78,0.5476852065,663794547.89,-3.2679401134,,,,,199164658.84,,,,,,0.0,,,,,,,,2438598.21,-50.2265948892,79149326.88,5.0771017325,45492004.37,-80.161403629,,,6435405.87,-50.6627270636,1140350.27,,4378193.27,,16746492.72,1627.2679179207,,,0.0,,,,239140.0,-76.1836470471,,,,,,,6230.95,,,,,,,,,,0,,2669022.43,-80.7368686307,22175349.97,-30.4745527711,,,155152.47,30.709747262,,,0.0,,0,,24689219.93,-45.8951794347,-598210.66,93.7230658007,,,,,,,25287430.59,-54.1582117711,,,25287430.59,,,,25287430.59,-54.1582117711,,,10488230.59,-74.1534234871,,,,,0.08,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25287430.59,-54.1582117711,25287430.59,-54.1582117711,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2014-12-31 00:00:00,年报,2014年报,058001001,2016-07-01 00:00:00,2016-07-01 00:00:00,CNY,1020553500.0,-29.5851190556,1020553500.0,-29.5851190556,,,,,,,,,,,1007702000.0,-22.8070626993,686219800.0,-22.4689153045,,,,,,,,,,,,,,,,,,,4899400.0,-18.5997441393,75325000.0,-40.166778403,229310600.0,-1.9466936226,,,13043700.0,271.3233072831,,,,,-1096500.0,-101.7633493506,,,,,,,1004100.0,68.8982338099,,,,,,,,,,,,,,,,,0,,13855600.0,-90.411687892,31895300.0,15.6422899822,,,118700.0,-77.8709917972,,,,,0,100.0,45632200.0,-73.3999962693,-9530300.0,-345.4618039458,,,,,,,55162400.0,-67.1000452683,,,,,,,55162400.0,-67.1000452683,,,40578800.0,-75.0864754486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55162400.0,-67.1000452683,55162400.0,-67.1000452683,,,,,,,,,,,,,
603893.SH,603893,瑞芯微,10543151,通用,2013-12-31 00:00:00,年报,2013年报,058001001,2016-07-01 00:00:00,2016-07-01 00:00:00,CNY,1449343500.0,,1449343500.0,,,,,,,,,,,,1305432900.0,,885089900.0,,,,,,,,,,,,,,,,,,,,6018900.0,,125891600.0,,233863200.0,,,,-7613500.0,,,,,,62182800.0,,,,,,,,594500.0,,,,,,,,,,,,,,,,,,0,,144505100.0,,27581000.0,,,,536400.0,,311800.0,,,,-100,,171549600.0,,3882600.0,,,,,,,,167667100.0,,,,,,,,167667100.0,,,,162878600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167667100.0,,167667100.0,,,,,,,,,,,,,,
