SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,ACCEPT_DEPOSIT_INTERBANK,ACCOUNTS_PAYABLE,ACCOUNTS_RECE,ACCRUED_EXPENSE,ADVANCE_RECEIVABLES,AGENT_TRADE_SECURITY,AGENT_UNDERWRITE_SECURITY,AMORTIZE_COST_FINASSET,AMORTIZE_COST_FINLIAB,AMORTIZE_COST_NCFINASSET,AMORTIZE_COST_NCFINLIAB,APPOINT_FVTPL_FINASSET,APPOINT_FVTPL_FINLIAB,ASSET_BALANCE,ASSET_OTHER,ASSIGN_CASH_DIVIDEND,AVAILABLE_SALE_FINASSET,BOND_PAYABLE,BORROW_FUND,BUY_RESALE_FINASSET,CAPITAL_RESERVE,CIP,CONSUMPTIVE_BIOLOGICAL_ASSET,CONTRACT_ASSET,CONTRACT_LIAB,CONVERT_DIFF,CREDITOR_INVEST,CURRENT_ASSET_BALANCE,CURRENT_ASSET_OTHER,CURRENT_LIAB_BALANCE,CURRENT_LIAB_OTHER,DEFER_INCOME,DEFER_INCOME_1YEAR,DEFER_TAX_ASSET,DEFER_TAX_LIAB,DERIVE_FINASSET,DERIVE_FINLIAB,DEVELOP_EXPENSE,DIV_HOLDSALE_ASSET,DIV_HOLDSALE_LIAB,DIVIDEND_PAYABLE,DIVIDEND_RECE,EQUITY_BALANCE,EQUITY_OTHER,EXPORT_REFUND_RECE,FEE_COMMISSION_PAYABLE,FIN_FUND,FINANCE_RECE,FIXED_ASSET,FIXED_ASSET_DISPOSAL,FVTOCI_FINASSET,FVTOCI_NCFINASSET,FVTPL_FINASSET,FVTPL_FINLIAB,GENERAL_RISK_RESERVE,GOODWILL,HOLD_MATURITY_INVEST,HOLDSALE_ASSET,HOLDSALE_LIAB,INSURANCE_CONTRACT_RESERVE,INTANGIBLE_ASSET,INTEREST_PAYABLE,INTEREST_RECE,INTERNAL_PAYABLE,INTERNAL_RECE,INVENTORY,INVEST_REALESTATE,LEASE_LIAB,LEND_FUND,LIAB_BALANCE,LIAB_EQUITY_BALANCE,LIAB_EQUITY_OTHER,LIAB_OTHER,LOAN_ADVANCE,LOAN_PBC,LONG_EQUITY_INVEST,LONG_LOAN,LONG_PAYABLE,LONG_PREPAID_EXPENSE,LONG_RECE,LONG_STAFFSALARY_PAYABLE,MINORITY_EQUITY,MONETARYFUNDS,NONCURRENT_ASSET_1YEAR,NONCURRENT_ASSET_BALANCE,NONCURRENT_ASSET_OTHER,NONCURRENT_LIAB_1YEAR,NONCURRENT_LIAB_BALANCE,NONCURRENT_LIAB_OTHER,NOTE_ACCOUNTS_PAYABLE,NOTE_ACCOUNTS_RECE,NOTE_PAYABLE,NOTE_RECE,OIL_GAS_ASSET,OTHER_COMPRE_INCOME,OTHER_CREDITOR_INVEST,OTHER_CURRENT_ASSET,OTHER_CURRENT_LIAB,OTHER_EQUITY_INVEST,OTHER_EQUITY_OTHER,OTHER_EQUITY_TOOL,OTHER_NONCURRENT_ASSET,OTHER_NONCURRENT_FINASSET,OTHER_NONCURRENT_LIAB,OTHER_PAYABLE,OTHER_RECE,PARENT_EQUITY_BALANCE,PARENT_EQUITY_OTHER,PERPETUAL_BOND,PERPETUAL_BOND_PAYBALE,PREDICT_CURRENT_LIAB,PREDICT_LIAB,PREFERRED_SHARES,PREFERRED_SHARES_PAYBALE,PREMIUM_RECE,PREPAYMENT,PRODUCTIVE_BIOLOGY_ASSET,PROJECT_MATERIAL,RC_RESERVE_RECE,REINSURE_PAYABLE,REINSURE_RECE,SELL_REPO_FINASSET,SETTLE_EXCESS_RESERVE,SHARE_CAPITAL,SHORT_BOND_PAYABLE,SHORT_FIN_PAYABLE,SHORT_LOAN,SPECIAL_PAYABLE,SPECIAL_RESERVE,STAFF_SALARY_PAYABLE,SUBSIDY_RECE,SURPLUS_RESERVE,TAX_PAYABLE,TOTAL_ASSETS,TOTAL_CURRENT_ASSETS,TOTAL_CURRENT_LIAB,TOTAL_EQUITY,TOTAL_LIAB_EQUITY,TOTAL_LIABILITIES,TOTAL_NONCURRENT_ASSETS,TOTAL_NONCURRENT_LIAB,TOTAL_OTHER_PAYABLE,TOTAL_OTHER_RECE,TOTAL_PARENT_EQUITY,TRADE_FINASSET,TRADE_FINASSET_NOTFVTPL,TRADE_FINLIAB,TRADE_FINLIAB_NOTFVTPL,TREASURY_SHARES,UNASSIGN_RPOFIT,UNCONFIRM_INVEST_LOSS,USERIGHT_ASSET,ACCEPT_DEPOSIT_INTERBANK_YOY,ACCOUNTS_PAYABLE_YOY,ACCOUNTS_RECE_YOY,ACCRUED_EXPENSE_YOY,ADVANCE_RECEIVABLES_YOY,AGENT_TRADE_SECURITY_YOY,AGENT_UNDERWRITE_SECURITY_YOY,AMORTIZE_COST_FINASSET_YOY,AMORTIZE_COST_FINLIAB_YOY,AMORTIZE_COST_NCFINASSET_YOY,AMORTIZE_COST_NCFINLIAB_YOY,APPOINT_FVTPL_FINASSET_YOY,APPOINT_FVTPL_FINLIAB_YOY,ASSET_BALANCE_YOY,ASSET_OTHER_YOY,ASSIGN_CASH_DIVIDEND_YOY,AVAILABLE_SALE_FINASSET_YOY,BOND_PAYABLE_YOY,BORROW_FUND_YOY,BUY_RESALE_FINASSET_YOY,CAPITAL_RESERVE_YOY,CIP_YOY,CONSUMPTIVE_BIOLOGICAL_ASSET_YOY,CONTRACT_ASSET_YOY,CONTRACT_LIAB_YOY,CONVERT_DIFF_YOY,CREDITOR_INVEST_YOY,CURRENT_ASSET_BALANCE_YOY,CURRENT_ASSET_OTHER_YOY,CURRENT_LIAB_BALANCE_YOY,CURRENT_LIAB_OTHER_YOY,DEFER_INCOME_1YEAR_YOY,DEFER_INCOME_YOY,DEFER_TAX_ASSET_YOY,DEFER_TAX_LIAB_YOY,DERIVE_FINASSET_YOY,DERIVE_FINLIAB_YOY,DEVELOP_EXPENSE_YOY,DIV_HOLDSALE_ASSET_YOY,DIV_HOLDSALE_LIAB_YOY,DIVIDEND_PAYABLE_YOY,DIVIDEND_RECE_YOY,EQUITY_BALANCE_YOY,EQUITY_OTHER_YOY,EXPORT_REFUND_RECE_YOY,FEE_COMMISSION_PAYABLE_YOY,FIN_FUND_YOY,FINANCE_RECE_YOY,FIXED_ASSET_DISPOSAL_YOY,FIXED_ASSET_YOY,FVTOCI_FINASSET_YOY,FVTOCI_NCFINASSET_YOY,FVTPL_FINASSET_YOY,FVTPL_FINLIAB_YOY,GENERAL_RISK_RESERVE_YOY,GOODWILL_YOY,HOLD_MATURITY_INVEST_YOY,HOLDSALE_ASSET_YOY,HOLDSALE_LIAB_YOY,INSURANCE_CONTRACT_RESERVE_YOY,INTANGIBLE_ASSET_YOY,INTEREST_PAYABLE_YOY,INTEREST_RECE_YOY,INTERNAL_PAYABLE_YOY,INTERNAL_RECE_YOY,INVENTORY_YOY,INVEST_REALESTATE_YOY,LEASE_LIAB_YOY,LEND_FUND_YOY,LIAB_BALANCE_YOY,LIAB_EQUITY_BALANCE_YOY,LIAB_EQUITY_OTHER_YOY,LIAB_OTHER_YOY,LOAN_ADVANCE_YOY,LOAN_PBC_YOY,LONG_EQUITY_INVEST_YOY,LONG_LOAN_YOY,LONG_PAYABLE_YOY,LONG_PREPAID_EXPENSE_YOY,LONG_RECE_YOY,LONG_STAFFSALARY_PAYABLE_YOY,MINORITY_EQUITY_YOY,MONETARYFUNDS_YOY,NONCURRENT_ASSET_1YEAR_YOY,NONCURRENT_ASSET_BALANCE_YOY,NONCURRENT_ASSET_OTHER_YOY,NONCURRENT_LIAB_1YEAR_YOY,NONCURRENT_LIAB_BALANCE_YOY,NONCURRENT_LIAB_OTHER_YOY,NOTE_ACCOUNTS_PAYABLE_YOY,NOTE_ACCOUNTS_RECE_YOY,NOTE_PAYABLE_YOY,NOTE_RECE_YOY,OIL_GAS_ASSET_YOY,OTHER_COMPRE_INCOME_YOY,OTHER_CREDITOR_INVEST_YOY,OTHER_CURRENT_ASSET_YOY,OTHER_CURRENT_LIAB_YOY,OTHER_EQUITY_INVEST_YOY,OTHER_EQUITY_OTHER_YOY,OTHER_EQUITY_TOOL_YOY,OTHER_NONCURRENT_ASSET_YOY,OTHER_NONCURRENT_FINASSET_YOY,OTHER_NONCURRENT_LIAB_YOY,OTHER_PAYABLE_YOY,OTHER_RECE_YOY,PARENT_EQUITY_BALANCE_YOY,PARENT_EQUITY_OTHER_YOY,PERPETUAL_BOND_PAYBALE_YOY,PERPETUAL_BOND_YOY,PREDICT_CURRENT_LIAB_YOY,PREDICT_LIAB_YOY,PREFERRED_SHARES_PAYBALE_YOY,PREFERRED_SHARES_YOY,PREMIUM_RECE_YOY,PREPAYMENT_YOY,PRODUCTIVE_BIOLOGY_ASSET_YOY,PROJECT_MATERIAL_YOY,RC_RESERVE_RECE_YOY,REINSURE_PAYABLE_YOY,REINSURE_RECE_YOY,SELL_REPO_FINASSET_YOY,SETTLE_EXCESS_RESERVE_YOY,SHARE_CAPITAL_YOY,SHORT_BOND_PAYABLE_YOY,SHORT_FIN_PAYABLE_YOY,SHORT_LOAN_YOY,SPECIAL_PAYABLE_YOY,SPECIAL_RESERVE_YOY,STAFF_SALARY_PAYABLE_YOY,SUBSIDY_RECE_YOY,SURPLUS_RESERVE_YOY,TAX_PAYABLE_YOY,TOTAL_ASSETS_YOY,TOTAL_CURRENT_ASSETS_YOY,TOTAL_CURRENT_LIAB_YOY,TOTAL_EQUITY_YOY,TOTAL_LIAB_EQUITY_YOY,TOTAL_LIABILITIES_YOY,TOTAL_NONCURRENT_ASSETS_YOY,TOTAL_NONCURRENT_LIAB_YOY,TOTAL_OTHER_PAYABLE_YOY,TOTAL_OTHER_RECE_YOY,TOTAL_PARENT_EQUITY_YOY,TRADE_FINASSET_NOTFVTPL_YOY,TRADE_FINASSET_YOY,TRADE_FINLIAB_NOTFVTPL_YOY,TRADE_FINLIAB_YOY,TREASURY_SHARES_YOY,UNASSIGN_RPOFIT_YOY,UNCONFIRM_INVEST_LOSS_YOY,USERIGHT_ASSET_YOY,OPINION_TYPE,OSOPINION_TYPE,LISTING_STATE
603893.SH,603893,瑞芯微,10543151,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-10 00:00:00,2022-08-10 00:00:00,CNY,,317311822.37,422770018.85,,,,,,,,,,,0,,,,,,,1376778823.51,,,,1897073.22,,,0,,0,,20447238.47,,36217438.42,,,,,,,,,0,,,,,,67657807.7,,,,,,,,,,,,114211047.58,,,,,828663982.63,,15743011.05,,0,,,,,,,,9032176.56,64763702.07,,,,944894879.64,,0,,28978899.55,0,,317311822.37,422770018.85,,,,208274.1,,12432631.56,33734.28,,,,22397624.37,259330387.72,,,,0,,,,,,,,,96071373.15,,,,,,,,417352700,,,,,,17566030.27,,150802374.43,4072871.89,3687537889.46,3094552394.73,829601316.09,2812714147.29,3687537889.46,874823742.17,592985494.73,45222426.08,459740884.51,36181508.9,2812714147.29,,753538000.0,,,104473698.0,972045673.25,,28407486.87,,27.3656529944,55.3226877003,,,,,,,,,,,,,,,,,,11.6539117556,,,,-77.0561948018,,,,,,,,-37.3882094591,65.4916094478,,,,,,,,,,,,,,,,10.9033475905,,,,,,,,,,,-1.5905528259,,,,,176.1278762516,,62.0022452736,,,,,,,,,,30.7349077927,130.0199623752,,,,11.9717607372,,,,263.9124208916,,,27.3656529944,55.3226877003,,,,161.0920898439,,333.780562845,-95.5492383487,,,,1003.1380212721,114.5226891378,,,,,,,,,,,,,-32.6511154542,,,,,,,,0.1309239048,,,,,,-30.2583498867,,57.7494210633,-89.1898297001,27.1813800362,21.8398878107,74.2736131712,18.4742324954,27.1813800362,66.5323743259,64.9103325514,-8.2406299163,212.6505353199,883.3039506301,18.4742324954,-22.6743971267,,,,-27.5112718862,25.8020513632,,197.1649664537,,,0
603893.SH,603893,瑞芯微,10543151,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-28 00:00:00,2022-04-28 00:00:00,CNY,,295505769.32,323785712.73,,,,,,,,,,,0,,,,,,,1354770082.21,,,,6547909.04,,,0,,0,,22024388.81,,37126021.81,,,,,,,,,0,,,,,,67647384.76,,,,,,,,,,,,99635351.89,,,,,637870137.2,,16351836.25,,0,,,,,,,,1463697.11,79145116.8,,,,732735456.5,,0,,19099733.78,0,,295505769.32,323785712.73,,,,-21730.91,,16331844.63,178677.5,,,,22294039.46,210976183.72,,,,0,,,,,,,,,117132082.95,,,,,,,,417277200,,,,,,445894.07,,150802374.43,6735716.23,3431974305.33,2886035226.34,430997638.46,2961136744.7,3431974305.33,470837560.63,545939078.99,39839922.17,102483938.52,34079992.33,2961136744.7,,1024100000.0,,,100237298.0,1138546116.97,,29114980.55,,70.4507562613,55.2487160696,,,,,,,,,,,,,,,,,,12.535171196,,,,67.6927727998,,,,,,,,-47.4386827548,97.2076749806,,,,,,,,,,,,,,,,30.5331294957,,,,,,,,,,,-26.2969361524,,,,,138.5600895443,,56.0961903263,,,,,,,,,,-83.2122300227,138.4843705993,,,,-45.0314625616,,,,160.2869157316,,,70.4507562613,55.2487160696,,,,-113.5941792575,,242.6499039614,-63.0923202095,,,,772.8432115305,74.5232352967,,,,,,,,,,,,,435.2955975126,,,,,,,,0.1128100056,,,,,,-55.3593683216,,57.7494210633,-57.9396064396,22.161677307,18.4492565679,23.8218824757,23.3706572849,22.161677307,15.0698809496,46.4214681988,-34.7919098432,-29.7918018747,392.7402298529,23.3706572849,72.4074074074,,,,-30.4506839455,37.5233960994,,180.170290975,,,0
603893.SH,603893,瑞芯微,10543151,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-03-22 00:00:00,2023-04-10 00:00:00,CNY,,268544720.65,309788476.99,,,,,,,,,,,0,,,,,,,1337335226.89,,,,4652481.86,,,0,,0,,23740446.84,,32689811.3,,,,,,,,,0,,,,,,68996738.75,,,,,,,,,,,,119351689.04,,,,,474344309.15,,19244340.95,,0,,,,,,,,364101.29,70937452.45,,,,669210463.16,,0,,20473993.97,0,,268544720.65,309788476.99,,,,-15802.5,,21498511.98,32651.42,,,,22294039.46,200976183.72,,,,0,,,,,,,,,116320249.96,,,,,,,,417251200,,,,,,73292792.16,,150802374.43,4473608.16,3378707945.06,2832069683.26,484781022.03,2850578033.95,3378707945.06,528129911.11,546638261.8,43348889.08,113310773.81,24807672.02,2850578033.95,,1216100000.0,,,109195040.0,1054400075.13,,31392347.08,,42.8308976111,96.1877383189,,,,,,,,,,,,,,,,,,16.6753175713,,,,46.5387423551,,,,,,,,-60.0698502959,67.7374227271,,,,,,,,,,,,,,,,63.7382732023,,,,,,,,,,,-20.2903738951,,,,,96.0590829474,,,,,,,,,,,,-94.4484273859,40.6908902395,,,,-55.1772557769,,,,83.0732462683,,,42.8308976111,96.1877383189,,,,-106.7976518947,,92.1484503681,-92.5566926819,,,,760.6729890309,379.369494993,,,,,,,,,,,,,991.0367744419,,,,,,,,0.3301929893,,,,,,5.1606763035,,57.7494210633,87.452429256,24.2892984353,17.4096983903,23.7932140774,26.0869549705,24.2892984353,15.4082244083,78.4670847654,-34.3332629848,-2.9125606542,1650.7537236278,26.0869549705,145.1814516129,,,,-3.6545523527,47.2150172053,,,标准无保留意见,,0
603893.SH,603893,瑞芯微,10543151,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-28 00:00:00,2021-10-28 00:00:00,CNY,,256054864.64,162133716.39,,,,,,,,,,,0,,,,,,,1262290505.73,,,,9457563.47,,,0,,0,,30113061.85,,25391890.61,,,,,,,,,0,,,,,,65084945.18,,,,,,,,,,,,117417824.61,,,,,420022393.75,,11997589.71,,0,,,,,,,,3764743.71,22367428.11,,,,655716014.22,,0,,7618178.88,0,,256054864.64,162133716.39,,,,91816.92,,10972871.84,406391.19,,,,3778862.08,120887160.59,,,,0,,,,,,,,,140540741.37,,,,,,,,416807000,,,,,,46001977.06,,95596150.79,18310029.37,3075640582.97,2708966614.64,483576169.81,2546189017.89,3075640582.97,529451565.08,366673968.33,45875395.27,145727165.2,2780877.07,2546189017.89,,1316800000.0,,,144124060.0,915527604.45,,11745857.15,,40.9333391276,22.1628932116,,,,,,,,,,,,,,,,,,25.7007497151,,,,40.1554840346,,,,,,,,-41.7535271317,78.7608030771,,,,,,,,,,,,,,,,83.0461965416,,,,,,,,,,,-25.4424035666,,,,,56.3389109212,,,,,,,,,,,,-44.7901925115,-54.3229799101,,,,-52.8599000425,,,,-21.4144592331,,,40.9333391276,22.1628932116,,,,-81.6980454125,,-96.1798872701,,,,,88.4573194522,188.340718042,,,,,,,,,,,,,837.2069155407,,,,,,,,1.0980401669,,,,,,18.5943188682,,51.8572059094,897.0162509686,28.3382338965,29.2220518558,101.0342110136,21.3945633076,28.3382338965,77.0370557861,22.165218777,-21.6051118949,8035.4848016189,58.4048218668,21.3945633076,,,,,,48.260433656,,,,,0
603893.SH,603893,瑞芯微,10543151,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-27 00:00:00,2021-08-27 00:00:00,CNY,,249134531.1,272188194.21,,,,,,,,,,,0,,,,,,,1233077105.73,,,,8268346.09,,,0,,0,,32657169.35,,21884758.11,,,,,,,,,0,,,,,,61006100.51,,,,,,,,,,,,116056995.4,,,,,300101530.45,,9717773.37,,0,,,,,,,,6908771.89,28155687.62,,,,843868912.5,,0,,7963152.09,0,,249134531.1,272188194.21,,,,79770.36,,2866110.8,757943.98,,,,2030355.58,120887160.59,,,,0,,,,,,,,,142647311.53,,,,,,,,416807000,,,,,,25187288.0,,95596150.79,37676297.2,2899432203.37,2539851644.92,476033807.41,2374114681.35,2899432203.37,525317522.02,359580558.45,49283714.61,147046248.95,3679585.43,2374114681.35,,974500000.0,,,144124060.0,772678714.47,,9559500.64,,39.5110507191,165.0321872836,,,,,,,,,,,,,,,,,,22.7916362701,,,,47.7791003466,,,,,,,,-38.2060882241,29.3292930301,,,,,,,,,,,,,,,,118.3318119377,,,,,,,,,,,-12.1506289542,,,,,-1.3261266144,,,,,,,,,,,,101.5721563042,-44.5512249517,,,,-35.0973308138,,,,-3.3370488197,,,39.5110507191,165.0321872836,,,,-89.0055506902,,-99.1054259779,,,,,-16.2457765357,1931.8953236462,,,,,,,,,,,,,1250.592012798,,,,,,,,1.0980401669,,,,,,19.3654425167,,51.8572059094,2322.2367084956,27.3871926181,24.5053368899,118.6532168783,18.5817852576,27.3871926181,91.7302990134,52.2844818664,-12.4249336142,5458.7546797932,87.5157004125,18.5817852576,,,,,,48.0423734087,,,,,0
603893.SH,603893,瑞芯微,10543151,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-27 00:00:00,2021-04-27 00:00:00,CNY,,173367238.61,208559349.75,,,,,,,,,,,0,,,,,,,1203863705.73,,,,3904705.57,,,0,,0,,41902277.12,,18825850.37,,,,,,,,,0,,,,,,51823920.12,,,,,,,,,,,,135184816.87,,,,,267383424.62,,10475487.08,,0,,,,,,,,8718829.91,33186710.14,,,,1333008827.68,,0,,7337953.86,0,,173367238.61,208559349.75,,,,159854.52,,4766335.68,484120.11,,,,2554186.04,120887160.59,,,,0,,,,,,,,,21881757.2,,,,,,,,416807000,,,,,,998852.51,,95596150.79,16014391.83,2809370647.97,2436516116.66,348078732.0,2400195321.86,2809370647.97,409175326.11,372854531.31,61096594.11,145971469.51,6916421.73,2400195321.86,,594000000.0,,,144124060.0,827892670.82,,10391887.18,,44.8095021155,116.8000371219,,,,,,,,,,,,,,,,,,19.882522825,,,,,,,,,,,,-22.8189288595,42.3106713349,,,,,,,,,,,,,,,,86.8767678268,,,,,,,,,,,-2.5946247671,,,,,-9.6952325104,,,,,,,,,,,,66.3804156534,12.1557791146,,,,-5.510786494,,,,-29.567784917,,,44.8095021155,116.8000371219,,,,-78.0045590162,,-98.1279482318,,,,,-80.3427940389,1931.8953236462,,,,,,,,,,,,,2.7667060306,,,,,,,,1.0980401669,,,,,,-16.8865191679,,51.8572059094,365.9087804523,21.4922904154,16.909363336,107.6791820984,15.1034405871,21.4922904154,80.1461324159,63.3327943736,2.62958572,558.0338803038,33.8322121509,15.1034405871,,,,,,36.8214627302,,,,,0
603893.SH,603893,瑞芯微,10543151,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-04-27 00:00:00,2022-03-22 00:00:00,CNY,,188015846.11,157904097.19,,,,,,,,,,,0,,,,,,,1146202345.73,,,,3174915.92,,,0,,0,,59454940.73,,19488681.04,,,,,,,,,0,,,,,,42138430.68,,,,,,,,,,,,149733093.57,,,,,241939471.52,,,,0,,,,,,,,6558525.22,50420785.83,,,,1493015375.92,,0,,11183498.62,0,,188015846.11,157904097.19,,,,232469.98,,11188490.95,438668.17,,,,2590303.14,41925109.09,,,,0,,,,,,,,,10661441.73,,,,,,,,415878000,,,,,,69696006.85,,95596150.79,2386529.84,2718422251.63,2412125848.28,391605489.56,2260803296.12,2718422251.63,457618955.51,306296403.35,66013465.95,116710024.05,1416970.97,2260803296.12,,496000000.0,,,113337000.0,716231329.62,,,,-22.6504914338,59.8169493897,,,,,,,,,,,,,,,,,,61.6232161428,,,,,,,,,,,,134.507754281,13.7956927357,,,,,,,,,,,,,,,,44.1635404704,,,,,,,,,,,7.6988794158,,,,,-25.6766663843,,,,,,,,,,,,-14.3412571791,61.4551962193,,,,10.0959844081,,,,47.2649741779,,,-22.6504914338,59.8169493897,,,,-32.7254303104,,-48.8494957175,,,,,-91.2653182378,604.6855322564,,,,,,,,,,,,,432.9918046094,,,,,,,,12.3144647294,,,,,,26.602160391,,51.8572059094,-12.5948508892,31.7057919207,33.1347867969,24.3029089164,31.7514981083,31.7057919207,31.4804513478,21.440730314,99.9822950286,6605.2839879075,-81.0792230616,31.7514981083,,,,,,24.9527843012,,,标准无保留意见,,0
603893.SH,603893,瑞芯微,10543151,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2020-10-29 00:00:00,2020-10-29 00:00:00,CNY,,181685090.43,132719283.35,,,,,,,,,,,0,,,,,,,1004202845.72,,,,6747908.25,,,0,,0,,51699374.0,,14204395.02,,,,,,,,,0,,,,,,35556567.91,,,,,,,,,,,,157486064.77,,,,,268661455.6,,,,0,,,,,,,,6818976.34,48968667.54,,,,1390994110.77,,0,,9694122.87,0,,181685090.43,132719283.35,,,,501678.22,,287239477.36,,,,,2005155.38,41925109.09,,,,0,,,,,,,,,14995700.42,,,,,,,,412280000,,,,,,38789359.81,,62951343.15,1836482.54,2396511537.98,2096365578.27,240544217.51,2097448970.13,2396511537.98,299062567.85,300145959.71,58518350.34,1791253.61,1755550.77,2097448970.13,,,,,,617513103.04,,,,6.0801609405,15.469227642,,,,,,,,,,,,,,,,,,41.6002106344,,,,,,,,,,,,89.936403331,-28.3089667189,,,,,,,,,,,,,,,,22.7458014639,,,,,,,,,,,17.0119796071,,,,,-9.8342002249,,,,,,,,,,,,,54.455495456,,,,48.3004529435,,,,,,,6.0801609405,15.469227642,,,,28.5410325811,,10.0343006442,,,,,-93.1583800491,907.2916212776,,,,,,,,,,,,,19.2999707005,,,,,,,,11.3427676353,,,,,,43.1179285884,,51.2732838827,25.3121191898,27.6357749176,28.6846243763,13.3390857001,28.0365697926,27.6357749176,24.8938316538,20.761161234,114.988386367,-82.0951404474,-61.8151583852,28.0365697926,,,,,,19.5115021256,,,,,0
603893.SH,603893,瑞芯微,10543151,通用,2020-06-30 00:00:00,中报,2020中报,058001001,2020-08-28 00:00:00,2020-08-28 00:00:00,CNY,,178576915.46,102700052.02,,,,,,,,,,,0,,,,,,,1004202845.72,,,,5595071.34,,,0,,0,,52848522.47,,16921733.35,,,,,,,,,0,,,,,,27941920.13,,,,,,,,,,,,132109079.46,,,,,304134742.21,,,,0,,,,,,,,3427443.56,50777835.21,,,,1300206791.31,,0,,8238060.18,0,,178576915.46,102700052.02,,,,725551.21,,320388333.35,,,,,2424182.92,5949477.77,,,,0,,,,,,,,,10561835.86,,,,,,,,412280000,,,,,,21100988.25,,62951343.15,1555434.16,2276078264.84,2039954036.0,217711778.59,2002090520.22,2276078264.84,273987744.62,236124228.84,56275966.03,2645309.2,1962281.25,2002090520.22,,,,,,521930780.14,,,,40.055814406,-1.6119659612,,,,,,,,,,,,,,,,,,41.6002106344,,,,,,,,,,,,92.9766011385,-17.0134084219,,,,,,,,,,,,,,,,4.7603533444,,,,,,,,,,,16.7707001121,,,,,3.2269040561,,,,,,,,,,,,,81.3348522833,,,,16.75292336,,,,,,,40.055814406,-1.6119659612,,,,209.3106946675,,3865.5115583864,,,,,-90.5723939732,42.9420039393,,,,,,,,,,,,,144.8398739146,,,,,,,,11.3427676353,,,,,,125.6674420975,,51.2732838827,29.884342095,30.1537145759,33.4104159933,50.9539011273,26.9434356668,30.1537145759,59.657222751,7.4854741213,105.4919256526,-9.300893734,-51.4133615053,26.9434356668,,,,,,14.4984178947,,,,,0
603893.SH,603893,瑞芯微,10543151,通用,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-04-30 00:00:00,2020-04-30 00:00:00,CNY,,119720899.58,96198945.59,,10642690.74,,,,,,,,,0,,,,,,,1004202845.72,,,,,,,0,,0,,54290872.75,,13228699.01,,,,,,,,,0,,,,,,27731601.27,,,,,,,,,,,,138785787.28,,,,,296090042.7,,,,0,,,,,,,,5240298.19,29589835.14,,,,1410752379.26,,0,,10418462.42,0,,119720899.58,96198945.59,,,,726762.06,,254604907.89,,,,,12993637.27,5949477.77,,,,0,,,,,,,,,21292652.11,,,,,,,,412280000,,,,,,1201793.62,,62951343.15,3437237.61,2312385945.12,2084106907.38,167604055.68,2085250718.5,2312385945.12,227135226.62,228279037.74,59531170.94,22182971.71,5167979.83,2085250718.5,,,,,,605089767.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603893.SH,603893,瑞芯微,10543151,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2020-04-23 00:00:00,2021-04-27 00:00:00,CNY,,243073097.16,98803098.04,,4851871.76,,,,,,,,,0,,,,,,,709181745.72,,,,,,,0,,0,,25353080.93,,17126026.98,,,,,,,,,0,,,,,,29229603.09,,,,,,,,,,,,139029388.59,,,,,325522900.75,,,,0,,,,,,,,7656574.22,31228964.45,,,,1356103389.19,,0,,7594133.42,0,,243073097.16,98803098.04,,,,345554.02,,21873666.95,,,,,29655380.82,5949477.77,,,,0,,,,,,,,,2000301.25,,,,,,,,370280000,,,,,,55051198.68,,62951343.15,2730422.48,2064011166.09,1811792324.39,315041291.45,1715960219.49,2064011166.09,348050946.6,252218841.7,33009655.15,1740567.95,7488968.21,1715960219.49,,,,,,573201576.6,,,,68.4608209421,22.2066222472,,44.6565870083,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-8.536384704,-15.9103671603,,,,,,,,,,,,,,,,4.357969621,,,,,,,,,,,149.67677157,,,,,-22.7749815084,,,,,,,,,,,,,-15.3990972997,,,,30.7088125186,,,,324.8875781152,,,68.4608209421,4.8174646238,,,,64.3521229548,,61.4060982298,,,,,25.261742285,,,,,,,,,,,,,,-57.8036939585,,,,,,,,0.0,,,,,,15.6821996201,,51.2732838827,126.6230263234,18.5799883966,14.964394797,56.1392494719,13.5556806016,18.5799883966,51.6636209948,53.1875098293,19.0854242934,-50.891550052,70.9699849194,13.5556806016,,,,,,47.0382579058,,,标准无保留意见,,0
