代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
600312,平高电气,16.43,-0.12,-0.02,20866322.0,345610629.0,2.31,16.78,16.4,16.54,16.45,1.54,17.022,1.959,22294217107.0,22294217107.0,1,0.0,0.0,0.0,0.0,-12.71
