日期,02618.HK_close,02618.HK_volume,02618.HK_turnover
2024-04-02,8.17,7354094.0,
2024-04-03,7.93,6643477.0,
2024-04-05,7.85,3345644.0,
2024-04-08,7.81,4918497.0,
2024-04-09,8.0,4282319.0,
2024-04-10,8.1,5771118.0,
2024-04-11,7.96,5507522.0,
2024-04-12,7.75,6276972.0,
2024-04-15,7.66,4423367.0,
2024-04-16,7.55,5457267.0,
2024-04-17,7.55,5328551.0,
2024-04-18,7.69,4584407.0,
2024-04-19,7.58,5780291.0,
2024-04-22,7.87,7228827.0,
2024-04-23,8.15,11403528.0,
2024-04-24,8.16,6224656.0,
2024-04-25,8.24,7846463.0,
2024-04-26,8.5,10724447.0,
2024-04-29,8.61,9690359.0,
2024-04-30,8.55,7975917.0,
2024-05-02,9.21,8968903.0,
2024-05-03,9.16,6878634.0,
2024-05-06,9.01,9187692.0,
2024-05-07,8.98,4879798.0,
2024-05-08,8.77,3951984.0,
2024-05-09,8.94,4565926.0,
2024-05-10,8.99,7214501.0,
2024-05-13,9.18,10505046.0,
2024-05-14,9.46,18089714.0,
2024-05-16,9.8,17937758.0,
2024-05-17,10.22,31265083.0,
2024-05-20,9.9,16676296.0,
2024-05-21,9.72,14057210.0,
2024-05-22,9.78,8673136.0,
2024-05-23,9.63,10019271.0,
2024-05-24,9.11,15242280.0,
2024-05-27,9.06,9171391.0,
2024-05-28,9.02,7531468.0,
2024-05-29,8.77,11990036.0,
2024-05-30,8.81,11014505.0,
2024-05-31,8.52,16188489.0,
2024-06-03,8.68,10562976.0,
2024-06-04,8.62,8688771.0,
2024-06-05,8.66,5715442.0,
2024-06-06,8.59,5162163.0,
2024-06-07,8.5,3999085.0,
2024-06-11,8.36,5184528.0,
2024-06-12,8.31,4821642.0,
2024-06-13,8.56,9787578.0,
2024-06-14,8.52,8106887.0,
2024-06-17,8.57,3644508.0,
2024-06-18,8.68,6801320.0,
2024-06-19,8.85,4512373.0,
2024-06-20,8.47,7137661.0,
2024-06-21,8.34,5757850.0,
2024-06-24,8.27,3919797.0,
2024-06-25,8.2,4148447.0,
2024-06-26,8.32,4924081.0,
2024-06-27,8.1,4702750.0,
2024-06-28,8.38,5272548.0,
2024-07-02,8.24,7250968.0,
2024-07-03,8.59,5962977.0,
2024-07-04,8.62,3635852.0,
2024-07-05,8.51,3724735.0,
2024-07-08,8.29,3511400.0,
2024-07-09,8.23,5538319.0,
2024-07-10,8.21,4117264.0,
2024-07-11,8.48,3391057.0,
2024-07-12,8.69,4803348.0,
2024-07-15,8.31,6689357.0,
2024-07-16,8.18,6259911.0,
2024-07-17,8.32,3426075.0,
2024-07-18,8.25,2969927.0,
2024-07-19,8.15,7438625.0,
2024-07-22,8.26,3324572.0,
2024-07-23,7.95,8503932.0,
2024-07-24,7.84,4391057.0,
2024-07-25,7.78,7212447.0,
2024-07-26,7.9,4744430.0,
2024-07-29,8.01,5478775.0,
2024-07-30,7.75,6006156.0,
2024-07-31,8.05,6567626.0,
2024-08-01,7.94,3153582.0,
2024-08-02,7.88,2420504.0,
2024-08-05,7.83,5607110.0,
2024-08-06,7.93,3580958.0,
2024-08-07,7.89,3444795.0,
2024-08-08,7.87,3319580.0,
2024-08-09,7.94,3323277.0,
2024-08-12,7.97,3336442.0,
2024-08-13,7.98,3946130.0,
2024-08-14,8.01,2393472.0,
2024-08-15,7.78,7699769.0,
2024-08-16,9.49,50949078.0,
2024-08-19,9.97,31563416.0,
2024-08-20,9.74,16665774.0,
2024-08-21,9.61,17097060.0,
2024-08-22,9.7,14126440.0,
2024-08-23,9.42,12028572.0,
2024-08-26,9.37,8029868.0,
2024-08-27,9.48,6700069.0,
2024-08-28,9.21,9022619.0,
2024-08-29,9.47,9635962.0,
2024-08-30,9.55,13249719.0,
2024-09-02,9.34,6684754.0,
2024-09-03,9.64,10368034.0,
2024-09-04,9.47,6991358.0,
2024-09-05,9.5,12910072.0,
2024-09-09,9.52,25422653.0,
2024-09-10,9.88,22303721.0,
2024-09-11,9.91,12522320.0,
2024-09-12,9.93,7635673.0,
2024-09-13,9.9,7407194.0,
2024-09-16,10.2,6762330.0,
2024-09-17,10.24,4575836.0,
2024-09-19,10.3,14667752.0,
2024-09-20,10.2,16224591.0,
2024-09-23,10.24,8237232.0,
2024-09-24,10.58,17115085.0,
