日期,收盘价
2023-06-07,37.29
2023-06-08,37.98
2023-06-09,38.05
2023-06-12,38.05
2023-06-13,38.02
2023-06-14,37.94
2023-06-15,38.48
2023-06-16,39.58
2023-06-19,39.58
2023-06-20,39.69
2023-06-21,39.32
2023-06-26,39.49
2023-06-27,39.51
2023-06-28,39.32
2023-06-29,39.18
2023-06-30,39.32
2023-07-03,39.26
2023-07-04,39.44
2023-07-05,38.33
2023-07-06,38.41
2023-07-07,38.88
2023-07-10,39.18
2023-07-11,39.22
2023-07-12,39.40
2023-07-13,39.74
2023-07-14,39.48
2023-07-17,40.72
2023-07-18,40.38
2023-07-19,40.30
2023-07-20,40.26
2023-07-21,40.84
2023-07-24,40.57
2023-07-25,40.54
2023-07-26,40.85
2023-07-27,41.29
2023-07-28,41.33
2023-07-31,42.20
2023-08-01,41.66
2023-08-02,40.85
2023-08-03,41.07
2023-08-04,41.11
2023-08-07,41.33
2023-08-08,40.68
2023-08-09,40.53
2023-08-10,41.11
2023-08-11,40.02
2023-08-14,39.80
2023-08-15,39.64
2023-08-16,39.13
2023-08-17,39.46
2023-08-18,38.93
2023-08-21,38.05
2023-08-22,38.05
2023-08-23,37.75
2023-08-24,38.14
2023-08-25,38.72
2023-08-28,38.80
2023-08-29,39.05
2023-08-30,38.68
2023-08-31,38.52
2023-09-01,38.81
2023-09-04,38.87
2023-09-05,38.70
2023-09-06,38.61
2023-09-07,38.22
2023-09-08,38.07
2023-09-11,38.58
2023-09-12,39.05
2023-09-13,38.89
2023-09-14,38.67
2023-09-15,38.43
2023-09-18,38.47
2023-09-19,38.39
2023-09-20,38.37
2023-09-21,37.50
2023-09-22,37.79
2023-09-25,37.79
2023-09-26,37.71
2023-09-27,37.69
2023-09-28,35.97
2023-10-09,33.23
2023-10-10,34.20
2023-10-11,33.84
2023-10-12,34.21
2023-10-13,34.18
2023-10-16,33.86
2023-10-17,33.98
2023-10-18,33.43
2023-10-19,30.52
2023-10-20,30.04
2023-10-23,30.04
2023-10-24,30.14
2023-10-25,32.00
