date,open,high,low,close,volume
2005-01-07,0.7907,0.7991,0.7823,0.7991,7487000.0
2005-01-10,0.7991,0.8369,0.7991,0.8159,7212000.0
2005-01-11,0.8243,0.8243,0.7949,0.8033,8301000.0
2005-01-12,0.8075,0.8075,0.7949,0.7991,4860000.0
2005-01-13,0.7991,0.8033,0.7781,0.7865,4107000.0
2005-01-14,0.7823,0.8075,0.7823,0.7991,5919000.0
2005-01-17,0.7991,0.7991,0.7907,0.7991,3691000.0
2005-01-18,0.8033,0.8033,0.7823,0.7907,3960000.0
2005-01-19,0.7949,0.8033,0.7696,0.7823,3323000.0
2005-01-20,0.7739,0.7739,0.7444,0.7612,8175000.0
2005-01-21,0.757,0.757,0.7192,0.7276,6267000.0
2005-01-24,0.7234,0.7486,0.7192,0.7486,7805000.0
2005-01-25,0.7486,0.757,0.7234,0.7528,4481000.0
2005-01-26,0.7696,0.7696,0.7402,0.7528,2788000.0
2005-01-27,0.7528,0.7612,0.7486,0.7486,4699000.0
2005-01-28,0.7486,0.7612,0.7444,0.757,4905000.0
2005-01-31,0.757,0.7654,0.7486,0.7612,3523000.0
2005-02-01,0.7654,0.7907,0.7654,0.7865,4986800.0
2005-02-02,0.7991,0.8159,0.7907,0.8159,10699000.0
2005-02-03,0.8117,0.8285,0.7991,0.8075,2230800.0
2005-02-04,0.8075,0.8748,0.8075,0.8411,15424000.0
2005-02-07,0.858,0.858,0.8327,0.8327,3453000.0
2005-02-08,0.8369,0.8369,0.7991,0.8117,5978000.0
2005-02-14,0.8201,0.8411,0.8159,0.8411,6661000.0
2005-02-15,0.8411,0.8411,0.8117,0.8243,4308000.0
2005-02-16,0.8285,0.8327,0.8075,0.8159,1872150.0
2005-02-17,0.8243,0.8369,0.8159,0.8243,2298702.0
2005-02-18,0.8243,0.8285,0.8159,0.8285,1133000.0
2005-02-21,0.8327,0.9084,0.8327,0.9,41720000.0
2005-02-22,0.9,0.9,0.8748,0.8832,5682400.0
2005-02-23,0.8916,0.8916,0.8496,0.8748,9458000.0
2005-02-24,0.8916,0.8916,0.8664,0.8664,2640000.0
2005-02-25,0.8832,0.8916,0.8748,0.8832,2822000.0
2005-02-28,0.8916,0.9,0.8369,0.858,5378000.0
2005-03-01,0.8664,0.8664,0.8496,0.8664,1000000.0
2005-03-02,0.8664,0.8664,0.8496,0.8496,1188300.0
2005-03-03,0.8496,0.858,0.8411,0.858,1897300.0
2005-03-04,0.8664,0.9,0.8664,0.8748,5255000.0
2005-03-07,0.8916,0.9,0.8832,0.8916,4069000.0
2005-03-08,0.8916,0.9168,0.8916,0.8916,3979000.0
2005-03-09,0.8916,0.8916,0.8748,0.8748,1498000.0
2005-03-10,0.8748,0.9084,0.8664,0.9,3955000.0
2005-03-11,0.8916,0.8916,0.8664,0.8832,2964000.0
2005-03-14,0.8748,0.8832,0.8748,0.8748,1076000.0
2005-03-15,0.8748,0.8748,0.8496,0.858,2476000.0
2005-03-16,0.8496,0.8664,0.8369,0.8496,2490000.0
2005-03-17,0.8411,0.8748,0.8369,0.8748,6335000.0
2005-03-18,0.8748,0.8916,0.858,0.8832,4892000.0
2005-03-21,0.8916,0.9589,0.8664,0.9337,16010000.0
2005-03-22,0.9253,0.9337,0.9084,0.9253,3881010.0
2005-03-23,0.9084,0.9421,0.9084,0.9337,4839000.0
2005-03-24,0.9505,1.001,0.9337,0.9757,14701000.0
2005-03-29,0.9673,0.9841,0.9673,0.9757,5620000.0
2005-03-30,0.9589,0.9757,0.9505,0.9673,5079700.0
2005-03-31,0.9673,0.9757,0.9505,0.9505,5633500.0
2005-04-01,0.9589,0.9589,0.9168,0.9505,2530000.0
2005-04-04,0.9505,0.9505,0.9168,0.9253,3567000.0
2005-04-06,0.9253,0.9337,0.9168,0.9337,2822000.0
2005-04-07,0.9421,0.9421,0.9253,0.9337,3660000.0
2005-04-08,0.9421,0.9421,0.9253,0.9253,2664000.0
2005-04-11,0.9337,0.9337,0.9084,0.9168,1894000.0
2005-04-12,0.9253,0.9421,0.9253,0.9337,2912000.0
2005-04-13,0.9337,0.9337,0.9084,0.9253,813340.0
2005-04-14,0.9168,0.9168,0.8916,0.9084,2850000.0
2005-04-15,0.8916,0.8916,0.8664,0.8748,2426000.0
2005-04-18,0.858,0.8664,0.8496,0.8496,4492000.0
2005-04-19,0.8615,0.8786,0.853,0.87,4980900.0
2005-04-20,0.8786,0.8871,0.87,0.87,2183000.0
2005-04-21,0.87,0.87,0.8615,0.87,2078000.0
2005-04-22,0.8871,0.9127,0.8871,0.9127,4404000.0
2005-04-25,0.9041,0.9041,0.8871,0.8871,2798000.0
2005-04-26,0.9041,0.9212,0.8871,0.9127,3919000.0
2005-04-27,0.9127,0.9383,0.9041,0.9297,9303590.0
2005-04-28,0.9383,0.9553,0.9383,0.9553,2214600.0
2005-04-29,0.9383,0.9383,0.9041,0.9212,2967000.0
2005-05-03,0.9212,0.9468,0.9212,0.9383,3468000.0
2005-05-04,0.9383,0.9383,0.9297,0.9383,621000.0
2005-05-05,0.9383,0.9724,0.9383,0.9639,3691000.0
2005-05-06,0.9639,0.9724,0.9468,0.9553,1894000.0
2005-05-09,0.9553,0.9639,0.9383,0.9553,2644000.0
2005-05-10,0.9724,0.9724,0.9553,0.9553,4052000.0
2005-05-11,0.9553,0.9553,0.9297,0.9297,2806000.0
2005-05-12,0.9383,0.9468,0.9212,0.9383,1818000.0
2005-05-13,0.9212,0.9212,0.8956,0.8956,4068000.0
2005-05-17,0.9041,0.9127,0.8871,0.9127,892000.0
2005-05-18,0.9127,0.9212,0.8871,0.9041,2181000.0
2005-05-19,0.8956,0.9639,0.8871,0.9553,10867000.0
2005-05-20,0.9553,0.9639,0.9383,0.9383,3396000.0
2005-05-23,0.9383,0.9383,0.9212,0.9383,2236405.0
2005-05-24,0.9383,0.9383,0.9212,0.9297,2274000.0
2005-05-25,0.9383,0.9468,0.9212,0.9297,4430000.0
2005-05-26,0.9297,0.9553,0.9127,0.9468,4412000.0
2005-05-27,0.9553,0.9639,0.9297,0.9553,7556000.0
2005-05-30,0.9553,0.9553,0.9383,0.9383,2714000.0
2005-05-31,0.9468,0.9468,0.9383,0.9468,14651000.0
2005-06-01,0.9468,0.9553,0.9468,0.9468,4333000.0
2005-06-02,0.9553,1.0065,0.9553,0.9894,19797000.0
2005-06-03,0.998,1.0236,0.9639,0.9639,5985500.0
2005-06-06,0.9724,0.998,0.9724,0.9894,5853000.0
2005-06-07,0.9894,0.998,0.9809,0.9894,2429000.0
2005-06-08,0.9894,1.0236,0.9894,1.015,9900622.0
2005-06-09,1.015,1.0236,0.998,1.015,2727000.0
2005-06-10,1.015,1.0321,0.998,1.0065,2103200.0
2005-06-13,1.0065,1.015,0.9894,1.0065,1889500.0
2005-06-14,1.0065,1.0406,1.0065,1.0236,6057095.0
2005-06-15,1.0321,1.0321,1.015,1.0236,928000.0
2005-06-16,1.0236,1.0236,0.9809,1.015,1788000.0
2005-06-17,1.0065,1.0747,1.0065,1.0662,8368000.0
2005-06-20,1.0577,1.0662,1.0492,1.0662,4541000.0
2005-06-21,1.0577,1.0577,1.0492,1.0492,1607000.0
2005-06-22,1.0577,1.1089,1.0492,1.1003,4953000.0
2005-06-23,1.0918,1.1344,1.0918,1.1089,9232450.0
2005-06-24,1.1089,1.1089,1.0833,1.1003,10540490.0
2005-06-27,1.0918,1.1003,1.0833,1.0918,3613000.0
2005-06-28,1.0747,1.0747,1.0321,1.0406,10465000.0
2005-06-29,1.0577,1.0577,1.0492,1.0492,1892000.0
2005-06-30,1.0492,1.0577,0.998,1.0065,6329000.0
2005-07-04,1.0065,1.0321,0.998,1.0065,4772000.0
2005-07-05,1.0065,1.0236,1.0065,1.015,1524000.0
2005-07-06,1.015,1.0492,1.015,1.0492,6027000.0
2005-07-07,1.0406,1.0406,1.0065,1.0065,5022000.0
2005-07-08,1.015,1.0406,1.015,1.0321,6314185.0
2005-07-11,1.0406,1.1003,1.0406,1.0918,6153000.0
2005-07-12,1.0918,1.1003,1.0577,1.0747,9091730.0
2005-07-13,1.0577,1.0747,1.0577,1.0662,5692000.0
2005-07-14,1.0577,1.1003,1.0577,1.0918,22933000.0
2005-07-15,1.0918,1.0918,1.0662,1.0833,1403000.0
2005-07-18,1.0833,1.0918,1.0577,1.0577,5164000.0
2005-07-19,1.0577,1.0577,1.015,1.0406,4941000.0
2005-07-20,1.0406,1.0406,1.015,1.015,8534000.0
2005-07-21,1.0236,1.0577,1.0236,1.0321,4971000.0
2005-07-22,1.0321,1.0321,0.9809,0.998,8476000.0
2005-07-25,0.9809,1.0321,0.9809,1.0236,7998000.0
2005-07-26,1.0321,1.0492,1.0236,1.0236,2202000.0
2005-07-27,1.0406,1.0406,1.0321,1.0406,615000.0
2005-07-28,1.0492,1.0577,1.0321,1.0406,664000.0
2005-07-29,1.0406,1.0406,1.0321,1.0406,1283000.0
2005-08-01,1.0406,1.0406,1.0236,1.0321,2373000.0
2005-08-02,1.0406,1.0492,1.015,1.015,1919000.0
2005-08-03,1.0236,1.0236,0.9809,1.0065,7106000.0
2005-08-04,1.0236,1.0321,1.015,1.015,3332000.0
2005-08-05,1.015,1.0236,0.9809,0.998,2448000.0
2005-08-08,1.0236,1.0406,1.015,1.0236,5648155.0
2005-08-09,1.0406,1.0662,1.0406,1.0492,8830000.0
2005-08-10,1.0662,1.0918,1.0577,1.0918,3980000.0
2005-08-11,1.0918,1.1259,1.0747,1.1174,4610000.0
2005-08-12,1.143,1.2709,1.143,1.2539,22241000.0
2005-08-15,1.288,1.305,1.2453,1.2965,8624980.0
2005-08-16,1.2965,1.2965,1.2283,1.2453,6752300.0
2005-08-17,1.2283,1.2453,1.2027,1.2197,8322670.0
2005-08-18,1.2197,1.2197,1.1344,1.1686,5675000.0
2005-08-19,1.1686,1.1942,1.1515,1.1856,1438000.0
2005-08-22,1.2027,1.2027,1.1771,1.1942,805000.0
2005-08-23,1.1942,1.2112,1.1771,1.2027,2002000.0
2005-08-24,1.2283,1.2624,1.1942,1.2283,5444000.0
2005-08-25,1.2453,1.288,1.2453,1.288,9227350.0
2005-08-26,1.288,1.3648,1.2709,1.3562,10889500.0
2005-08-29,1.3477,1.3477,1.305,1.3136,8818000.0
2005-08-30,1.3221,1.3306,1.2624,1.2795,5384000.0
2005-08-31,1.2965,1.305,1.2624,1.288,3981406.0
2005-09-01,1.2965,1.3989,1.288,1.3903,10528400.0
2005-09-02,1.3989,1.4245,1.3733,1.4159,6078000.0
2005-09-05,1.4074,1.4159,1.3562,1.3562,4497000.0
2005-09-06,1.3818,1.3818,1.3136,1.3221,2032000.0
2005-09-07,1.3392,1.3818,1.3392,1.3562,3046000.0
2005-09-08,1.3306,1.3648,1.3221,1.3648,6858000.0
2005-09-09,1.3648,1.4159,1.3648,1.3903,5616000.0
2005-09-12,1.3903,1.4756,1.3903,1.4586,7608000.0
2005-09-13,1.4842,1.4927,1.4159,1.4245,5833000.0
2005-09-14,1.433,1.4586,1.433,1.45,2160000.0
2005-09-15,1.3989,1.3989,1.3477,1.3733,11902000.0
2005-09-16,1.3733,1.3818,1.3306,1.3562,6020000.0
2005-09-20,1.3733,1.4245,1.3733,1.4074,3682492.0
2005-09-21,1.4159,1.4842,1.4074,1.433,8488000.0
2005-09-22,1.433,1.5524,1.4245,1.5098,6899000.0
2005-09-23,1.5268,1.5353,1.4842,1.5353,2388000.0
2005-09-26,1.5183,1.5353,1.5012,1.5098,2162000.0
2005-09-27,1.5183,1.578,1.4927,1.5012,5750000.0
2005-09-28,1.5012,1.5183,1.4756,1.4927,2101000.0
2005-09-29,1.5012,1.6206,1.4927,1.5951,8444000.0
2005-09-30,1.6121,1.6206,1.5609,1.6036,3351000.0
2005-10-03,1.6036,1.6548,1.5865,1.6036,2814000.0
2005-10-04,1.5865,1.6036,1.5865,1.5951,2402000.0
2005-10-05,1.5865,1.5865,1.5524,1.5695,4065678.0
2005-10-06,1.5524,1.5695,1.5098,1.5439,1285190.0
2005-10-07,1.5439,1.5439,1.4927,1.5268,1870943.0
2005-10-10,1.5524,1.5524,1.5012,1.5098,666000.0
2005-10-12,1.5098,1.5098,1.3903,1.4074,4260000.0
2005-10-13,1.3818,1.4245,1.3733,1.4159,3342000.0
2005-10-14,1.4159,1.4245,1.3818,1.3989,2176000.0
2005-10-17,1.4159,1.4245,1.4074,1.4159,1150000.0
2005-10-18,1.4245,1.4245,1.3392,1.3903,3297000.0
2005-10-19,1.3818,1.4074,1.3477,1.3648,1448725.0
2005-10-20,1.4159,1.433,1.3989,1.433,2981000.0
2005-10-21,1.4245,1.5524,1.4159,1.4927,6357132.0
2005-10-24,1.5098,1.5183,1.4245,1.4415,3920000.0
2005-10-25,1.4671,1.4927,1.3562,1.3733,2065000.0
2005-10-26,1.3818,1.4074,1.3733,1.4074,2484000.0
2005-10-27,1.4074,1.4074,1.3818,1.3903,926000.0
2005-10-28,1.3733,1.3818,1.3477,1.3648,4241000.0
2005-10-31,1.3989,1.3989,1.3648,1.3733,1960000.0
2005-11-01,1.4074,1.433,1.3903,1.4074,2141000.0
2005-11-02,1.433,1.4756,1.4159,1.4756,1954800.0
2005-11-03,1.4842,1.5524,1.4842,1.5353,4198000.0
2005-11-04,1.5353,1.5439,1.45,1.4756,2985000.0
2005-11-07,1.4756,1.5012,1.4245,1.45,1777000.0
2005-11-08,1.45,1.5012,1.45,1.5012,2375000.0
2005-11-09,1.5012,1.5012,1.4671,1.4756,1953000.0
2005-11-10,1.4842,1.4927,1.4671,1.4671,473200.0
2005-11-11,1.4927,1.5353,1.4927,1.5183,2815000.0
2005-11-14,1.5183,1.5268,1.3818,1.4074,10392000.0
2005-11-15,1.433,1.4586,1.4245,1.4415,7084000.0
2005-11-16,1.433,1.45,1.2368,1.2453,39900000.0
2005-11-17,1.3136,1.3818,1.3136,1.3477,27110000.0
2005-11-18,1.3903,1.4159,1.3818,1.3989,9712000.0
2005-11-21,1.4245,1.4245,1.4074,1.4074,3522000.0
2005-11-22,1.4159,1.433,1.3989,1.3989,5408000.0
2005-11-23,1.4159,1.4159,1.3306,1.3648,10085000.0
2005-11-24,1.3733,1.4842,1.3733,1.4671,17768780.0
2005-11-25,1.4671,1.4842,1.45,1.4671,6394000.0
2005-11-28,1.4671,1.4756,1.4159,1.4245,2822000.0
2005-11-29,1.4245,1.4245,1.3903,1.3903,3528000.0
2005-11-30,1.3989,1.4159,1.3392,1.3392,9414000.0
2005-12-01,1.3562,1.3989,1.3562,1.3989,4610000.0
2005-12-02,1.4074,1.433,1.3648,1.3903,4286000.0
2005-12-05,1.3989,1.4415,1.3989,1.433,4247530.0
2005-12-06,1.4074,1.4245,1.3989,1.4159,3185000.0
2005-12-07,1.4074,1.4074,1.3903,1.3989,2099000.0
2005-12-08,1.3903,1.4159,1.3903,1.4159,2266000.0
2005-12-09,1.4074,1.4245,1.3989,1.4074,2286000.0
2005-12-12,1.4159,1.4586,1.4074,1.45,4501000.0
2005-12-13,1.4671,1.4671,1.433,1.45,1393000.0
2005-12-14,1.45,1.4586,1.433,1.4415,1806000.0
2005-12-15,1.433,1.4415,1.4245,1.433,2729000.0
2005-12-16,1.433,1.433,1.3903,1.3989,2589689.0
2005-12-19,1.3989,1.4074,1.3903,1.3989,2934000.0
2005-12-20,1.3989,1.4415,1.3989,1.4245,6651000.0
2005-12-21,1.433,1.4586,1.4159,1.433,3829820.0
2005-12-22,1.4245,1.4586,1.4245,1.45,2982000.0
2005-12-23,1.45,1.45,1.4415,1.4415,1451000.0
2005-12-28,1.4415,1.4415,1.4074,1.4074,1699000.0
2005-12-29,1.4159,1.433,1.3989,1.4074,3762000.0
2005-12-30,1.4159,1.4159,1.3989,1.4159,2226530.0
2006-01-03,1.4245,1.5012,1.4245,1.4927,8852000.0
2006-01-04,1.5012,1.5609,1.4927,1.5439,7345438.0
2006-01-05,1.5524,1.5609,1.4842,1.5183,3356546.0
2006-01-06,1.5183,1.6121,1.4927,1.6036,5057000.0
2006-01-09,1.6036,1.6292,1.5951,1.6206,10245380.0
2006-01-10,1.6206,1.6377,1.5951,1.6036,2862882.0
2006-01-11,1.6036,1.6036,1.578,1.5865,1452000.0
2006-01-12,1.5865,1.6718,1.5865,1.6633,6729000.0
2006-01-13,1.6804,1.7315,1.6548,1.7059,5387190.0
2006-01-16,1.7059,1.7998,1.6974,1.7998,6105000.0
2006-01-17,1.7998,1.8254,1.6889,1.7315,6699883.0
2006-01-18,1.7059,1.7401,1.6718,1.7059,3470200.0
2006-01-19,1.7059,1.7315,1.6889,1.7145,1634000.0
2006-01-20,1.7059,1.7742,1.6718,1.6974,1459000.0
2006-01-23,1.6548,1.6548,1.6121,1.6462,5788000.0
2006-01-24,1.6633,1.6889,1.6206,1.6633,7210916.0
2006-01-25,1.6718,1.7315,1.6718,1.6804,1344000.0
2006-01-26,1.7059,1.7059,1.6462,1.6633,1602000.0
2006-01-27,1.6633,1.7059,1.6548,1.7059,1774000.0
2006-02-01,1.7315,1.7656,1.6974,1.7486,4197000.0
2006-02-02,1.7742,1.7827,1.6804,1.6889,3014000.0
2006-02-03,1.6889,1.6974,1.6718,1.6974,1846000.0
2006-02-06,1.6974,1.7486,1.6889,1.7486,3015437.0
2006-02-07,1.7401,1.7827,1.7059,1.723,2110935.0
2006-02-08,1.723,1.723,1.6462,1.7059,6349000.0
2006-02-09,1.7059,1.7145,1.6718,1.6889,3150000.0
2006-02-10,1.6889,1.7145,1.6889,1.7059,2246000.0
2006-02-13,1.723,1.7401,1.7059,1.7059,2894000.0
2006-02-14,1.7059,1.7315,1.6974,1.7145,1816462.0
2006-02-15,1.7315,1.7315,1.6974,1.7145,1379500.0
2006-02-16,1.7401,1.8424,1.723,1.7998,4818000.0
2006-02-17,1.8168,1.8339,1.7742,1.8083,2613558.0
2006-02-20,1.8168,1.9448,1.8083,1.9192,5868000.0
2006-02-21,1.9107,1.9107,1.8424,1.8936,1550081.0
2006-02-22,1.8851,1.9192,1.8851,1.9021,750000.0
2006-02-23,1.8936,1.8936,1.8424,1.8424,1190000.0
2006-02-24,1.8424,1.8424,1.7742,1.7742,2146758.0
2006-02-27,1.7742,1.7912,1.7571,1.7571,1716000.0
2006-02-28,1.7742,1.8083,1.7656,1.7912,3607000.0
2006-03-01,1.7827,1.8509,1.7656,1.8254,3887000.0
2006-03-02,1.8509,1.8765,1.7912,1.7998,3254000.0
2006-03-03,1.7998,1.8083,1.7401,1.7656,2804000.0
2006-03-06,1.7656,1.7656,1.7145,1.723,2259000.0
2006-03-07,1.7742,1.7742,1.7145,1.723,2053000.0
