日期,605066.SH_close,605066.SH_volume,605066.SH_turnover
2024-05-13,5.75,30551417.0,0.97
2024-05-14,5.86,31639749.0,0.99
2024-05-15,5.81,28714935.0,0.9
2024-05-16,5.76,23549930.0,0.74
2024-05-17,5.81,20112884.0,0.64
2024-05-20,5.81,26568650.0,0.83
2024-05-21,5.71,35440077.0,1.13
2024-05-22,5.77,21236964.0,0.67
2024-05-23,5.62,23076550.0,0.74
2024-05-24,5.66,25892645.0,0.83
2024-05-27,5.75,30387057.0,0.97
2024-05-28,5.79,32370214.0,1.02
2024-05-29,5.75,25859173.0,0.82
2024-05-30,5.68,21383727.0,0.68
2024-05-31,5.74,26931972.0,0.86
2024-06-03,5.45,58094550.0,1.91
2024-06-04,5.45,32926800.0,1.11
2024-06-05,5.16,49165797.0,1.69
2024-06-06,4.81,71010389.0,2.6
2024-06-07,5.03,49266082.0,1.85
2024-06-11,4.9,38809138.0,1.48
2024-06-12,4.95,31973640.0,1.2
2024-06-13,5.02,25979434.0,0.97
2024-06-14,5.15,37009954.0,1.35
2024-06-17,5.08,36418373.0,1.32
2024-06-18,5.17,28291703.0,1.04
2024-06-19,5.11,20340856.0,0.74
2024-06-20,5.03,19917386.0,0.73
2024-06-21,4.98,12600171.0,0.47
2024-06-24,4.7,30206630.0,1.18
2024-06-25,4.77,22043501.0,0.86
2024-06-26,4.97,19393642.0,0.74
2024-06-27,4.88,16832814.0,0.64
2024-06-28,5.22,130224214.0,4.61
2024-07-01,5.78,231393399.0,7.94
2024-07-02,5.71,210444610.0,7.04
2024-07-03,5.28,199892601.0,6.84
2024-07-04,4.99,132860361.0,4.81
2024-07-05,4.85,88550178.0,3.4
2024-07-08,4.65,73623762.0,2.91
2024-07-09,4.77,68006077.0,2.69
2024-07-10,4.69,37178305.0,1.46
2024-07-11,4.8,44537603.0,1.74
2024-07-12,4.77,37265538.0,1.44
2024-07-15,4.69,32263585.0,1.27
2024-07-16,4.72,21477264.0,0.85
2024-07-17,4.62,25892434.0,1.03
2024-07-18,4.57,27997648.0,1.14
2024-07-19,4.6,17155574.0,0.69
2024-07-22,4.6,15312299.0,0.62
2024-07-23,4.5,19384503.0,0.78
2024-07-24,4.45,22087453.0,0.91
2024-07-25,4.48,15200328.0,0.63
2024-07-26,4.58,16226138.0,0.66
2024-07-29,4.62,16324166.0,0.66
2024-07-30,4.63,15947084.0,0.64
2024-07-31,4.75,22019617.0,0.86
2024-08-01,4.78,21172896.0,0.82
2024-08-02,4.71,17403039.0,0.68
2024-08-05,4.58,23492033.0,0.93
2024-08-06,4.65,14788399.0,0.59
2024-08-07,4.74,23420750.0,0.92
2024-08-08,4.75,18771486.0,0.74
2024-08-09,4.79,24786241.0,0.96
2024-08-12,4.81,18324052.0,0.71
2024-08-13,4.85,20218592.0,0.78
2024-08-14,4.85,23261116.0,0.89
2024-08-15,4.84,17951851.0,0.69
2024-08-16,4.87,19975342.0,0.76
2024-08-19,4.84,18182832.0,0.69
2024-08-20,4.72,27256782.0,1.06
2024-08-21,4.76,23313284.0,0.91
2024-08-22,4.71,16113383.0,0.63
2024-08-23,4.65,15359310.0,0.61
2024-08-26,4.77,19532380.0,0.76
2024-08-27,4.64,17739343.0,0.7
2024-08-28,4.73,16459039.0,0.65
2024-08-29,4.77,16362078.0,0.64
2024-08-30,4.83,20236189.0,0.78
2024-09-02,4.77,22461508.0,0.86
2024-09-03,4.81,17603344.0,0.68
2024-09-04,4.78,14634973.0,0.56
