SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
688728.SH,688728,格科微,10408745,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-29 00:00:00,2024-04-30 00:00:00,CNY,853204583,-50.8201504002,853204583,-50.8201504002,,,,,,,,,,,899094936,-36.032811421,525884597,-54.2611674476,,,,,140649399,35.6437172011,,,,,,,,,,,,,9897719,358.6088439235,30782301,-1.3792133687,134591675,204.4575110389,,,57289245,-23.1356235391,37416327,65.0334179165,-15791455,-52.997471366,,,,,,,,,924100,-80.778582836,,,,,,,,,-95965689,-133.4152078554,2398430.0,251.4636546086,7131116,846.3863784157,,,0,,-131402396,-144.9740680624,413988,264.7921329503,,,15511,-88.0915456193,,,,,0,,-131003919,-144.8402575619,-1810208,-103.5718864927,,,,,,,-129193711,-153.501322661,,,-129193711.0,-153.501322661,,,-129193711,-153.501322661,,,-135411663,-157.1523365109,,,,,-0.05,-150.0,-0.05,-155.5555555556,12154747,263.1900493118,12154747,263.1900493118,,,,,,,,,,,,,,,,,,,,,12154747,263.1900493118,,,,,,,,,,,,,,,12154747,263.1900493118,,,,,,,,,-117038964,-147.80529577,-117038964,-147.80529577,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-29 00:00:00,2024-04-27 00:00:00,CNY,5943796651,-15.0954269686,5943796651,-15.0954269686,,,,,,,,,,,5080028249,-8.7151129473,4132227374,-10.960652667,,,,,545401908,4.8263285499,,,,,,,,,,,,,20110739,76.0616671193,110542221,-16.0149170739,332519821,168.3160660383,,,-60773814,-144.404823828,108775456,6.2223622217,-41864699,-78.4917113848,,,,,,,46304580.0,,10347223,-42.896378725,,,,,,,32920.0,169.7918374037,-429994338,-446.0667506816,462588.0,-90.2487127587,41200924,-15.4874389562,,,0,,532122299,-62.7474417699,1445658,275.0494217269,,,4431487,-3.8765529682,,,,,0,,529136470,-62.8465858218,90314566,-45.5103458622,,,,,,,438821904,-65.1298895371,,,438821904.0,-65.1298895371,,,438821904,-65.1298895371,,,353815000,-70.5873186135,,,,,0.18,-66.6666666667,0.17,-66.6666666667,-110028916,-535.8542127569,-110028916,-535.8542127569,,,,,,,-41615795.0,-267.4627652458,,,-37349609.0,-250.2955501388,,,,,-4266186.0,,,,-68413121,-17478.9097587742,,,,,,,,,,,,,,,-68413121,-17478.9097587742,,,,,,,,,328792988,-74.386916745,328792988,-74.386916745,,,,,,,,,,,,,标准无保留意见
688728.SH,688728,格科微,10408745,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-31 00:00:00,2023-10-28 00:00:00,CNY,4570800496,-13.0427871023,4570800496,-13.0427871023,,,,,,,,,,,3682133836,-11.2078240594,3103714868,-10.9701591449,,,,,402849205,5.0006651793,,,,,,,,,,,,,9045891,21.6402591886,86064426,-9.2190813281,191464978,160.69752926,,,-111005532,-209.4585089208,65312511,-32.5687478084,-30915252,-110.4317194626,,,,,,,,,8861539,-42.1962736248,,,,,,,32920.0,169.7918374037,-233786308,-240.0055224319,1351139.0,-55.7990519529,2834162,-81.6446502492,,,0,,667960112,-37.8379615204,421025,33.1738083866,,,3269139,-13.2564694682,,,,,0,,665111998,-37.9034936905,109675093,-20.3257947591,,,,,,,555436905,-40.4956791115,,,555436905.0,-40.4956791115,,,555436905,-40.4956791115,,,548094303,-39.7290893043,,,,,0.22,-46.3414634146,0.21,-46.1538461538,-97055597,-533.12255769,-97055597,-533.12255769,,,,,,,-6102486.0,-128.8818297638,,,-6102486.0,-128.8818297638,,,,,,,,,-90953111,-7210.2001106949,,,,,,,,,,,,,,,-90953111,-7210.2001106949,,,,,,,,,458381308,-52.0445378111,458381308,-52.0445378111,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-23 00:00:00,2023-08-30 00:00:00,CNY,3294417161,-10.626239303,3294417161,-10.626239303,,,,,,,,,,,2576746321,-11.6354893943,2219935552,-10.833444036,,,,,239133537,-5.2756938613,,,,,,,,,,,,,5194856,-2.5235741872,55082924,-10.4476474384,101127633,137.198477569,,,-43728181,-167.8305490447,36850240,-35.8985739396,-22003919,-288.0440069342,,,,,,,,,7727721,22.715414775,,,,,,,,,-135500607,-303.3742146555,634604.0,-68.179285979,1015907,-88.5521376727,,,0,,591548465,-21.5082558111,257754,22.7809269757,,,3132236,37.2726866343,,,,,0,,588673983,-21.674342938,75014224,-30.3039608432,,,,,,,513659759,-20.2319603689,,,513659759.0,-20.2319603689,,,513659759,-20.2319603689,,,508760806,-19.5019553553,,,,,0.21,-27.5862068966,0.2,-28.5714285714,-48136783,-184.5606448906,-48136783,-184.5606448906,,,,,,,-6102486.0,-111.2100055384,,,-6102486.0,-111.2100055384,,,,,,,,,-42034297,-1789.5479403932,,,,,,,,,,,,,,,-42034297,-1789.5479403932,,,,,,,,,465522976,-33.5790382412,465522976,-33.5790382412,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-30 00:00:00,2023-05-04 00:00:00,CNY,1734866190,-10.4615968514,1734866190,-10.4615968514,,,,,,,,,,,1405556436,-8.3477637805,1149755181,-13.6591448625,,,,,103690316,-27.8836850636,,,,,,,,,,,,,2158205,-18.8406750852,31212792,2.5353666918,44207047,108.0213858952,,,74532895,1863.7163937735,22671970,60.4997046552,-10321383,-524.5935239783,,,,,,,,,4807658,102.8569933679,,,,,,,,,-41113726,-68.4295724218,-1583502.0,-581.9066864278,753510,-91.2759750488,,,0,,292173694,-25.2593260368,113486,-3.6866672325,,,130252,-86.9786933707,,,,,0,,292156928,-25.0945206407,50679326,-48.2001875959,,,,,,,241477602,-17.358011231,,,241477602.0,-17.358011231,,,241477602,-17.358011231,,,236931106,-16.1738691674,,,,,0.1,-23.0769230769,0.09,-30.7692307692,3346663,207.6716799471,3346663,207.6716799471,,,,,,,,,,,,,,,,,,,,,3346663,207.6716799471,,,,,,,,,,,,,,,3346663,207.6716799471,,,,,,,,,244824265,-15.3118074679,244824265,-15.3118074679,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-28 00:00:00,2023-04-29 00:00:00,CNY,7000561264,8.4361033699,7000561264,8.4361033699,,,,,,,,,,,5565026603,0.142577822,4640900341,0.3914136526,,,,,520290957,-12.5612019623,,,,,,,,,,,,,11422554,-17.2149298988,131621256,16.368369692,123928405,13.4716061509,,,136863090,32.6934349995,102403537,92.8192759442,-23454702,-290.0872505959,,,,,,,,,18120082,55.2638136185,0.0,,,,,,12202.0,,-78743915,-54.5436286041,4743866.0,352.5142216258,48751243,79.5080889438,,,0,,1428418139,61.4348640131,385458,492.8207809785,,,4610204,-64.669495843,,,,,0,,1424193393,63.3544293524,165746264,68.0785590628,,,,,,,1258447129,62.7519468156,,,1258447129.0,62.7519468156,,,1258447129,62.7519468156,,,1202933508,57.0611627872,,,,,0.54,45.9459459459,0.51,50.0,25244431,-4.2102670922,25244431,-4.2102670922,,,,,,,24850775.0,554.2778564262,,,24850775.0,554.2778564262,,,,,,,,,393656,-98.2547464719,,,,,,,,,,,,,,,393656,-98.2547464719,,,,,,,,,1283691560,60.5448964378,1283691560,60.5448964378,,,,,,,,,,,,,标准无保留意见
688728.SH,688728,格科微,10408745,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-29 00:00:00,2022-10-31 00:00:00,CNY,5256378791,13.0578741993,5256378791,13.0578741993,,,,,,,,,,,4146912492,6.1163522432,3486151203,2.246767311,,,,,383663479,45.8842249167,,,,,,,,,,,,,7436593,-8.3607945604,94804533,12.6114813723,73443342,-16.5216201098,,,101413342,84.1453383058,96857924,138.9457033713,-14691346,-237.2707675708,,,,,,,,,15330394,211.4787852436,,,,,,,12202.0,,-68759562,-19.9940023558,3056810.0,130.6402762347,15440523,37.473009371,,,0,,1074546666,55.6718484911,316147,583.487190574,,,3768741,-70.625071903,,,,,0,,1071094072,58.0996334821,137654455,161.6398947613,,,,,,,933439617,49.3818293657,,,933439617.0,49.3818293657,,,933439617,49.3818293657,,,909384472,42.5303660495,,,,,0.41,32.2580645161,0.39,39.2857142857,22408345,3792.838281535,22408345,3792.838281535,,,,,,,21129153.0,456.2939961808,,,21129153.0,456.2939961808,,,,,,,,,1279192,139.6947900883,,,,,,,,,,,,,,,1279192,139.6947900883,,,,,,,,,955847962,52.8271358436,955847962,52.8271358436,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-17 00:00:00,2022-08-23 00:00:00,CNY,3686112272,50.9865572415,3686112272,50.9865572415,,,,,,,,,,,2916042089,44.1037211927,2489650439,42.5045928667,,,,,252452139,74.6634562257,,,,,,,,,,,,,5329346,12.0425637391,61509187,15.25340626,42634183,-22.0904269073,,,64466795,237.1568923352,57487395,99.5802375991,-5670470,-246.093586447,,,,,,,,,6297270,239.0662160336,,,,,,,,,-33591787,40.4895498991,1994311.0,156.2542328658,8874207,-8.9834164761,,,0,,753644184,104.0212692698,209930,417.2473266644,,,2281762,-82.062293571,,,,,0,,751572352,110.6926577451,107630541,398.9324022077,,,,,,,643941811,92.1395049667,,,643941811.0,,,,643941811,92.1395049667,,,632016353,79.4406776647,,,,,0.29,70.5882352941,0.28,75.0,56925752,473.2124034037,56925752,473.2124034037,,,,,,,54437850.0,1333.2542870976,,,54437850.0,1333.2542870976,,,,,,,,,2487902,113.0590927804,,,,,,,,,,,,,,,2487902,113.0590927804,,,,,,,,,700867563,119.0964696142,700867563,119.0964696142,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-07-30 00:00:00,2022-04-30 00:00:00,CNY,1937566596,55.2969020862,1937566596,55.2969020862,,,,,,,,,,,1533575714,52.0155688374,1331646738,51.1592316529,,,,,143782050,113.9626320439,,,,,,,,,,,,,2659220,16.7579709591,30441001,15.7738202317,21251203,-30.1013581475,,,3795502,123.4971290748,14125864,-0.0891397915,-1652496,-452.7431852627,,,,,,,,,2369974,563.107855536,,,,,,,,,-24410040,-3.0702773886,328591.0,109.6952606993,8637183,1477.1902978465,,,0,,390916590,83.8241016162,117830,3477.109896782,,,1000299,533.6139404074,,,,,0,,390034121,83.5425449811,97836891,511.8334436886,,,,,,,292197230,48.6913361638,,,292197230.0,,,,292197230,48.6913361638,,,282645881,33.987262487,,,,,0.13,8.3333333333,0.13,30.0,-3108211,78.1795756581,-3108211,78.1795756581,,,,,,,,,,,,,,,,,,,,,-3108211,82.7730292281,,,,,,,,,,,,,,,-3108211,82.7730292281,,,,,,,,,289089019,58.6064720812,289089019,58.6064720812,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-06-15 00:00:00,2022-04-28 00:00:00,CNY,6455932154,74.9488052305,6455932154,74.9488052305,,,,,,,,,,,5557103406,69.7061867422,4622806047,69.3909446734,,,,,595034434,66.6015261597,,,,,,,,,,,,,13797843,217.8642037708,113107416,-6.3370243097,109215344,144.4749408211,,,103142322,456.4963661023,53108558,243.8128959685,-6012681,-354.4230946547,,,,,,,,,11670512,57.8456888715,,,,,,,,,-50952547,0.7481211214,-1878653.0,-254.9649923947,27158243,143.9869233954,,,0,,884826303,130.3988397305,65021,-46.6411173845,,,13048792,4419.296933174,,,,,0,,871842532,127.1167014383,98612378,302.449811809,,,,,,,773230154,115.1619557608,,,773230154.0,,,,773230154,115.1619557608,,,765901313,128.5241284247,,,,,0.37,94.7368421053,0.34,100.0,26354005,185.6607005352,26354005,185.6607005352,,,,,,,3798199.0,13.6889874129,,,3798199.0,13.6889874129,,,,,,,,,22555806,283.2915984396,,,,,,,,,,,,,,,22555806,283.2915984396,,,,,,,,,799584159,116.926472916,799584159,116.926472916,,,,,,,,,,,,,标准无保留意见
688728.SH,688728,格科微,10408745,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2021-02-25 00:00:00,2021-10-29 00:00:00,CNY,4649281466,,4649281466,,,,,,,,,,,,3907892049,,3409546624,,,,,,262991752,,,,,,,,,,,,,,8115078,,84187271,,87978878,,,,55072446,,40535537,,-4355950,,,,,,,,,,4921810,,,,,,,,,,-57302499,,-9976444.0,,11231676,,,,0,,690263960,,46255,,,,12829788,,,,,,0,,677480427,,52612181,,,,,,,,624868246,,,,624868246.0,,,,624868246,,,,638028581,,,,,,0.31,,0.28,,575630,,575630,,,,,,,,3798199.0,,,,3798199.0,,,,,,,,,,-3222569,,,,,,,,,,,,,,,,-3222569,,,,,,,,,,625443876,,625443876,,,,,,,,,,,,,,标准无保留意见
688728.SH,688728,格科微,10408745,通用,2020-06-30 00:00:00,中报,2020中报,058001001,2021-08-17 00:00:00,2021-08-17 00:00:00,CNY,2441351296,,2441351296,,,,,,,,,,,,2023571678,,1747066806,,,,,,144536324,,,,,,,,,,,,,,4756537,,53368650,,54722650,,,,19120711,,28804152,,-1638421,,,,,,,,,,1857239,,,,,,,,,,-56446871,,-3545175.0,,9750099,,,,0,,369394910,,40586,,,,12720478,,,,,,0,,356715018,,21572169,,,,,,,,335142849,,,,,,,,335142849,,,,352214649,,,,,,0.17,,0.16,,-15252910,,-15252910,,,,,,,,3798199.0,,,,3798199.0,,,,,,,,,,-19051109,,,,,,,,,,,,,,,,-19051109,,,,,,,,,,319889939,,319889939,,,,,,,,,,,,,,
688728.SH,688728,格科微,10408745,通用,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-07-07 00:00:00,2021-07-30 00:00:00,CNY,1247653089,,1247653089,,,,,,,,,,,,1008828060,,880956276,,,,,,67199608,,,,,,,,,,,,,,2277549,,26293510,,30402884,,,,1698233,,14138467,,468470,,,,,,,,,,357404,,,,,,,,,,-23682909,,-3389192.0,,547631,,,,0,,212657963,,3294,,,,157872,,,,,,0,,212503385,,15990772,,,,,,,,196512613,,,,,,,,196512613,,,,210949814,,,,,,0.12,,0.1,,-14244503,,-14244503,,,,,,,,3798199.0,,,,3798199.0,,,,,,,,,,-18042702,,,,,,,,,,,,,,,,-18042702,,,,,,,,,,182268110,,182268110,,,,,,,,,,,,,,标准无保留意见
688728.SH,688728,格科微,10408745,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2020-07-07 00:00:00,2021-08-13 00:00:00,CNY,3690183620,68.2342299428,3690183620,68.2342299428,,,,,,,,,,,3274543794,60.5311286646,2729075073,61.34021266,,,,,357160254,65.594358954,,,,,,,,,,,,,4340798,78.1389786716,120760007,35.1759018858,44673431,43.3310523618,,,18534231,91.2477932329,15446936,61.0707983491,-1323146,4.4614400397,,,,,,,,,7393621,-98.074250753,,,,,,,956.0,-65.9907506226,-51336607,2.5464858738,1212308.0,,11131024,-56.5317342649,,,0,,384041128,-22.1182511274,121856,-87.5902551892,,,288735,-13.0766590802,,,,,0,,383874249,-22.2545382264,24503025,509.0427178184,,,,,,,359371224,-28.0895255524,,,,,,,359371224,-28.0895255524,,,335151180,212.5110337733,,,,,0.19,-24.0,0.17,-29.1666666667,9225632,120.6448000139,9225632,120.6448000139,,,,,,,3340868.0,,,,3340868.0,,,,,,,,,,5884764,113.1687212225,,,,,,,,,,,,,,,5884764,113.1687212225,,,,,,,,,368596856,-19.0004998345,368596856,-19.0004998345,,,,,,,,,,,,,标准无保留意见
688728.SH,688728,格科微,10408745,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2020-07-07 00:00:00,2021-08-13 00:00:00,CNY,2193479663,11.5167700067,2193479663,11.5167700067,,,,,,,,,,,2039818583,3.0001719054,1691503332,7.6686291896,,,,,215683829,-13.4022950875,,,,,,,,,,,,,2436748,37.4953730872,89335455,19.8101712825,31168006,-29.5525232196,,,9691213,-75.6088830038,9590153,14.4953860528,-1384934,-207.9513035744,,,,,,,-17419868.0,-45.0324872736,383934773,2717.3818920172,,,,,,,2811.0,-99.3757217731,-52678046,-131.2671429068,,,25607242,236.1241953185,,,0,,493107992,1957.589890957,981938,233.4968091646,,,332172,-13.4520233142,,,,,0,,493757758,1953.7969388558,-5990334,66.568013389,,,,,,,499748092,5833.0475459882,,,,,,,499748092,5833.0475459882,,,107244591,1093.2904914105,,,,,0.25,,0.24,,-44687437,-179.5297028086,-44687437,-179.5297028086,,,,,,,,,,,,,,,,,,,,,-44687437,-179.5297028086,,,,,,,,,,,,,,,-44687437,-179.5297028086,,,,,,,,,455060655,858.5744089944,455060655,858.5744089944,,,,,,,,,,,,,标准无保留意见
688728.SH,688728,格科微,10408745,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2020-07-07 00:00:00,2021-02-25 00:00:00,CNY,1966950498,,1966950498,,,,,,,,,,,,1980403086,,1571027090,,,,,,249064140,,,,,,,,,,,,,,1772240,,74564166,,44242899,,,,39732551,,8376017,,-449725,,,,,,,,-12011011.0,,13627360,,5906183.0,,,,,,450280.0,,-22778007,,,,7618387,,,,0,,-26545579,,294437,,,,383801,,,,,,0,,-26634943,,-17917972,,,,,,,,-8716971,,,,,,,,-8716971,,,,-10796901,,,,,,0.0,,0.0,,56189619,,56189619,,,,,,,,,,,,,,,,,,,,,,56189619,,,,,,,,,,,,,,,,56189619,,,,,,,,,,47472648,,47472648,,,,,,,,,,,,,,标准无保留意见
