基本每股收益(元),每股净资产(元),法定股本(股),每手股,每股股息TTM(港元),派息比率(%),已发行股本(股),已发行股本-H股(股),每股经营现金流(元),股息率TTM(%),总市值(港元),港股市值(港元),营业总收入,营业总收入滚动环比增长(%),销售净利率(%),净利润,净利润滚动环比增长(%),股东权益回报率(%),市盈率,市净率,总资产回报率(%)
0.21,3.241426968442,,1000,0.1754,59.2642,12370150983,12370150983,0.603971367065,5.113703,42429617871.69,42429617871.69,23857644000,-4.821524410696,19.328014954,2586638000,0.49813026527,4.693284884549,11.612733474992,0.965003540247,0.74632167511
