代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
603893,瑞芯微,176.33,3.52,5.99,8501012.0,1486358192.0,3.68,177.47,171.2,172.12,170.34,2.02,71.405,17.511,74199849147.0,74199849147.0,1,0.0,0.0,0.0,0.0,61.14
