代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
600196,复星医药,27.47,1.14,0.31,8119273.0,222241326.47,1.84,27.52,27.02,27.02,27.16,0.38,21.804,1.527,58194888023.0,58194888023.0,1,0.0,0.0,0.0,0.0,11.83
