SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,ACCEPT_DEPOSIT_INTERBANK,ACCOUNTS_PAYABLE,ACCOUNTS_RECE,ACCRUED_EXPENSE,ADVANCE_RECEIVABLES,AGENT_TRADE_SECURITY,AGENT_UNDERWRITE_SECURITY,AMORTIZE_COST_FINASSET,AMORTIZE_COST_FINLIAB,AMORTIZE_COST_NCFINASSET,AMORTIZE_COST_NCFINLIAB,APPOINT_FVTPL_FINASSET,APPOINT_FVTPL_FINLIAB,ASSET_BALANCE,ASSET_OTHER,ASSIGN_CASH_DIVIDEND,AVAILABLE_SALE_FINASSET,BOND_PAYABLE,BORROW_FUND,BUY_RESALE_FINASSET,CAPITAL_RESERVE,CIP,CONSUMPTIVE_BIOLOGICAL_ASSET,CONTRACT_ASSET,CONTRACT_LIAB,CONVERT_DIFF,CREDITOR_INVEST,CURRENT_ASSET_BALANCE,CURRENT_ASSET_OTHER,CURRENT_LIAB_BALANCE,CURRENT_LIAB_OTHER,DEFER_INCOME,DEFER_INCOME_1YEAR,DEFER_TAX_ASSET,DEFER_TAX_LIAB,DERIVE_FINASSET,DERIVE_FINLIAB,DEVELOP_EXPENSE,DIV_HOLDSALE_ASSET,DIV_HOLDSALE_LIAB,DIVIDEND_PAYABLE,DIVIDEND_RECE,EQUITY_BALANCE,EQUITY_OTHER,EXPORT_REFUND_RECE,FEE_COMMISSION_PAYABLE,FIN_FUND,FINANCE_RECE,FIXED_ASSET,FIXED_ASSET_DISPOSAL,FVTOCI_FINASSET,FVTOCI_NCFINASSET,FVTPL_FINASSET,FVTPL_FINLIAB,GENERAL_RISK_RESERVE,GOODWILL,HOLD_MATURITY_INVEST,HOLDSALE_ASSET,HOLDSALE_LIAB,INSURANCE_CONTRACT_RESERVE,INTANGIBLE_ASSET,INTEREST_PAYABLE,INTEREST_RECE,INTERNAL_PAYABLE,INTERNAL_RECE,INVENTORY,INVEST_REALESTATE,LEASE_LIAB,LEND_FUND,LIAB_BALANCE,LIAB_EQUITY_BALANCE,LIAB_EQUITY_OTHER,LIAB_OTHER,LOAN_ADVANCE,LOAN_PBC,LONG_EQUITY_INVEST,LONG_LOAN,LONG_PAYABLE,LONG_PREPAID_EXPENSE,LONG_RECE,LONG_STAFFSALARY_PAYABLE,MINORITY_EQUITY,MONETARYFUNDS,NONCURRENT_ASSET_1YEAR,NONCURRENT_ASSET_BALANCE,NONCURRENT_ASSET_OTHER,NONCURRENT_LIAB_1YEAR,NONCURRENT_LIAB_BALANCE,NONCURRENT_LIAB_OTHER,NOTE_ACCOUNTS_PAYABLE,NOTE_ACCOUNTS_RECE,NOTE_PAYABLE,NOTE_RECE,OIL_GAS_ASSET,OTHER_COMPRE_INCOME,OTHER_CREDITOR_INVEST,OTHER_CURRENT_ASSET,OTHER_CURRENT_LIAB,OTHER_EQUITY_INVEST,OTHER_EQUITY_OTHER,OTHER_EQUITY_TOOL,OTHER_NONCURRENT_ASSET,OTHER_NONCURRENT_FINASSET,OTHER_NONCURRENT_LIAB,OTHER_PAYABLE,OTHER_RECE,PARENT_EQUITY_BALANCE,PARENT_EQUITY_OTHER,PERPETUAL_BOND,PERPETUAL_BOND_PAYBALE,PREDICT_CURRENT_LIAB,PREDICT_LIAB,PREFERRED_SHARES,PREFERRED_SHARES_PAYBALE,PREMIUM_RECE,PREPAYMENT,PRODUCTIVE_BIOLOGY_ASSET,PROJECT_MATERIAL,RC_RESERVE_RECE,REINSURE_PAYABLE,REINSURE_RECE,SELL_REPO_FINASSET,SETTLE_EXCESS_RESERVE,SHARE_CAPITAL,SHORT_BOND_PAYABLE,SHORT_FIN_PAYABLE,SHORT_LOAN,SPECIAL_PAYABLE,SPECIAL_RESERVE,STAFF_SALARY_PAYABLE,SUBSIDY_RECE,SURPLUS_RESERVE,TAX_PAYABLE,TOTAL_ASSETS,TOTAL_CURRENT_ASSETS,TOTAL_CURRENT_LIAB,TOTAL_EQUITY,TOTAL_LIAB_EQUITY,TOTAL_LIABILITIES,TOTAL_NONCURRENT_ASSETS,TOTAL_NONCURRENT_LIAB,TOTAL_OTHER_PAYABLE,TOTAL_OTHER_RECE,TOTAL_PARENT_EQUITY,TRADE_FINASSET,TRADE_FINASSET_NOTFVTPL,TRADE_FINLIAB,TRADE_FINLIAB_NOTFVTPL,TREASURY_SHARES,UNASSIGN_RPOFIT,UNCONFIRM_INVEST_LOSS,USERIGHT_ASSET,ACCEPT_DEPOSIT_INTERBANK_YOY,ACCOUNTS_PAYABLE_YOY,ACCOUNTS_RECE_YOY,ACCRUED_EXPENSE_YOY,ADVANCE_RECEIVABLES_YOY,AGENT_TRADE_SECURITY_YOY,AGENT_UNDERWRITE_SECURITY_YOY,AMORTIZE_COST_FINASSET_YOY,AMORTIZE_COST_FINLIAB_YOY,AMORTIZE_COST_NCFINASSET_YOY,AMORTIZE_COST_NCFINLIAB_YOY,APPOINT_FVTPL_FINASSET_YOY,APPOINT_FVTPL_FINLIAB_YOY,ASSET_BALANCE_YOY,ASSET_OTHER_YOY,ASSIGN_CASH_DIVIDEND_YOY,AVAILABLE_SALE_FINASSET_YOY,BOND_PAYABLE_YOY,BORROW_FUND_YOY,BUY_RESALE_FINASSET_YOY,CAPITAL_RESERVE_YOY,CIP_YOY,CONSUMPTIVE_BIOLOGICAL_ASSET_YOY,CONTRACT_ASSET_YOY,CONTRACT_LIAB_YOY,CONVERT_DIFF_YOY,CREDITOR_INVEST_YOY,CURRENT_ASSET_BALANCE_YOY,CURRENT_ASSET_OTHER_YOY,CURRENT_LIAB_BALANCE_YOY,CURRENT_LIAB_OTHER_YOY,DEFER_INCOME_1YEAR_YOY,DEFER_INCOME_YOY,DEFER_TAX_ASSET_YOY,DEFER_TAX_LIAB_YOY,DERIVE_FINASSET_YOY,DERIVE_FINLIAB_YOY,DEVELOP_EXPENSE_YOY,DIV_HOLDSALE_ASSET_YOY,DIV_HOLDSALE_LIAB_YOY,DIVIDEND_PAYABLE_YOY,DIVIDEND_RECE_YOY,EQUITY_BALANCE_YOY,EQUITY_OTHER_YOY,EXPORT_REFUND_RECE_YOY,FEE_COMMISSION_PAYABLE_YOY,FIN_FUND_YOY,FINANCE_RECE_YOY,FIXED_ASSET_DISPOSAL_YOY,FIXED_ASSET_YOY,FVTOCI_FINASSET_YOY,FVTOCI_NCFINASSET_YOY,FVTPL_FINASSET_YOY,FVTPL_FINLIAB_YOY,GENERAL_RISK_RESERVE_YOY,GOODWILL_YOY,HOLD_MATURITY_INVEST_YOY,HOLDSALE_ASSET_YOY,HOLDSALE_LIAB_YOY,INSURANCE_CONTRACT_RESERVE_YOY,INTANGIBLE_ASSET_YOY,INTEREST_PAYABLE_YOY,INTEREST_RECE_YOY,INTERNAL_PAYABLE_YOY,INTERNAL_RECE_YOY,INVENTORY_YOY,INVEST_REALESTATE_YOY,LEASE_LIAB_YOY,LEND_FUND_YOY,LIAB_BALANCE_YOY,LIAB_EQUITY_BALANCE_YOY,LIAB_EQUITY_OTHER_YOY,LIAB_OTHER_YOY,LOAN_ADVANCE_YOY,LOAN_PBC_YOY,LONG_EQUITY_INVEST_YOY,LONG_LOAN_YOY,LONG_PAYABLE_YOY,LONG_PREPAID_EXPENSE_YOY,LONG_RECE_YOY,LONG_STAFFSALARY_PAYABLE_YOY,MINORITY_EQUITY_YOY,MONETARYFUNDS_YOY,NONCURRENT_ASSET_1YEAR_YOY,NONCURRENT_ASSET_BALANCE_YOY,NONCURRENT_ASSET_OTHER_YOY,NONCURRENT_LIAB_1YEAR_YOY,NONCURRENT_LIAB_BALANCE_YOY,NONCURRENT_LIAB_OTHER_YOY,NOTE_ACCOUNTS_PAYABLE_YOY,NOTE_ACCOUNTS_RECE_YOY,NOTE_PAYABLE_YOY,NOTE_RECE_YOY,OIL_GAS_ASSET_YOY,OTHER_COMPRE_INCOME_YOY,OTHER_CREDITOR_INVEST_YOY,OTHER_CURRENT_ASSET_YOY,OTHER_CURRENT_LIAB_YOY,OTHER_EQUITY_INVEST_YOY,OTHER_EQUITY_OTHER_YOY,OTHER_EQUITY_TOOL_YOY,OTHER_NONCURRENT_ASSET_YOY,OTHER_NONCURRENT_FINASSET_YOY,OTHER_NONCURRENT_LIAB_YOY,OTHER_PAYABLE_YOY,OTHER_RECE_YOY,PARENT_EQUITY_BALANCE_YOY,PARENT_EQUITY_OTHER_YOY,PERPETUAL_BOND_PAYBALE_YOY,PERPETUAL_BOND_YOY,PREDICT_CURRENT_LIAB_YOY,PREDICT_LIAB_YOY,PREFERRED_SHARES_PAYBALE_YOY,PREFERRED_SHARES_YOY,PREMIUM_RECE_YOY,PREPAYMENT_YOY,PRODUCTIVE_BIOLOGY_ASSET_YOY,PROJECT_MATERIAL_YOY,RC_RESERVE_RECE_YOY,REINSURE_PAYABLE_YOY,REINSURE_RECE_YOY,SELL_REPO_FINASSET_YOY,SETTLE_EXCESS_RESERVE_YOY,SHARE_CAPITAL_YOY,SHORT_BOND_PAYABLE_YOY,SHORT_FIN_PAYABLE_YOY,SHORT_LOAN_YOY,SPECIAL_PAYABLE_YOY,SPECIAL_RESERVE_YOY,STAFF_SALARY_PAYABLE_YOY,SUBSIDY_RECE_YOY,SURPLUS_RESERVE_YOY,TAX_PAYABLE_YOY,TOTAL_ASSETS_YOY,TOTAL_CURRENT_ASSETS_YOY,TOTAL_CURRENT_LIAB_YOY,TOTAL_EQUITY_YOY,TOTAL_LIAB_EQUITY_YOY,TOTAL_LIABILITIES_YOY,TOTAL_NONCURRENT_ASSETS_YOY,TOTAL_NONCURRENT_LIAB_YOY,TOTAL_OTHER_PAYABLE_YOY,TOTAL_OTHER_RECE_YOY,TOTAL_PARENT_EQUITY_YOY,TRADE_FINASSET_NOTFVTPL_YOY,TRADE_FINASSET_YOY,TRADE_FINLIAB_NOTFVTPL_YOY,TRADE_FINLIAB_YOY,TREASURY_SHARES_YOY,UNASSIGN_RPOFIT_YOY,UNCONFIRM_INVEST_LOSS_YOY,USERIGHT_ASSET_YOY,OPINION_TYPE,OSOPINION_TYPE,LISTING_STATE
002334.SZ,002334,英威腾,10148399,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-22 00:00:00,2025-10-22 00:00:00,CNY,,891362867.51,1066447687.82,,,,,,,,,,,0.0,,,,,,,337298568.57,289313021.28,,59943172.64,164467166.13,,,0.0,,0.0,,19183900.97,,69234173.16,4179799.67,,,,,,,,0.0,,,,,71029027.33,1383379035.29,,,,,,,50232290.36,,,,,196189167.89,,,,,765228769.72,,12393943.59,,0.0,,,,,,42262253.94,578951947.45,224461905.04,8402138.55,612382.72,,-4980073.61,1120138111.73,,0.0,,58139123.79,0.0,,1100102047.46,1367751250.05,208739179.95,301303562.23,,7292179.88,,264918626.29,295860353.54,20234000.0,,,73996332.93,16700000.0,,,,0.0,,,,,8028673.42,,,,24589116.7,,,,,,,,813780600,,,149798159.34,,,178698142.56,,248346266.87,23947371.24,5869892870.6,3704813543.7,2024104258.92,2998588441.54,5869892870.6,2871304429.06,2165079326.9,847200170.14,53082420.27,31103854.24,3003568515.15,,111615.0,,9474.59,62014923.0,1658865822.83,,14524530.78,,30.1737890556,4.7386237921,,,,,,,,,,,,,,,,,,6.5199854786,289.3387737454,,-18.1851677545,4.5732150295,,,,,,,,-33.3477302261,63.9730163757,61.4120267911,,,,,,,,,,,,,-26.1116383382,,45.6286074282,,,,,,0.0,,,,,-2.5231434514,,,,,1.9202238613,,232.1358217446,,,,,,,,5.7629905519,131.58077898,3.9704732732,-70.4994405474,0.0,,-134.1185117049,12.8242399514,,,,233.2364276865,,,24.467504169,1.2848675761,4.8421924624,-9.3009159427,,188.3744213642,,44.6441732373,0.7678904375,0.0,,,68.0866482682,-47.3186119874,,,,,,,,,-65.5322510313,,,,-8.2881379112,,,,,,,,0.5882289684,,,-19.7244783366,,,-1.1342185568,,15.7139388523,-33.9174389821,14.938889944,2.5568801135,12.2863698248,7.8607559096,14.938889944,23.3954155742,44.8677869706,61.5910653298,13.276335933,-16.0682315133,8.6101382223,-99.8905735294,,,,69.7434422469,13.6856495122,,25.8262811452,,,0
002334.SZ,002334,英威腾,10148399,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-20 00:00:00,2025-08-20 00:00:00,CNY,,669498309.59,1059416832.71,,,,,,,,,,,0.0,,,,,,,334497422.04,488203781.63,,65948252.94,107976365.13,,,0.0,,0.0,,19878820.95,,69104729.88,2543042.13,,,,,,,,0.0,,,,,50410919.03,947063615.89,,,,,,,50232290.36,,,,,198667835.18,,,,,645838894.43,,3609207.81,,0.0,,,,,,41435142.15,434883491.97,222287550.06,12740143.38,612382.72,,-2853769.27,1036634952.95,,0.0,,64535040.02,0.0,,825568580.83,1386680287.87,156070271.24,327263455.16,,2802918.33,,247289357.91,313302728.82,20234000.0,,,65426481.61,16700000.0,,,,0.0,,,,,7937983.46,,,,30980474.57,,,,,,,,813167820,,,224946305.18,,,129371134.96,,248346266.87,28537950.07,5409708788.84,3486857280.69,1745912393.26,2972656299.2,5409708788.84,2437052489.64,1922851508.15,691140096.38,51632262.36,23073165.72,2975510068.47,,975.27,,42025.89,57241473.0,1633937114.23,,12431105.35,,-2.7572080259,-6.4616375805,,,,,,,,,,,,,,,,,,6.4939617642,1086.8993859091,,-9.8501813979,-6.280552106,,,,,,,,-32.915617607,57.6501402121,-23.3768043398,,,,,,,,,,,,,-52.3833944825,,0.2728130472,,,,,,0.0,,,,,-2.1606788349,,,,,-10.1122355756,,-28.4254088059,,,,,,,,6.8589400621,73.953396788,3.9704732777,70.61530426,0.0,,-109.5344012858,26.5422726501,,,,175.2121200738,,,-6.6961978034,-3.174945033,-20.5088076598,9.2521192693,,124.773509031,,38.9043450848,21.2301582774,0.0,,,46.8937428397,-47.3186119874,,,,,,,,,-78.8420980652,,,,-2.4628074595,,,,,,,,0.6006611798,,,20.5467548743,,,-11.103069499,,15.7139388523,22.0901670643,8.1105683304,-2.0350071809,3.6539161705,6.922808226,8.1105683304,9.5955847332,33.1082104269,28.1525181955,9.9902007882,-36.1381743186,8.1902219265,-99.9994071307,,,,1724.31312745,15.4631888288,,-32.8310149308,,,0
002334.SZ,002334,英威腾,10148399,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-16 00:00:00,2025-04-16 00:00:00,CNY,,604653035.56,897619318.83,,,,,,,,,,,0.0,,,,,,,330414015.04,315170596.89,,61551486.87,161644565.95,,,0.0,,0.0,,20850361.71,,68628276.57,2745251.46,,,,,,,,0.0,,,,,84588128.4,971771642.91,,,,,,,50232290.36,,,,,199443450.78,,,,,705428814.51,,3058711.48,,0.0,,,,,,38285508.99,298383491.97,220134257.98,19472227.4,612382.72,,-619390.11,1207717830.1,,0.0,,44880546.55,0.0,,791180738.54,1273898211.65,186527702.98,376278892.82,,2902400.21,,179694593.81,351233417.33,20234000.0,,,41778073.18,16700000.0,,,,0.0,,,,,38216940.56,,,,61691101.93,,,,,,,,812281620,,,205087806.25,,,195912518.48,,248346266.87,20150517.27,5357405699.41,3597478407.59,1823217858.76,2950798825.49,5357405699.41,2406606873.92,1759927291.82,583389015.16,53114037.13,21732806.32,2951418215.6,,1175434.0,,13711.26,36534503.0,1594008416.48,,17598842.02,,-6.1195695462,-5.6379041996,,,,,,,,,,,,,,,,,,7.1868268546,1125.2571795448,,-10.7297631331,38.56973451,,,,,,,,-32.2734931169,54.3315529296,-37.3787857866,,,,,,,,,,,,,-28.0103989286,,2.0922623044,,,,,,0.0,,,,,-0.970222173,,,,,-7.3826207866,,-56.2030454132,,,,,,,,-2.7898419618,15.4332825138,3.6822371312,101.0600206147,192.4419390384,,-101.4640443228,24.365099061,,,,-21.253021959,,,-11.6775468764,-0.106804742,-25.8985793595,16.1317421799,,114.2541534346,,-14.3417099107,22.3761077147,0.0,,,-16.3924586128,-47.3186119874,,,,,,,,,-14.4399188222,,,,122.0287664322,,,,,,,,0.7246136176,,,104.6130256228,,,-16.5594604579,,15.7139388523,-10.9721565494,5.6413790262,-0.6331459195,4.8639053956,6.3337417684,5.6413790262,4.8046638403,21.2979330177,4.6199517778,116.4894272571,-32.8376420772,8.0026152036,-99.2465166667,,-6.8773359178,,,13.6908640818,,-32.4529060112,,,0
002334.SZ,002334,英威腾,10148399,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-08 00:00:00,2025-10-22 00:00:00,CNY,,728854146.75,1020721140.17,,,,,,,,,,,0.0,,,,,,,324278934.85,248288235.55,,67839499.45,136758412.49,,,0.0,,0.0,,21586545.48,,71372529.73,4022617.62,,,,,,,,0.0,,,,,70733106.49,980653723.38,,,,,,,50232290.36,,,,,202014488.09,,,,,619622966.96,,4287727.28,,0.0,,,,,,38185407.5,289700000.0,218001824.78,24968358.57,612382.72,,6536077.73,1210727017.29,,0.0,,51223497.42,0.0,,942075476.12,1389499072.5,213221329.37,368777932.33,,2768576.98,,204721391.62,311857272.39,20234000.0,,,42976817.9,16700000.0,,,,0.0,,,,,42834713.72,,,,16405963.86,,,,,,,,810950800,,,111043329.86,,,189082167.05,,248346266.87,24527129.56,5320710734.15,3600442122.11,1824660204.73,2915617100.54,5320710734.15,2405093633.61,1720268612.04,580433428.88,57680421.61,20893103.94,2909081022.81,,,,412498.23,36534503.0,1559270947.11,,24030378.24,,-11.2468923984,-7.8374453215,,,,,,,,,,,,,,,,,,15.9906710473,1191.9169209148,,-10.0051586673,11.9744091943,,,,,,,,-31.9716454798,54.3811310016,-17.3425099225,,,,,,,,,,,,,-30.206337639,,1.872033698,,,,,,0.0,,,,,10.5617834831,,,,,-15.6668943896,,34.9044798228,,,,,,,,-4.4614801203,12.0739680452,3.970473273,99.735750629,-5.5552565304,,-86.9517488161,26.4312469387,,,,-21.8511910925,,,-9.6390062261,-4.8928852319,-3.6737900465,4.333506854,,117.797803133,,-6.5757641298,12.1385547202,0.0,,,-6.5798191754,-47.3186119874,,,,,,,,,8.1041477591,,,,-37.4879721998,,,,,,,,1.7396184197,,,-30.6984227223,,,-12.347194111,,15.7139388523,18.1282990029,2.5918575448,-3.8650146905,-6.0058422342,8.0869359544,2.5918575448,-3.3639203212,19.372320284,6.0022909853,59.3921458758,-28.616253896,9.8851799714,,,,,,15.0895654232,,-17.1595534521,标准无保留意见,,0
002334.SZ,002334,英威腾,10148399,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-22 00:00:00,2024-10-22 00:00:00,CNY,,684748346.02,1018199064.69,,,,,,,,,,,0.0,,,,,,,316652848.81,74308812.99,,73266877.16,157274657.84,,,0.0,,0.0,,28782067.04,,42222906.36,2589521.83,,,,,,,,0.0,,,,,96130196.6,949936320.7,,,,,,,50232290.36,,,,,201267433.97,,,,,750811507.99,,3731588.94,,0.0,,,,,,39959397.63,250000000.0,215890048.37,28481285.46,612382.72,,14596397.56,992816891.31,,0.0,,17446809.22,0.0,,883846795.84,1350400393.25,199098449.82,332201328.56,,2528719.38,,183151951.69,293605782.81,20234000.0,,,44022730.95,31700000.0,,,,0.0,,,,,23293292.02,,,,26811271.89,,,,,,,,809021700,,,186605027.58,,,180748222.44,,214620873.97,36238564.11,5106968471.21,3612447589.67,1802626856.74,2780055096.27,5106968471.21,2326913374.94,1494520881.54,524286518.2,46860996.9,37058499.78,2765458698.71,,102000000.0,,,36534503.0,1459169059.55,,11543320.4,,-0.3216865895,-1.8757992628,,,,,,,,,,,,,,,,,,22.9006225012,-12.9681552758,,8.5704768888,9.7288033848,,,,,,,,-17.9610253464,-45.3568780126,-58.9838583099,,,,,,,,,,,,,11.1495334646,,9.3387183427,,,,,,0.0,,,,,0.3478501188,,,,,-7.7942816805,,-51.1891770163,,,,,,,,-2.5343447329,-13.4748500221,3.6765866728,156.584367708,,,-78.8786937479,16.130614185,,,,-47.0266118659,,,-8.4566234264,-5.8131663318,-28.5198967169,-16.1283356783,,176.7197361816,,50.1834059652,-17.6791153276,-35.2180316322,,,-11.0620169623,0.0,,,,,,,,,-10.2675025696,,,,-57.7870420957,,,,,,,,1.6568095086,,,27.600844561,,,3.5076171016,,11.3725117431,20.941399924,0.2893179746,0.1411139383,-5.0041859667,6.0085379221,0.2893179746,-5.7835767718,0.6493641623,-8.3684137679,-1.564387482,15.8768453707,8.3060230719,-23.3082706767,,,,,11.7050260758,,-69.6968823506,,,0
002334.SZ,002334,英威腾,10148399,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-13 00:00:00,2024-08-13 00:00:00,CNY,,688481167.6,1132601432.51,,,,,,,,,,,0.0,,,,,,,314099894.96,41132701.51,,73154060.61,115212335.92,,,0.0,,0.0,,29632561.62,,43834233.06,3318893.33,,,,,,,,0.0,,,,,105868359.33,944486932.31,,,,,,,50232290.36,,,,,203055206.04,,,,,718494779.09,,5042582.5,,0.0,,,,,,38775550.39,250000000.0,213798728.67,7467175.02,612382.72,,29931289.7,819200517.93,,0.0,,23449199.84,0.0,,884817725.96,1432150271.79,196336558.36,299548839.28,,1246996.74,,178028525.86,258436294.46,20234000.0,,,44540005.82,31700000.0,,,,0.0,,,,,37517819.51,,,,31762729.44,,,,,,,,808312600,,,186605027.58,,,145529361.06,,214620873.97,23374486.87,5003866756.4,3559289068.83,1684367033.84,2780189136.93,5003866756.4,2223677619.47,1444577687.57,539310585.63,46942602.15,36129824.78,2750257847.23,,164500000.0,,,3137700.0,1415115181.56,,18507210.34,,-3.320723904,10.0637674337,,,,,,,,,,,,,,,,,,29.1262669589,-35.8445500548,,10.350250412,-0.0060380773,,,,,,,,-15.7498936115,-44.1408675348,-56.4847676432,,,,,,,,,,,,,-21.6159204152,,13.260549034,,,,,,0.0,,,,,0.5772861906,,,,,-12.9421151301,,-69.6374397994,,,,,,,,-0.7267801783,-13.5944700451,-3.8001155527,-40.427381753,,,-61.4584959446,-1.4512912248,,,,-28.2695922818,,,-21.2084774959,-1.0245901235,-52.2129144865,-28.3264042573,,369.3685553637,,33.4762811138,-21.5785122552,-35.2180316322,,,-37.4590025122,0.0,,,,,,,,,45.5976111865,,,,-56.3391147326,,,,,,,,1.6370425648,,,231.8052642321,,,6.5686016102,,11.3725117431,75.6692704979,-0.1423481477,0.2545887662,-10.3103247426,9.6179856831,-0.1423481477,-10.1452583804,-1.1070759738,-9.6257908262,-32.779202793,12.1353715074,11.8630877185,2250.0,,,,,15.3239590672,,-60.1040366338,,,0
002334.SZ,002334,英威腾,10148399,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-18 00:00:00,2024-04-18 00:00:00,CNY,,644067174.21,951249875.51,,,,,,,,,,,0.0,,,,,,,308259909.11,25722811.68,,68949617.51,116652143.79,,,0.0,,0.0,,30786117.09,,44468078.8,4383900.08,,,,,,,,0.0,,,,,117500482.21,951856312.1,,,,,,,50232290.36,,,,,201397453.53,,,,,761659226.92,,6983845.13,,0.0,,,,,,39384267.82,258490000.0,212316269.47,9684783.35,209403.18,,42306786.78,971106716.61,,0.0,,56993357.29,0.0,,895786643.78,1275260250.07,251719469.57,324010374.56,,1354652.95,,209780738.82,287011430.49,20234000.0,,,49969264.12,31700000.0,,,,0.0,,,,,44666788.57,,,,27785184.29,,,,,,,,806438060,,,100232038.32,,,234792967.01,,214620873.97,22633949.66,5071313673.48,3620400827.7,1738651494.89,2775035258.25,5071313673.48,2296278415.23,1450912845.78,557626920.34,24534240.68,32358611.27,2732728471.47,,156000000.0,,14723.87,,1402054975.44,,26054180.84,,-14.8429966377,1.759311705,,,,,,,,,,,,,,,,,,9.9277529283,-25.5726280958,,6.8697125063,-8.4054694813,,,,,,,,-14.0001650198,-35.8530430985,8001.3940665915,,,,,,,,,,,,,-43.9673472409,,14.578598509,,,,,,0.0,,,,,73.7568826422,,,,,-13.9517085551,,-70.9657644848,,,,,,,,16.3908621199,-5.3612399305,35971.2826515659,-8.7230933127,,,58.0521155342,38.5057266775,,,,72.2533531711,,,-17.398319284,-12.0194558394,-23.2881421242,-37.0457672673,,-0.0041123233,,38.9259507358,-33.8927144224,-42.6538941163,,,-28.017333732,0.0,,,,,,,,,112.2674809964,,,,-44.1969003071,,,,,,,,1.6393807091,,,-47.7296138702,,,12.7712795882,,11.1602893645,40.8465450386,1.7254964543,-0.7905906061,-20.3826337023,13.4119558889,1.7254964543,-9.5394077827,8.5979152676,57.2239600932,-72.1532991869,-0.6770828436,12.9182105904,47.3124965511,,-97.3488820625,,,21.7255783633,,-52.1257117707,,,0
002334.SZ,002334,英威腾,10148399,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-09 00:00:00,2025-04-08 00:00:00,CNY,,821215353.97,1107522619.93,,,,,,,,,,,0.0,,,,,,,279573289.75,19218591.5,,75381542.37,122133631.67,,,0.0,,0.0,,31731688.4,,46231381.56,4866609.93,,,,,,,,0.0,,,,,101346030.71,962632910.9,,,,,,,50232290.36,,,,,182716379.68,,,,,734732774.84,,3178343.14,,0.0,,,,,,39968598.58,258490000.0,209676668.69,12500695.79,648403.18,,50091599.54,957616923.51,,0.0,,65546101.26,0.0,,1042568742.08,1460983309.07,221353388.11,353460689.14,,1271168.46,,219130924.34,278099956.94,20234000.0,,,46003783.68,31700000.0,,,,0.0,,,,,39623561.73,,,,26244491.56,,,,,,,,797084570,,,160232038.32,,,215717186.84,,214620873.97,20763127.69,5186289498.49,3745194437.3,1941248528.74,2697474097.86,5186289498.49,2488815400.63,1441095061.19,547566871.89,36187743.94,29268713.23,2647382498.32,,140489727.67,,,,1354832596.14,,29008025.96,,1.5105730636,8.1062599147,,,,,,,,,,,,,,,,,,11.6081123891,-26.8544826119,,32.0954736421,7.9896723188,,,,,,,,2.4360236806,-40.180596633,-38.895771091,,,,,,,,,,,,,-42.9726068207,,16.1044104843,,,,,,0.0,,,,,53.0461741971,,,,,-11.6551329851,,-84.9848216432,,,,,,,,16.9556413578,5.880666304,35522.8300385826,1.3597550274,,,31.67268841,32.6728209209,,,,135.4153525191,,,-10.0018226613,-6.1520013621,-36.6545105221,-33.594840299,,-8.2058622424,,52.1408410257,-35.4103370366,-42.6538941163,,,-33.2055167466,0.0,,,,,,,,,87.8722920252,,,,-37.780611388,,,,,,,,1.891602902,,,-20.9777402255,,,12.6571272121,,11.142271819,54.6962674591,5.9535430339,5.1007578124,-13.6021734602,16.1664059883,5.9535430339,-3.2640872057,8.2359178267,68.005660888,-66.8801662301,-5.2620828695,15.9081358978,10403.0131961507,,,,,28.2058645147,,-37.9988508013,标准无保留意见,,0
