选项,指标,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231
常用指标,归母净利润,147849630.92,122920922.32,34737469.37,286655281.87,152828001.41,108774123.42,47222379.3,371353080.86,300826468.89,221634851.89,95344128.74,274946462.96,161970849.5,77922452.01,3059138.42,182307855.13,163355025.3,89409630.87,37110189.92,135648718.19,94210047.35,60512283.98,4327443.59,-297616613.11,-39394030.55,-10843018.85,25501322.32,224180075.15,186358297.15,96268656.87,24703869.93,225854957.6,177376871.62,90922221.42,8375098.21,68067254.73,59062367.76,27735623.3,4340054.41,148880180.66,102870324.88,61954217.54,19647737.8,161914020.67,126617600.94,76007276.63,21117711.31,123483875.06,88982031.44,53068291.18,14955009.46,90422864.27,64706807.5,41074528.78,13860287.54,77983929.51,89316891.7,56442250.75,18730402.94,115697643.72,80632972.36,43322671.04,15248977.15,81682980.06,46129044.63,24227195.42,5068408.47,40709805.6,31305822.99,32443232.85,19393659.37
常用指标,营业总收入,3107806152.76,2039280558.73,840245579.29,4321639437.79,3143166566.56,2113378262.85,949105798.1,4589862819.96,3302131863.26,2205285980.58,1013004802.29,4096877001.27,2899462445.23,1777536282.27,713727852.04,3008775063.58,2132176455.65,1340618958.53,578845216.83,2286434216.33,1601898659.81,945473582.84,323178789.04,2242025148.99,1637011830.45,1061412177.42,474062765.3,2228061113.85,1635433361.72,1035136151.82,402233420.66,2122310971.78,1407637483.48,884345417.62,343860856.92,1323982177.63,886107283.2,565360996.21,238730063.16,1083362628.27,751385906.28,478886011.09,216990797.51,1057884347.12,800718545.86,498720845.55,211264580.17,928088765.7,674320476.99,404378329.88,150644901.99,736711887.2,528819606.1,333429211.82,145946327.53,689808328.52,497820169.39,298692104.49,130298990.54,503826529.83,358165186.97,213349540.22,86643689.21,321215501.79,221343276.76,127388275.94,51135005.15,244975799.67,186948382.99,192172691.01,105657725.33
常用指标,营业成本,3017222800.96,1950819256.8,834441472.34,4135473317.42,3024719005.08,2022685562.13,919708022.49,4287533885.89,3064490438.69,2015227353.09,946475334.33,3865783087.13,2741741103.99,1722196674.95,724701342.86,2915267539.55,2033424856.76,1284843476.94,564931873.98,2221910338.29,1545169583.5,911933965.61,349670246.34,2268773848.04,1604088002.65,1048511017.47,492783546.43,2087481590.16,1537747040.79,969277736.78,406492031.38,2016591388.95,1315625280.33,859362849.32,353167768.26,1319979022.44,864412879.73,563155184.84,247972941.6,994927595.88,680805827.46,440303744.87,206998648.1,954827915.33,706646798.82,444121986.43,201580508.45,848894579.96,603698239.8,364106496.71,143737839.96,697712540.51,489112000.54,313076168.78,133233083.99,630284368.47,408324602.34,244590205.65,110484188.8,396486756.33,276019697.84,166416809.58,70617658.33,255365247.64,176119836.12,103459384.51,45805892.06,200420778.53,152619165.86,157553069.83,85750896.19
常用指标,净利润,136333479.58,113531075.32,27582001.53,212183776.08,117332799.43,88613813.58,39437566.55,328149690.34,282408408.07,220775170.32,96965341.34,260376854.81,141091527.15,59027200.03,-119938.01,159469663.98,151464263.83,78934538.21,32099716.96,78126939.94,49735514.86,33552341.23,-7925256.43,-439780871.26,-92956675.1,-32385385.34,12076905.91,177878433.21,162382810.9,83242123.11,17494041.44,212283693.76,164852283.16,82036461.93,2589891.25,65039452.5,65511832.19,29961790.58,3751790.73,150531972.18,108666876.73,65748216.83,21200473.2,159997719.08,128623655.58,75531249.17,19361021.72,115898457.57,85029100.02,49460519.44,12430859.51,75318259.28,55293066.85,34593903.05,10653565.54,74377787.0,88440802.13,54736685.07,17915453.48,115321394.49,80632972.36,43322671.04,15248977.15,81682980.06,46129044.63,24227195.42,5068408.47,40709805.6,31305822.99,32443232.85,19393659.37
常用指标,扣非净利润,128179086.43,105815933.31,26523388.8,259881293.03,157438232.11,117323573.27,41625130.25,312441316.24,264385675.21,193653751.42,75234863.22,255225991.79,162924806.5,87147354.09,52333.07,133895736.05,126615754.84,64026011.13,26605073.12,94167834.87,65659337.82,37443206.93,-8106244.27,-291178609.9,4342301.41,44833654.38,8434562.67,172258684.01,136604866.03,85807619.55,18654917.43,170633010.82,141431531.64,57960838.17,5424800.86,52319868.12,49956489.85,22517598.52,2573434.09,132122914.84,94332714.85,57144735.52,15354609.53,140906191.87,119864440.32,70864430.29,18551783.4,107522659.83,82680939.14,48190028.12,12107065.74,82768103.95,59657441.85,37669463.02,13040710.35,73515309.17,80686577.67,48142691.91,17811295.16,92815406.49,69425500.95,40211786.34,13778127.03,57247226.25,38679083.97,20501713.59,,38930247.67,,29535239.7,17168302.74
常用指标,股东权益合计(净资产),2998588441.54,2972656299.2,2950798825.49,2915617100.54,2780055096.27,2780189136.93,2775035258.25,2697474097.86,2622482255.45,2536252714.01,2446863063.51,2322077604.89,2177149546.76,1989652124.32,1827624898.74,1862951901.1,1872395068.52,1787206430.06,1720808619.58,1674342870.74,1638042359.36,1603081481.65,1552793785.63,1556653553.07,1938600676.11,1989548434.01,2044889014.49,2011495329.46,1980197412.46,1949599838.3,2088276109.96,1956463673.37,1922366089.89,1870567466.27,1872558901.5,1861916816.87,1845639497.55,1839885901.32,1835533345.13,1686617153.82,1621368492.65,1565288677.83,1567636552.85,1544138054.66,1496450804.67,1424703910.23,1409439399.32,1379362062.01,1341909300.39,1271540081.41,1255124749.03,1237726341.8,1218899891.96,1198067746.7,1203600519.67,1193609440.74,1175589453.66,1127451713.04,1067655316.2,1035933812.33,964025061.2,945914759.88,917841065.99,200097417.84,164543482.41,142641633.2,,118414437.78,,77704632.18,36061399.33
常用指标,商誉,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,50232290.36,49596174.11,61314755.93,61314755.93,61314755.93,61314755.93,61314755.93,61314755.93,61314755.93,61314755.93,61314755.93,61314755.93,61314755.93,198763125.63,198763125.63,198763125.63,198763125.63,228921335.53,228921335.53,328921335.53,328921335.53,333787328.95,106012546.85,106012546.85,106012546.85,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111875230.6,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,111814702.47,107222174.98,14175960.34,12400000.0,,,,,,,,,,,
常用指标,经营现金流量净额,275187894.13,89825155.08,28436555.01,415098129.08,204044534.12,-1457842.08,132674360.7,608362640.72,386718431.56,220082157.85,146421946.9,236393777.66,54118970.01,-103574198.45,-79967847.22,143293628.81,12262718.7,-47258469.96,-32086307.67,364934608.76,221769586.28,49777184.77,-55635981.66,356777130.27,51961696.74,239986.93,-17220594.02,-135495475.3,-163780751.6,-118438064.92,-77816161.62,-96426293.11,-182055977.26,-67588705.44,-96933804.14,-44477182.76,-82552504.71,-83202619.52,-88930948.01,8992899.79,-39801801.28,-54970462.48,-49298434.75,92428438.82,49335015.9,11713105.17,-35387025.57,194680025.15,95484962.14,37789438.74,12802953.71,97957102.94,14329462.62,-35827158.1,-17441331.71,3773031.83,-23034355.23,-10460177.67,-17449177.43,64663670.6,37095570.08,8321441.72,-7694273.29,75121779.03,36733059.07,15304371.19,-9283017.3,49238122.58,37809497.1,28019309.69,3481830.52
常用指标,基本每股收益,0.1837,0.1526,0.0432,0.3602,0.1902,0.1353,0.0587,0.4679,0.3787,0.28,0.1203,0.3649,0.21,0.1014,0.004,0.242,0.2168,0.1187,0.0493,0.18,0.125,0.0804,0.0057,-0.3949,-0.0521,-0.0144,0.0338,0.2974,0.2452,0.1279,0.0328,0.2994,0.235,0.1203,0.0111,0.0902,0.0792,0.0367,0.0058,0.204,0.138,0.0833,0.0266,0.2269,0.1768,0.1062,0.0591,0.3468,0.2502,0.2204,0.042,0.51,0.2213,0.1706,0.0633,0.64,0.41,0.26,0.15,1.0,0.68,0.71,0.26,1.7,0.96,0.5,,0.85,,0.74,0.81
