日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-11-19,300413,26.6,27.18,27.22,26.23,137776,370529895.0,3.74,2.64,0.7,1.35
2024-11-20,300413,27.08,27.93,28.32,27.0,173904,486031071.0,4.86,2.76,0.75,1.7
2024-11-21,300413,27.95,28.08,28.83,27.69,146478,415884819.0,4.08,0.54,0.15,1.43
2024-11-22,300413,27.95,27.27,28.83,27.26,187298,531152738.0,5.59,-2.88,-0.81,1.83
2024-11-25,300413,27.54,27.97,28.27,26.72,173633,482553029.0,5.68,2.57,0.7,1.7
2024-11-26,300413,27.79,28.58,29.11,27.48,295030,852519768.0,5.83,2.18,0.61,2.89
2024-11-27,300413,28.13,29.0,29.05,27.3,248258,702820753.0,6.12,1.47,0.42,2.43
2024-11-28,300413,29.34,28.42,29.85,28.31,214955,627338812.0,5.31,-2.0,-0.58,2.1
2024-11-29,300413,28.08,28.6,29.11,27.93,173833,500911314.0,4.15,0.63,0.18,1.7
2024-12-02,300413,28.38,28.81,29.03,28.31,176344,510274685.0,2.52,0.73,0.21,1.73
2024-12-03,300413,28.63,28.68,28.87,28.28,134725,388129917.0,2.05,-0.45,-0.13,1.32
2024-12-04,300413,28.51,27.6,28.62,27.38,201429,565341320.0,4.32,-3.77,-1.08,1.97
2024-12-05,300413,27.52,28.27,28.49,27.52,151826,431463431.0,3.51,2.43,0.67,1.49
2024-12-06,300413,28.25,29.07,29.33,28.07,216096,628322248.0,4.46,2.83,0.8,2.12
2024-12-09,300413,29.6,30.43,30.77,29.13,347258,1053801133.0,5.64,4.68,1.36,3.4
2024-12-10,300413,31.68,30.37,31.88,30.16,359969,1119993960.0,5.65,-0.2,-0.06,3.52
2024-12-11,300413,30.08,29.64,30.57,29.1,265843,796291743.0,4.84,-2.4,-0.73,2.6
2024-12-12,300413,29.81,29.69,29.91,29.13,182322,540736412.0,2.63,0.17,0.05,1.78
2024-12-13,300413,29.4,29.8,30.37,29.27,272961,824603992.0,3.7,0.37,0.11,2.67
2024-12-16,300413,29.74,30.19,30.61,29.16,248874,750485867.0,4.87,1.31,0.39,2.44
2024-12-17,300413,29.99,29.31,30.08,29.04,163098,482192906.0,3.44,-2.91,-0.88,1.6
2024-12-18,300413,29.45,29.38,29.71,29.05,138461,409711549.0,2.25,0.24,0.07,1.36
2024-12-19,300413,29.0,29.27,29.38,28.63,135262,394922407.0,2.55,-0.37,-0.11,1.32
2024-12-20,300413,29.26,29.71,30.3,29.17,137171,412391674.0,3.86,1.5,0.44,1.34
2024-12-23,300413,29.57,28.16,29.68,28.11,177027,511114622.0,5.28,-5.22,-1.55,1.73
2024-12-24,300413,28.28,28.28,28.44,28.04,87252,248152542.0,1.42,0.43,0.12,0.85
2024-12-25,300413,28.26,27.95,28.3,27.48,101544,284929983.0,2.9,-1.17,-0.33,0.99
2024-12-26,300413,27.89,27.51,28.18,27.42,120500,336270832.0,2.72,-1.57,-0.44,1.18
2024-12-27,300413,27.51,27.77,27.95,27.18,99687,278684888.0,2.8,0.95,0.26,0.98
2024-12-30,300413,27.63,27.42,28.06,27.19,119208,331677521.0,3.13,-1.26,-0.35,1.17
2024-12-31,300413,27.49,26.67,27.57,26.65,122381,332788062.0,3.36,-2.74,-0.75,1.2
2025-01-02,300413,26.54,25.6,26.67,25.34,144139,378400903.0,4.99,-4.01,-1.07,1.41
2025-01-03,300413,25.7,24.8,25.84,24.68,138061,350739570.0,4.53,-3.13,-0.8,1.35
2025-01-06,300413,24.78,24.52,24.93,24.22,90484,224274978.0,2.86,-1.13,-0.28,0.89
2025-01-07,300413,24.59,24.7,24.77,24.23,120371,297621804.0,2.2,0.73,0.18,1.18
2025-01-08,300413,24.66,25.25,25.51,24.23,136785,343669634.0,5.18,2.23,0.55,1.34
2025-01-09,300413,25.07,25.33,25.61,25.01,85005,217458132.0,2.38,0.32,0.08,0.83
2025-01-10,300413,25.29,25.05,25.54,25.03,71249,181597455.0,2.01,-1.11,-0.28,0.7
2025-01-13,300413,24.84,24.97,25.29,24.73,61161,154133844.0,2.24,-0.32,-0.08,0.6
2025-01-14,300413,25.23,26.17,26.18,24.91,140031,361635911.0,5.09,4.81,1.2,1.37
2025-01-15,300413,26.17,26.26,26.54,25.98,91977,243470468.0,2.14,0.34,0.09,0.9
2025-01-16,300413,26.38,26.3,27.11,26.13,95234,254823058.0,3.73,0.15,0.04,0.93
2025-01-17,300413,26.12,26.43,26.87,26.11,71170,190583992.0,2.89,0.49,0.13,0.7
2025-01-20,300413,26.84,26.4,27.06,26.35,88508,238081598.0,2.69,-0.11,-0.03,0.87
2025-01-21,300413,26.48,26.74,26.78,26.03,81830,218027239.0,2.84,1.29,0.34,0.8
2025-01-22,300413,26.59,26.32,26.68,26.23,54780,145663060.0,1.68,-1.57,-0.42,0.54
2025-01-23,300413,26.65,26.93,27.28,26.26,119710,324050649.0,3.88,2.32,0.61,1.17
2025-01-24,300413,26.79,27.75,27.83,26.69,110264,304847130.0,4.23,3.04,0.82,1.08
2025-01-27,300413,27.91,27.56,28.12,27.54,71999,201581991.0,2.09,-0.68,-0.19,0.7
2025-02-05,300413,27.77,28.05,28.17,27.32,85310,239240703.0,3.08,1.78,0.49,0.83
2025-02-06,300413,27.89,28.36,28.46,27.69,85588,243161598.0,2.75,1.11,0.31,0.84
2025-02-07,300413,28.36,28.24,28.48,27.82,143065,406344963.0,2.33,-0.42,-0.12,1.4
2025-02-10,300413,28.26,28.27,28.37,27.86,110442,313508617.0,1.81,0.11,0.03,1.08
2025-02-11,300413,28.26,28.79,29.13,27.94,131959,380690860.0,4.21,1.84,0.52,1.29
2025-02-12,300413,28.69,29.19,29.83,28.53,153353,454564586.0,4.52,1.39,0.4,1.5
2025-02-13,300413,29.28,29.68,29.93,28.83,154739,460521858.0,3.77,1.68,0.49,1.51
2025-02-14,300413,29.52,29.22,29.52,28.49,170168,496196389.0,3.47,-1.55,-0.46,1.67
2025-02-17,300413,29.28,28.65,29.42,28.34,153247,444624992.0,3.7,-1.95,-0.57,1.5
2025-02-18,300413,28.38,26.67,28.65,26.51,265467,734887525.0,7.47,-6.91,-1.98,2.6
2025-02-19,300413,26.67,27.11,27.18,26.41,151524,410852478.0,2.89,1.65,0.44,1.48
2025-02-20,300413,27.11,26.94,27.46,26.79,101092,275361890.0,2.47,-0.63,-0.17,0.99
2025-02-21,300413,27.11,27.14,27.27,26.33,145060,392069697.0,3.49,0.74,0.2,1.42
2025-02-24,300413,27.13,26.89,27.32,26.74,91659,249419913.0,2.14,-0.92,-0.25,0.9
2025-02-25,300413,26.57,26.3,26.76,26.18,119250,317272824.0,2.16,-2.19,-0.59,1.17
2025-02-26,300413,26.38,26.13,26.53,25.78,127314,334023533.0,2.85,-0.65,-0.17,1.25
2025-02-27,300413,26.13,26.36,26.64,25.83,128404,341201783.0,3.1,0.88,0.23,1.26
2025-02-28,300413,26.18,25.28,26.39,25.24,119590,309879228.0,4.36,-4.1,-1.08,1.17
2025-03-03,300413,25.4,25.8,26.33,25.19,118471,309693149.0,4.51,2.06,0.52,1.16
2025-03-04,300413,25.8,25.84,26.06,25.57,89616,233119037.0,1.9,0.16,0.04,0.88
2025-03-05,300413,25.99,26.81,26.96,25.7,174503,465022500.0,4.88,3.75,0.97,1.71
2025-03-06,300413,27.09,27.66,27.82,26.76,163236,450614007.0,3.95,3.17,0.85,1.6
2025-03-07,300413,27.63,27.5,27.95,27.34,88583,246421288.0,2.21,-0.58,-0.16,0.87
2025-03-10,300413,27.4,27.25,27.68,26.78,118057,323557653.0,3.27,-0.91,-0.25,1.16
2025-03-11,300413,26.98,27.66,27.8,26.82,94045,259857836.0,3.6,1.5,0.41,0.92
2025-03-12,300413,27.66,27.59,27.86,27.51,70621,197058685.0,1.27,-0.25,-0.07,0.69
2025-03-13,300413,27.48,27.03,27.48,26.77,67442,183866634.0,2.57,-2.03,-0.56,0.66
2025-03-14,300413,27.04,28.08,28.27,26.89,109766,307061104.0,5.11,3.88,1.05,1.07
2025-03-17,300413,28.17,27.51,28.24,27.46,78898,219793639.0,2.78,-2.03,-0.57,0.77
2025-03-18,300413,27.58,27.72,27.88,27.43,75127,209519580.0,1.64,0.76,0.21,0.74
2025-03-19,300413,27.51,27.27,27.62,27.17,61728,170084964.0,1.62,-1.62,-0.45,0.6
2025-03-20,300413,27.18,26.77,27.28,26.68,78062,211939313.0,2.2,-1.83,-0.5,0.76
2025-03-21,300413,26.73,26.32,26.93,26.19,64088,171146895.0,2.76,-1.68,-0.45,0.63
2025-03-24,300413,26.31,26.42,26.64,26.05,96082,255110602.0,2.24,0.38,0.1,0.94
2025-03-25,300413,26.43,26.68,26.87,26.05,82465,220486202.0,3.1,0.98,0.26,0.81
2025-03-26,300413,26.68,26.65,27.01,26.5,53695,145273858.0,1.91,-0.11,-0.03,0.53
2025-03-27,300413,26.6,26.68,26.87,26.33,36118,97076227.0,2.03,0.11,0.03,0.35
2025-03-28,300413,26.75,27.57,27.77,26.68,142966,395275005.0,4.09,3.34,0.89,1.4
2025-03-31,300413,27.29,27.43,27.62,26.92,81547,223948847.0,2.54,-0.51,-0.14,0.8
2025-04-01,300413,27.42,27.82,28.07,27.19,82175,230284431.0,3.21,1.42,0.39,0.8
2025-04-02,300413,27.92,27.72,28.63,27.63,71598,201885619.0,3.59,-0.36,-0.1,0.7
2025-04-03,300413,27.45,28.16,28.44,27.38,100151,283865924.0,3.82,1.59,0.44,0.98
2025-04-07,300413,26.78,25.72,27.71,25.02,189968,509131124.0,9.55,-8.66,-2.44,1.86
2025-04-08,300413,26.13,26.96,27.06,25.75,138043,367192847.0,5.09,4.82,1.24,1.35
2025-04-09,300413,26.56,27.66,27.9,25.89,107851,296439056.0,7.46,2.6,0.7,1.06
2025-04-10,300413,27.78,27.86,28.41,27.33,119479,336088673.0,3.9,0.72,0.2,1.17
2025-04-11,300413,27.72,27.59,28.04,27.48,83850,234488797.0,2.01,-0.97,-0.27,0.82
2025-04-14,300413,27.76,28.04,28.06,27.45,93271,260938771.0,2.21,1.63,0.45,0.91
2025-04-15,300413,28.06,28.27,28.4,27.69,79312,224563271.0,2.53,0.82,0.23,0.78
2025-04-16,300413,28.08,28.46,29.3,28.05,134289,387453241.0,4.42,0.67,0.19,1.31
2025-04-17,300413,28.16,28.07,28.58,27.96,69891,198816231.0,2.18,-1.37,-0.39,0.68
2025-04-18,300413,28.04,28.18,28.18,27.48,71295,199391637.0,2.49,0.39,0.11,0.7
2025-04-21,300413,27.78,28.08,28.21,27.69,55003,155580715.0,1.85,-0.35,-0.1,0.54
2025-04-22,300413,28.08,27.63,28.08,27.61,44912,125717105.0,1.67,-1.6,-0.45,0.44
2025-04-23,300413,27.78,26.68,27.85,26.68,106323,289383453.0,4.23,-3.44,-0.95,1.04
2025-04-24,300413,26.68,25.62,26.76,25.57,129610,339988024.0,4.46,-3.97,-1.06,1.27
2025-04-25,300413,25.68,25.43,25.8,25.39,93553,241383480.0,1.6,-0.74,-0.19,0.92
2025-04-28,300413,25.18,22.71,25.18,22.39,415794,962224758.0,10.97,-10.7,-2.72,4.07
2025-04-29,300413,22.61,22.29,22.67,22.27,211366,478686180.0,1.76,-1.85,-0.42,2.07
2025-04-30,300413,22.31,22.51,22.7,22.3,113168,257269488.0,1.79,0.99,0.22,1.11
2025-05-06,300413,22.59,22.95,22.96,22.59,161348,371781788.0,1.64,1.95,0.44,1.58
2025-05-07,300413,23.18,23.25,23.54,23.04,180968,425216376.0,2.18,1.31,0.3,1.77
2025-05-08,300413,23.25,23.34,23.47,23.11,111456,261802723.0,1.55,0.39,0.09,1.09
2025-05-09,300413,23.27,23.05,23.33,22.85,95783,222544363.0,2.06,-1.24,-0.29,0.94
2025-05-12,300413,23.3,23.34,23.37,23.09,94105,221038638.0,1.21,1.26,0.29,0.92
2025-05-13,300413,23.5,23.22,23.56,23.13,105146,247070161.0,1.84,-0.51,-0.12,1.03
2025-05-14,300413,23.28,23.29,23.38,23.08,105669,247473007.0,1.29,0.3,0.07,1.03
2025-05-15,300413,23.26,23.37,23.47,23.06,120148,282706110.0,1.76,0.34,0.08,1.18
2025-05-16,300413,23.44,23.99,24.66,23.25,222541,537624751.0,6.03,2.65,0.62,2.18
2025-05-19,300413,23.53,23.33,23.64,22.74,199109,465581641.0,3.75,-2.75,-0.66,1.95
2025-05-20,300413,23.18,23.22,23.45,22.89,161072,376528300.0,2.4,-0.47,-0.11,1.58
2025-05-21,300413,23.22,23.06,23.26,23.05,93481,218132475.0,0.9,-0.69,-0.16,0.91
2025-05-22,300413,23.04,22.75,23.08,22.67,97905,226107160.0,1.78,-1.34,-0.31,0.96
2025-05-23,300413,22.68,22.45,22.85,22.43,96417,220472947.0,1.85,-1.32,-0.3,0.94
2025-05-26,300413,22.54,22.18,22.54,21.7,186973,417691322.0,3.74,-1.2,-0.27,1.83
2025-05-27,300413,22.13,22.05,22.23,21.9,90016,200449163.0,1.49,-0.59,-0.13,0.88
2025-05-28,300413,22.05,21.78,22.16,21.74,106641,235239540.0,1.9,-1.22,-0.27,1.04
2025-05-29,300413,21.94,22.38,22.39,21.8,141014,315533932.0,2.71,2.75,0.6,1.38
2025-05-30,300413,22.28,22.14,22.29,21.93,105459,235441495.0,1.61,-1.07,-0.24,1.03
2025-06-03,300413,21.98,22.1,22.37,21.91,88576,198124204.0,2.08,-0.18,-0.04,0.87
2025-06-04,300413,22.11,22.15,22.25,22.04,86137,192773870.0,0.95,0.23,0.05,0.84
2025-06-05,300413,22.08,22.29,22.35,22.03,85640,192395430.0,1.44,0.63,0.14,0.84
2025-06-06,300413,22.32,22.07,22.34,21.88,121020,269669805.0,2.06,-0.99,-0.22,1.18
2025-06-09,300413,22.2,22.46,22.56,22.11,138345,312606671.0,2.04,1.77,0.39,1.35
2025-06-10,300413,22.38,22.14,22.5,21.91,127821,286088848.0,2.63,-1.42,-0.32,1.25
2025-06-11,300413,22.13,22.32,22.46,22.11,110245,248702827.0,1.58,0.81,0.18,1.08
2025-06-12,300413,22.23,22.4,22.66,22.09,142917,323268780.0,2.55,0.36,0.08,1.4
2025-06-13,300413,22.31,21.84,22.33,21.81,141777,314691655.0,2.32,-2.5,-0.56,1.39
2025-06-16,300413,21.69,22.14,22.56,21.68,180097,405067709.0,4.03,1.37,0.3,1.76
2025-06-17,300413,22.1,21.86,22.13,21.8,122213,270155924.0,1.49,-1.26,-0.28,1.2
2025-06-18,300413,21.8,21.32,21.86,21.18,182285,393753981.0,3.11,-2.47,-0.54,1.78
2025-06-19,300413,21.28,21.08,21.41,20.99,141316,302155804.0,1.97,-1.13,-0.24,1.38
2025-06-20,300413,21.13,20.92,21.2,20.79,115418,244123815.0,1.94,-0.76,-0.16,1.13
2025-06-23,300413,20.78,20.97,21.08,20.72,100107,211591022.0,1.72,0.24,0.05,0.98
2025-06-24,300413,21.04,21.36,21.37,20.95,139566,299503156.0,2.0,1.86,0.39,1.37
2025-06-25,300413,21.34,21.55,21.56,21.15,162519,350488746.0,1.92,0.89,0.19,1.59
2025-06-26,300413,21.53,21.28,21.55,21.24,141553,305354202.0,1.44,-1.25,-0.27,1.39
2025-06-27,300413,21.33,21.28,21.44,21.13,132088,284403798.0,1.46,0.0,0.0,1.29
2025-06-30,300413,21.29,21.6,21.64,21.28,141918,308568313.0,1.69,1.5,0.32,1.39
2025-07-01,300413,21.64,21.38,21.66,21.26,125272,270686737.0,1.85,-1.02,-0.22,1.23
2025-07-02,300413,21.37,21.25,21.4,21.16,97017,208241782.0,1.12,-0.61,-0.13,0.95
2025-07-03,300413,21.26,21.38,21.4,21.24,92330,198926679.0,0.75,0.61,0.13,0.9
2025-07-04,300413,21.38,21.02,21.38,20.98,182581,389788256.0,1.87,-1.68,-0.36,1.79
2025-07-07,300413,20.99,20.91,21.08,20.89,102171,216166030.0,0.9,-0.52,-0.11,1.0
2025-07-08,300413,20.91,21.24,21.33,20.9,166703,356433753.0,2.06,1.58,0.33,1.63
2025-07-09,300413,21.25,21.42,21.66,21.19,215248,466406551.0,2.21,0.85,0.18,2.11
2025-07-10,300413,21.36,21.5,21.53,21.24,154611,333678650.0,1.35,0.37,0.08,1.51
2025-07-11,300413,21.48,21.71,21.88,21.37,205717,450392491.0,2.37,0.98,0.21,2.01
2025-07-14,300413,21.88,21.41,21.88,21.35,188470,408791608.0,2.44,-1.38,-0.3,1.84
2025-07-15,300413,21.42,21.15,21.48,20.99,162984,348570695.0,2.29,-1.21,-0.26,1.6
2025-07-16,300413,21.25,21.65,22.18,21.25,325804,710586879.0,4.4,2.36,0.5,3.19
2025-07-17,300413,21.67,21.83,21.87,21.45,198737,431114246.0,1.94,0.83,0.18,1.95
2025-07-18,300413,21.85,21.75,22.03,21.65,180320,393415746.0,1.74,-0.37,-0.08,1.76
2025-07-21,300413,21.7,22.05,22.07,21.64,200353,438869136.0,1.98,1.38,0.3,1.96
2025-07-22,300413,22.05,22.15,22.2,21.88,181099,399508908.0,1.45,0.45,0.1,1.77
2025-07-23,300413,22.2,21.98,22.46,21.95,225340,500287652.0,2.3,-0.77,-0.17,2.21
2025-07-24,300413,22.0,22.65,22.65,21.96,268235,600319452.0,3.14,3.05,0.67,2.63
2025-07-25,300413,22.68,22.54,22.93,22.48,234826,532201945.0,1.99,-0.49,-0.11,2.3
2025-07-28,300413,22.59,22.57,22.63,22.35,150484,338805850.0,1.24,0.13,0.03,1.47
2025-07-29,300413,22.47,22.5,22.54,22.23,147513,330339553.0,1.37,-0.31,-0.07,1.44
2025-07-30,300413,22.47,22.46,22.84,22.22,211131,475913931.0,2.76,-0.18,-0.04,2.07
2025-07-31,300413,22.46,22.03,22.46,21.95,195101,433508711.0,2.27,-1.91,-0.43,1.91
2025-08-01,300413,22.25,22.0,22.27,21.74,161262,354945179.0,2.41,-0.14,-0.03,1.58
2025-08-04,300413,21.85,21.98,22.02,21.72,125852,275172938.0,1.36,-0.09,-0.02,1.23
2025-08-05,300413,21.98,22.13,22.14,21.93,146117,322269642.0,0.96,0.68,0.15,1.43
2025-08-06,300413,22.17,22.12,22.19,21.92,125609,276846359.0,1.22,-0.05,-0.01,1.23
2025-08-07,300413,22.12,22.02,22.18,21.94,133410,293999327.0,1.08,-0.45,-0.1,1.31
2025-08-08,300413,21.97,21.72,21.99,21.68,151278,329056377.0,1.41,-1.36,-0.3,1.48
2025-08-11,300413,21.73,22.48,22.9,21.69,341505,764156106.0,5.57,3.5,0.76,3.34
2025-08-12,300413,22.43,22.23,22.61,22.2,180752,403171053.0,1.82,-1.11,-0.25,1.77
2025-08-13,300413,22.3,22.66,22.93,22.18,352503,797563836.0,3.37,1.93,0.43,3.45
2025-08-14,300413,22.77,22.23,22.8,22.12,244276,547678367.0,3.0,-1.9,-0.43,2.39
2025-08-15,300413,22.2,22.61,22.88,22.08,243670,547827689.0,3.6,1.71,0.38,2.38
2025-08-18,300413,24.06,26.45,27.13,24.06,1411098,3711312448.0,13.58,16.98,3.84,13.81
2025-08-19,300413,26.44,26.38,26.94,25.45,760211,1994833564.0,5.63,-0.26,-0.07,7.44
2025-08-20,300413,25.86,25.84,26.21,25.56,338333,872984341.0,2.46,-2.05,-0.54,3.31
2025-08-21,300413,26.0,25.54,26.26,25.37,282150,724078135.0,3.44,-1.16,-0.3,2.76
2025-08-22,300413,25.44,25.53,25.8,25.35,279983,714461211.0,1.76,-0.04,-0.01,2.74
2025-08-25,300413,25.53,27.09,27.13,25.08,583482,1522587934.0,8.03,6.11,1.56,5.71
2025-08-26,300413,26.5,26.99,27.14,26.42,290794,782789448.0,2.66,-0.37,-0.1,2.85
2025-08-27,300413,27.08,25.6,27.14,25.6,351573,930403675.0,5.71,-5.15,-1.39,3.44
2025-08-28,300413,25.65,25.9,26.07,25.1,283548,726906984.0,3.79,1.17,0.3,2.78
2025-08-29,300413,25.92,26.08,26.6,25.8,264168,694151038.0,3.09,0.69,0.18,2.59
2025-09-01,300413,26.03,25.96,26.58,25.81,223709,585333648.0,2.95,-0.46,-0.12,2.19
2025-09-02,300413,25.99,25.38,26.2,25.2,208665,532273247.0,3.85,-2.23,-0.58,2.04
2025-09-03,300413,25.5,26.1,26.55,25.44,338717,886152654.0,4.37,2.84,0.72,3.32
2025-09-04,300413,26.09,25.43,26.17,25.12,234945,600287379.0,4.02,-2.57,-0.67,2.3
2025-09-05,300413,25.61,27.33,27.45,25.26,391863,1042165829.0,8.61,7.47,1.9,3.84
2025-09-08,300413,27.28,28.21,28.66,26.96,460247,1278935543.0,6.22,3.22,0.88,4.5
2025-09-09,300413,28.0,28.46,29.77,27.91,398936,1147348864.0,6.59,0.89,0.25,3.9
2025-09-10,300413,28.33,30.03,30.25,28.28,442712,1308774765.0,6.92,5.52,1.57,4.33
2025-09-11,300413,29.58,30.08,30.15,29.0,270340,803471985.0,3.83,0.17,0.05,2.65
2025-09-12,300413,30.28,29.31,30.39,29.23,195206,577249573.0,3.86,-2.56,-0.77,1.91
2025-09-15,300413,29.44,31.91,32.03,29.11,407867,1254963942.0,9.96,8.87,2.6,3.99
2025-09-16,300413,31.38,31.99,34.0,31.3,449554,1448061288.0,8.46,0.25,0.08,4.4
2025-09-17,300413,32.42,31.95,32.79,31.5,291418,934289744.0,4.03,-0.13,-0.04,2.85
2025-09-18,300413,31.86,31.74,32.78,31.42,261302,837866362.0,4.26,-0.66,-0.21,2.56
2025-09-19,300413,31.79,33.01,33.95,31.79,307562,1015987447.0,6.81,4.0,1.27,3.01
2025-09-22,300413,32.71,32.19,33.0,31.81,248862,805915841.0,3.6,-2.48,-0.82,2.44
2025-09-23,300413,32.2,31.75,32.56,30.88,257831,810978764.0,5.22,-1.37,-0.44,2.52
2025-09-24,300413,31.52,32.48,32.66,31.26,179174,577596120.0,4.41,2.3,0.73,1.75
2025-09-25,300413,32.48,35.23,35.5,32.27,391852,1339760485.0,9.94,8.47,2.75,3.84
2025-09-26,300413,35.21,35.38,36.42,34.65,267052,945465942.0,5.02,0.43,0.15,2.61
2025-09-29,300413,35.0,35.05,35.49,34.68,136436,477556911.0,2.29,-0.93,-0.33,1.34
2025-09-30,300413,35.35,35.76,35.9,34.7,245081,864963843.0,3.42,2.03,0.71,2.4
2025-10-09,300413,34.66,33.37,35.3,32.46,350423,1176443896.0,7.94,-6.68,-2.39,3.43
2025-10-10,300413,33.3,31.66,33.4,31.51,240168,774846477.0,5.66,-5.12,-1.71,2.35
2025-10-13,300413,30.23,31.76,32.18,30.2,232863,731673615.0,6.25,0.32,0.1,2.28
2025-10-14,300413,31.52,30.6,32.07,30.36,201606,624629865.0,5.38,-3.65,-1.16,1.97
2025-10-15,300413,30.63,30.28,30.88,29.42,227916,684603033.0,4.77,-1.05,-0.32,2.23
2025-10-16,300413,30.23,30.66,31.27,30.01,165285,510907957.0,4.16,1.25,0.38,1.62
2025-10-17,300413,30.66,29.46,30.97,29.39,144069,431445923.0,5.15,-3.91,-1.2,1.41
2025-10-20,300413,29.77,29.65,30.2,29.41,101749,302797135.0,2.68,0.64,0.19,1.0
2025-10-21,300413,29.69,30.58,30.63,29.66,157873,478196839.0,3.27,3.14,0.93,1.55
2025-10-22,300413,30.4,28.96,30.75,28.86,202416,595148125.0,6.18,-5.3,-1.62,1.98
2025-10-23,300413,29.08,29.41,29.62,28.82,122289,357363517.0,2.76,1.55,0.45,1.2
2025-10-24,300413,29.3,28.88,29.8,28.51,217235,629344415.0,4.39,-1.8,-0.53,2.13
2025-10-27,300413,29.05,28.82,29.61,28.23,213522,613791249.0,4.78,-0.21,-0.06,2.09
2025-10-28,300413,28.88,28.73,29.05,28.25,137857,395104859.0,2.78,-0.31,-0.09,1.35
2025-10-29,300413,28.62,28.88,28.88,28.4,120333,344965366.0,1.67,0.52,0.15,1.18
2025-10-30,300413,28.96,28.34,29.12,28.15,156736,445466203.0,3.36,-1.87,-0.54,1.53
2025-10-31,300413,28.46,29.38,29.94,28.43,275624,811905155.0,5.33,3.67,1.04,2.7
2025-11-03,300413,29.7,29.62,29.94,28.8,228853,671213593.0,3.88,0.82,0.24,2.24
2025-11-04,300413,29.55,29.89,30.62,29.36,271283,813881725.0,4.25,0.91,0.27,2.66
2025-11-05,300413,29.49,28.76,29.86,28.59,193457,560038185.0,4.25,-3.78,-1.13,1.89
2025-11-06,300413,28.66,27.24,28.77,27.15,346302,957414568.0,5.63,-5.29,-1.52,3.39
2025-11-07,300413,27.01,27.3,27.63,26.85,165873,452729224.0,2.86,0.22,0.06,1.62
2025-11-10,300413,27.33,26.96,27.63,26.9,80436,218394123.58,2.67,-1.25,-0.34,0.79
