日期,01177.HK_close,01177.HK_volume,01177.HK_turnover
2024-05-13,2.9579,56763501.0,
2024-05-14,2.9579,29377846.0,
2024-05-16,3.0159,65691689.0,
2024-05-17,2.9869,41359581.0,
2024-05-20,3.0256,35183897.0,
2024-05-21,2.8516,75055273.0,
2024-05-22,2.8419,43632435.0,
2024-05-23,2.8323,53097929.0,
2024-05-24,2.7743,60281130.0,
2024-05-27,2.7453,71655303.0,
2024-05-28,2.7839,49565142.0,
2024-05-29,2.7066,29362375.0,
2024-05-30,2.7066,35233835.0,
2024-05-31,2.7453,134336918.0,
2024-06-03,2.6969,51424322.0,
2024-06-04,2.7453,39323798.0,
2024-06-05,2.7549,35360694.0,
2024-06-06,2.7453,24613683.0,
2024-06-07,2.7549,28774981.0,
2024-06-11,2.6572,53857469.0,
2024-06-12,2.6768,33925577.0,
2024-06-13,2.7452,43180528.0,
2024-06-14,2.6963,29372780.0,
2024-06-17,2.6866,35022795.0,
2024-06-18,2.6866,36481793.0,
2024-06-19,2.7745,42819165.0,
2024-06-20,2.6279,63632357.0,
2024-06-21,2.54,98971178.0,
2024-06-24,2.54,46799883.0,
2024-06-25,2.5791,58076051.0,
2024-06-26,2.6963,58887577.0,
2024-06-27,2.6377,36163260.0,
2024-06-28,2.6084,38948942.0,
2024-07-02,2.6377,31323025.0,
2024-07-03,2.6866,30594180.0,
2024-07-04,2.667,19114880.0,
2024-07-05,2.7647,58544824.0,
2024-07-08,2.7256,33460118.0,
2024-07-09,2.7647,34532064.0,
2024-07-10,2.7159,38657904.0,
2024-07-11,2.7647,45942819.0,
2024-07-12,2.8233,31468003.0,
2024-07-15,2.6963,38176485.0,
2024-07-16,2.7549,43428798.0,
2024-07-17,2.8819,70731747.0,
2024-07-18,2.8917,41544300.0,
2024-07-19,2.7842,29312324.0,
2024-07-22,2.8233,18653784.0,
2024-07-23,2.7647,20038715.0,
2024-07-24,2.7159,30075838.0,
2024-07-25,2.6963,33311382.0,
2024-07-26,2.7354,38984917.0,
2024-07-29,2.7159,68724582.0,
2024-07-30,2.667,52086514.0,
2024-07-31,2.7452,33330833.0,
2024-08-01,2.7256,33126723.0,
2024-08-02,2.7354,42766407.0,
2024-08-05,2.7842,61097896.0,
2024-08-06,2.8038,72878142.0,
2024-08-07,2.7842,54667282.0,
2024-08-08,2.7842,32959681.0,
2024-08-09,2.8233,37399111.0,
2024-08-12,2.8819,29248294.0,
2024-08-13,2.8819,31635243.0,
2024-08-14,2.9503,137767144.0,
2024-08-15,3.1164,109609477.0,
2024-08-16,3.2141,129988705.0,
2024-08-19,3.175,54971726.0,
2024-08-20,3.1848,58544655.0,
2024-08-21,3.1555,67535471.0,
2024-08-22,3.1359,49117471.0,
2024-08-23,3.0676,55628229.0,
2024-08-26,3.0676,46877637.0,
2024-08-27,3.0773,30606396.0,
2024-08-28,3.0969,32221209.0,
2024-08-29,3.1457,42278508.0,
2024-08-30,3.1555,66954394.0,
2024-09-02,3.0578,42764502.0,
2024-09-03,3.048,27338360.0,
2024-09-04,3.048,31176728.0,
2024-09-05,3.0969,38893677.0,
2024-09-09,3.0676,50668270.0,
2024-09-10,3.0676,42523029.0,
2024-09-11,3.1169,44178977.0,
2024-09-12,3.0676,40276280.0,
2024-09-13,3.1761,50542826.0,
2024-09-16,3.2254,36068369.0,
2024-09-17,3.2352,32581835.0,
2024-09-19,3.255,60736381.0,
2024-09-20,3.3141,73676677.0,
2024-09-23,3.2944,45484852.0,
2024-09-24,3.4128,67467024.0,
2024-09-25,3.3832,68358245.0,
2024-09-26,3.5114,75248359.0,
2024-09-27,3.6495,123697820.0,
2024-09-30,3.6791,196208760.0,
2024-10-02,3.9257,91792850.0,
2024-10-03,3.8073,60822820.0,
2024-10-04,4.0934,98047047.0,
2024-10-07,4.0736,98112104.0,
2024-10-08,3.7975,221135902.0,
