SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,3088305000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004001030,中长期存款,1803000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,14205337000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004001999,非流动资产合计,132309684000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002001,存货,628528000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002003,应收帐款,3109863000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,2069019000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002006,应收关联方款项,1088988000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002007,预缴及应收税项,80624000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,26587000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002010,现金及等价物,2049235000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002013,指定以公允价值记账之金融资产(流动),325727000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002018,持作出售的资产(流动),4432257000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004002999,流动资产合计,13810828000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004009999,总资产,146120512000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011001,应付帐款,7381341000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011003,应付税项,375009000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011005,应付关联方款项(流动),1815306000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011006,融资租赁负债(流动),529899000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011008,其他应付款及应计费用,1852419000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011010,短期贷款,24589871000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011017,持作出售的负债(流动),2948920000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004011999,流动负债合计,39492765000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004013999,净流动资产,-25681937000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,106627747000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004016999,总资产减总负债合计,44639013000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004020001,长期贷款,54882694000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004020003,递延税项负债,1686489000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004020005,融资租赁负债(非流动),3456149000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004020006,递延收入(非流动),69733000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004020018,应付票据(非流动),1893669000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004020999,非流动负债合计,61988734000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004025999,总负债,101481499000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004027999,少数股东权益,14638720000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004028999,净资产,44639013000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004030001,股本,17268192000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004030002,储备,12732101000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004030999,股东权益,30000293000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004036999,总权益,44639013000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,106627747000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2020-06-30 00:00:00,002,12-31,004039999,总权益及总负债,146120512000.0,2020-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,99044926000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001004,无形资产,1054130000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001005,商誉,1187214000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001009,递延税项资产,719142000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001010,预付款项,5155703000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001013,联营公司权益,2780410000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001016,合营公司权益,550774000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,3362808000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001030,中长期存款,11800000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,13443750000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004001999,非流动资产合计,127310657000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002001,存货,689862000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002003,应收帐款,3412791000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,2282625000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002006,应收关联方款项,506557000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,82283000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,27250000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002010,现金及等价物,1238290000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002013,指定以公允价值记账之金融资产(流动),112418000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002018,持作出售的资产(流动),4626965000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004002999,流动资产合计,12979041000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004009999,总资产,140289698000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011001,应付帐款,7047001000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011003,应付税项,195600000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),1680820000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),681477000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,1678192000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011010,短期贷款,21153872000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011017,持作出售的负债(流动),3098226000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004011999,流动负债合计,35535188000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004013999,净流动资产,-22556147000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,104754510000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004016999,总资产减总负债合计,45133209000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004020001,长期贷款,52992110000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004020003,递延税项负债,1743183000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),3740809000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004020006,递延收入(非流动),70722000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),1074477000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004020999,非流动负债合计,59621301000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004025999,总负债,95156489000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004027999,少数股东权益,14813134000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004028999,净资产,45133209000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004030001,股本,17268192000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004030002,储备,13051883000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004030015,其他权益工具,,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004030999,股东权益,30320075000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004036999,总权益,45133209000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,104754510000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-12-31 00:00:00,001,12-31,004039999,总权益及总负债,140289698000.0,2019-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,92993831000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001004,无形资产,874335000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001005,商誉,997422000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001009,递延税项资产,391514000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001010,预付款项,2800417000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001013,联营公司权益,2653771000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001016,合营公司权益,464977000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,3281934000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,12781153000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004001999,非流动资产合计,117239354000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002001,存货,798611000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002003,应收帐款,3356266000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,1940023000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002006,应收关联方款项,883025000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002007,预缴及应收税项,16047000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,14061000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002010,现金及等价物,2300608000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002013,指定以公允价值记账之金融资产(流动),372776000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002018,持作出售的资产(流动),5170490000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004002999,流动资产合计,14851907000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004009999,总资产,132091261000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011001,应付帐款,8003711000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011003,应付税项,378927000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011005,应付关联方款项(流动),2202060000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011006,融资租赁负债(流动),1035807000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011008,其他应付款及应计费用,1938605000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011010,短期贷款,15566535000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011017,持作出售的负债(流动),3673460000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004011999,流动负债合计,32799105000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004013999,净流动资产,-17947198000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,99292156000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004016999,总资产减总负债合计,44237489000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004020001,长期贷款,48124818000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004020003,递延税项负债,1764121000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004020005,融资租赁负债(非流动),4047918000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004020006,递延收入(非流动),73363000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004020018,应付票据(非流动),1044447000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004020999,非流动负债合计,55054667000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004025999,总负债,87853772000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004027999,少数股东权益,14109539000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004028999,净资产,44237489000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004030001,股本,17268192000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004030002,储备,12859758000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004030999,股东权益,30127950000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004036999,总权益,44237489000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,99292156000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2019-06-30 00:00:00,002,12-31,004039999,总权益及总负债,132091261000.0,2019-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,95539610000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001004,无形资产,897014000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001005,商誉,951231000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001009,递延税项资产,376672000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001010,预付款项,3494841000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001013,联营公司权益,2661367000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001016,合营公司权益,467792000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,3083174000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001030,中长期存款,,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,4252263000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004001999,非流动资产合计,111723964000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002001,存货,712551000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002003,应收帐款,2784743000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,2059881000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002006,应收关联方款项,1061935000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,60496000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,23692000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002010,现金及等价物,1853044000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002013,指定以公允价值记账之金融资产(流动),237299000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002018,持作出售的资产(流动),4439122000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004002999,流动资产合计,13232763000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004009999,总资产,124956727000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011001,应付帐款,6773368000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011003,应付税项,165906000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),2535264000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),1205997000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,1202118000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011010,短期贷款,14129485000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011017,持作出售的负债(流动),3708996000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004011999,流动负债合计,29721134000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004013999,净流动资产,-16488371000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,95235593000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004016999,总资产减总负债合计,42849032000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004020001,长期贷款,45596489000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004020003,递延税项负债,1674188000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),3986005000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004020006,递延收入(非流动),75341000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),1054538000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004020999,非流动负债合计,52386561000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004025999,总负债,82107695000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004027999,少数股东权益,12899114000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004028999,净资产,42849032000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004030001,股本,17268192000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004030002,储备,12681726000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004030999,股东权益,29949918000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004036999,总权益,42849032000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,95235593000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-12-31 00:00:00,001,12-31,004039999,总权益及总负债,124956727000.0,2018-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,83791562000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001005,商誉,1125344000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001009,递延税项资产,359828000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001010,预付款项,5703254000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001013,联营公司权益,2618051000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001016,合营公司权益,484122000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,2607882000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001027,可供出售投资,,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,2464252000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004001999,非流动资产合计,99154295000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004002001,存货,646090000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004002003,应收帐款,2498621000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,1156443000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004002006,应收关联方款项,837825000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004002007,预缴及应收税项,24430000.0,2018-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2018-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,77457000.0,2018-06-30 00:00:00
