SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004025001,少数股东损益,1776554000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004025002,股东应占溢利,2586638000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004025004,永久资本证券持有人应占溢利,248017000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004027002,每股基本盈利,0.21
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004027003,每股摊薄盈利,0.21
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004030997,其他全面收益其他项目,-125612000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004030999,其他全面收益,-125612000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004039999,全面收益总额,4485597000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004040001,非控股权益应占全面收益总额,1768424000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,2469156000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004040004,永久资本证券持有人应占全面收益总额,248017000.0
02380.HK,02380,中国电力,10057575,2025-06-30 00:00:00,002,12-31,2025-01-01 00:00:00,004099999,非运算项目,6755962000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004001001,营业额,54212792000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004001999,营运收入,54212792000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004007999,毛利,54212792000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004010001,其他收入,2538793000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004010002,其他收益,735572000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004010008,折旧与摊销,12663472000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004010009,薪金福利支出,5539523000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004010012,其他支出,27116971000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004010999,经营溢利,12167191000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004011200,利息收入,153955000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004011201,融资成本,5043066000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004011202,应占联营公司溢利,551145000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004011203,应占合营公司溢利,181455000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004011999,除税前溢利,8010680000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004012001,税项,1470790000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004012002,持续经营业务税后利润,6539890000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004012999,除税后溢利,6539890000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004025001,少数股东损益,2678068000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004025002,股东应占溢利,3364381000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004025004,永久资本证券持有人应占溢利,497441000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004027002,每股基本盈利,0.27
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004027003,每股摊薄盈利,0.27
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004030997,其他全面收益其他项目,169180000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004030999,其他全面收益,169180000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004039999,全面收益总额,6709070000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004040001,非控股权益应占全面收益总额,2667570000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,3544059000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004040004,永久资本证券持有人应占全面收益总额,497441000.0
02380.HK,02380,中国电力,10057575,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004099999,非运算项目,12663472000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004001001,营业额,26471527000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004001999,营运收入,26471527000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004007999,毛利,26471527000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004010001,其他收入,999438000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004010002,其他收益,284444000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004010008,折旧与摊销,6070658000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004010009,薪金福利支出,2113281000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004010012,其他支出,12105162000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004010999,经营溢利,7466308000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004011200,利息收入,94543000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004011201,融资成本,2575678000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004011202,应占联营公司溢利,366864000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004011203,应占合营公司溢利,116775000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004011999,除税前溢利,5468812000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004012001,税项,877049000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004012002,持续经营业务税后利润,4591763000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004012999,除税后溢利,4591763000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004025001,少数股东损益,1789566000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004025002,股东应占溢利,2569879000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004025004,永久资本证券持有人应占溢利,232318000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004027002,每股基本盈利,0.21
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004027003,每股摊薄盈利,0.21
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004030997,其他全面收益其他项目,417562000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004030999,其他全面收益,417562000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004039999,全面收益总额,5009325000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004040001,非控股权益应占全面收益总额,1789782000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,2987225000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004040004,永久资本证券持有人应占全面收益总额,232318000.0
02380.HK,02380,中国电力,10057575,2024-06-30 00:00:00,002,12-31,2024-01-01 00:00:00,004099999,非运算项目,6070658000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004001001,营业额,44261767000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004001999,营运收入,44261767000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004007999,毛利,44261767000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010001,其他收入,2319566000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010002,其他收益,678814000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010008,折旧与摊销,9080548000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010009,薪金福利支出,4638636000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010012,其他支出,24825776000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010999,经营溢利,8715187000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011200,利息收入,279121000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011201,融资成本,4273867000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011202,应占联营公司溢利,504855000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011203,应占合营公司溢利,201294000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011999,除税前溢利,5426590000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004012001,税项,892635000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004012002,持续经营业务税后利润,4533955000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004012999,除税后溢利,4533955000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004025001,少数股东损益,1449486000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004025002,股东应占溢利,2660322000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004025004,永久资本证券持有人应占溢利,424147000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004027002,每股基本盈利,0.22
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004027003,每股摊薄盈利,0.22
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004030997,其他全面收益其他项目,-412744000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004030999,其他全面收益,-412744000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004039999,全面收益总额,4121211000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004040001,非控股权益应占全面收益总额,1450917000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,2246147000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004040004,永久资本证券持有人应占全面收益总额,424147000.0
02380.HK,02380,中国电力,10057575,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004099999,非运算项目,9080548000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004001001,营业额,21317030000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004001999,营运收入,21317030000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004007999,毛利,21317030000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004010001,其他收入,563467000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004010002,其他收益,188801000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004010008,折旧与摊销,4129483000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004010009,薪金福利支出,1487955000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004010012,其他支出,11973444000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004010999,经营溢利,4478416000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004011200,利息收入,175497000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004011201,融资成本,1986918000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004011202,应占联营公司溢利,250773000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004011203,应占合营公司溢利,61891000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004011999,除税前溢利,2979659000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004012001,税项,430088000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004012002,持续经营业务税后利润,2549571000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004012999,除税后溢利,2549571000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004025001,少数股东损益,699918000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004025002,股东应占溢利,1679854000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004025004,永久资本证券持有人应占溢利,169799000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004027002,每股基本盈利,0.14
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004027003,每股摊薄盈利,0.14
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004030997,其他全面收益其他项目,190434000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004030999,其他全面收益,190434000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004039999,全面收益总额,2740005000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004040001,非控股权益应占全面收益总额,697154000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,1873052000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004040004,永久资本证券持有人应占全面收益总额,169799000.0
02380.HK,02380,中国电力,10057575,2023-06-30 00:00:00,002,12-31,2023-01-01 00:00:00,004099999,非运算项目,4129483000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004001001,营业额,43689129000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004001999,营运收入,43689129000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004007999,毛利,43689129000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010001,其他收入,747050000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010002,其他收益,2515645000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010008,折旧与摊销,7661040000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010009,薪金福利支出,3840191000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010012,其他支出,27846331000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010999,经营溢利,7604262000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011200,利息收入,153624000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011201,融资成本,4260961000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011202,应占联营公司溢利,-155233000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011203,应占合营公司溢利,2375000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011999,除税前溢利,3344067000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004012001,税项,658729000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004012002,持续经营业务税后利润,2685338000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004012999,除税后溢利,2685338000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004025001,少数股东损益,37287000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004025002,股东应占溢利,2480840000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004025004,永久资本证券持有人应占溢利,167211000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004027002,每股基本盈利,0.22
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004027003,每股摊薄盈利,0.22
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004030997,其他全面收益其他项目,-768704000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004030999,其他全面收益,-768704000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004039999,全面收益总额,1916634000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004040001,非控股权益应占全面收益总额,29950000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,1719473000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004040004,永久资本证券持有人应占全面收益总额,167211000.0
02380.HK,02380,中国电力,10057575,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004099999,非运算项目,7661040000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004001001,营业额,20305157000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004001999,营运收入,20305157000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004007999,毛利,20305157000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004010001,其他收入,275032000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004010002,其他收益,293817000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004010008,折旧与摊销,3672126000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004010009,薪金福利支出,1318046000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004010012,其他支出,11867184000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004010999,经营溢利,4016650000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004011200,利息收入,90833000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004011201,融资成本,2137952000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004011202,应占联营公司溢利,-71178000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004011203,应占合营公司溢利,-7689000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004011999,除税前溢利,1890664000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004012001,税项,460237000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004012002,持续经营业务税后利润,1430427000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004012999,除税后溢利,1430427000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004025001,少数股东损益,580546000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004025002,股东应占溢利,783676000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004025004,永久资本证券持有人应占溢利,66205000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004027002,每股基本盈利,0.07
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004027003,每股摊薄盈利,0.07
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004030997,其他全面收益其他项目,-681888000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004030999,其他全面收益,-681888000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004039999,全面收益总额,748539000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004040001,非控股权益应占全面收益总额,574099000.0
02380.HK,02380,中国电力,10057575,2022-06-30 00:00:00,002,12-31,2022-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,108235000.0
