代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
601179,中国西电,8.42,3.57,0.29,189445950.0,1579396295.0,5.04,8.49,8.08,8.2,8.13,3.7,34.49,1.908,43159929404.0,43159929404.0,1,0.0,0.0,0.0,0.0,12.54
