SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,ACCEPT_DEPOSIT_INTERBANK,ACCOUNTS_PAYABLE,ACCOUNTS_RECE,ACCRUED_EXPENSE,ADVANCE_RECEIVABLES,AGENT_TRADE_SECURITY,AGENT_UNDERWRITE_SECURITY,AMORTIZE_COST_FINASSET,AMORTIZE_COST_FINLIAB,AMORTIZE_COST_NCFINASSET,AMORTIZE_COST_NCFINLIAB,APPOINT_FVTPL_FINASSET,APPOINT_FVTPL_FINLIAB,ASSET_BALANCE,ASSET_OTHER,ASSIGN_CASH_DIVIDEND,AVAILABLE_SALE_FINASSET,BOND_PAYABLE,BORROW_FUND,BUY_RESALE_FINASSET,CAPITAL_RESERVE,CIP,CONSUMPTIVE_BIOLOGICAL_ASSET,CONTRACT_ASSET,CONTRACT_LIAB,CONVERT_DIFF,CREDITOR_INVEST,CURRENT_ASSET_BALANCE,CURRENT_ASSET_OTHER,CURRENT_LIAB_BALANCE,CURRENT_LIAB_OTHER,DEFER_INCOME,DEFER_INCOME_1YEAR,DEFER_TAX_ASSET,DEFER_TAX_LIAB,DERIVE_FINASSET,DERIVE_FINLIAB,DEVELOP_EXPENSE,DIV_HOLDSALE_ASSET,DIV_HOLDSALE_LIAB,DIVIDEND_PAYABLE,DIVIDEND_RECE,EQUITY_BALANCE,EQUITY_OTHER,EXPORT_REFUND_RECE,FEE_COMMISSION_PAYABLE,FIN_FUND,FINANCE_RECE,FIXED_ASSET,FIXED_ASSET_DISPOSAL,FVTOCI_FINASSET,FVTOCI_NCFINASSET,FVTPL_FINASSET,FVTPL_FINLIAB,GENERAL_RISK_RESERVE,GOODWILL,HOLD_MATURITY_INVEST,HOLDSALE_ASSET,HOLDSALE_LIAB,INSURANCE_CONTRACT_RESERVE,INTANGIBLE_ASSET,INTEREST_PAYABLE,INTEREST_RECE,INTERNAL_PAYABLE,INTERNAL_RECE,INVENTORY,INVEST_REALESTATE,LEASE_LIAB,LEND_FUND,LIAB_BALANCE,LIAB_EQUITY_BALANCE,LIAB_EQUITY_OTHER,LIAB_OTHER,LOAN_ADVANCE,LOAN_PBC,LONG_EQUITY_INVEST,LONG_LOAN,LONG_PAYABLE,LONG_PREPAID_EXPENSE,LONG_RECE,LONG_STAFFSALARY_PAYABLE,MINORITY_EQUITY,MONETARYFUNDS,NONCURRENT_ASSET_1YEAR,NONCURRENT_ASSET_BALANCE,NONCURRENT_ASSET_OTHER,NONCURRENT_LIAB_1YEAR,NONCURRENT_LIAB_BALANCE,NONCURRENT_LIAB_OTHER,NOTE_ACCOUNTS_PAYABLE,NOTE_ACCOUNTS_RECE,NOTE_PAYABLE,NOTE_RECE,OIL_GAS_ASSET,OTHER_COMPRE_INCOME,OTHER_CREDITOR_INVEST,OTHER_CURRENT_ASSET,OTHER_CURRENT_LIAB,OTHER_EQUITY_INVEST,OTHER_EQUITY_OTHER,OTHER_EQUITY_TOOL,OTHER_NONCURRENT_ASSET,OTHER_NONCURRENT_FINASSET,OTHER_NONCURRENT_LIAB,OTHER_PAYABLE,OTHER_RECE,PARENT_EQUITY_BALANCE,PARENT_EQUITY_OTHER,PERPETUAL_BOND,PERPETUAL_BOND_PAYBALE,PREDICT_CURRENT_LIAB,PREDICT_LIAB,PREFERRED_SHARES,PREFERRED_SHARES_PAYBALE,PREMIUM_RECE,PREPAYMENT,PRODUCTIVE_BIOLOGY_ASSET,PROJECT_MATERIAL,RC_RESERVE_RECE,REINSURE_PAYABLE,REINSURE_RECE,SELL_REPO_FINASSET,SETTLE_EXCESS_RESERVE,SHARE_CAPITAL,SHORT_BOND_PAYABLE,SHORT_FIN_PAYABLE,SHORT_LOAN,SPECIAL_PAYABLE,SPECIAL_RESERVE,STAFF_SALARY_PAYABLE,SUBSIDY_RECE,SURPLUS_RESERVE,TAX_PAYABLE,TOTAL_ASSETS,TOTAL_CURRENT_ASSETS,TOTAL_CURRENT_LIAB,TOTAL_EQUITY,TOTAL_LIAB_EQUITY,TOTAL_LIABILITIES,TOTAL_NONCURRENT_ASSETS,TOTAL_NONCURRENT_LIAB,TOTAL_OTHER_PAYABLE,TOTAL_OTHER_RECE,TOTAL_PARENT_EQUITY,TRADE_FINASSET,TRADE_FINASSET_NOTFVTPL,TRADE_FINLIAB,TRADE_FINLIAB_NOTFVTPL,TREASURY_SHARES,UNASSIGN_RPOFIT,UNCONFIRM_INVEST_LOSS,USERIGHT_ASSET,ACCEPT_DEPOSIT_INTERBANK_YOY,ACCOUNTS_PAYABLE_YOY,ACCOUNTS_RECE_YOY,ACCRUED_EXPENSE_YOY,ADVANCE_RECEIVABLES_YOY,AGENT_TRADE_SECURITY_YOY,AGENT_UNDERWRITE_SECURITY_YOY,AMORTIZE_COST_FINASSET_YOY,AMORTIZE_COST_FINLIAB_YOY,AMORTIZE_COST_NCFINASSET_YOY,AMORTIZE_COST_NCFINLIAB_YOY,APPOINT_FVTPL_FINASSET_YOY,APPOINT_FVTPL_FINLIAB_YOY,ASSET_BALANCE_YOY,ASSET_OTHER_YOY,ASSIGN_CASH_DIVIDEND_YOY,AVAILABLE_SALE_FINASSET_YOY,BOND_PAYABLE_YOY,BORROW_FUND_YOY,BUY_RESALE_FINASSET_YOY,CAPITAL_RESERVE_YOY,CIP_YOY,CONSUMPTIVE_BIOLOGICAL_ASSET_YOY,CONTRACT_ASSET_YOY,CONTRACT_LIAB_YOY,CONVERT_DIFF_YOY,CREDITOR_INVEST_YOY,CURRENT_ASSET_BALANCE_YOY,CURRENT_ASSET_OTHER_YOY,CURRENT_LIAB_BALANCE_YOY,CURRENT_LIAB_OTHER_YOY,DEFER_INCOME_1YEAR_YOY,DEFER_INCOME_YOY,DEFER_TAX_ASSET_YOY,DEFER_TAX_LIAB_YOY,DERIVE_FINASSET_YOY,DERIVE_FINLIAB_YOY,DEVELOP_EXPENSE_YOY,DIV_HOLDSALE_ASSET_YOY,DIV_HOLDSALE_LIAB_YOY,DIVIDEND_PAYABLE_YOY,DIVIDEND_RECE_YOY,EQUITY_BALANCE_YOY,EQUITY_OTHER_YOY,EXPORT_REFUND_RECE_YOY,FEE_COMMISSION_PAYABLE_YOY,FIN_FUND_YOY,FINANCE_RECE_YOY,FIXED_ASSET_DISPOSAL_YOY,FIXED_ASSET_YOY,FVTOCI_FINASSET_YOY,FVTOCI_NCFINASSET_YOY,FVTPL_FINASSET_YOY,FVTPL_FINLIAB_YOY,GENERAL_RISK_RESERVE_YOY,GOODWILL_YOY,HOLD_MATURITY_INVEST_YOY,HOLDSALE_ASSET_YOY,HOLDSALE_LIAB_YOY,INSURANCE_CONTRACT_RESERVE_YOY,INTANGIBLE_ASSET_YOY,INTEREST_PAYABLE_YOY,INTEREST_RECE_YOY,INTERNAL_PAYABLE_YOY,INTERNAL_RECE_YOY,INVENTORY_YOY,INVEST_REALESTATE_YOY,LEASE_LIAB_YOY,LEND_FUND_YOY,LIAB_BALANCE_YOY,LIAB_EQUITY_BALANCE_YOY,LIAB_EQUITY_OTHER_YOY,LIAB_OTHER_YOY,LOAN_ADVANCE_YOY,LOAN_PBC_YOY,LONG_EQUITY_INVEST_YOY,LONG_LOAN_YOY,LONG_PAYABLE_YOY,LONG_PREPAID_EXPENSE_YOY,LONG_RECE_YOY,LONG_STAFFSALARY_PAYABLE_YOY,MINORITY_EQUITY_YOY,MONETARYFUNDS_YOY,NONCURRENT_ASSET_1YEAR_YOY,NONCURRENT_ASSET_BALANCE_YOY,NONCURRENT_ASSET_OTHER_YOY,NONCURRENT_LIAB_1YEAR_YOY,NONCURRENT_LIAB_BALANCE_YOY,NONCURRENT_LIAB_OTHER_YOY,NOTE_ACCOUNTS_PAYABLE_YOY,NOTE_ACCOUNTS_RECE_YOY,NOTE_PAYABLE_YOY,NOTE_RECE_YOY,OIL_GAS_ASSET_YOY,OTHER_COMPRE_INCOME_YOY,OTHER_CREDITOR_INVEST_YOY,OTHER_CURRENT_ASSET_YOY,OTHER_CURRENT_LIAB_YOY,OTHER_EQUITY_INVEST_YOY,OTHER_EQUITY_OTHER_YOY,OTHER_EQUITY_TOOL_YOY,OTHER_NONCURRENT_ASSET_YOY,OTHER_NONCURRENT_FINASSET_YOY,OTHER_NONCURRENT_LIAB_YOY,OTHER_PAYABLE_YOY,OTHER_RECE_YOY,PARENT_EQUITY_BALANCE_YOY,PARENT_EQUITY_OTHER_YOY,PERPETUAL_BOND_PAYBALE_YOY,PERPETUAL_BOND_YOY,PREDICT_CURRENT_LIAB_YOY,PREDICT_LIAB_YOY,PREFERRED_SHARES_PAYBALE_YOY,PREFERRED_SHARES_YOY,PREMIUM_RECE_YOY,PREPAYMENT_YOY,PRODUCTIVE_BIOLOGY_ASSET_YOY,PROJECT_MATERIAL_YOY,RC_RESERVE_RECE_YOY,REINSURE_PAYABLE_YOY,REINSURE_RECE_YOY,SELL_REPO_FINASSET_YOY,SETTLE_EXCESS_RESERVE_YOY,SHARE_CAPITAL_YOY,SHORT_BOND_PAYABLE_YOY,SHORT_FIN_PAYABLE_YOY,SHORT_LOAN_YOY,SPECIAL_PAYABLE_YOY,SPECIAL_RESERVE_YOY,STAFF_SALARY_PAYABLE_YOY,SUBSIDY_RECE_YOY,SURPLUS_RESERVE_YOY,TAX_PAYABLE_YOY,TOTAL_ASSETS_YOY,TOTAL_CURRENT_ASSETS_YOY,TOTAL_CURRENT_LIAB_YOY,TOTAL_EQUITY_YOY,TOTAL_LIAB_EQUITY_YOY,TOTAL_LIABILITIES_YOY,TOTAL_NONCURRENT_ASSETS_YOY,TOTAL_NONCURRENT_LIAB_YOY,TOTAL_OTHER_PAYABLE_YOY,TOTAL_OTHER_RECE_YOY,TOTAL_PARENT_EQUITY_YOY,TRADE_FINASSET_NOTFVTPL_YOY,TRADE_FINASSET_YOY,TRADE_FINLIAB_NOTFVTPL_YOY,TRADE_FINLIAB_YOY,TREASURY_SHARES_YOY,UNASSIGN_RPOFIT_YOY,UNCONFIRM_INVEST_LOSS_YOY,USERIGHT_ASSET_YOY,OPINION_TYPE,OSOPINION_TYPE,LISTING_STATE
603598.SH,603598,引力传媒,10297388,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2018-10-30 00:00:00,2018-10-30 00:00:00,CNY,,,499737465.94,,156072127.58,,,,,,,,,0,,,5000000.0,,,,19007611.28,,,,,,,0,,0,,,,32637234.67,802581.08,,,,,,,,0,,,,,,5461513.06,,,,,,,589695578.89,,,,,6979547.36,848.33,,,,,,,,0,,,,,,39544037.18,,316264241.52,1275429.7,,,-191136.03,276136933.42,,0,,129750000.0,0.0,,676330994.22,505006826.94,,5269361.0,,,,13354473.75,,,,,,,,,,0,,,,,,,,,497525689.09,,,,,,,,270623000.0,,,59740000.0,,,28996512.29,,,10804808.53,1991200624.56,1310607283.7,1110301477.97,563832323.99,1991200624.56,1427368300.57,680593340.86,317066822.6,48607035.35,18583360.5,564023460.02,,,,,28844630.0,303237478.74,,,,,115.748536914,,68.9859072525,,,,,,,,,,,,0.0,,,,-83.4437137243,,,,,,,,,,,,,90.9469922745,,,,,,,,,,,,,,,,5.9461221174,,,,,,,,,,,329.5230801195,,,,,,,,,,,,,,,-20.2302696504,,,,,,-107.6778968061,245.1545999151,,,,,,,230.1385289564,56.6635331767,,-94.1917260754,,,,-28.299016609,,,,,,,,,,,,,,,,,,,6.586069898,,,,,,,,-0.1807364457,,,,,,207.694241722,,,21.0130478659,101.7098508285,44.226304959,205.4822279625,-9.5991136124,101.7098508285,292.7182456591,767.6059844069,,1.5071811296,-11.3072343662,-9.2060752142,,,,,-38.0894695372,11.4067835735,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-10 00:00:00,2018-08-10 00:00:00,CNY,0.0,569167591.48,581562932.59,,201148148.98,,,,,,,,,0,0.0,,5000000.0,,,,18199191.28,,,,,,,0,0.0,0,0.0,,,29589485.14,825220.18,,,,,,,,0,,,,,,5874020.94,,,,,,,589695578.89,,,,,7142397.91,19232.88,,,,,,,,0,,,0.0,,,39157523.56,,316264241.52,1403610.19,,,-186910.5,269504661.16,,0,0.0,168150000.0,0.0,0.0,614794502.92,612097832.39,45626911.44,30534899.8,,,,4221562.17,,,,,,,,168151928.34,17556088.64,0,0.0,,,,,,,,558627094.16,,,,,,,,270623000.0,,,79740000.0,,,29176142.9,,,26663237.15,2139869855.15,1462007238.52,1287843193.17,534937200.28,2139869855.15,1604932654.87,677862616.63,317089461.7,168171161.22,17556088.64,535124110.78,,,,,41295039.0,287596958.5,,,,369.1148875576,193.062866993,,438.0435539263,,,,,,,,,,,,0.0,,,,-83.7367760084,,,,,,,,,,,,,90.3235572466,,,,,,,,,,,,,,,,119.366386539,,,,,,,,,,,326.0378407775,,,,,,,,,,,,,,,-18.8351143692,,,,,,-107.4806131829,-19.4081704859,,,,,,,231.657078491,151.4840382497,-28.7553297829,-32.0710670935,,,,-76.7408789524,,,,,,,,244.6563402511,-56.7612354941,,,,,,,,,,190.2403343686,,,,,,,,-0.1807364457,,,,,,207.9988223009,,,158.7316414501,137.1913961079,76.3527060608,342.0684804564,-12.427117243,137.1913961079,450.9134526128,826.7312556877,,244.6957613514,-56.7612354941,-12.0367157118,,,,,-11.3665951004,9.6743504809,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-28 00:00:00,2018-04-28 00:00:00,CNY,0.0,571566417.18,814728037.88,,151018779.34,,,,,,,,,0,0.0,,5000000.0,,,,121584899.97,,,,,,,0,0.0,0,0.0,,,29133331.47,847859.29,,,,,,,,0,,,,,,6318227.3,,,,,,,589695578.89,,,,,7522195.83,35222.92,,,,,,,,0,,,0.0,,,52159384.26,,350014241.52,1324339.53,,,39022861.19,134057448.67,,0,0.0,57600000.0,0.0,0.0,630766417.18,934320134.12,59200000.0,119592096.24,,,,73761301.76,,,,,,,,50236088.75,20411623.06,0,0.0,,,,,,,,246229131.03,,,,,,,,271113000.0,,,59998670.83,,,34241062.4,,12248803.99,47514944.26,2099932695.92,1408779638.64,1031411185.68,717659409.43,2099932695.92,1382273286.49,691153057.28,350862100.81,50271311.67,20411623.06,678636548.24,,,,,46426809.0,320116653.28,,,,466.6853498185,212.6308534989,,277.5025883983,,,,,,,,,,,,0.0,,,,11.605383668,,,,,,,,,,,,,117.4131539202,,,,,,,,,,,,,,,,62.4854268571,,,,,,24824.2471297234,,,,,348.5546269945,,,,,,,,,,,,,,,-5.9612399267,,,-48.2801026973,,,474.0177592721,-53.2329614644,,,,,,,168.8666837703,218.8796179719,-55.7352031965,269.145067798,,,,315.6933885432,,,,,,,,-12.8953191732,153.6421560074,,,,,,,,,,-10.8170893095,,,,,,,,0.0,,,,,,253.1969804027,,26.3391458776,358.7201107306,117.2516653505,59.6835665962,192.737915375,16.8336816153,117.2516653505,292.3205468233,719.3109293431,,-12.8342459233,153.6421560074,11.7172421747,,,,,-0.3520456708,21.1186914069,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-04-10 00:00:00,2019-04-12 00:00:00,CNY,0.0,501885347.61,728483466.79,,121176297.27,,,,,,,,,0,0.0,,5000000.0,,,,120177174.97,,,,,,,0,0.0,0,0.0,,,26164770.8,870498.39,,,,,,,,0,,,,,,5342475.75,,,,,,,589695578.89,,,,,7521787.37,35222.92,,,,44745.3,,,,0,,,0.0,,,53099695.28,,350014241.52,,,,41584756.79,201108604.12,,0,0.0,96100000.0,0.0,0.0,590878548.61,796357893.31,88993201.0,67874426.52,,,,91409818.21,,,,,,,,50903218.67,23086900.82,0,0.0,,,,,,,,240355189.47,,,,,,,,271113000.0,,,25000000.0,,,43717520.14,,12248803.99,55997167.93,2039187459.32,1352363151.23,983807975.54,704494743.87,2039187459.32,1334692715.45,686824308.09,350884739.91,50938441.59,23086900.82,662909987.08,,,,,46426809.0,305797817.12,,,,417.636608563,338.7250624706,,526.8878811354,,,,,,,,,,,,,,,,13.3322071014,,,,,,,,,,,,,73.4452276028,,,,,,,,,,,,,,,,26.7291031116,,,,,,24824.2471297234,,,,,400.3257111348,,,,,-93.9127103619,,,,,,,,,,-2.7193568245,,,,,,507.7775275818,-44.3143065093,,,,,,,225.9312287451,299.7275931214,5.5268890638,104.5667805217,,,,193.9899702226,,,,,,,,-24.8004294656,275.9275777645,,,,,,,,,,12.5411400531,,,,,,,,0.0,,,,,,291.0200180476,,26.3391458776,291.0380805054,128.4660592418,66.5646590894,234.8443899875,17.6618070052,128.4660592418,354.2699177451,751.7044631446,,-24.748394476,275.9275777645,11.9963187132,,,,,-0.3520456708,21.5189066684,,,标准无保留意见,,0
603598.SH,603598,引力传媒,10297388,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-31 00:00:00,2017-10-31 00:00:00,CNY,,143869374.86,231629596.7,,92358073.0,,,,,,,,,0,,,5000000.0,,,,114806007.6,,,,,,,0,,0,,,,17092301.0,,,,,,,,,0,,,,,,5154991.0,,,,,,,,,,,,1624952.81,,,,,,,,,0,,,,,,49572735.18,,,,,,2489432.13,80003839.87,,0,,,,,204862787.86,322351230.5,60993413.0,90721633.8,,,,18625230.95,,,,,,,,47885316.89,20952509.9,0,,,,,,,,,466783032.31,,,,,,,,271113000.0,,,,,,9423807.26,,9695177.14,8928631.02,987160823.52,908715843.53,363458616.03,623702207.49,987160823.52,363458616.03,78444979.99,,47885316.89,20952509.9,621212775.36,,,,,46590830.0,272189420.62,,,,92.2052107644,16.9713505373,,171.7885011793,,,,,,,,,,,,,,,,83.2919311646,,,,,,,,,,,,,32.8223487804,,,,,,,,,,,,,,,,23.6987092035,,,,,,,,,,,4.969340569,,,,,,,,,,,,,,,-0.4735430795,,,,,,-85.7854380925,-70.2977291065,,,,,,,-12.6682897266,53.7532452264,-61.8142266065,679.9041457297,,,,-33.0250013437,,,,,,,,2625.9874241301,252.8977549855,,,,,,,,,,55.9625712401,,,,,,,,1.6622918854,,,,,,4.7192430951,,16.2236483157,4.5615987212,10.7363396512,11.8657175154,26.263812835,3.331235078,10.7363396512,26.263812835,-0.8584029721,,2625.9874241301,252.8977549855,5.9942129174,,,,,,9.5663194737,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-08-23 00:00:00,2017-08-23 00:00:00,CNY,,121327974.57,198443063.96,,37385105.26,,,,,,,,,0,,,5000000.0,,,,111903957.6,,,,,,,0,,0,,,,15546937.84,,,,,,,,,0,,,,,,2677721.52,,,,,,,,,,,,1676470.31,,,,,,,,,0,,,,,,48244414.14,,,,,,2498598.65,334406927.83,,0,,,,,185370535.65,243394307.11,64042561.08,44951243.15,,,,18150136.29,,,,,,,,48788288.13,40602660.23,0,,,,,,,,,192470524.6,,,,,,,,271113000.0,,,,,,9472809.89,,9695177.14,10305363.89,902170099.87,829024556.06,291322102.82,610847997.05,902170099.87,291322102.82,73145543.81,,48788288.13,40602660.23,608349398.4,,,,,46590830.0,262228093.66,,,,36.0539514158,-6.2447698595,,-22.0560207973,,,,,,,,,,,,,,,,78.6587036885,,,,,,,,,,,,,5.7930388887,,,,,,,,,,,,,,,,-36.6029379829,,,,,,,,,,,5.2613532172,,,,,,,,,,,,,,,-1.401377867,,,,,,-85.7712845383,13.3520796353,,,,,,,-21.4013402326,3.2005548095,-56.3350227358,85.8631023589,,,,-12.4258472334,,,,,,,,3568.051269653,605.6285963162,,,,,,,,,,-26.5581788683,,,,,,,,1.6622918854,,,,,,5.5670790259,,16.2236483157,-12.0692726762,0.1792422924,1.1405345894,-4.7443026705,2.7111317727,0.1792422924,-4.7443026705,-9.5629384397,,3568.051269653,605.6285963162,5.4032154649,,,,,,9.4868138793,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-29 00:00:00,2017-04-29 00:00:00,CNY,,100861336.43,260603849.16,,40004700.36,,,,,,,,,0,,,5000000.0,,,,108941787.55,,,,,,,0,,0,,,,13399985.67,,,,,,,,,0,,,,,,3888488.6,,,,,,,2365951.42,,,,,1676985.45,,,,,695656.93,,,,0,,,,,,55465835.81,,,2560599.69,,,6798197.54,286649428.46,,0,,,,,234601925.51,293000894.84,133740589.08,32397045.68,,,,17744160.43,,,,,,,,57673236.7,8047409.54,0,,,,,,,,,276094522.06,,,,,,,,271113000.0,,,,,,9694607.91,,9695177.14,10358155.91,966589918.9,882232072.26,352332626.39,614257292.51,966589918.9,352332626.39,84357846.64,,57673236.7,8047409.54,607459094.97,,,,,46590830.0,264299960.28,,,,273.0728595508,4.4875347967,,-20.0979600076,,,,,,,,,,,,,,,,-44.4105360572,,,,,,,,,,,,,0.1133734363,,,,,,,,,,,,,,,,-10.3387869646,,,,,,-68.1489949958,,,,,2.4224537423,,,,,,,,,,,,,,,15.3601554037,,,-45.997371329,,,-26.137099619,94.4059210648,,,,,,,66.9345275518,9.3519091877,17.8331181322,74.8198477048,,,,-14.4812836552,,,,,,,,4285.4928176662,42.4162455201,,,,,,,,,,3.6971149891,,,,,,,,103.3245837708,,,,,,23.8952967741,,16.2236483157,8.7376310484,22.5988427227,24.6015832191,68.3641261635,6.0621201634,22.5988427227,68.3641261635,4.9560979395,,4285.4928176662,42.4162455201,6.5820921823,,,,,,13.7814593453,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-04-29 00:00:00,2018-04-10 00:00:00,CNY,0.0,96957081.34,166045555.43,,19329819.72,,,,,,,,,0,0.0,,,,,,106039737.55,,,,,,,0,0.0,0,0.0,,,15085321.84,,,,,,,,,0,,,,,,4215666.03,,,,,,,2365951.42,,,,,1503378.14,,,,,735061.13,,,,0,,,0.0,,,54584029.82,,,2886806.79,,,6842101.74,361149500.91,,0,0.0,,,0.0,181289332.38,199225149.08,84332251.04,33179593.65,,,,31092835.63,,,,,,,,67690836.94,6141316.09,0,0.0,,,,,,,,213570956.68,,,,,,,,271113000.0,,,,,,11180379.04,,9695177.14,14320131.65,892555973.56,811914819.52,293810499.73,598745473.83,892555973.56,293810499.73,80641154.04,,67690836.94,6141316.09,591903372.09,,,,,46590830.0,251646287.4,,,,-10.260402861,-42.4283958511,,-52.7180140227,,,,,,,,,,,,,,,,-45.8913581316,,,,,,,,,,,,,15.362904538,,,,,,,,,,,,,,,,-0.6007538243,,,,,,-68.1489949958,,,,,176.4214431068,,,,,,,,,,,,,,,53.9347297119,,,-47.7834997933,,,-29.5854334159,55.2073813195,,,,,,,-31.8997165477,-42.4100982242,-46.6814012672,-42.3183536738,,,,36.6363213852,,,,,,,,3694.3838096379,26.8320178481,,,,,,,,,,-7.0449195146,,,,,,,,103.3245837708,,,,,,-15.1456980521,,16.2236483157,11.3098784723,-1.0753600338,-2.8788132778,-12.2734840063,5.5351763169,-1.0753600338,-12.2734840063,21.6722761521,,3694.3838096379,26.8320178481,6.1471696183,,,,,,14.4014343618,,,标准无保留意见,,0
603598.SH,603598,引力传媒,10297388,通用,2016-09-30 00:00:00,三季报,2016三季报,058001001,2016-10-29 00:00:00,2016-10-29 00:00:00,CNY,,74851963.84,198022503.49,,33981596.94,,,,,,,,,0,,,,,,,62635603.69,,,,,,,0,,0,,,,12868542.95,,,,,,,,,0,,,,,,4167376.55,,,,,,,7428184.51,,,,,1548026.12,,,,,281652.15,,,,0,,,,,,49808600.36,,,3303453.85,,,17513252.58,269352603.23,,0,,,,,234580070.88,209654911.69,159728107.04,11632408.2,,,,27809229.3,,,,,,,,1756622.81,5937274.92,0,,,,,,,,,299291700.95,,,,,,,,266680000.0,,,,,,8999117.05,,8341828.26,8539111.04,891451556.58,812327372.24,287856518.72,603595037.86,891451556.58,287856518.72,79124184.34,,1756622.81,5937274.92,586081785.28,,,,,,248424353.33,,,,70.0627170119,-18.639464853,,-46.2660416241,,,,,,,,,,,,,,,,-68.0390811353,,,,,,,,,,,,,29.129834474,,,,,,,,,,,,,,,,25.4326878702,,,,,,-53.15089733,,,,,176.4000282252,,,,,,,,,,,,,,,698.9412468644,,,48.0952913154,,,81.6469045799,0.9315515012,,,,,,,19.8294980884,-17.4821515586,5.259336226,8.8839504229,,,,-0.6776040211,,,,,,,,36.5906095354,-31.4068638277,,,,,,,,,,24.9610878211,,,,,,,,100.0,,,,,,26.7780210079,,-14.4485822861,756.6574105932,6.7261530276,1.9101601382,7.2558052834,6.4753979717,6.7261530276,7.2558052834,107.3019945866,,36.5906095354,-31.4068638277,5.1747927155,,,,,,13.8625166606,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2016-06-30 00:00:00,中报,2016中报,058001001,2016-08-27 00:00:00,2016-08-27 00:00:00,CNY,,89176369.6,211660793.39,,47964070.66,,,,,,,,,0,,,,,,,62635603.69,,,,,,,0,,0,,,,14695615.14,,,,,,,,,0,,,,,,4223731.25,,,,,,,7428184.51,,,,,1592674.1,,,,,262138.96,,,,0,,,,,,48930109.87,,,4009738.67,,,17560254.52,295016138.13,,0,,,,,235844397.6,235845928.89,146668028.0,24185135.5,,,,20725448.91,,,,,,,,1330087.41,5754112.07,0,,,,,,,,,262072102.29,,,,,,,,266680000.0,,,,,,8973261.34,,8341828.26,11719866.54,900555922.79,819675869.25,305831683.55,594724239.24,900555922.79,305831683.55,80880053.54,,1330087.41,5754112.07,577163984.72,,,,,,239506552.77,,,,478.3746893109,18.4420502474,,15.3680646474,,,,,,,,,,,,,,,,-68.0390811353,,,,,,,,,,,,,60.1076736615,,,,,,,,,,,,,,,,27.8627394913,,,,,,-39.3502074703,,,,,404.2665627996,,,,,,,,,,,,,,,711.8485128588,,,148.0736165417,,,218.3813083436,-18.7988090343,,,,,,,11.5108882951,30.0609602973,-25.2001112624,819.3008797221,,,,-49.4810005285,,,,,,,,-82.3164130485,17.3820537486,,,,,,,,,,21.547887384,,,,,,,,100.0,,,,,,32.8463190643,,-14.4485822861,0.9425498203,7.3524252674,1.6728825233,9.6326305844,6.2163882452,7.3524252674,9.6326305844,147.4245711521,,-82.3164130485,17.3820537486,4.1056618184,,,,,,11.224656037,,,,,0
603598.SH,603598,引力传媒,10297388,通用,2016-03-31 00:00:00,一季报,2016一季报,058001001,2016-04-28 00:00:00,2016-04-28 00:00:00,CNY,,27035291.86,249411424.69,,50067182.72,,,,,,,,,0,,,,,,,195975603.69,,,,,,,0,,0,,,,13384810.85,,,,,,,,,0,,,,,,4336868.16,765022.53,,,,,,7428184.51,,,,,1637322.08,,,,,,,,,0,,,,,,48080583.47,,,4741620.46,,,9203805.3,147448918.68,,0,,,,,140535291.86,267943099.5,113500000.0,18531674.81,,,,20748861.99,,,,,,,,1315091.35,5650626.1,0,,,,,,,,,266250919.41,,,,,,,,133340000.0,,,,,,7824839.33,,8341828.26,9525824.51,788416837.74,708042425.68,209268229.77,579148607.97,788416837.74,209268229.77,80374412.06,,1315091.35,5650626.1,569944802.67,,,,,,232287370.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
